2018-10-28 12:00:00;0.0
2018-10-28 15:00:00;-0.02
2018-10-28 15:20:00;-0.02
2018-11-09 12:00:00;-0.02
2018-11-15 14:00:00;-0.05
2018-11-23 18:00:00;-0.025
2018-12-20 08:00:00;-0.025
2018-12-20 08:30:00;0.0
2019-10-23 19:00:00;0.0
2019-10-31 10:00:00;-0.04
2019-11-13 09:00:00;-0.04
2019-11-23 00:00:00;-0.03
2019-11-23 10:00:00;0.0
2020-09-19 00:00:00;0.0
2020-09-20 07:00:00;-0.01
2020-10-15 10:41:00;-0.011
2020-10-21 16:20:00;-0.012
2020-10-28 05:48:00;-0.01
2020-11-04 07:58:00;-0.011
2020-11-09 14:41:00;-0.008
2020-11-15 20:56:00;-0.006
2020-11-24 13:00:00;-0.005
2020-11-24 13:30:00;0.0
2021-10-18 00:00:00;0.0
2021-10-22 12:00:00;-0.02
2021-10-28 08:00:00;-0.03
2021-11-17 13:30:00;-0.03
2021-12-02 13:00:00;-0.044
2021-12-28 07:00:00;-0.024
2022-01-07 10:15:00;0.0
2023-06-28 06:46:00;0.0
2023-07-11 19:14:00;-0.038
2023-08-02 21:41:00;-0.019
2023-09-25 17:42:00;-0.007
2023-10-02 12:25:00;-0.024
2023-11-03 08:37:00;-0.024
2023-11-04 12:45:00;0.0
2023-11-30 20:30:00;0.0
2023-12-01 00:00:00;-0.008
2024-01-17 07:40:00;-0.008
2024-01-17 07:45:00;0.0
2024-03-02 22:30:00;0.0
2024-03-03 07:50:00;-0.02
2024-03-06 16:15:00;-0.02
2024-03-06 16:20:00;0.0
2024-03-09 13:00:00;0.0
2024-03-10 00:50:00;-0.01
2024-07-04 06:35:00;-0.01
2024-07-04 06:40:00;0.0
2024-11-25 18:00:00;0.0
2024-11-26 00:00:00;-0.008
2024-12-18 08:25:00;-0.008
2024-12-18 08:30:00;0.0
2025-03-22 16:10:00;0.0
2025-03-22 21:55:00;-0.01
2025-04-08 11:50:00;-0.01
2025-04-08 12:00:00;0.0
