noct,ladate
9719,"02/05/03 12:00:00"
9785,"11/17/04 09:17:00"
9785,"09/06/04 08:50:00"
9785,"07/28/04 09:30:00"
9785,"07/05/04 12:00:00"
9785,"05/25/04 08:45:00"
9785,"04/21/04 07:54:00"
9785,"03/03/04 08:15:00"
9785,"01/16/04 09:10:00"
9785,"10/23/03 08:00:00"
9785,"09/19/03 14:20:00"
9785,"09/10/03 12:30:00"
9785,"09/02/03 07:45:00"
14906,"10/01/97 00:00:00"
14906,"09/27/73 00:00:00"
14906,"08/17/73 00:00:00"
14906,"08/06/75 00:00:00"
14906,"01/13/93 02:00:00"
14906,"01/03/03 15:05:00"
9785,"08/26/03 06:40:00"
9785,"08/12/03 07:15:00"
14361,"01/25/90 00:00:00"
14361,"03/03/89 00:00:00"
14361,"01/24/62 00:00:00"
14361,"01/18/04 09:19:00"
14361,"01/18/04 08:38:00"
14361,"11/22/72 00:00:00"
14361,"11/30/92 00:00:00"
16477,"02/09/88 00:00:00"
16477,"02/18/97 00:00:00"
14361,"10/14/93 00:00:00"
14361,"11/23/87 00:00:00"
16853,"12/23/93 00:00:00"
16853,"01/05/91 01:00:00"
16853,"04/15/83 00:00:00"
16853,"01/05/91 00:00:00"
14361,"04/06/83 00:00:00"
16903,"01/17/84 00:00:00"
16903,"12/26/67 00:00:00"
16903,"02/12/70 00:00:00"
16903,"02/09/88 00:00:00"
16903,"09/18/90 00:00:00"
16903,"08/23/93 00:00:00"
16903,"10/23/90 00:00:00"
16903,"09/11/96 00:00:00"
16903,"10/21/91 00:00:00"
16903,"09/24/91 00:00:00"
16903,"06/04/81 00:00:00"
16903,"01/03/91 00:00:00"
14361,"08/06/75 00:00:00"
14361,"08/28/59 00:00:00"
14373,"03/26/88 00:00:00"
14376,"02/26/97 16:45:00"
14376,"02/04/10 16:55:00"
14376,"12/29/99 10:30:00"
14376,"02/05/10 15:10:00"
14376,"02/25/02 13:40:00"
14376,"01/17/04 12:59:00"
9785,"07/16/03 08:20:00"
9785,"05/16/03 08:30:00"
9785,"09/17/02 22:10:00"
9785,"09/17/02 22:09:00"
9785,"09/17/02 22:08:00"
9785,"09/17/02 22:07:00"
9785,"01/17/02 23:02:00"
9785,"09/17/02 22:06:00"
9785,"09/09/02 22:04:00"
9785,"09/09/02 22:03:00"
9785,"09/09/02 22:02:00"
9785,"09/09/02 22:01:00"
9785,"09/09/02 22:00:00"
9785,"04/10/02 09:00:00"
9872,"10/03/06 22:00:00"
9872,"01/13/04 23:00:00"
9874,"10/03/06 22:00:00"
9874,"03/15/01 13:35:00"
9875,"10/03/06 22:00:00"
9875,"01/13/04 23:00:00"
9875,"03/15/01 13:35:00"
9888,"10/03/06 22:00:00"
9888,"01/13/04 23:00:00"
9888,"04/07/05 22:00:00"
9888,"03/15/01 13:35:00"
4332,"02/08/84 00:00:00"
4332,"02/20/70 00:00:00"
17386,"09/18/91 11:10:00"
17386,"09/10/96 00:00:00"
17386,"10/17/96 00:00:00"
17386,"01/07/91 11:30:00"
17386,"12/15/99 08:00:00"
17434,"02/18/97 00:00:00"
4332,"11/22/84 00:00:00"
4332,"03/26/88 00:00:00"
12660,"02/18/97 00:00:00"
3205,"03/08/99 23:00:00"
3205,"09/17/86 00:00:00"
3205,"11/09/82 00:00:00"
3205,"01/25/95 00:00:00"
3205,"10/15/82 00:00:00"
3205,"04/04/86 00:00:00"
3205,"10/15/87 00:00:00"
3205,"12/08/82 00:00:00"
3205,"02/09/84 00:00:00"
3205,"01/06/83 00:00:00"
3205,"12/09/81 00:00:00"
3205,"02/04/88 00:00:00"
3205,"03/30/95 00:00:00"
3205,"06/23/82 00:00:00"
3205,"01/07/88 00:00:00"
3205,"01/07/82 00:00:00"
3551,"03/21/97 00:00:00"
3551,"01/23/95 00:00:00"
3551,"01/07/91 00:00:00"
3551,"03/03/99 09:30:00"
3551,"02/18/88 00:00:00"
7565,"12/21/93 00:00:00"
7565,"01/25/95 13:00:00"
6916,"03/21/97 00:00:00"
6916,"01/23/95 00:00:00"
6916,"01/07/91 00:00:00"
6916,"03/03/99 09:30:00"
6916,"02/18/88 00:00:00"
7403,"01/25/90 00:00:00"
7403,"03/03/89 00:00:00"
