"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"275",2024-06-27T13:39:00.000Z,,"Perche par intégration",0.442,0.388,2024-07-10T12:45:19.000Z
"274",2024-05-28T13:08:00.000Z,,"Mesure par ADCP",0.48,0.542,2024-07-10T12:45:19.000Z
"273",2024-05-22T09:58:00.000Z,,"Mesure par ADCP",0.99,1.43,2024-07-10T12:45:19.000Z
"272",2024-04-16T12:47:00.000Z,,"Mesure par ADCP",0.6,0.81,2024-07-10T12:45:20.000Z
"271",2024-03-20T14:13:00.000Z,,"Mesure par ADCP",0.912,2.22,2024-07-10T12:45:20.000Z
"270",2024-01-30T13:19:00.000Z,,"Mesure par ADCP",0.684,1.35,2024-07-10T12:45:20.000Z
"269",2024-01-19T10:44:00.000Z,,"Mesure par ADCP",1.83,7.96,2024-07-10T12:45:21.000Z
"268",2024-01-04T14:39:00.000Z,,"Mesure par ADCP",1.725,6.51,2024-07-10T12:45:21.000Z
"284",2025-05-02T13:11:00.000Z,,"Mesure par ADCP",0.435,0.446,2025-05-27T12:24:16.000Z
"262",2023-08-16T12:00:00.000Z,,"Perche par intégration",0.325,0.122,2023-08-16T14:48:17.000Z
"267",2023-12-19T12:33:00.000Z,,"Mesure par ADCP",0.665,1.06,2025-05-27T12:22:12.000Z
"276",2024-07-17T13:21:00.000Z,,"Mesure par ADCP",0.41100000000000003,0.325,2024-07-18T12:12:26.000Z
"285",2025-05-26T12:54:00.000Z,,"Mesure par ADCP",0.396,0.301,2025-05-27T12:22:29.000Z
"282",2025-03-06T12:42:00.000Z,,"Mesure par ADCP",0.683,1.52,2025-05-27T12:23:39.000Z
"283",2025-03-20T12:46:00.000Z,,"Mesure par ADCP",0.579,0.971,2025-03-21T10:34:55.000Z
"278",2024-08-28T12:14:00.000Z,,"Mesure par ADCP",0.394,0.273,2024-08-28T15:33:04.000Z
"266",2023-12-11T13:57:00.000Z,,"Mesure par ADCP",1.5,3.98,2025-05-27T12:22:13.000Z
"265",2023-11-23T14:30:00.000Z,,"Mesure par ADCP",0.61,0.8230000000000001,2025-05-27T12:22:13.000Z
"281",2025-02-04T13:39:00.000Z,,"Mesure par ADCP",0.98,2.48,2025-02-28T15:40:20.000Z
"279",2024-10-23T13:17:00.000Z,,"Mesure par ADCP",0.634,1.2,2025-02-28T15:40:20.000Z
"287",2025-07-01T09:59:00.000Z,,"Mesure par ADCP",0.32,0.10200000000000001,2025-07-02T13:36:16.000Z
"261",2023-06-15T08:15:00.000Z,,"Mesure par ADCP",0.322,0.11900000000000001,2023-06-19T12:56:08.000Z
"263",2023-09-26T11:12:00.000Z,,"Mesure par ADCP",0.385,0.224,2023-10-31T17:16:36.000Z
"264",2023-10-26T12:07:00.000Z,,"Mesure par ADCP",0.578,0.6970000000000001,2023-10-31T17:36:37.000Z
"277",2024-08-07T09:52:00.000Z,,"Mesure par ADCP",0.362,0.2,2024-08-28T15:27:06.000Z
"286",2025-06-20T07:30:00.000Z,,"Mesure par ADCP",0.33,0.137,2025-06-20T16:50:21.000Z
"280",2025-01-09T15:19:00.000Z,,"Mesure par ADCP",2.043,12.700000000000001,2025-02-28T15:40:20.000Z
