"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"SPC_0131",2021-03-29T08:40:00.000Z,,"Perche point par point",0.52,0.06,2022-06-13T11:58:39.000Z
"SPC_0072",2016-05-02T10:30:00.000Z,,"Perche point par point",0.215,0.068,2022-06-13T11:59:15.000Z
"SPC_0042",2012-09-05T08:00:00.000Z,,"Perche point par point",0.28500000000000003,0.04,2022-06-13T11:59:34.000Z
"SPC_0017",2010-08-20T14:00:00.000Z,,"Perche point par point",0.3,0.053,2022-06-13T11:59:49.000Z
"SPC_0016",2010-08-12T12:00:00.000Z,,"Perche point par point",0.29,0.049,2022-06-13T11:59:49.000Z
"DIR_0226",1992-07-01T09:00:00.000Z,,"Perche point par point",-0.59,0.057,2022-06-13T12:01:08.000Z
"DIR_0225",1991-11-27T10:00:00.000Z,,"Perche point par point",-0.56,0.10200000000000001,2022-06-13T12:01:09.000Z
"SPC_0004",2008-06-10T10:30:00.000Z,2008-06-10T11:00:00.000Z,"Perche point par point",0.275,0.092,2022-06-13T11:59:57.000Z
"DIR_0224",1991-10-16T08:50:00.000Z,,"Perche point par point",-0.55,0.092,2022-06-13T12:01:09.000Z
"DIR_0249",1994-07-05T13:10:00.000Z,1994-07-05T13:40:00.000Z,"Perche point par point",0.4,0.062,2022-06-13T12:00:53.000Z
"SPC_0003",2008-06-10T10:00:00.000Z,2008-06-10T10:25:00.000Z,"Perche point par point",0.275,0.097,2022-06-13T11:59:57.000Z
"SPC_0002",2008-02-28T14:35:00.000Z,2008-02-28T14:50:00.000Z,"Perche point par point",0.23,0.05,2022-06-13T11:59:58.000Z
"DIR_0248",1994-06-07T15:30:00.000Z,1994-06-07T16:00:00.000Z,"Perche point par point",0.425,0.094,2022-06-13T12:00:54.000Z
"SPC_0001",2008-01-22T15:00:00.000Z,2008-01-22T15:20:00.000Z,"Perche point par point",0.23,0.045,2022-06-13T11:59:58.000Z
