"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"152",1996-08-13T00:00:00.000Z,1996-08-13T00:01:00.000Z,"Perche point par point",0.085,0.746,2024-08-12T08:25:45.000Z
"151",1996-07-16T00:00:00.000Z,1996-07-16T00:01:00.000Z,"Perche point par point",0.08,0.765,2024-08-12T08:25:45.000Z
"339",2017-05-09T13:20:00.000Z,2017-05-09T13:45:00.000Z,"Mesure par ADCP",0.061,1.53,2024-08-12T08:25:12.000Z
"276",2011-11-29T13:45:00.000Z,2011-11-29T14:05:00.000Z,"Mesure par ADCP",-0.016,0.716,2024-08-12T08:25:23.000Z
"219",2005-06-21T08:20:00.000Z,2005-06-21T08:45:00.000Z,"Perche point par point",0.305,0.888,2024-08-12T08:25:33.000Z
"150",1996-06-19T00:00:00.000Z,1996-06-19T00:01:00.000Z,"Perche point par point",0.16,1.41,2024-08-12T08:25:45.000Z
"104",1992-08-13T00:00:00.000Z,1992-08-13T00:01:00.000Z,"Perche point par point",0.07,0.379,2024-08-12T08:25:53.000Z
"338",2017-04-13T09:30:00.000Z,2017-04-13T09:45:00.000Z,"Mesure par ADCP",0.12,2.31,2024-08-12T08:25:12.000Z
"275",2011-11-03T08:55:00.000Z,2011-11-03T09:10:00.000Z,"Mesure par ADCP",0.011,1.03,2024-08-12T08:25:23.000Z
"218",2005-06-02T08:20:00.000Z,2005-06-02T08:50:00.000Z,"Perche point par point",0.405,1.34,2024-08-12T08:25:34.000Z
"149",1996-05-23T00:00:00.000Z,1996-05-23T00:01:00.000Z,"Saumon point par point",0.58,6.96,2024-08-12T08:25:46.000Z
"103",1992-07-16T00:00:00.000Z,1992-07-16T00:01:00.000Z,"Perche point par point",0.12,0.63,2024-08-12T08:25:53.000Z
"53",1987-11-18T00:00:00.000Z,1987-11-18T00:01:00.000Z,"Saumon point par point",0.465,4.44,2024-08-12T08:26:02.000Z
"121",1983-12-14T00:00:00.000Z,1983-12-14T00:01:00.000Z,"Perche point par point",0.25,1.47,2024-08-12T08:26:10.000Z
"82",1978-04-18T00:00:00.000Z,1978-04-18T00:01:00.000Z,"Perche point par point",0.49,5.24,2024-08-12T08:26:18.000Z
"337",2016-12-22T10:25:00.000Z,2016-12-22T10:50:00.000Z,"Mesure par ADCP",0.217,3.96,2024-08-12T08:25:13.000Z
"274",2011-09-06T13:15:00.000Z,2011-09-06T13:30:00.000Z,"Mesure par ADCP",-0.061,0.552,2024-08-12T08:25:23.000Z
"217",2005-05-02T08:15:00.000Z,2005-05-02T08:40:00.000Z,"Perche point par point",0.592,2.47,2024-08-12T08:25:34.000Z
"148",1996-04-11T00:00:00.000Z,1996-04-11T00:01:00.000Z,"Saumon point par point",0.33,3.74,2024-08-12T08:25:46.000Z
"336",2016-11-22T13:50:00.000Z,2016-11-22T14:10:00.000Z,"Mesure par ADCP",0.426,8.13,2024-08-12T08:25:13.000Z
"335",2016-10-27T13:20:00.000Z,2016-10-27T13:30:00.000Z,"Mesure par ADCP",-0.084,0.6,2024-08-12T08:25:13.000Z
"273",2011-08-09T08:20:00.000Z,2011-08-09T08:50:00.000Z,"Mesure par ADCP",-0.025,0.847,2024-08-12T08:25:24.000Z
"216",2005-03-08T08:45:00.000Z,2005-03-08T09:20:00.000Z,"Perche point par point",0.3,2.46,2024-08-12T08:25:34.000Z
"147",1996-03-12T00:00:00.000Z,1996-03-12T00:01:00.000Z,"Saumon point par point",0.45,5.28,2024-08-12T08:25:46.000Z
"102",1992-06-09T00:00:00.000Z,1992-06-09T00:01:00.000Z,"Saumon point par point",0.27,1.26,2024-08-12T08:25:54.000Z
"52",1987-10-16T00:00:00.000Z,1987-10-16T00:01:00.000Z,"Saumon point par point",1.07,11.3,2024-08-12T08:26:03.000Z
"9",1983-11-17T11:00:00.000Z,,"Perche point par point",0.105,0.76,2024-08-12T08:26:10.000Z
"334",2016-10-27T13:00:00.000Z,2016-10-27T13:20:00.000Z,"Mesure par ADCP",-0.073,0.75,2024-08-12T08:25:13.000Z
"272",2011-07-12T12:50:00.000Z,2011-07-12T13:30:00.000Z,"Mesure par ADCP",-0.035,0.773,2024-08-12T08:25:24.000Z
"215",2004-12-14T09:10:00.000Z,2004-12-14T10:00:00.000Z,"Perche point par point",0.261,2.15,2024-08-12T08:25:34.000Z
"146",1995-12-26T00:00:00.000Z,1995-12-26T00:01:00.000Z,"Saumon point par point",0.53,6.82,2024-08-12T08:25:46.000Z
"101",1992-05-19T00:00:00.000Z,1992-05-19T00:01:00.000Z,"Saumon point par point",0.32,1.61,2024-08-12T08:25:54.000Z
"51",1987-08-12T00:00:00.000Z,1987-08-12T00:01:00.000Z,"Perche point par point",0.182,0.934,2024-08-12T08:26:03.000Z
"120",1983-11-17T00:00:00.000Z,1983-11-17T00:01:00.000Z,"Perche point par point",0.15,0.639,2024-08-12T08:26:10.000Z
"81",1978-03-09T00:00:00.000Z,1978-03-09T00:01:00.000Z,"Perche point par point",0.525,5.8,2024-08-12T08:26:18.000Z
"333",2016-09-28T08:25:00.000Z,2016-09-28T08:55:00.000Z,"Mesure par ADCP",-0.084,0.5660000000000001,2024-08-12T08:25:13.000Z
"271",2011-06-16T10:20:00.000Z,2011-06-16T10:40:00.000Z,"Mesure par ADCP",0.027,1.24,2024-08-12T08:25:24.000Z
"214",2004-11-23T09:15:00.000Z,2004-11-23T09:50:00.000Z,"Perche point par point",0.359,3.29,2024-08-12T08:25:34.000Z
"145",1995-11-28T00:00:00.000Z,1995-11-28T00:01:00.000Z,"Saumon point par point",0.38,4.15,2024-08-12T08:25:46.000Z
"100",1992-05-14T10:00:00.000Z,1992-05-14T10:30:00.000Z,"Perche point par point",0.39,1.96,2024-08-12T08:25:54.000Z
"411",2024-07-04T11:26:00.000Z,2024-07-04T11:44:00.000Z,"Mesure par ADCP",0.042,1.75,2024-08-12T08:24:59.000Z
"332",2016-09-01T08:05:00.000Z,2016-09-01T08:30:00.000Z,"Mesure par ADCP",-0.135,0.454,2024-08-12T08:25:14.000Z
"270",2011-05-17T14:45:00.000Z,2011-05-17T15:00:00.000Z,"Mesure par ADCP",0.02,1.26,2024-08-12T08:25:24.000Z
"213",2004-08-05T08:30:00.000Z,2004-08-05T09:20:00.000Z,"Perche point par point",0.11,0.798,2024-08-12T08:25:34.000Z
"144",1995-11-14T00:00:00.000Z,1995-11-14T00:01:00.000Z,"Perche point par point",0.49,2.07,2024-08-12T08:25:47.000Z
"99",1992-04-14T10:00:00.000Z,1992-04-14T10:30:00.000Z,"Saumon point par point",0.405,2.17,2024-08-12T08:25:54.000Z
"50",1987-08-10T00:00:00.000Z,1987-08-10T00:01:00.000Z,"Perche point par point",0.265,1.4000000000000001,2024-08-12T08:26:03.000Z
"8",1983-09-15T00:00:00.000Z,1983-09-15T00:01:00.000Z,"Perche point par point",0.495,1.87,2024-08-12T08:26:10.000Z
"80",1977-08-03T00:00:00.000Z,1977-08-03T00:01:00.000Z,"Perche point par point",0.2,1.12,2024-08-12T08:26:18.000Z
"409",2024-04-29T09:31:00.000Z,2024-04-29T09:45:00.000Z,"Mesure par ADCP",0.242,4.74,2024-08-12T08:24:59.000Z
"331",2016-07-28T12:20:00.000Z,2016-07-28T12:45:00.000Z,"Mesure par ADCP",-0.077,0.754,2024-08-12T08:25:14.000Z
"269",2011-04-19T14:35:00.000Z,2011-04-19T14:45:00.000Z,"Mesure par ADCP",0.093,1.9100000000000001,2024-08-12T08:25:24.000Z
"212",2004-07-08T08:00:00.000Z,2004-07-08T08:30:00.000Z,"Mesure par ADCP",0.7010000000000001,7.38,2024-08-12T08:25:35.000Z
"143",1995-10-11T00:00:00.000Z,1995-10-11T00:01:00.000Z,"Perche point par point",0.262,1.34,2024-08-12T08:25:47.000Z
"98",1992-03-18T11:00:00.000Z,1992-03-18T11:30:00.000Z,"Saumon point par point",0.41500000000000004,2.5,2024-08-12T08:25:54.000Z
"49",1987-07-16T00:00:00.000Z,1987-07-16T00:01:00.000Z,"Perche point par point",0.305,1.56,2024-08-12T08:26:03.000Z
