"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"213",2013-01-30T09:10:00.000Z,2013-01-30T09:25:00.000Z,"Mesure par ADCP",0.848,6.168,2025-04-02T15:34:06.000Z
"212",2012-12-11T13:10:00.000Z,2012-12-11T13:25:00.000Z,"Mesure par ADCP",0.8300000000000001,4.832,2025-04-02T15:34:06.000Z
"208",2012-05-16T09:00:00.000Z,2012-05-16T09:40:00.000Z,"Mesure par ADCP",0.624,1.5030000000000001,2025-04-02T15:34:07.000Z
"141",2003-04-08T14:20:00.000Z,,"Perche point par point",0.542,0.716,2025-04-02T15:35:35.000Z
"140",2003-03-04T14:20:00.000Z,,"Perche point par point",0.652,2.2800000000000002,2025-04-02T15:35:36.000Z
"139",2002-12-23T13:45:00.000Z,,"Perche point par point",0.872,5.8500000000000005,2025-04-02T15:35:36.000Z
"138",2002-06-24T13:50:00.000Z,,"Autres",0.42,0.02,2025-04-02T15:35:36.000Z
"137",2002-06-06T13:45:00.000Z,,"Perche point par point",0.5760000000000001,1.11,2025-04-02T15:35:36.000Z
"136",2002-04-29T14:20:00.000Z,,"Perche point par point",0.482,0.17400000000000002,2025-04-02T15:35:36.000Z
"135",2002-02-11T14:15:00.000Z,,"Perche point par point",0.613,1.57,2025-04-02T15:35:37.000Z
"134",2002-01-14T13:50:00.000Z,,"Perche point par point",0.628,1.79,2025-04-02T15:35:37.000Z
"133",2001-12-17T13:50:00.000Z,,"Perche point par point",0.58,0.965,2025-04-02T15:35:37.000Z
"132",2001-10-22T14:25:00.000Z,,"Perche point par point",0.577,0.9520000000000001,2025-04-02T15:35:37.000Z
"131",2001-08-28T13:55:00.000Z,,"Autres",0.463,0.127,2025-04-02T15:35:38.000Z
"130",2001-07-31T14:45:00.000Z,,"Autres",0.56,0.8,2025-04-02T15:35:38.000Z
"129",2001-07-04T14:15:00.000Z,,"Perche point par point",0.487,0.185,2025-04-02T15:35:38.000Z
"128",2001-05-09T14:30:00.000Z,2001-05-09T15:20:00.000Z,"Saumon par intégration",1.615,19.1,2025-04-02T15:35:38.000Z
"127",2001-04-09T14:00:00.000Z,,"Perche point par point",0.678,2.7600000000000002,2025-04-02T15:35:38.000Z
"126",2001-03-13T14:40:00.000Z,,"Perche point par point",1.04,9.19,2025-04-02T15:35:39.000Z
"125",2001-02-14T14:15:00.000Z,,"Perche point par point",0.686,2.9,2025-04-02T15:35:39.000Z
"123",2000-12-18T13:50:00.000Z,,"Perche point par point",0.6910000000000001,3.1,2025-04-02T15:35:39.000Z
"122",2000-11-20T14:00:00.000Z,,"Perche point par point",0.625,1.8800000000000001,2025-04-02T15:35:39.000Z
"121",2000-10-23T13:40:00.000Z,,"Perche point par point",0.523,0.47700000000000004,2025-04-02T15:35:39.000Z
"120",2000-09-25T13:50:00.000Z,,"Autres",0.385,0.003,2025-04-02T15:35:40.000Z
"119",2000-08-28T14:28:00.000Z,,"Perche point par point",0.428,0.043000000000000003,2025-04-02T15:35:40.000Z
"118",2000-07-31T15:00:00.000Z,,"Perche point par point",0.5700000000000001,0.74,2025-04-02T15:35:40.000Z
"117",2000-06-16T11:55:00.000Z,,"Perche point par point",0.51,0.336,2025-04-02T15:35:40.000Z
"116",2000-06-16T11:45:00.000Z,,"Perche point par point",0.509,0.324,2025-04-02T15:35:40.000Z
"115",2000-06-16T11:35:00.000Z,,"Perche point par point",0.508,0.305,2025-04-02T15:35:40.000Z
"114",2000-05-09T14:25:00.000Z,,"Perche point par point",0.585,1.12,2025-04-02T15:35:41.000Z
"113",2000-03-14T13:45:00.000Z,,"Perche point par point",0.656,2.1,2025-04-02T15:35:41.000Z
"112",2000-02-15T14:30:00.000Z,,"Perche point par point",0.705,2.99,2025-04-02T15:35:41.000Z
"111",2000-01-17T14:10:00.000Z,,"Perche point par point",0.681,2.59,2025-04-02T15:35:41.000Z
"110",1999-12-22T14:10:00.000Z,,"Perche point par point",0.8280000000000001,3.63,2025-04-02T15:35:41.000Z
"109",1999-11-22T14:10:00.000Z,,"Perche point par point",0.527,0.489,2025-04-02T15:35:42.000Z
"108",1999-10-25T14:00:00.000Z,,"Perche point par point",0.457,0.158,2025-04-02T15:35:42.000Z
"107",1999-06-08T14:15:00.000Z,,"Perche point par point",0.544,0.58,2025-04-02T15:35:42.000Z
"106",1999-05-10T14:35:00.000Z,,"Perche point par point",0.537,0.684,2025-04-02T15:35:42.000Z
"105",1999-04-13T14:15:00.000Z,,"Perche point par point",0.608,1.58,2025-04-02T15:35:42.000Z
"104",1999-03-16T14:00:00.000Z,,"Perche point par point",0.768,4.82,2025-04-02T15:35:43.000Z
"103",1999-02-16T14:10:00.000Z,,"Perche point par point",0.787,5.12,2025-04-02T15:35:43.000Z
"102",1999-01-19T15:10:00.000Z,,"Perche point par point",0.715,3.77,2025-04-02T15:35:43.000Z
"101",1998-12-21T15:00:00.000Z,,"Perche point par point",0.642,2.11,2025-04-02T15:35:43.000Z
"100",1998-11-26T14:10:00.000Z,,"Perche point par point",0.51,0.311,2025-04-02T15:35:43.000Z
"99",1998-07-07T14:00:00.000Z,,"Autres",0.402,0.015,2025-04-02T15:35:44.000Z
"98",1998-06-09T14:10:00.000Z,,"Perche point par point",0.562,0.858,2025-04-02T15:35:44.000Z
"97",1998-05-13T14:40:00.000Z,,"Perche point par point",0.712,3.21,2025-04-02T15:35:44.000Z
"96",1998-04-14T14:00:00.000Z,,"Perche point par point",0.906,5.4,2025-04-02T15:35:44.000Z
"95",1998-03-18T13:45:00.000Z,,"Perche point par point",0.5680000000000001,1.29,2025-04-02T15:35:44.000Z
"94",1998-02-17T13:55:00.000Z,,"Perche point par point",0.588,1.28,2025-04-02T15:35:45.000Z
"93",1997-12-22T13:55:00.000Z,,"Perche point par point",0.637,2.23,2025-04-02T15:35:45.000Z
"92",1997-11-20T14:50:00.000Z,,"Perche point par point",0.31,0.643,2025-04-02T15:35:45.000Z
"91",1997-07-09T14:50:00.000Z,,"Perche point par point",0.657,0.525,2025-04-02T15:35:45.000Z
