"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"337",2021-11-24T09:00:00.000Z,,"Mesure par ADCP",0.27,0.374,2022-11-23T14:05:27.000Z
"336",2021-11-03T07:30:00.000Z,,"Mesure par ADCP",0.72,1.494,2022-11-23T14:05:28.000Z
"335",2021-09-30T07:45:00.000Z,,"Mesure par ADCP",0.23500000000000001,0.291,2022-11-23T14:05:28.000Z
"334",2021-09-02T07:30:00.000Z,,"Mesure par ADCP",0.2,0.307,2022-11-23T14:05:29.000Z
"333",2021-08-03T08:20:00.000Z,,"Mesure par ADCP",0.5700000000000001,1.014,2022-11-23T14:05:30.000Z
"332",2021-07-08T07:20:00.000Z,,"Mesure par ADCP",0.65,0.9480000000000001,2022-11-23T14:05:30.000Z
"331",2021-06-16T08:00:00.000Z,,"Mesure par ADCP",0.19,0.178,2022-11-23T14:05:31.000Z
"330",2021-05-26T08:00:00.000Z,,"Mesure par ADCP",0.34,0.8240000000000001,2022-11-23T14:05:32.000Z
"329",2021-04-27T10:00:00.000Z,,"Mesure par ADCP",0.22,0.386,2022-11-23T14:05:32.000Z
"328",2021-03-25T09:15:00.000Z,,"Mesure par ADCP",0.455,1.325,2022-11-23T14:05:33.000Z
"327",2021-02-25T09:00:00.000Z,,"Mesure par ADCP",0.53,1.556,2022-11-23T14:05:33.000Z
"326",2021-01-20T09:00:00.000Z,,"Mesure par ADCP",1.12,3.059,2022-11-23T14:05:34.000Z
"325",2020-12-16T08:40:00.000Z,,"Mesure par ADCP",0.755,1.855,2022-11-23T14:05:35.000Z
"324",2020-11-25T08:30:00.000Z,,"Mesure par ADCP",0.28500000000000003,0.406,2022-11-23T14:05:35.000Z
"323b",2020-11-17T10:05:00.000Z,2020-11-17T10:25:00.000Z,"Perche par intégration",0.5,0.8260000000000001,2022-11-23T14:05:36.000Z
"323a",2020-11-17T09:45:00.000Z,2020-11-17T09:55:00.000Z,"Mesure par ADCP",0.5,0.87,2022-11-23T14:05:37.000Z
"322",2020-11-04T08:35:00.000Z,,"Mesure par ADCP",0.34500000000000003,0.601,2022-11-23T14:05:37.000Z
"320",2020-09-08T07:20:00.000Z,,"Perche par intégration",0.16,0.1,2022-11-23T14:05:38.000Z
"319",2020-08-18T08:20:00.000Z,,"Mesure par ADCP",0.195,0.192,2022-11-23T14:05:39.000Z
"318",2020-07-29T07:30:00.000Z,,"Mesure par ADCP",0.16,0.149,2022-11-23T14:05:39.000Z
"317",2020-07-01T07:00:00.000Z,,"Mesure par ADCP",0.22,0.279,2022-11-23T14:05:40.000Z
"316",2020-06-04T09:00:00.000Z,,"Mesure par ADCP",0.19,0.219,2022-11-23T14:05:41.000Z
"315",2020-05-12T07:00:00.000Z,,"Mesure par ADCP",0.96,2.3770000000000002,2022-11-23T14:05:41.000Z
"314",2020-03-06T13:30:00.000Z,,"Mesure par ADCP",2.21,15,2022-11-23T14:05:42.000Z
"313",2020-02-06T10:10:00.000Z,,"Mesure par ADCP",2,10.624,2022-11-23T14:05:42.000Z
"312",2020-01-29T08:00:00.000Z,,"Mesure par ADCP",1.19,3.439,2022-11-23T14:05:43.000Z
"311",2019-12-17T08:40:00.000Z,,"Mesure par ADCP",2.18,13.671000000000001,2022-11-23T14:05:44.000Z
"310",2019-12-05T07:30:00.000Z,,"Mesure par ADCP",0.49,1.079,2022-11-23T14:05:44.000Z
"309",2019-11-19T08:00:00.000Z,,"Mesure par ADCP",0.85,2.204,2022-11-23T14:05:45.000Z
"309",2019-10-29T08:00:00.000Z,,"Mesure par ADCP",0.21,0.321,2022-11-23T14:05:46.000Z
"308",2019-10-02T08:30:00.000Z,,"Mesure par ADCP",0.29,0.34900000000000003,2022-11-23T14:05:46.000Z
