"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"201",2023-08-31T07:30:00.000Z,2023-08-31T08:06:00.000Z,"Mesure par ADCP",1.101,1.86,2023-08-31T13:34:33.000Z
"200",2023-08-10T07:19:00.000Z,2023-08-10T08:20:00.000Z,"Mesure par ADCP",1.147,2.37,2023-08-23T13:59:16.000Z
"199",2023-07-27T06:48:00.000Z,2023-07-27T07:35:00.000Z,"Mesure par ADCP",1.116,1.87,2023-08-23T13:59:16.000Z
"205",2023-12-07T09:04:00.000Z,2023-12-07T09:15:00.000Z,"Mesure par ADCP",1.7,27.900000000000002,2023-12-07T14:48:16.000Z
"193",2023-05-26T06:51:00.000Z,2023-05-26T07:30:00.000Z,"Mesure par ADCP",1.293,5.921,2023-08-23T13:59:17.000Z
"192",2023-04-13T07:50:00.000Z,2023-04-13T08:50:00.000Z,"Mesure par ADCP",1.52,15.802,2023-08-23T13:59:17.000Z
"191",2023-03-13T10:16:00.000Z,2023-03-13T11:33:00.000Z,"Mesure par ADCP",2.31,76.45,2023-08-23T13:59:18.000Z
"218",2024-12-24T08:14:00.000Z,2024-12-24T08:38:00.000Z,"Mesure par ADCP",1.6580000000000001,22.7,2024-12-24T13:11:32.000Z
"212",2024-08-01T10:03:00.000Z,2024-08-01T10:25:00.000Z,"Mesure par ADCP",1.418,9.73,2024-08-14T11:58:20.000Z
"210",2024-06-12T07:24:00.000Z,2024-06-12T07:36:00.000Z,"Mesure par ADCP",1.559,16.2,2024-08-14T11:59:41.000Z
"220",2025-03-06T08:47:00.000Z,2025-03-06T08:57:00.000Z,"Mesure par ADCP",1.6400000000000001,22.6,2025-03-06T13:48:43.000Z
"222",2025-05-09T08:27:00.000Z,2025-05-09T08:43:00.000Z,"Mesure par ADCP",1.425,9.64,2025-05-09T12:38:10.000Z
"202",2023-09-14T08:24:00.000Z,2023-09-14T08:43:00.000Z,"Mesure par ADCP",1.1300000000000001,2.23,2023-09-15T08:53:36.000Z
"195",2023-06-22T07:11:00.000Z,2023-06-22T08:10:00.000Z,"Mesure par ADCP",1.292,5.17,2023-08-23T13:59:17.000Z
"190",2023-01-31T08:31:00.000Z,2023-01-31T08:49:00.000Z,"Mesure par ADCP",1.477,14.8,2023-08-23T13:59:18.000Z
"206",2024-01-04T11:05:00.000Z,2024-01-04T11:15:00.000Z,"Mesure par ADCP",2.275,73.4,2024-01-04T14:23:38.000Z
"213",2024-08-14T07:11:00.000Z,2024-08-14T07:59:00.000Z,"Mesure par ADCP",1.367,7.98,2024-08-14T11:57:42.000Z
"215",2024-09-26T07:30:00.000Z,2024-09-26T07:58:00.000Z,"Mesure par ADCP",1.42,9.85,2024-09-26T13:45:41.000Z
"216",2024-10-10T07:30:00.000Z,2024-10-10T07:43:00.000Z,"Mesure par ADCP",1.9100000000000001,37.1,2024-10-10T13:18:30.000Z
"198",2023-07-19T07:30:00.000Z,2023-07-19T07:53:00.000Z,"Mesure par ADCP",1.137,2.27,2023-08-23T13:59:16.000Z
"197",2023-07-13T07:12:00.000Z,2023-07-13T08:29:00.000Z,"Mesure par ADCP",1.169,2.61,2023-08-23T13:59:17.000Z
"196",2023-07-07T08:50:00.000Z,2023-07-07T10:05:00.000Z,"Autres",1.205,3.0700000000000003,2023-08-23T13:59:17.000Z
"194",2023-06-08T07:27:00.000Z,2023-06-08T07:38:00.000Z,"Mesure par ADCP",1.23,4.22,2023-08-23T13:59:17.000Z
"217",2024-11-13T07:52:00.000Z,2024-11-13T08:18:00.000Z,"Mesure par ADCP",1.458,11.6,2024-11-13T15:27:26.000Z
"219",2025-01-31T08:28:00.000Z,2025-01-31T08:37:00.000Z,"Mesure par ADCP",2.185,62.9,2025-01-31T14:09:25.000Z
"223",2025-06-20T08:00:00.000Z,2025-06-20T09:00:00.000Z,"Mesure par ADCP",1.28,5.42,2025-06-20T13:30:18.000Z
