"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"24-06",2024-07-16T12:00:00.000Z,2024-07-16T12:25:00.000Z,"Dilution par intégration",0.1,0.32,2024-08-09T16:51:57.000Z
"24-05",2024-07-02T10:15:00.000Z,2024-07-02T10:35:00.000Z,"Dilution par intégration",0.11,0.37910000000000005,2024-08-09T16:51:57.000Z
"24-04",2024-05-22T09:00:00.000Z,2024-05-22T09:15:00.000Z,"Dilution par intégration",0.365,2.74,2024-08-09T16:51:57.000Z
"25-03",2025-03-19T12:00:00.000Z,2025-03-19T12:15:00.000Z,"Dilution par intégration",0.185,0.883,2025-03-20T12:02:22.000Z
"25-02",2025-03-19T11:05:00.000Z,2025-03-19T11:25:00.000Z,"Dilution par intégration",0.185,0.849,2025-03-20T12:02:22.000Z
"15-02",2015-10-14T12:35:00.000Z,2015-10-14T12:50:00.000Z,"Perche point par point",0.09,0.228,2023-05-26T06:32:52.000Z
"15-01",2015-10-08T13:50:00.000Z,2015-10-08T14:05:00.000Z,"Perche point par point",0.1,0.31,2023-05-26T06:32:52.000Z
"09-02",2009-07-09T09:30:00.000Z,2009-07-09T09:50:00.000Z,"Perche point par point",0.21,0.604,2023-05-26T06:35:01.000Z
"09-01",2009-01-29T13:30:00.000Z,2009-01-29T14:32:00.000Z,"Perche point par point",0.41000000000000003,3.44,2023-05-26T06:35:01.000Z
"08-01",2008-05-30T11:40:00.000Z,2008-05-30T12:00:00.000Z,"Perche point par point",0.27,1.41,2023-05-26T06:35:01.000Z
"2006-01",2006-10-20T12:30:00.000Z,2006-10-20T13:30:00.000Z,"Autres",0.09,0.203,2023-05-26T06:35:01.000Z
"39 bis",2002-03-06T12:11:00.000Z,,"Autres",0.45,5.04,2023-05-26T06:35:02.000Z
"39",2002-03-06T12:10:00.000Z,2002-03-06T12:30:00.000Z,"Saumon par intégration",0.56,5.54,2023-05-26T06:35:02.000Z
"38",2001-12-06T10:10:00.000Z,2001-12-06T10:25:00.000Z,"Perche point par point",0.13,0.202,2023-05-26T06:35:02.000Z
"37",2001-08-02T12:05:00.000Z,2001-08-02T12:25:00.000Z,"Perche point par point",0.11,0.385,2023-05-26T06:35:03.000Z
"24-10",2024-11-15T13:00:00.000Z,2024-11-15T13:20:00.000Z,"Dilution par intégration",0.07,0.23500000000000001,2024-11-18T15:02:38.000Z
"22-04",2022-06-29T10:15:00.000Z,2022-06-29T10:55:00.000Z,"Mesure par ADCP",0.115,0.386,2023-05-26T06:32:23.000Z
"22-03",2022-05-20T09:40:00.000Z,2022-05-20T09:55:00.000Z,"Mesure par ADCP",0.225,1.113,2023-05-26T06:32:23.000Z
"22-02",2022-04-21T13:10:00.000Z,2022-04-21T13:25:00.000Z,"Mesure par ADCP",0.33,2.45,2023-05-26T06:32:23.000Z
"22-01",2022-01-10T13:20:00.000Z,2022-01-10T13:45:00.000Z,"Jaugeage par mesure de vitesse en surface",1.305,34,2023-05-26T06:32:23.000Z
"21-07",2021-12-10T13:50:00.000Z,2021-12-10T14:10:00.000Z,"Jaugeage par mesure de vitesse en surface",1.2,27.400000000000002,2023-05-26T06:32:24.000Z
"21-06",2021-10-19T07:15:00.000Z,2021-10-19T08:00:00.000Z,"Perche point par point",0.07,0.17300000000000001,2023-05-26T06:32:24.000Z
"21-05",2021-08-18T08:45:00.000Z,2021-08-18T09:30:00.000Z,"Perche point par point",0.09,0.209,2023-05-26T06:32:24.000Z
"21-04",2021-07-20T11:54:00.000Z,2021-07-20T12:47:00.000Z,"Perche point par point",0.097,0.23500000000000001,2023-05-26T06:32:24.000Z
"21-03",2021-07-09T09:00:00.000Z,2021-07-09T10:00:00.000Z,"Dilution par intégration",0.115,0.309,2023-05-26T06:32:25.000Z
"21-02",2021-04-16T13:00:00.000Z,2021-04-16T13:30:00.000Z,"Perche point par point",0.195,0.766,2023-05-26T06:32:25.000Z
"21-01",2021-02-19T13:00:00.000Z,2021-02-19T13:30:00.000Z,"Mesure par ADCP",0.355,2.48,2023-05-26T06:32:25.000Z
"20-05",2020-11-13T09:15:00.000Z,2020-11-13T09:45:00.000Z,"Perche point par point",0.145,0.47200000000000003,2023-05-26T06:32:26.000Z
"20-04",2020-08-10T10:10:00.000Z,2020-08-10T10:59:00.000Z,"Perche point par point",0.135,0.375,2023-05-26T06:32:26.000Z
"20-03",2020-07-30T07:30:00.000Z,2020-07-30T08:25:00.000Z,"Perche point par point",0.155,0.496,2023-05-26T06:32:26.000Z
"20-02",2020-05-27T12:50:00.000Z,2020-05-27T13:15:00.000Z,"Perche point par point",0.32,1.8,2023-05-26T06:32:26.000Z
"FC_01",2020-05-15T07:41:00.000Z,2020-05-15T07:42:00.000Z,"Jaugeage par analyse vidéo",0.47000000000000003,4.33,2023-05-26T06:32:27.000Z
"19-07",2019-09-26T08:15:00.000Z,2019-09-26T08:45:00.000Z,"Perche point par point",0.074,0.231,2023-05-26T06:32:28.000Z
"19-06",2019-08-09T09:55:00.000Z,2019-08-09T10:27:00.000Z,"Perche point par point",0.09,0.275,2023-05-26T06:32:28.000Z
"19-05",2019-05-27T12:15:00.000Z,2019-05-27T12:30:00.000Z,"Mesure par ADCP",0.43,4.17,2023-05-26T06:32:28.000Z
"19-04",2019-05-16T09:30:00.000Z,2019-05-16T09:45:00.000Z,"Perche par intégration",0.2,0.74,2023-05-26T06:32:28.000Z
"19-03",2019-05-16T08:50:00.000Z,2019-05-16T09:25:00.000Z,"Perche point par point",0.195,0.898,2023-05-26T06:32:29.000Z
"19-02",2019-03-26T09:45:00.000Z,2019-03-26T10:05:00.000Z,"Perche point par point",0.198,0.925,2023-05-26T06:32:29.000Z
"19-01",2019-03-22T12:30:00.000Z,2019-03-22T13:15:00.000Z,"Perche point par point",0.18,0.74,2023-05-26T06:32:29.000Z
"18-04",2018-11-29T11:30:00.000Z,2018-11-29T12:00:00.000Z,"Perche point par point",0.1,0.28700000000000003,2023-05-26T06:32:29.000Z
"18-02",2018-04-19T10:24:00.000Z,2018-04-19T10:39:00.000Z,"Mesure par ADCP",0.47500000000000003,4.75,2023-05-26T06:32:40.000Z
"18-01",2018-02-21T11:03:00.000Z,2018-02-21T11:25:00.000Z,"Perche point par point",0.9500000000000001,20.5,2023-05-26T06:32:41.000Z
"18-01-bath",2018-02-21T11:00:00.000Z,2018-02-21T11:25:00.000Z,"Perche point par point",0.9500000000000001,19.2,2023-05-26T06:32:41.000Z
"17-01",2017-07-27T11:07:00.000Z,2017-07-27T11:36:00.000Z,"Perche point par point",0.09,0.211,2023-05-26T06:32:41.000Z
"16-05",2016-08-31T08:30:00.000Z,2016-08-31T08:50:00.000Z,"Perche point par point",0.09,0.225,2023-05-26T06:32:50.000Z
"16-04",2016-08-18T09:35:00.000Z,2016-08-18T10:13:00.000Z,"Perche point par point",0.15,0.495,2023-05-26T06:32:50.000Z
"16-03",2016-05-27T09:50:00.000Z,2016-05-27T10:20:00.000Z,"Perche point par point",0.255,1.07,2023-05-26T06:32:50.000Z
"16-02",2016-03-15T12:40:00.000Z,2016-03-15T13:05:00.000Z,"Perche point par point",0.34,1.77,2023-05-26T06:32:51.000Z
"16-01",2016-02-25T10:13:00.000Z,2016-02-25T10:40:00.000Z,"Perche point par point",0.335,1.77,2023-05-26T06:32:51.000Z
"36",2001-03-28T15:40:00.000Z,2001-03-28T16:10:00.000Z,"Perche point par point",0.32,2.23,2023-05-26T06:35:03.000Z
"35",2000-08-31T11:40:00.000Z,2000-08-31T12:10:00.000Z,"Perche point par point",0.15,0.716,2023-05-26T06:35:05.000Z
"19",1991-09-11T10:25:00.000Z,1991-09-11T11:00:00.000Z,"Autres",0.1,0.294,2023-05-26T06:35:09.000Z
"18",1991-06-19T14:40:00.000Z,1991-06-19T15:20:00.000Z,"Autres",0.24,1.49,2023-05-26T06:35:10.000Z
"17",1990-11-21T08:45:00.000Z,1990-11-21T09:20:00.000Z,"Autres",0.09,0.27,2023-05-26T06:35:10.000Z
"16",1990-04-06T10:00:00.000Z,1990-04-06T10:30:00.000Z,"Autres",0.195,0.863,2023-05-26T06:35:10.000Z
"54-2",1954-09-24T00:00:00.000Z,,"Autres",0.12,0.33,2023-05-26T06:35:55.000Z
"54-1",1954-07-27T00:00:00.000Z,,"Autres",0.17,0.58,2023-05-26T06:35:55.000Z
"24-01",2024-01-24T14:55:00.000Z,2024-01-24T15:40:00.000Z,"Perche point par point",0.128,0.467,2024-03-26T13:41:34.000Z
"15-04",2015-11-17T10:00:00.000Z,2015-11-17T10:20:00.000Z,"Perche point par point",0.075,0.20800000000000002,2023-05-26T06:32:51.000Z
"15-03",2015-10-23T09:20:00.000Z,2015-10-23T09:37:00.000Z,"Perche point par point",0.08,0.201,2023-05-26T06:32:51.000Z
"34",2000-04-05T09:15:00.000Z,2000-04-05T09:40:00.000Z,"Perche point par point",0.21,0.917,2023-05-26T06:35:05.000Z
"33",1999-10-14T17:00:00.000Z,1999-10-14T17:15:00.000Z,"Perche point par point",0.08,0.163,2023-05-26T06:35:05.000Z
"32",1998-08-13T15:10:00.000Z,1998-08-13T15:40:00.000Z,"Perche point par point",0.08,0.257,2023-05-26T06:35:06.000Z
"31",1994-10-19T08:50:00.000Z,1994-10-19T09:25:00.000Z,"Perche point par point",0.08,0.211,2023-05-26T06:35:06.000Z
"30",1994-06-14T10:00:00.000Z,1994-06-14T10:35:00.000Z,"Perche point par point",0.19,1.05,2023-05-26T06:35:06.000Z
"29",1993-03-31T09:40:00.000Z,1993-03-31T10:10:00.000Z,"Autres",0.21,0.967,2023-05-26T06:35:06.000Z
"28",1993-03-11T09:30:00.000Z,1993-03-11T10:00:00.000Z,"Autres",0.225,1.29,2023-05-26T06:35:07.000Z
"27",1993-01-27T09:55:00.000Z,1993-01-27T10:25:00.000Z,"Autres",0.19,0.934,2023-05-26T06:35:07.000Z
"26",1992-11-26T08:50:00.000Z,,"Autres",0.38,3.29,2023-05-26T06:35:07.000Z
"25",1992-05-20T08:25:00.000Z,,"Autres",0.24,1.37,2023-05-26T06:35:08.000Z
"24",1992-03-18T10:00:00.000Z,,"Autres",0.23,1.37,2023-05-26T06:35:08.000Z
"23",1992-02-26T09:20:00.000Z,,"Autres",0.215,1.11,2023-05-26T06:35:08.000Z
"22",1992-01-15T09:10:00.000Z,1992-01-15T09:45:00.000Z,"Autres",0.15,0.499,2023-05-26T06:35:08.000Z
