"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"223",2022-11-30T11:23:00.000Z,,"Mesure par ADCP",0.99,17.1,2022-12-27T08:00:22.000Z
"222",2022-11-09T09:50:00.000Z,,"Mesure par ADCP",0.72,6.13,2022-12-27T08:00:23.000Z
"221",2022-09-15T12:34:00.000Z,,"Mesure par ADCP",0.54,1.73,2022-12-27T08:00:24.000Z
"202",2020-11-04T13:52:00.000Z,,"Mesure par ADCP",0.78,9.61,2022-04-05T12:03:08.000Z
"201",2020-10-01T11:34:00.000Z,,"Mesure par ADCP",0.59,3.12,2022-04-05T12:03:09.000Z
"200",2020-08-19T07:15:00.000Z,2020-08-19T07:30:00.000Z,"Perche par intégration",0.42,0.931,2022-04-05T12:03:09.000Z
"199",2020-07-22T11:30:00.000Z,,"Perche par intégration",0.52,1.54,2022-04-05T12:03:10.000Z
"15",1996-04-16T00:00:00.000Z,,"Perche par intégration",0.6,3.73,2022-04-05T12:05:39.000Z
"172",2017-07-19T08:00:00.000Z,2017-07-19T08:20:00.000Z,"Perche par intégration",0.52,1.03,2022-04-05T12:03:29.000Z
"171",2017-07-03T08:25:00.000Z,,"Perche par intégration",0.56,1.79,2022-04-05T12:03:30.000Z
"170",2017-06-02T07:35:00.000Z,,"Perche par intégration",0.56,1.73,2022-04-05T12:03:31.000Z
"169",2017-05-11T12:30:00.000Z,,"Perche par intégration",0.68,5.45,2022-04-05T12:03:31.000Z
"168",2017-03-23T13:22:00.000Z,,"Perche par intégration",1.71,51.2,2022-04-05T12:03:32.000Z
"167a",2017-02-07T13:01:00.000Z,,"Mesure par ADCP",1.71,57.800000000000004,2022-04-05T12:03:33.000Z
"167",2017-02-07T13:00:00.000Z,,"Mesure par ADCP",1.71,47.800000000000004,2022-04-05T12:03:34.000Z
"166",2016-12-08T10:30:00.000Z,,"Perche par intégration",0.755,8.16,2022-04-05T12:03:34.000Z
"165",2016-11-04T08:10:00.000Z,,"Perche par intégration",0.58,2.17,2022-04-05T12:03:35.000Z
"164",2016-09-20T08:30:00.000Z,,"Perche par intégration",0.545,1.58,2022-04-05T12:03:36.000Z
"163",2016-09-20T07:55:00.000Z,,"Perche par intégration",0.545,1.42,2022-04-05T12:03:36.000Z
"162",2016-08-11T13:25:00.000Z,,"Perche par intégration",0.63,3.65,2022-04-05T12:03:37.000Z
"161",2016-07-06T08:42:00.000Z,2016-07-06T09:00:00.000Z,"Perche par intégration",0.87,11.6,2022-04-05T12:03:38.000Z
