"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"DIR_0165",2006-03-08T14:40:00.000Z,2006-03-08T15:00:00.000Z,"Mesure par ADCP",0.2,16.2,2025-02-21T14:27:42.000Z
"DIR_0011",1982-03-02T00:00:00.000Z,,"Autres",0.78,19.400000000000002,2025-02-21T14:28:16.000Z
"DIR_0010",1981-09-23T00:00:00.000Z,,"Autres",0.85,23.400000000000002,2025-02-21T14:28:17.000Z
"DIR_0009",1980-12-30T00:00:00.000Z,,"Autres",0.42,5.14,2025-02-21T14:28:17.000Z
"DIR_0008",1980-09-25T00:00:00.000Z,,"Autres",1.02,33.5,2025-02-21T14:28:17.000Z
"DIR_0007",1980-09-17T00:00:00.000Z,,"Autres",0.22,1.6600000000000001,2025-02-21T14:28:17.000Z
"DIR_0006",1980-06-03T00:00:00.000Z,,"Autres",0.8,18.5,2025-02-21T14:28:18.000Z
"DIR_0005",1980-05-08T00:00:00.000Z,,"Autres",0.89,24.6,2025-02-21T14:28:18.000Z
"DIR_0066",1991-05-28T16:18:00.000Z,1991-05-28T17:18:00.000Z,"Autres",0.1,2.89,2025-02-21T14:28:05.000Z
"DIR_0004",1980-02-05T00:00:00.000Z,,"Autres",1.2,44.4,2025-02-21T14:28:18.000Z
"DIR_0003",1979-10-31T00:00:00.000Z,,"Autres",1.69,100,2025-02-21T14:28:18.000Z
"DIR_0065",1991-04-17T17:05:00.000Z,1991-04-17T17:20:00.000Z,"Dilution à débit constant",0.8200000000000001,40.6,2025-02-21T14:28:05.000Z
"DIR_0064",1991-03-07T16:40:00.000Z,,"Dilution à débit constant",2.23,275,2025-02-21T14:28:05.000Z
"DIR_0002",1977-10-26T00:00:00.000Z,,"Autres",1.9100000000000001,176,2025-02-21T14:28:18.000Z
"DIR_0001",1976-10-14T00:00:00.000Z,,"Autres",2.43,162,2025-02-21T14:28:18.000Z
"SPC_0032",2012-02-28T10:30:00.000Z,,"Mesure par ADCP",-0.23,4.7,2025-02-21T14:27:32.000Z
"DIR_0177",2009-01-13T15:55:00.000Z,2009-01-13T16:40:00.000Z,"Perche point par point",0.34,22.8,2025-02-21T14:27:39.000Z
"DIR_0060",1990-09-19T15:00:00.000Z,1990-09-19T15:30:00.000Z,"Autres",-0.02,1.27,2025-02-21T14:28:06.000Z
"DIR_0058",1990-07-04T16:10:00.000Z,1990-07-04T17:00:00.000Z,"Autres",0.07,2.2600000000000002,2025-02-21T14:28:07.000Z
"DIR_0175",2008-04-23T14:40:00.000Z,2008-04-23T14:55:00.000Z,"Mesure par ADCP",0.91,73.10000000000001,2025-02-21T14:27:40.000Z
"DIR_0174",2008-03-06T10:30:00.000Z,2008-03-06T11:15:00.000Z,"Mesure par ADCP",0.2,15.3,2025-02-21T14:27:40.000Z
"DIR_0057",1990-06-06T16:00:00.000Z,1990-06-06T17:00:00.000Z,"Autres",0.29,6.55,2025-02-21T14:28:07.000Z
"DIR_0056",1990-05-02T15:30:00.000Z,1990-05-02T16:15:00.000Z,"Autres",0.26,5.67,2025-02-21T14:28:07.000Z
"DIR_0171",2007-04-19T13:55:00.000Z,2007-04-19T14:30:00.000Z,"Perche point par point",-0.01,5.63,2025-02-21T14:27:41.000Z
"DIR_0048",1989-07-27T13:15:00.000Z,1989-07-27T14:00:00.000Z,"Autres",0.16,3.39,2025-02-21T14:28:09.000Z
"DIR_0045",1989-04-25T00:00:00.000Z,,"Dilution à débit constant",0.99,32.5,2025-02-21T14:28:10.000Z
"DIR_0043",1989-03-06T00:00:00.000Z,,"Dilution à débit constant",0.68,31.3,2025-02-21T14:28:10.000Z
"DIR_0041",1988-11-30T16:45:00.000Z,1988-11-30T17:35:00.000Z,"Autres",0.53,13.4,2025-02-21T14:28:10.000Z
"DIR_0039",1988-10-14T00:00:00.000Z,1988-10-14T00:01:00.000Z,"Autres",1.3800000000000001,83.4,2025-02-21T14:28:11.000Z
"DIR_0035",1988-07-27T00:00:00.000Z,,"Autres",0.42,14.4,2025-02-21T14:28:12.000Z
"DIR_0033",1988-03-09T00:00:00.000Z,,"Autres",0.46,13.200000000000001,2025-02-21T14:28:12.000Z
"DIR_0031",1987-07-21T00:00:00.000Z,,"Autres",0.155,5.03,2025-02-21T14:28:12.000Z
"DIR_0030",1987-05-20T00:00:00.000Z,,"Autres",0.56,21.5,2025-02-21T14:28:13.000Z
"DIR_0026",1986-07-03T00:00:00.000Z,,"Autres",0.07,4.16,2025-02-21T14:28:13.000Z
"DIR_0023",1985-08-29T00:00:00.000Z,,"Autres",0.01,2.22,2025-02-21T14:28:14.000Z
"DIR_0019",1983-09-26T00:00:00.000Z,,"Autres",0.08,2.5,2025-02-21T14:28:15.000Z
"DIR_0012",1982-08-03T00:00:00.000Z,,"Autres",0.39,4.4,2025-02-21T14:28:16.000Z
"DIR_0166",2006-05-03T14:35:00.000Z,2006-05-03T15:15:00.000Z,"Perche point par point",0.01,6.86,2025-02-21T14:27:42.000Z
"DIR_0162",2005-10-05T15:40:00.000Z,2005-10-05T15:55:00.000Z,"Mesure par ADCP",0.23,18.3,2025-02-21T14:27:43.000Z
"DIR_0109",1997-05-22T09:55:00.000Z,,"Perche point par point",0.03,7.13,2025-02-21T14:27:54.000Z
"DIR_0080",1993-04-07T12:55:00.000Z,1993-04-07T13:55:00.000Z,"Perche point par point",0.4,3.86,2025-02-21T14:28:01.000Z
"DIR_0079",1993-03-09T16:25:00.000Z,1993-03-09T17:20:00.000Z,"Perche point par point",0.43,4.37,2025-02-21T14:28:02.000Z
"DIR_0077",1992-12-09T11:00:00.000Z,1992-12-09T11:40:00.000Z,"Saumon par intégration",1.04,42,2025-02-21T14:28:02.000Z
"SPC_0088",2024-08-22T10:50:00.000Z,2024-08-22T11:20:00.000Z,"Mesure par ADCP",-0.5,3.5300000000000002,2025-02-21T14:27:20.000Z
"SPC_0087",2024-07-22T07:40:00.000Z,2024-07-22T07:55:00.000Z,"Mesure par ADCP",-0.39,6.03,2025-02-21T14:27:20.000Z
"SPC_0086",2024-07-10T11:57:00.000Z,2024-07-10T12:10:00.000Z,"Mesure par ADCP",-0.44,6,2025-02-21T14:27:20.000Z
"SPC_0085",2024-02-01T08:58:00.000Z,2024-02-01T09:15:00.000Z,"Mesure par ADCP",-0.36,5.57,2025-02-21T14:27:21.000Z
"SPC_0084",2023-09-07T08:35:00.000Z,2023-09-07T08:53:00.000Z,"Mesure par ADCP",-0.5,3.3000000000000003,2025-02-21T14:27:21.000Z
"SPC_0083",2023-09-07T07:51:00.000Z,2023-09-07T08:04:00.000Z,"Mesure par ADCP",-0.5,3.2,2025-02-21T14:27:21.000Z
"SPC_0082",2023-08-24T07:10:00.000Z,2023-08-24T07:30:00.000Z,"Mesure par ADCP",-0.515,2.6,2025-02-21T14:27:21.000Z
"SPC_0081",2023-08-08T08:40:00.000Z,2023-08-08T08:48:00.000Z,"Mesure par ADCP",-0.52,3,2025-02-21T14:27:21.000Z
"SPC_0080",2023-07-10T08:05:00.000Z,2023-07-10T08:25:00.000Z,"Mesure par ADCP",-0.35000000000000003,7.0200000000000005,2025-02-21T14:27:22.000Z
"SPC_0079",2023-06-12T09:45:00.000Z,2023-06-12T10:05:00.000Z,"Mesure par ADCP",-0.32,8.290000000000001,2025-02-21T14:27:22.000Z
"SPC_0078",2023-03-29T09:19:00.000Z,2023-03-29T09:40:00.000Z,"Mesure par ADCP",-0.4,6.2,2025-02-21T14:27:22.000Z
"SPC_0077",2023-03-07T09:33:00.000Z,2023-03-07T09:55:00.000Z,"Mesure par ADCP",-0.045,16.6,2025-02-21T14:27:22.000Z
"SPC_0076",2023-01-25T09:53:00.000Z,2023-01-25T10:15:00.000Z,"Mesure par ADCP",-0.08,16,2025-02-21T14:27:23.000Z
"SPC_0075",2022-06-10T11:15:00.000Z,2022-06-10T11:45:00.000Z,"Perche point par point",-0.62,1.79,2025-02-21T14:27:23.000Z
"SPC_0074",2022-02-07T12:08:00.000Z,2022-02-07T12:25:00.000Z,"Mesure par ADCP",-0.48,4.62,2025-02-21T14:27:23.000Z
"SPC_0073",2021-11-15T09:40:00.000Z,2021-11-15T09:50:00.000Z,"Mesure par ADCP",0.02,23,2025-02-21T14:27:23.000Z
"SPC_0072",2021-08-02T07:42:00.000Z,2021-08-02T07:52:00.000Z,"Mesure par ADCP",-0.37,6.59,2025-02-21T14:27:23.000Z
"SPC_0071",2021-07-16T08:14:00.000Z,2021-07-16T08:25:00.000Z,"Mesure par ADCP",-0.22,11.8,2025-02-21T14:27:24.000Z
"SPC_0070",2020-08-07T08:50:00.000Z,2020-08-07T08:57:00.000Z,"Mesure par ADCP",-0.51,3.8000000000000003,2025-02-21T14:27:24.000Z
"SPC_0069",2020-07-06T11:08:00.000Z,2020-07-06T11:17:00.000Z,"Mesure par ADCP",-0.34500000000000003,7.390000000000001,2025-02-21T14:27:24.000Z
"SPC_0068",2020-05-26T11:09:00.000Z,2020-05-26T11:29:00.000Z,"Mesure par ADCP",-0.36,7.2,2025-02-21T14:27:24.000Z
"SPC_0067",2019-08-30T07:52:00.000Z,2019-08-30T08:00:00.000Z,"Mesure par ADCP",-0.71,0.9430000000000001,2025-02-21T14:27:24.000Z
"SPC_0066",2019-08-23T08:21:00.000Z,2019-08-23T08:27:00.000Z,"Mesure par ADCP",-0.615,1.9100000000000001,2025-02-21T14:27:25.000Z
"SPC_0065",2019-08-19T09:21:00.000Z,2019-08-19T09:25:00.000Z,"Mesure par ADCP",-0.54,2.84,2025-02-21T14:27:25.000Z
"SPC_0064",2019-07-24T08:01:00.000Z,2019-07-24T08:07:00.000Z,"Mesure par ADCP",-0.54,2.94,2025-02-21T14:27:25.000Z
"SPC_0063",2019-07-17T08:01:00.000Z,2019-07-17T08:09:00.000Z,"Mesure par ADCP",-0.53,3.2,2025-02-21T14:27:25.000Z
"SPC_0062",2019-07-02T08:23:00.000Z,2019-07-02T08:31:00.000Z,"Mesure par ADCP",-0.5,3.2,2025-02-21T14:27:25.000Z
"SPC_0061",2019-06-12T08:53:00.000Z,2019-06-12T09:08:00.000Z,"Mesure par ADCP",-0.45,4.7,2025-02-21T14:27:26.000Z
"SPC_0060",2018-09-25T08:33:00.000Z,2018-09-25T08:49:00.000Z,"Mesure par ADCP",-0.625,1.59,2025-02-21T14:27:26.000Z
"SPC_0059",2018-08-22T11:48:00.000Z,2018-08-22T11:59:00.000Z,"Mesure par ADCP",-0.47000000000000003,5.57,2025-02-21T14:27:26.000Z
"SPC_0058",2018-08-03T07:33:00.000Z,2018-08-03T07:50:00.000Z,"Mesure par ADCP",-0.5,6.2700000000000005,2025-02-21T14:27:26.000Z
"SPC_0057",2018-07-13T08:20:00.000Z,2018-07-13T08:26:00.000Z,"Mesure par ADCP",-0.42,5.98,2025-02-21T14:27:26.000Z
"DIR_0094",1995-04-13T13:30:00.000Z,1995-04-13T14:10:00.000Z,"Perche point par point",0.18,4.08,2025-02-21T14:27:58.000Z
