"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"196",2024-10-17T09:03:00.000Z,2024-10-17T09:13:00.000Z,"Mesure par ADCP",0.371,0.994,2024-10-17T13:29:49.000Z
"184",2023-09-12T08:40:00.000Z,2023-09-12T09:22:00.000Z,"Perche point par point",0.186,0.023,2023-09-12T14:29:49.000Z
"200",2025-03-25T09:54:00.000Z,2025-03-25T10:02:00.000Z,"Mesure par ADCP",0.442,1.6600000000000001,2025-03-26T14:44:35.000Z
"191",2024-05-30T08:54:00.000Z,2024-05-30T09:01:00.000Z,"Mesure par ADCP",0.49,2.3000000000000003,2024-05-30T12:27:09.000Z
"180",2023-06-14T08:33:00.000Z,2023-06-14T08:57:00.000Z,"Mesure par ADCP",0.302,0.51,2023-07-25T06:38:01.000Z
"193",2024-07-26T08:54:00.000Z,2024-07-26T09:07:00.000Z,"Mesure par ADCP",0.34,0.758,2024-07-26T13:33:50.000Z
"187",2023-12-20T09:54:00.000Z,2023-12-20T10:10:00.000Z,"Mesure par ADCP",0.91,8.11,2023-12-20T13:17:08.000Z
"197",2024-11-19T09:31:00.000Z,2024-11-19T09:42:00.000Z,"Mesure par ADCP",0.339,0.711,2024-11-19T14:38:18.000Z
"181",2023-07-06T08:45:00.000Z,2023-07-06T09:10:00.000Z,"Perche point par point",0.274,0.33,2023-07-25T06:38:01.000Z
"198",2025-01-23T09:32:00.000Z,2025-01-23T09:39:00.000Z,"Mesure par ADCP",0.5740000000000001,3.52,2025-01-23T13:13:26.000Z
"192",2024-07-04T08:42:00.000Z,2024-07-04T08:51:00.000Z,"Mesure par ADCP",0.41000000000000003,1.4000000000000001,2024-07-05T13:16:23.000Z
"194",2024-08-14T09:09:00.000Z,2024-08-14T09:17:00.000Z,"Mesure par ADCP",0.314,0.546,2024-09-06T13:37:56.000Z
"195",2024-09-05T08:32:00.000Z,2024-09-05T08:45:00.000Z,"Mesure par ADCP",0.301,0.463,2024-09-06T13:38:05.000Z
"199",2025-02-25T10:02:00.000Z,2025-02-25T10:08:00.000Z,"Mesure par ADCP",0.553,3.1,2025-02-25T14:10:40.000Z
"202",2025-06-11T09:17:00.000Z,2025-06-11T09:27:00.000Z,"Mesure par ADCP",0.33,0.628,2025-06-11T14:39:18.000Z
"201",2025-04-23T09:03:00.000Z,2025-04-23T09:14:00.000Z,"Mesure par ADCP",0.441,1.62,2025-04-23T12:40:18.000Z
