"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"24-03",2024-05-23T10:35:00.000Z,2024-05-23T11:05:00.000Z,"Mesure par ADCP",0.28,1.1300000000000001,2024-06-05T06:14:37.000Z
"2",1980-04-22T00:00:00.000Z,,"Perche point par point",0.33,1.75,2023-05-26T07:30:41.000Z
"1",1980-03-12T00:00:00.000Z,,"Perche point par point",0.34500000000000003,2.1,2023-05-26T07:30:41.000Z
"24-10",2024-11-14T10:35:00.000Z,2024-11-14T11:15:00.000Z,"Perche point par point",0.217,0.184,2024-11-14T15:33:17.000Z
"18-01",2018-02-26T13:50:00.000Z,2018-02-26T14:00:00.000Z,"Mesure par ADCP",0.325,2.0100000000000002,2023-05-26T07:29:41.000Z
"17-03",2017-09-22T09:23:00.000Z,2017-09-22T09:43:00.000Z,"Perche point par point",0.195,0.078,2023-05-26T07:29:41.000Z
"17-02",2017-05-12T08:50:00.000Z,2017-05-12T09:25:00.000Z,"Perche point par point",0.24,0.41000000000000003,2023-05-26T07:29:42.000Z
"17-01",2017-04-27T09:17:00.000Z,2017-04-27T09:50:00.000Z,"Perche point par point",0.252,0.599,2023-05-26T07:29:42.000Z
"16-09",2016-09-09T09:15:00.000Z,2016-09-09T09:36:00.000Z,"Perche point par point",0.185,0.05,2023-05-26T07:29:42.000Z
"16-08",2016-08-24T08:50:00.000Z,2016-08-24T09:25:00.000Z,"Perche point par point",0.19,0.058,2023-05-26T07:29:42.000Z
"16-07",2016-08-17T09:40:00.000Z,2016-08-17T10:00:00.000Z,"Perche point par point",0.195,0.07,2023-05-26T07:29:43.000Z
"16-06",2016-08-08T09:30:00.000Z,2016-08-08T10:00:00.000Z,"Perche point par point",0.195,0.065,2023-05-26T07:29:43.000Z
"16-05",2016-07-22T12:22:00.000Z,2016-07-22T12:40:00.000Z,"Perche point par point",0.2,0.116,2023-05-26T07:29:43.000Z
"16-04",2016-06-09T10:10:00.000Z,2016-06-09T10:30:00.000Z,"Perche point par point",0.225,0.28500000000000003,2023-05-26T07:29:43.000Z
"16-03",2016-05-25T09:25:00.000Z,2016-05-25T09:45:00.000Z,"Perche point par point",0.248,0.504,2023-05-26T07:29:44.000Z
"16-02",2016-03-30T11:45:00.000Z,2016-03-30T12:20:00.000Z,"Perche point par point",0.28,1.03,2023-05-26T07:29:44.000Z
