"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"508",2006-04-03T10:50:00.000Z,,"Perche par intégration",0.8,9.14,2023-01-24T10:26:29.000Z
"507",2006-03-09T11:25:00.000Z,,"Saumon par intégration",1.6300000000000001,47.5,2023-01-24T10:26:29.000Z
"506",2006-02-15T10:15:00.000Z,,"Perche par intégration",0.445,0.836,2023-01-24T10:26:29.000Z
"505",2005-12-27T10:30:00.000Z,,"Perche par intégration",0.5,1.22,2023-01-24T10:26:29.000Z
"504",2005-11-14T14:55:00.000Z,,"Perche par intégration",0.37,0.225,2023-01-24T10:26:30.000Z
"503",2005-09-26T14:05:00.000Z,,"Perche par intégration",0.29,0.116,2023-01-24T10:26:30.000Z
"502",2005-09-05T14:05:00.000Z,,"Perche par intégration",0.2,0.08600000000000001,2023-01-24T10:26:30.000Z
"501",2005-08-30T10:45:00.000Z,,"Perche par intégration",0.32,0.157,2023-01-24T10:26:30.000Z
"810",2022-11-18T12:15:00.000Z,2022-11-18T12:25:00.000Z,"Mesure par ADCP",0.9400000000000001,4.971,2023-01-24T10:25:31.000Z
"500",2005-08-08T09:30:00.000Z,,"Perche par intégration",0.37,0.32,2023-01-24T10:26:30.000Z
"829",2023-09-26T08:40:00.000Z,2023-09-26T09:00:00.000Z,"Perche par intégration",0.445,0.062,2023-10-02T07:47:50.000Z
"828",2023-09-11T08:51:00.000Z,2023-09-11T09:04:00.000Z,"Mesure par ADCP",0.422,0.015,2023-10-02T07:47:51.000Z
"827",2023-09-06T08:45:00.000Z,2023-09-06T09:04:00.000Z,"Perche par intégration",0.445,0.052000000000000005,2023-10-02T07:47:51.000Z
"826",2023-08-07T08:38:00.000Z,2023-08-07T08:52:00.000Z,"Perche par intégration",0.673,1.32,2023-10-02T07:47:51.000Z
"803",2022-09-07T08:49:00.000Z,2022-09-07T09:00:00.000Z,"Mesure par ADCP",0.48,0.019,2023-01-24T10:25:33.000Z
"499",2005-07-22T09:45:00.000Z,,"Perche par intégration",0.33,0.16,2023-01-24T10:26:31.000Z
"813",2023-01-16T11:00:00.000Z,2023-01-16T11:20:00.000Z,"Mesure par ADCP",1.118,9.36,2023-01-24T10:25:31.000Z
"809",2022-11-15T09:35:00.000Z,2022-11-15T09:50:00.000Z,"Perche par intégration",0.638,0.763,2023-01-24T10:25:32.000Z
"806",2022-10-14T08:45:00.000Z,2022-10-14T09:05:00.000Z,"Perche par intégration",0.545,0.181,2023-01-24T10:25:32.000Z
"802",2022-07-08T08:40:00.000Z,2022-07-08T08:54:00.000Z,"Perche par intégration",0.507,0.05,2023-01-24T10:25:33.000Z
"799",2022-06-07T08:35:00.000Z,2022-06-07T08:49:00.000Z,"Perche par intégration",0.5750000000000001,0.233,2023-01-24T10:25:33.000Z
"825",2023-07-28T10:59:00.000Z,2023-07-28T11:08:00.000Z,"Mesure par ADCP",0.483,0.154,2023-10-02T07:47:52.000Z
"496",2005-06-23T14:05:00.000Z,,"Perche par intégration",0.43,0.2,2023-01-24T10:26:31.000Z
