"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"59",1991-02-06T00:00:00.000Z,1991-02-06T00:01:00.000Z,"Autres",1.315,2.211,2024-06-20T08:07:05.000Z
"40",1989-06-14T00:00:00.000Z,1989-06-14T00:01:00.000Z,"Autres",1.33,2.2600000000000002,2024-06-20T08:07:11.000Z
"35",1988-07-19T00:00:00.000Z,1988-07-19T00:01:00.000Z,"Perche point par point",1.3900000000000001,2.5100000000000002,2024-06-20T08:07:12.000Z
"30",1987-12-15T00:00:00.000Z,1987-12-15T00:01:00.000Z,"Autres",1.67,6.37,2024-06-20T08:07:14.000Z
"57",1991-01-04T00:00:00.000Z,1991-01-04T00:01:00.000Z,"Autres",2.36,17.8,2024-06-20T08:07:05.000Z
"38",1989-04-11T00:00:00.000Z,1989-04-11T00:01:00.000Z,"Autres",1.53,5.26,2024-06-20T08:07:11.000Z
"33",1988-05-03T00:00:00.000Z,1988-05-03T00:01:00.000Z,"Perche point par point",1.6300000000000001,6.2,2024-06-20T08:07:13.000Z
"56",1990-11-21T00:00:00.000Z,1990-11-21T00:01:00.000Z,"Autres",1.22,0.747,2024-06-20T08:07:06.000Z
"37",1988-09-13T00:00:00.000Z,1988-09-13T00:01:00.000Z,"Perche point par point",1.35,2.08,2024-06-20T08:07:12.000Z
"32",1988-01-26T00:00:00.000Z,1988-01-26T00:01:00.000Z,"Autres",3.37,51,2024-06-20T08:07:13.000Z
"54",1990-07-25T00:00:00.000Z,1990-07-25T00:01:00.000Z,"Autres",1.2,0.165,2024-06-20T08:07:06.000Z
"53",1990-07-12T00:00:00.000Z,1990-07-12T00:01:00.000Z,"Autres",1.2550000000000001,0.899,2024-06-20T08:07:07.000Z
"49",1990-03-14T00:00:00.000Z,1990-03-14T00:01:00.000Z,"Autres",1.52,5.26,2024-06-20T08:07:08.000Z
"48",1990-02-14T00:00:00.000Z,1990-02-14T00:01:00.000Z,"Autres",2.95,40.800000000000004,2024-06-20T08:07:08.000Z
