"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"30",1998-08-20T00:00:00.000Z,,"Perche point par point",-0.28,2.41,2025-02-07T14:17:34.000Z
"29",1998-06-24T00:00:00.000Z,,"Perche point par point",-0.1,5.69,2025-02-07T14:17:34.000Z
"28",1998-04-09T00:00:00.000Z,,"Saumon point par point",0.66,41.6,2025-02-07T14:17:34.000Z
"27",1998-02-26T00:00:00.000Z,,"Perche point par point",0.15,14.4,2025-02-07T14:17:34.000Z
"69",2005-07-11T13:35:00.000Z,2005-07-11T14:10:00.000Z,"Perche point par point",-0.15,4.54,2025-02-07T14:17:26.000Z
"26",1998-01-06T00:00:00.000Z,,"Saumon point par point",1.02,65.4,2025-02-07T14:17:35.000Z
"25",1997-12-17T00:00:00.000Z,,"Saumon point par point",0.48,29.7,2025-02-07T14:17:35.000Z
"24",1997-10-14T00:00:00.000Z,,"Autres",-0.04,7.45,2025-02-07T14:17:35.000Z
"68",2005-05-19T11:30:00.000Z,2005-05-19T12:10:00.000Z,"Saumon point par point",0.08,11,2025-02-07T14:17:26.000Z
"23",1997-08-21T00:00:00.000Z,,"Autres",-0.12,5.5,2025-02-07T14:17:35.000Z
"22",1997-06-11T00:00:00.000Z,,"Autres",-0.15,4.72,2025-02-07T14:17:35.000Z
"21",1997-05-21T00:00:00.000Z,,"Autres",0.1,11.700000000000001,2025-02-07T14:17:36.000Z
"20",1997-02-11T00:00:00.000Z,,"Autres",0.09,10.9,2025-02-07T14:17:36.000Z
"19",1996-12-12T00:00:00.000Z,,"Autres",0.385,23.1,2025-02-07T14:17:36.000Z
"18",1996-08-21T00:00:00.000Z,,"Autres",-0.25,2.92,2025-02-07T14:17:36.000Z
"17",1996-07-11T00:00:00.000Z,,"Autres",-0.08,6.33,2025-02-07T14:17:36.000Z
"16",1996-05-29T00:00:00.000Z,,"Autres",-0.03,6.95,2025-02-07T14:17:37.000Z
"15",1996-02-27T00:00:00.000Z,,"Autres",0.51,32,2025-02-07T14:17:37.000Z
"13",1995-07-18T00:00:00.000Z,,"Autres",-0.06,6.84,2025-02-07T14:17:37.000Z
