"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"338",2024-01-10T08:16:00.000Z,2024-01-10T08:35:00.000Z,"Mesure par ADCP",0.73,35.6,2024-01-16T12:51:14.000Z
"337",2023-12-13T13:06:00.000Z,,"Mesure par ADCP",1.95,135,2024-01-16T12:51:14.000Z
"337",2023-12-06T08:15:00.000Z,2023-12-06T08:50:00.000Z,"Mesure par ADCP",1.055,58.109,2024-01-16T12:51:14.000Z
"336",2023-11-07T10:40:00.000Z,2023-11-07T11:08:00.000Z,"Mesure par ADCP",1.3960000000000001,86.2,2024-01-16T12:51:15.000Z
"335",2023-10-11T07:59:00.000Z,2023-10-11T08:27:00.000Z,"Mesure par ADCP",0.085,2.556,2024-01-16T12:51:15.000Z
"334",2023-09-06T06:45:00.000Z,2023-09-06T07:00:00.000Z,"Mesure par ADCP",0.325,10,2024-01-16T12:51:15.000Z
"342",2024-04-30T07:20:00.000Z,2024-04-30T07:30:00.000Z,"Mesure par ADCP",0.56,24.2,2024-04-30T14:36:08.000Z
"341",2024-04-03T07:07:00.000Z,2024-04-03T07:18:00.000Z,"Mesure par ADCP",1.197,71.4,2024-04-30T14:36:08.000Z
"340",2024-03-06T07:47:00.000Z,2024-03-06T08:03:00.000Z,"Mesure par ADCP",1.075,56.2,2024-04-30T14:36:08.000Z
"339",2024-02-07T07:55:00.000Z,2024-02-07T08:03:00.000Z,"Mesure par ADCP",0.645,25.900000000000002,2024-04-30T14:36:08.000Z
"345",2024-07-24T12:42:00.000Z,2024-07-24T12:58:00.000Z,"Mesure par ADCP",0.363,12.4,2024-07-25T07:31:13.000Z
"333",2023-08-02T08:11:00.000Z,2023-08-02T08:45:00.000Z,"Mesure par ADCP",0.373,10.700000000000001,2023-08-09T12:04:05.000Z
"348",2024-10-17T07:21:00.000Z,2024-10-17T07:31:00.000Z,"Mesure par ADCP",0.628,26.8,2024-10-17T11:32:32.000Z
"250",2024-12-19T16:04:00.000Z,2024-12-19T16:15:00.000Z,"Mesure par ADCP",0.715,33.4,2024-12-20T09:01:47.000Z
"254",2025-05-14T07:19:00.000Z,2025-05-14T07:29:00.000Z,"Mesure par ADCP",0.556,22.7,2025-05-14T13:42:34.000Z
"331",2023-06-08T07:18:00.000Z,2023-06-08T08:15:00.000Z,"Mesure par ADCP",0.34700000000000003,11.8,2023-06-08T15:27:17.000Z
"332",2023-07-05T08:23:00.000Z,2023-07-05T08:37:00.000Z,"Mesure par ADCP",0.257,7.0200000000000005,2023-07-25T07:08:47.000Z
"344",2024-06-26T06:20:00.000Z,2024-06-26T07:03:00.000Z,"Mesure par ADCP",0.9480000000000001,49.5,2024-06-27T09:00:25.000Z
"252",2025-02-19T08:54:00.000Z,2025-02-19T09:02:00.000Z,"Mesure par ADCP",0.811,39.800000000000004,2025-02-19T14:32:56.000Z
"251",2025-01-15T08:43:00.000Z,2025-01-15T08:56:00.000Z,"Mesure par ADCP",1.118,63,2025-01-16T07:32:54.000Z
"253",2025-03-19T07:26:00.000Z,2025-03-19T07:39:00.000Z,"Mesure par ADCP",0.5750000000000001,25.3,2025-03-20T08:51:57.000Z
"343",2024-05-29T08:29:00.000Z,2024-05-29T09:10:00.000Z,"Mesure par ADCP",0.76,36.1,2024-05-29T12:58:46.000Z
"349",2024-11-20T08:04:00.000Z,2024-11-20T08:14:00.000Z,"Mesure par ADCP",0.92,47.2,2024-11-20T14:23:04.000Z
"347",2024-09-19T09:02:00.000Z,2024-09-19T09:45:00.000Z,"Mesure par ADCP",0.417,15.3,2024-09-19T14:26:32.000Z
