"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"150",2017-08-07T11:50:00.000Z,,"Autres",0.43,0.025,2022-05-16T12:53:27.000Z
"181",2020-06-16T08:40:00.000Z,,"Mesure par ADCP",0.47000000000000003,0.126,2022-05-16T12:53:07.000Z
"174",2019-09-25T08:50:00.000Z,,"Perche par intégration",0.38,0.015,2022-05-16T12:53:12.000Z
"166",2019-01-09T09:00:00.000Z,,"Mesure par ADCP",0.8,1.459,2022-05-16T12:53:17.000Z
"158",2018-05-16T10:00:00.000Z,,"Mesure par ADCP",0.58,0.266,2022-05-16T12:53:22.000Z
"GH 1701",2017-08-07T11:45:00.000Z,,"Perche par intégration",0.43,0.025,2022-05-16T12:53:28.000Z
"143",2016-12-15T09:00:00.000Z,,"Perche par intégration",0.56,0.176,2022-05-16T12:53:32.000Z
"137",2016-05-31T08:55:00.000Z,,"Mesure par ADCP",2.81,33.06,2022-05-16T12:53:36.000Z
"132",2015-10-20T12:35:00.000Z,,"Perche par intégration",0.53,0.06,2022-05-16T12:53:39.000Z
"127",2015-05-13T09:40:00.000Z,,"Mesure par ADCP",0.56,0.29,2022-05-16T12:53:42.000Z
"190",2021-04-20T07:30:00.000Z,,"Mesure par ADCP",0.625,0.651,2022-11-23T14:50:01.000Z
"122",2014-09-09T14:20:00.000Z,,"Perche par intégration",0.48,0.14400000000000002,2022-05-16T12:53:45.000Z
"117",2014-02-04T13:00:00.000Z,,"Mesure par ADCP",0.8300000000000001,1.7,2022-05-16T12:53:48.000Z
"112",2013-07-25T12:20:00.000Z,,"Perche par intégration",0.48,0.20700000000000002,2022-05-16T12:53:51.000Z
"108",2012-12-04T11:40:00.000Z,,"Perche par intégration",0.9,1.52,2022-05-16T12:53:54.000Z
"103",2012-08-29T11:40:00.000Z,2012-08-29T12:00:00.000Z,"Perche point par point",0.48,0.097,2022-05-16T12:53:57.000Z
"99",2012-04-17T15:00:00.000Z,,"Perche par intégration",0.51,0.271,2022-05-16T12:53:59.000Z
"52",2004-08-09T12:00:00.000Z,,"Perche par intégration",0.44,0.048,2022-05-16T12:54:30.000Z
