"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"524",2023-11-07T13:08:00.000Z,,"Mesure par ADCP",0.482,1.67,2023-11-08T11:24:37.000Z
"533",2024-07-29T08:24:00.000Z,,"Perche par intégration",0.33,0.451,2024-07-29T14:32:00.000Z
"534",2024-08-13T08:25:00.000Z,,"Perche par intégration",0.23500000000000001,0.17400000000000002,2024-09-02T14:32:29.000Z
"531",2024-06-20T10:01:00.000Z,,"Mesure par ADCP",0.396,0.866,2024-07-10T12:48:03.000Z
"530",2024-04-03T10:09:00.000Z,,"Mesure par ADCP",0.5650000000000001,2.9,2024-07-10T12:48:03.000Z
"529",2024-02-23T11:21:00.000Z,,"Mesure par ADCP",1.8900000000000001,39.800000000000004,2024-07-10T12:48:03.000Z
"528",2024-02-07T13:36:00.000Z,,"Mesure par ADCP",0.4,0.967,2024-07-10T12:48:04.000Z
"527",2024-01-19T10:57:00.000Z,,"Mesure par ADCP",1.6500000000000001,14.8,2024-07-10T12:48:04.000Z
"526",2024-01-04T11:15:00.000Z,,"Mesure par ADCP",1.69,15.5,2024-07-10T12:48:05.000Z
"522",2023-08-29T08:48:00.000Z,,"Autres",0.171,0.08,2023-09-04T08:32:33.000Z
"518",2023-06-27T08:37:00.000Z,,"Autres",0.209,0.122,2023-07-03T09:42:54.000Z
"519",2023-07-12T08:30:00.000Z,,"Perche par intégration",0.186,0.08700000000000001,2023-07-13T13:40:08.000Z
"542",2025-06-19T12:30:00.000Z,,"Mesure par ADCP",0.28200000000000003,0.277,2025-06-20T16:50:53.000Z
"543",2025-07-03T09:31:00.000Z,,"Mesure par ADCP",0.273,0.242,2025-07-03T15:43:25.000Z
"523",2023-10-12T09:03:00.000Z,,"Mesure par ADCP",0.264,0.271,2023-10-12T14:34:35.000Z
"521",2023-08-11T08:45:00.000Z,,"Perche par intégration",0.198,0.10300000000000001,2023-09-04T08:32:34.000Z
"535",2024-09-03T09:04:00.000Z,,"Perche par intégration",0.332,0.487,2024-09-03T14:44:13.000Z
"532",2024-07-16T10:19:00.000Z,,"Perche par intégration",0.292,0.297,2024-07-18T12:11:38.000Z
"536",2024-09-27T14:50:00.000Z,,"Mesure par ADCP",1.877,26.1,2025-02-28T15:41:30.000Z
"539",2025-02-25T09:48:00.000Z,,"Mesure par ADCP",0.492,2.05,2025-02-28T15:41:30.000Z
"537",2024-10-10T09:11:00.000Z,,"Mesure par ADCP",2.22,80,2025-02-28T15:41:30.000Z
"517",2023-06-01T09:16:00.000Z,,"Perche par intégration",0.215,0.139,2025-05-19T13:31:56.000Z
"520",2023-07-26T09:38:00.000Z,,"Autres",0.23800000000000002,0.168,2023-09-04T08:32:34.000Z
"540",2025-03-28T10:55:00.000Z,,"Mesure par ADCP",0.377,0.843,2025-03-31T14:37:44.000Z
"538",2025-01-23T10:10:00.000Z,,"Mesure par ADCP",1.48,12.6,2025-02-28T15:41:30.000Z
"541",2025-05-20T11:44:00.000Z,,"Mesure par ADCP",0.309,0.388,2025-05-20T14:57:06.000Z
