"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"22-07",2022-09-19T07:05:00.000Z,2022-09-19T08:05:00.000Z,"Perche point par point",0.275,0.04,2023-05-26T07:12:03.000Z
"22-06",2022-08-16T11:58:00.000Z,2022-08-16T12:47:00.000Z,"Perche point par point",0.315,0.064,2023-05-26T07:12:04.000Z
"22-05",2022-07-25T10:20:00.000Z,2022-07-25T11:05:00.000Z,"Perche point par point",0.28200000000000003,0.049,2023-05-26T07:12:04.000Z
"22-04",2022-07-06T12:10:00.000Z,2022-07-06T12:45:00.000Z,"Perche point par point",0.322,0.077,2023-05-26T07:12:04.000Z
"22-03",2022-05-13T10:50:00.000Z,2022-05-13T11:05:00.000Z,"Mesure par ADCP",0.41000000000000003,0.484,2023-05-26T07:12:04.000Z
"22-02",2022-04-14T11:58:00.000Z,2022-04-14T12:16:00.000Z,"Mesure par ADCP",0.435,0.587,2023-05-26T07:12:05.000Z
"22-01",2022-01-12T10:45:00.000Z,2022-01-12T11:00:00.000Z,"Mesure par ADCP",0.705,3.45,2023-05-26T07:12:05.000Z
"21-06",2021-11-26T11:05:00.000Z,2021-11-26T11:20:00.000Z,"Mesure par ADCP",0.578,1.92,2023-05-26T07:12:05.000Z
"21-05",2021-08-06T08:20:00.000Z,2021-08-06T09:15:00.000Z,"Perche point par point",0.38,0.14400000000000002,2023-05-26T07:12:06.000Z
"21-04",2021-07-22T10:01:00.000Z,2021-07-22T10:31:00.000Z,"Mesure par ADCP",0.245,0.124,2023-05-26T07:12:06.000Z
"21-03",2021-06-18T10:45:00.000Z,2021-06-18T11:15:00.000Z,"Mesure par ADCP",0.74,3.7,2023-05-26T07:12:06.000Z
"21-02",2021-04-16T09:05:00.000Z,2021-04-16T09:25:00.000Z,"Mesure par ADCP",0.365,0.253,2023-05-26T07:12:06.000Z
"21-01",2021-02-11T11:05:00.000Z,2021-02-11T11:20:00.000Z,"Mesure par ADCP",0.615,2.0300000000000002,2023-05-26T07:12:07.000Z
"24",1987-07-21T09:00:00.000Z,1987-07-21T09:15:00.000Z,"Autres",0.3,0.091,2023-05-26T07:47:36.000Z
"21",1987-04-08T10:10:00.000Z,1987-04-08T10:25:00.000Z,"Autres",0.405,0.595,2023-05-26T07:47:37.000Z
"19",1987-02-25T10:30:00.000Z,1987-02-25T10:50:00.000Z,"Autres",0.36,0.383,2023-05-26T07:47:38.000Z
"17",1986-11-13T10:20:00.000Z,1986-11-13T10:30:00.000Z,"Autres",0.28,0.069,2023-05-26T07:47:38.000Z
"15",1986-10-01T09:35:00.000Z,1986-10-01T09:45:00.000Z,"Autres",0.28,0.055,2023-05-26T07:47:39.000Z
"39",1988-12-08T09:40:00.000Z,1988-12-08T09:55:00.000Z,"Autres",0.32,0.135,2023-05-26T07:48:12.000Z
"20-01",2020-03-13T10:35:00.000Z,2020-03-13T11:05:00.000Z,"Mesure par ADCP",0.55,1.3900000000000001,2023-05-26T07:12:09.000Z
"19-05",2019-12-18T11:15:00.000Z,2019-12-18T11:25:00.000Z,"Mesure par ADCP",0.58,1.58,2023-05-26T07:12:09.000Z
"19-04",2019-08-27T12:30:00.000Z,2019-08-27T12:55:00.000Z,"Perche point par point",0.41500000000000004,0.28500000000000003,2023-05-26T07:12:09.000Z
"19-03_eq",2019-07-25T09:26:00.000Z,2019-07-25T09:41:00.000Z,"Perche point par point",0.27,0.047,2023-05-26T07:12:10.000Z
"19-03",2019-07-25T08:40:00.000Z,2019-07-25T09:15:00.000Z,"Perche point par point",0.17,0.047,2023-05-26T07:12:10.000Z
