"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"561",2024-03-19T09:03:00.000Z,2024-03-19T09:26:00.000Z,"Mesure par ADCP",0.62,24.1,2024-03-19T13:44:43.000Z
"570",2025-01-21T09:15:00.000Z,2025-01-21T09:46:00.000Z,"Mesure par ADCP",0.603,21.5,2025-01-21T14:06:44.000Z
"554",2023-09-26T08:02:00.000Z,2023-09-26T09:40:00.000Z,"Mesure par ADCP",0.47300000000000003,4,2023-09-26T14:43:11.000Z
"551",2023-08-09T08:13:00.000Z,2023-08-09T09:10:00.000Z,"Mesure par ADCP",0.481,4.97,2023-08-11T06:58:55.000Z
"562",2024-05-16T09:29:00.000Z,2024-05-16T10:17:00.000Z,"Mesure par ADCP",0.624,24.6,2024-05-17T06:27:05.000Z
"563",2024-06-25T08:12:00.000Z,2024-06-25T08:37:00.000Z,"Mesure par ADCP",0.606,20.5,2024-06-26T13:29:44.000Z
"569",2024-12-03T09:24:00.000Z,2024-12-03T09:58:00.000Z,"Mesure par ADCP",0.5630000000000001,14.5,2024-12-03T14:32:02.000Z
"573",2025-05-06T07:57:00.000Z,2025-05-06T08:42:00.000Z,"Mesure par ADCP",0.597,20.2,2025-05-06T12:38:01.000Z
"549",2023-07-13T08:00:00.000Z,2023-07-13T09:07:00.000Z,"Mesure par ADCP",0.499,6.8500000000000005,2023-07-25T06:31:45.000Z
"548",2023-06-27T00:00:00.000Z,,"Autres",0.518,9.3,2023-07-25T06:31:45.000Z
"546",2023-05-23T08:16:00.000Z,2023-05-23T09:30:00.000Z,"Mesure par ADCP",0.541,12.4,2023-07-25T06:31:45.000Z
"552",2023-08-22T07:15:00.000Z,2023-08-22T08:18:00.000Z,"Mesure par ADCP",0.47200000000000003,4.23,2023-08-22T14:09:20.000Z
"567",2024-09-11T08:30:00.000Z,2024-09-11T09:00:00.000Z,"Mesure par ADCP",0.536,10.52,2024-09-11T14:39:53.000Z
"564",2024-07-16T08:09:00.000Z,2024-07-16T08:30:00.000Z,"Mesure par ADCP",0.58,17.1,2024-07-16T12:52:34.000Z
"574",2025-06-18T07:53:00.000Z,2025-06-18T08:45:00.000Z,"Mesure par ADCP",0.551,14.1,2025-06-18T15:12:42.000Z
"568",2024-10-23T08:26:00.000Z,2024-10-23T08:44:00.000Z,"Mesure par ADCP",0.5700000000000001,16.6,2024-10-23T13:46:46.000Z
"547",2023-06-13T07:42:00.000Z,2023-06-13T08:40:00.000Z,"Mesure par ADCP",0.524,10.6,2023-07-25T06:31:45.000Z
"553",2023-09-06T07:54:00.000Z,2023-09-06T09:00:00.000Z,"Mesure par ADCP",0.47500000000000003,3.95,2023-09-06T14:29:25.000Z
"571",2025-02-18T10:14:00.000Z,2025-02-18T10:33:00.000Z,"Mesure par ADCP",0.595,22.400000000000002,2025-02-18T14:36:42.000Z
"550",2023-07-25T07:49:00.000Z,2023-07-25T08:42:00.000Z,"Mesure par ADCP",0.492,6.11,2023-08-11T06:58:56.000Z
"557",2023-12-12T10:38:00.000Z,2023-12-12T11:31:00.000Z,"Mesure par ADCP",0.792,41.300000000000004,2023-12-12T14:36:45.000Z
