"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"245",2025-03-26T11:15:00.000Z,2025-03-26T11:28:00.000Z,"Mesure par ADCP",0.8320000000000001,2.54,2025-03-26T14:37:25.000Z
"333",2023-12-05T11:45:00.000Z,2023-12-05T11:56:00.000Z,"Mesure par ADCP",0.995,5.72,2023-12-05T15:32:24.000Z
"335",2024-03-13T10:47:00.000Z,2024-03-13T11:02:00.000Z,"Mesure par ADCP",1.247,14.5,2024-03-15T12:45:07.000Z
"339",2024-08-29T09:59:00.000Z,2024-08-29T10:12:00.000Z,"Mesure par ADCP",0.752,0.888,2024-08-29T13:28:27.000Z
"247",2025-07-03T09:57:00.000Z,2025-07-03T10:14:00.000Z,"Mesure par ADCP",0.761,1.12,2025-07-03T14:17:54.000Z
"330",2023-08-02T11:22:00.000Z,2023-08-02T11:55:00.000Z,"Mesure par ADCP",0.86,2.86,2023-08-11T07:00:36.000Z
"336",2024-05-14T09:00:00.000Z,2024-05-14T09:26:00.000Z,"Mesure par ADCP",1.02,7.2,2024-05-14T12:17:00.000Z
"332",2023-10-17T09:18:00.000Z,2023-10-17T09:50:00.000Z,"Mesure par ADCP",0.761,1.01,2023-10-17T14:13:19.000Z
"243",2025-01-30T08:31:00.000Z,2025-01-30T08:38:00.000Z,"Mesure par ADCP",1.942,36.5,2025-01-30T14:49:58.000Z
"246",2025-05-06T09:27:00.000Z,2025-05-06T09:41:00.000Z,"Mesure par ADCP",0.835,2.47,2025-05-06T13:17:00.000Z
"331",2023-09-13T08:09:00.000Z,2023-09-13T08:40:00.000Z,"Mesure par ADCP",0.8280000000000001,2.2800000000000002,2023-09-27T07:43:37.000Z
"329",2023-07-05T10:13:00.000Z,2023-07-05T10:44:00.000Z,"Mesure par ADCP",0.79,1.55,2023-07-25T09:33:26.000Z
"341",2024-11-20T10:15:00.000Z,2024-11-20T10:34:00.000Z,"Mesure par ADCP",0.9,3.77,2024-11-20T14:08:20.000Z
"244",2025-02-13T11:07:00.000Z,2025-02-13T11:16:00.000Z,"Mesure par ADCP",1.154,11.5,2025-02-13T14:53:36.000Z
