"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"368",2024-08-20T08:08:00.000Z,2024-08-20T08:45:00.000Z,"Perche point par point",0.196,0.872,2024-09-16T13:37:26.000Z
"367",2024-07-23T15:17:00.000Z,2024-07-23T15:56:00.000Z,"Perche point par point",0.274,1.8,2024-07-25T07:33:14.000Z
"355",2023-08-01T08:12:00.000Z,2023-08-01T08:39:00.000Z,"Autres",0.139,0.47600000000000003,2023-08-09T12:06:26.000Z
"354",2023-07-04T08:39:00.000Z,2023-07-04T09:02:00.000Z,"Perche point par point",0.177,0.8310000000000001,2023-07-25T06:45:24.000Z
"353",2023-06-07T14:40:00.000Z,2023-06-07T15:05:00.000Z,"Perche point par point",0.169,0.731,2023-06-07T19:28:01.000Z
"370",2024-10-16T09:02:00.000Z,2024-10-16T09:13:00.000Z,"Mesure par ADCP",0.277,1.96,2024-10-17T09:48:00.000Z
"369",2024-09-18T08:13:00.000Z,2024-09-18T08:48:00.000Z,"Perche point par point",0.191,0.751,2024-09-19T14:17:06.000Z
"371",2024-11-19T09:47:00.000Z,2024-11-19T10:17:00.000Z,"Mesure par ADCP",0.277,1.81,2025-03-11T10:28:36.000Z
"365",2024-05-28T08:57:00.000Z,2024-05-28T09:23:00.000Z,"Mesure par ADCP",0.385,3.96,2024-06-18T06:27:09.000Z
"364",2024-04-29T08:40:00.000Z,2024-04-29T08:55:00.000Z,"Mesure par ADCP",0.35000000000000003,3.17,2024-06-18T06:27:09.000Z
"363",2024-04-02T09:05:00.000Z,2024-04-02T09:15:00.000Z,"Mesure par ADCP",0.555,8.26,2024-06-18T06:27:09.000Z
"362",2024-03-05T15:55:00.000Z,2024-03-05T16:01:00.000Z,"Mesure par ADCP",0.47000000000000003,6.09,2024-06-18T06:27:09.000Z
"361",2024-02-06T15:00:00.000Z,2024-02-06T15:50:00.000Z,"Perche point par point",0.32,2.61,2024-06-18T06:27:10.000Z
"360.1",2024-01-09T16:27:00.000Z,2024-01-09T16:36:00.000Z,"Mesure par ADCP",0.375,4.09,2024-06-18T06:27:10.000Z
"360",2024-01-09T16:26:00.000Z,2024-01-09T16:36:00.000Z,"Mesure par ADCP",0.375,4.21,2024-06-18T06:27:10.000Z
"359",2023-12-12T09:45:00.000Z,2023-12-12T11:10:00.000Z,"Mesure par ADCP",0.807,13.5,2024-06-18T06:27:10.000Z
"359",2023-12-05T10:10:00.000Z,2023-12-05T10:17:00.000Z,"Mesure par ADCP",0.395,3.45,2024-06-18T06:27:11.000Z
"358",2023-11-07T13:22:00.000Z,2023-11-07T13:39:00.000Z,"Mesure par ADCP",0.535,6.231,2024-06-18T06:27:11.000Z
"357",2023-10-10T08:06:00.000Z,2023-10-10T08:30:00.000Z,"Perche point par point",0.117,0.253,2024-06-18T06:27:11.000Z
"356",2023-09-05T08:15:00.000Z,2023-09-05T08:45:00.000Z,"Perche point par point",0.12,0.325,2024-06-18T06:27:11.000Z
"378",2025-06-12T08:10:00.000Z,2025-06-12T08:45:00.000Z,"Perche point par point",0.248,0.964,2025-06-13T06:07:00.000Z
"366",2024-06-25T08:46:00.000Z,2024-06-25T08:52:00.000Z,"Mesure par ADCP",0.445,5.36,2024-06-26T04:24:50.000Z
"376",2025-04-15T09:15:00.000Z,2025-04-15T10:30:00.000Z,"Perche point par point",0.37,3.2,2025-04-18T11:21:12.000Z
"375",2025-03-18T09:07:00.000Z,2025-03-18T10:10:00.000Z,"Perche point par point",0.319,2.22,2025-04-18T11:21:12.000Z
"374.2",2025-02-18T10:44:00.000Z,2025-02-18T10:54:00.000Z,"Mesure par ADCP",0.36,2.9,2025-04-18T11:21:13.000Z
"374.1",2025-02-18T10:27:00.000Z,2025-02-18T10:40:00.000Z,"Mesure par ADCP",0.36,3.15,2025-04-18T11:21:13.000Z
"373",2025-01-14T09:55:00.000Z,2025-01-14T10:03:00.000Z,"Mesure par ADCP",0.47800000000000004,6.1000000000000005,2025-04-18T11:21:13.000Z
"372",2024-12-19T09:28:00.000Z,2024-12-19T09:35:00.000Z,"Mesure par ADCP",0.39,3.96,2025-04-18T11:21:13.000Z
"377",2025-05-13T09:09:00.000Z,2025-05-13T09:18:00.000Z,"Mesure par ADCP",0.359,2.27,2025-05-14T13:45:23.000Z
