"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"24-08",2024-12-10T12:45:00.000Z,2024-12-10T13:15:00.000Z,"Dilution par intégration",0.5,0.995,2024-12-10T15:50:19.000Z
"24-07",2024-09-10T12:10:00.000Z,2024-09-10T12:30:00.000Z,"Dilution par intégration",0.105,0.013000000000000001,2024-12-10T15:50:19.000Z
"24-06",2024-07-15T10:00:00.000Z,2024-07-15T10:15:00.000Z,"Dilution par intégration",0.14200000000000002,0.028,2024-12-10T15:50:19.000Z
"151",1989-06-27T10:30:00.000Z,1989-06-27T10:35:00.000Z,"Autres",0.26,0.018000000000000002,2023-05-26T06:56:32.000Z
"147",1989-02-21T08:40:00.000Z,1989-02-21T08:45:00.000Z,"Autres",0.26,0.026000000000000002,2023-05-26T06:56:33.000Z
"21-01",2021-02-12T10:40:00.000Z,2021-02-12T11:00:00.000Z,"Mesure par ADCP",0.428,0.558,2023-05-26T06:54:50.000Z
"20-04",2020-12-18T10:00:00.000Z,2020-12-18T10:25:00.000Z,"Mesure par ADCP",0.34,0.395,2023-05-26T06:54:50.000Z
"20-03",2020-07-27T08:35:00.000Z,2020-07-27T09:05:00.000Z,"Perche point par point",0.152,0.038,2023-05-26T06:54:50.000Z
"20-02",2020-05-25T11:35:00.000Z,2020-05-25T12:00:00.000Z,"Mesure par ADCP",0.35000000000000003,0.372,2023-05-26T06:54:51.000Z
"20-01",2020-03-04T10:35:00.000Z,2020-03-04T11:10:00.000Z,"Mesure par ADCP",0.73,2.424,2023-05-26T06:54:51.000Z
"19-12",2019-09-30T13:15:00.000Z,2019-09-30T13:50:00.000Z,"Perche point par point",0.12,0.018000000000000002,2023-05-26T06:54:51.000Z
"19-11",2019-08-28T12:45:00.000Z,2019-08-28T13:20:00.000Z,"Perche point par point",0.12,0.02,2023-05-26T06:54:51.000Z
"19-06",2019-07-30T15:00:00.000Z,2019-07-30T15:50:00.000Z,"Mesure par ADCP",0.138,0.027,2023-05-26T06:54:58.000Z
"19-04",2019-04-12T11:50:00.000Z,2019-04-12T12:40:00.000Z,"Perche point par point",0.245,0.067,2023-05-26T06:55:09.000Z
"19-03",2019-03-22T07:30:00.000Z,2019-03-22T08:15:00.000Z,"Perche point par point",0.27,0.089,2023-05-26T06:55:09.000Z
"19-02",2019-01-30T15:05:00.000Z,2019-01-30T15:30:00.000Z,"Mesure par ADCP",0.63,1.77,2023-05-26T06:55:10.000Z
"19-01",2019-01-17T10:20:00.000Z,2019-01-17T10:47:00.000Z,"Perche par intégration",0.32,0.225,2023-05-26T06:55:10.000Z
"18-06",2018-12-12T10:30:00.000Z,2018-12-12T11:10:00.000Z,"Jaugeage par mesure de vitesse en surface",0.3,0.152,2023-05-26T06:55:10.000Z
"18-05",2018-11-29T14:30:00.000Z,2018-11-29T15:15:00.000Z,"Perche point par point",0.315,0.192,2023-05-26T06:55:11.000Z
"18-04",2018-07-24T10:04:00.000Z,2018-07-24T10:30:00.000Z,"Perche point par point",0.31,0.055,2023-05-26T06:55:11.000Z
"144",1988-11-29T08:30:00.000Z,1988-11-29T08:40:00.000Z,"Autres",0.26,0.026000000000000002,2023-05-26T06:56:34.000Z
"142",1988-09-27T08:20:00.000Z,1988-09-27T08:30:00.000Z,"Autres",0.24,0.014,2023-05-26T06:56:34.000Z
"18-04_Qrev",2018-07-24T10:00:00.000Z,2018-07-24T10:30:00.000Z,"Perche point par point",0.31,0.057,2023-05-26T06:55:11.000Z
"18-03",2018-05-31T10:55:00.000Z,2018-05-31T11:10:00.000Z,"Mesure par ADCP",0.614,1.11,2023-05-26T06:55:11.000Z
"18-02",2018-02-26T11:06:00.000Z,2018-02-26T11:14:00.000Z,"Mesure par ADCP",0.535,0.598,2023-05-26T06:55:12.000Z
"18-01",2018-01-18T13:53:00.000Z,2018-01-18T14:45:00.000Z,"Perche point par point",0.405,0.146,2023-05-26T06:55:12.000Z
"17-01",2017-07-20T09:53:00.000Z,2017-07-20T10:04:00.000Z,"Perche point par point",0.255,0.02,2023-05-26T06:55:12.000Z
"16-05",2016-07-21T12:32:00.000Z,2016-07-21T12:48:00.000Z,"Perche point par point",0.26,0.027,2023-05-26T06:55:13.000Z
"16-04",2016-06-27T12:55:00.000Z,2016-06-27T13:05:00.000Z,"Perche point par point",0.298,0.051000000000000004,2023-05-26T06:55:13.000Z
"16-03",2016-06-15T12:00:00.000Z,2016-06-15T12:30:00.000Z,"Perche point par point",0.31,0.067,2023-05-26T06:55:13.000Z
