"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"213",2023-04-12T11:36:00.000Z,2023-04-12T11:44:00.000Z,"Mesure par ADCP",0.9450000000000001,1.364,2023-06-05T12:21:35.000Z
"212",2023-03-15T10:55:00.000Z,2023-03-15T11:05:00.000Z,"Mesure par ADCP",1.22,6.716,2023-06-05T12:21:35.000Z
"211",2023-02-23T09:28:00.000Z,2023-02-23T09:47:00.000Z,"Mesure par ADCP",0.885,0.611,2023-06-05T12:21:36.000Z
"210",2023-01-17T09:40:00.000Z,2023-01-17T09:50:00.000Z,"Mesure par ADCP",1.055,3.12,2023-06-05T12:21:36.000Z
"209",2022-12-29T11:10:00.000Z,2022-12-29T11:20:00.000Z,"Mesure par ADCP",1.0150000000000001,2.37,2023-06-05T12:21:36.000Z
"208",2022-11-24T08:35:00.000Z,2022-11-24T08:50:00.000Z,"Mesure par ADCP",0.93,1.11,2023-06-05T12:21:36.000Z
"207",2022-11-17T08:50:00.000Z,2022-11-17T09:00:00.000Z,"Mesure par ADCP",0.9450000000000001,1.28,2023-06-05T12:21:36.000Z
"206",2022-09-15T10:40:00.000Z,2022-09-15T11:00:00.000Z,"Perche point par point",0.8220000000000001,0.148,2023-06-05T12:21:36.000Z
"205",2022-07-28T12:30:00.000Z,2022-07-28T12:51:00.000Z,"Perche point par point",0.8280000000000001,0.20600000000000002,2023-06-05T12:21:37.000Z
"204",2022-06-20T11:25:00.000Z,2022-06-20T11:45:00.000Z,"Perche point par point",0.835,0.247,2023-06-05T12:21:37.000Z
"203",2022-05-10T08:35:00.000Z,2022-05-10T08:55:00.000Z,"Mesure par ADCP",0.886,0.801,2023-06-05T12:21:37.000Z
"202",2022-04-12T07:45:00.000Z,2022-04-12T07:55:00.000Z,"Mesure par ADCP",0.977,1.931,2023-06-05T12:21:37.000Z
"201",2022-03-30T08:55:00.000Z,2022-03-30T09:10:00.000Z,"Mesure par ADCP",0.9,1.03,2023-06-05T12:21:37.000Z
"200",2022-02-16T10:07:00.000Z,2022-02-16T10:18:00.000Z,"Mesure par ADCP",1.053,3.42,2023-06-05T12:21:37.000Z
"199",2022-01-04T09:40:00.000Z,2022-01-04T09:45:00.000Z,"Mesure par ADCP",1.135,4.723,2023-06-05T12:21:38.000Z
"198",2021-11-09T09:35:00.000Z,2021-11-09T09:45:00.000Z,"Mesure par ADCP",0.937,1.301,2023-06-05T12:21:38.000Z
"197",2021-09-21T08:30:00.000Z,2021-09-21T08:50:00.000Z,"Perche point par point",0.835,0.32,2023-06-05T12:21:38.000Z
"196",2021-07-28T08:15:00.000Z,2021-07-28T08:20:00.000Z,"Mesure par ADCP",0.93,1.067,2023-06-05T12:21:38.000Z
"195",2021-06-11T11:50:00.000Z,2021-06-11T12:00:00.000Z,"Mesure par ADCP",0.935,1.18,2023-06-05T12:21:38.000Z
"194",2021-02-25T09:35:00.000Z,2021-02-25T09:45:00.000Z,"Mesure par ADCP",1.0050000000000001,2.16,2023-06-05T12:21:38.000Z
"193",2021-02-04T12:35:00.000Z,2021-02-04T12:45:00.000Z,"Mesure par ADCP",1.4000000000000001,11,2023-06-05T12:21:39.000Z
"192",2021-02-02T09:00:00.000Z,2021-02-02T09:10:00.000Z,"Mesure par ADCP",1.55,13.537,2023-06-05T12:21:39.000Z
"191",2021-01-30T13:25:00.000Z,2021-01-30T13:30:00.000Z,"Mesure par ADCP",1.3900000000000001,10.6,2023-06-05T12:21:39.000Z
"190",2020-11-05T12:20:00.000Z,2020-11-05T12:40:00.000Z,"Mesure par ADCP",0.9,0.76,2023-06-05T12:21:39.000Z
"189",2020-10-06T08:35:00.000Z,2020-10-06T08:50:00.000Z,"Perche point par point",0.8,0.219,2023-06-05T12:21:39.000Z
"188",2020-08-25T09:25:00.000Z,2020-08-25T09:45:00.000Z,"Perche point par point",0.776,0.218,2023-06-05T12:21:39.000Z
"187",2020-07-21T12:45:00.000Z,2020-07-21T13:03:00.000Z,"Perche point par point",0.805,0.298,2023-06-05T12:21:40.000Z
"186",2020-06-17T12:30:00.000Z,2020-06-17T12:45:00.000Z,"Mesure par ADCP",0.88,0.6,2023-06-05T12:21:40.000Z
"185",2020-06-10T08:15:00.000Z,2020-06-10T08:25:00.000Z,"Mesure par ADCP",0.96,1.542,2023-06-05T12:21:40.000Z
"184",2020-03-06T09:07:00.000Z,2020-03-06T09:14:00.000Z,"Mesure par ADCP",1.41,11.200000000000001,2023-06-05T12:21:40.000Z
"183",2020-01-08T10:00:00.000Z,2020-01-08T10:10:00.000Z,"Mesure par ADCP",1.02,2.2,2023-06-05T12:21:40.000Z
"182",2019-12-24T12:40:00.000Z,2019-12-24T12:50:00.000Z,"Mesure par ADCP",1.29,8.370000000000001,2023-06-05T12:21:40.000Z
"181",2019-11-19T12:50:00.000Z,2019-11-19T13:05:00.000Z,"Mesure par ADCP",0.96,1.29,2023-06-05T12:21:40.000Z
"180",2019-09-25T08:35:00.000Z,2019-09-25T08:55:00.000Z,"Perche point par point",0.8300000000000001,0.183,2023-06-05T12:21:41.000Z
"179",2019-08-20T07:52:00.000Z,2019-08-20T08:10:00.000Z,"Perche point par point",0.84,0.23,2023-06-05T12:21:41.000Z
"178",2019-06-26T12:50:00.000Z,2019-06-26T13:00:00.000Z,"Mesure par ADCP",0.9,0.8220000000000001,2023-06-05T12:21:41.000Z
"177",2019-03-05T09:30:00.000Z,2019-03-05T09:45:00.000Z,"Mesure par ADCP",0.9500000000000001,1.36,2023-06-05T12:21:41.000Z
"176",2018-12-05T10:40:00.000Z,2018-12-05T10:45:00.000Z,"Jaugeage par mesure de vitesse en surface",0.98,1.6600000000000001,2023-06-05T12:21:41.000Z
"175",2018-08-30T08:20:00.000Z,2018-08-30T08:45:00.000Z,"Perche point par point",0.8300000000000001,0.22,2023-06-05T12:21:41.000Z
"174",2018-08-07T09:17:00.000Z,2018-08-07T09:40:00.000Z,"Perche point par point",0.838,0.266,2023-06-05T12:21:42.000Z
"173",2018-07-11T08:30:00.000Z,2018-07-11T09:15:00.000Z,"Perche point par point",0.85,0.384,2023-06-05T12:21:42.000Z
"172",2018-05-30T10:00:00.000Z,2018-05-30T10:45:00.000Z,"Perche point par point",0.88,0.5730000000000001,2023-06-05T12:21:42.000Z
"171",2018-04-11T12:10:00.000Z,2018-04-11T12:25:00.000Z,"Mesure par ADCP",1.027,2.34,2023-06-05T12:21:42.000Z
"170",2018-03-08T10:45:00.000Z,2018-03-08T11:15:00.000Z,"Perche point par point",1.085,3.0300000000000002,2023-06-05T12:21:42.000Z
"169",2018-03-08T10:27:00.000Z,2018-03-08T10:35:00.000Z,"Mesure par ADCP",1.085,3.71,2023-06-05T12:21:42.000Z
"168",2018-01-23T10:55:00.000Z,2018-01-23T11:05:00.000Z,"Mesure par ADCP",1.53,16,2023-06-05T12:21:43.000Z
"167",2018-01-05T10:50:00.000Z,2018-01-05T11:00:00.000Z,"Mesure par ADCP",1.5,14.5,2023-06-05T12:21:43.000Z
"166",2017-12-12T10:25:00.000Z,2017-12-12T10:35:00.000Z,"Autres",1.42,11.200000000000001,2023-06-05T12:21:43.000Z
"165",2017-08-04T11:35:00.000Z,2017-08-04T12:00:00.000Z,"Perche point par point",0.8300000000000001,0.232,2023-06-05T12:21:43.000Z
"164",2017-06-29T08:15:00.000Z,2017-06-29T08:35:00.000Z,"Perche point par point",0.85,0.338,2023-06-05T12:21:43.000Z
"163",2017-05-11T08:30:00.000Z,2017-05-11T08:55:00.000Z,"Perche point par point",0.965,1.48,2023-06-05T12:21:43.000Z
"162",2017-02-09T10:40:00.000Z,2017-02-09T10:50:00.000Z,"Mesure par ADCP",0.98,1.81,2023-06-05T12:21:44.000Z
"161",2016-11-15T08:25:00.000Z,2016-11-15T08:35:00.000Z,"Mesure par ADCP",0.935,1.19,2023-06-05T12:21:44.000Z
"160",2016-10-13T09:35:00.000Z,2016-10-13T09:55:00.000Z,"Perche point par point",0.8200000000000001,0.209,2023-06-05T12:21:44.000Z
"159",2016-08-11T07:45:00.000Z,2016-08-11T08:10:00.000Z,"Perche point par point",0.845,0.308,2023-06-05T12:21:44.000Z
"158",2016-05-26T08:45:00.000Z,2016-05-26T08:55:00.000Z,"Mesure par ADCP",1.045,2.79,2023-06-05T12:21:44.000Z
