"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"380",2022-04-21T08:15:00.000Z,,"Perche par intégration",0.745,14,2022-09-12T14:35:46.000Z
"382",2022-07-20T10:00:00.000Z,,"Mesure par ADCP",0.385,1.7,2022-12-27T08:04:40.000Z
"381",2022-06-09T10:30:00.000Z,,"Mesure par ADCP",0.72,10.4,2022-12-27T08:04:40.000Z
"315",2014-09-17T08:55:00.000Z,,"Autres",0.665,4.66,2022-04-05T12:56:35.000Z
"301",2012-03-29T12:40:00.000Z,,"Perche par intégration",0.655,10.3,2022-04-05T12:56:43.000Z
"288",2010-07-05T08:35:00.000Z,,"Perche par intégration",0.48,2.07,2022-04-05T12:56:51.000Z
"327",2016-03-10T09:35:00.000Z,,"Mesure par ADCP",1.1300000000000001,43.4,2022-04-05T12:56:27.000Z
"344",2018-03-27T08:44:00.000Z,,"Mesure par ADCP",0.875,24.900000000000002,2022-04-05T12:56:16.000Z
"376",2021-10-26T08:45:00.000Z,,"Perche par intégration",0.6950000000000001,11.8,2022-04-05T12:55:56.000Z
"375",2021-09-15T08:35:00.000Z,,"Perche par intégration",0.5700000000000001,7.2,2022-04-05T12:55:56.000Z
"374",2021-08-05T09:58:00.000Z,,"Mesure par ADCP",0.835,19.900000000000002,2022-04-05T12:55:57.000Z
"361",2020-05-20T09:55:00.000Z,,"Perche par intégration",0.46,4.76,2022-04-05T12:56:05.000Z
"350",2018-11-06T10:40:00.000Z,,"Perche par intégration",0.455,3.45,2022-04-05T12:56:12.000Z
"349",2018-09-05T11:40:00.000Z,,"Perche par intégration",0.395,2.13,2022-04-05T12:56:13.000Z
"348",2018-08-08T11:07:00.000Z,2018-08-08T11:29:00.000Z,"Mesure par ADCP",0.44,2.3000000000000003,2022-04-05T12:56:14.000Z
"345",2018-05-03T09:15:00.000Z,,"Mesure par ADCP",0.73,11.4,2022-04-05T12:56:16.000Z
"342",2017-10-18T09:10:00.000Z,,"Mesure par ADCP",0.78,15.3,2022-04-05T12:56:17.000Z
"332",2016-11-03T09:50:00.000Z,,"Perche par intégration",0.43,2.5100000000000002,2022-04-05T12:56:24.000Z
"328",2016-04-06T09:25:00.000Z,,"Mesure par ADCP",1.05,37.300000000000004,2022-04-05T12:56:26.000Z
