"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"540",2024-08-13T09:07:00.000Z,2024-08-13T09:17:00.000Z,"Mesure par ADCP",-0.15,3.84,2024-09-02T12:15:32.000Z
"541",2024-08-28T09:02:00.000Z,2024-08-28T09:18:00.000Z,"Mesure par ADCP",-0.15,2.97,2024-09-02T12:15:32.000Z
"537",2024-04-26T14:50:00.000Z,2024-04-26T16:02:00.000Z,"Mesure par ADCP",-0.03,4.42,2024-04-30T09:05:07.000Z
"539",2024-08-02T13:45:00.000Z,2024-08-02T14:03:00.000Z,"Mesure par ADCP",3.08,93.92,2024-09-02T12:15:32.000Z
"525",2023-06-02T08:00:00.000Z,2023-06-02T08:15:00.000Z,"Mesure par ADCP",-0.32,2.36,2023-07-03T13:23:12.000Z
"531",2023-11-17T09:50:00.000Z,2023-11-17T10:05:00.000Z,"Mesure par ADCP",2.25,48,2023-11-17T16:12:54.000Z
"526",2023-06-14T10:16:00.000Z,2023-06-14T10:31:00.000Z,"Mesure par ADCP",-0.33,2.15,2023-07-03T13:22:28.000Z
"527",2023-07-18T09:09:00.000Z,2023-07-18T09:19:00.000Z,"Mesure par ADCP",-0.355,2.24,2023-07-18T15:57:46.000Z
"530",2023-10-11T08:04:00.000Z,2023-10-11T08:14:00.000Z,"Mesure par ADCP",-0.395,1.79,2023-10-17T15:51:53.000Z
"529",2023-09-19T14:09:00.000Z,2023-09-19T14:30:00.000Z,"Mesure par ADCP",-0.36,1.93,2023-10-17T15:51:53.000Z
"533",2024-02-06T12:01:00.000Z,2024-02-06T12:12:00.000Z,"Mesure par ADCP",0.01,5.22,2024-02-07T09:29:43.000Z
"534",2024-02-27T11:01:00.000Z,2024-02-27T11:13:00.000Z,"Mesure par ADCP",3.22,102,2024-03-01T08:33:00.000Z
"540",2024-07-03T08:07:00.000Z,2024-07-03T08:18:00.000Z,"Mesure par ADCP",-0.09,3.06,2024-07-18T06:58:07.000Z
"535",2024-03-15T13:09:00.000Z,2024-03-15T13:19:00.000Z,"Mesure par ADCP",0.51,10.6,2024-03-15T15:40:32.000Z
"536",2024-03-15T13:52:00.000Z,2024-03-15T14:00:00.000Z,"Mesure par ADCP",0.51,10,2024-03-15T15:55:54.000Z
"528",2023-08-22T10:12:00.000Z,2023-08-22T10:34:00.000Z,"Mesure par ADCP",-0.355,1.97,2023-08-24T14:30:05.000Z
"532",2023-12-10T11:04:00.000Z,2023-12-10T11:23:00.000Z,"Mesure par ADCP",2.6,67.4,2023-12-11T15:05:55.000Z
"538",2024-05-30T09:10:00.000Z,2024-05-30T09:21:00.000Z,"Mesure par ADCP",0.08,5.18,2024-07-01T12:14:04.000Z
"539",2024-06-25T12:10:00.000Z,2024-06-25T12:20:00.000Z,"Mesure par ADCP",-0.07,3.21,2024-07-17T13:44:39.000Z
"541",2024-07-30T09:50:00.000Z,2024-07-30T10:00:00.000Z,"Mesure par ADCP",0.17,6.86,2024-08-05T08:14:22.000Z
"538",2024-08-02T07:45:00.000Z,2024-08-02T08:12:00.000Z,"Mesure par ADCP",2.815,71.8,2024-08-05T08:23:24.000Z
