"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"005",2022-05-16T10:20:00.000Z,2022-05-16T10:33:00.000Z,"Perche point par point",9.99,0.168,2023-07-28T09:52:15.000Z
"8",2023-05-23T08:00:00.000Z,2023-05-23T08:20:00.000Z,"Perche point par point",9.99,0.225,2023-07-28T09:52:15.000Z
"008",2021-06-22T09:31:00.000Z,2021-06-22T10:03:00.000Z,"Perche point par point",9.99,0.28500000000000003,2023-07-28T09:52:16.000Z
"006",2022-07-11T09:43:00.000Z,2022-07-11T09:56:00.000Z,"Perche point par point",9.99,0.154,2023-07-28T09:52:15.000Z
"010",2020-09-30T09:22:00.000Z,2020-09-30T09:26:00.000Z,"Perche point par point",9.99,0.194,2023-07-28T09:58:17.000Z
"005",2022-06-15T09:59:00.000Z,2022-06-15T10:13:00.000Z,"Perche point par point",9.99,0.07200000000000001,2023-07-28T09:52:15.000Z
"159",2024-01-10T09:30:00.000Z,2024-01-10T09:55:00.000Z,"Perche point par point",0.555,0.802,2024-01-22T10:08:44.000Z
"158",2023-12-14T14:39:00.000Z,2023-12-14T14:50:00.000Z,"Mesure par ADCP",0.84,3.77,2023-12-20T11:01:24.000Z
"159",2023-12-13T10:36:00.000Z,2023-12-13T10:52:00.000Z,"Mesure par ADCP",0.8,3.18,2023-12-20T11:01:24.000Z
"157",2023-12-05T08:58:00.000Z,2023-12-05T09:05:00.000Z,"Mesure par ADCP",0.52,0.56,2023-12-20T11:01:24.000Z
"156",2023-11-08T11:41:00.000Z,2023-11-08T11:50:00.000Z,"Mesure par ADCP",0.515,0.6,2023-12-20T11:01:24.000Z
"155",2023-10-04T08:27:00.000Z,2023-10-04T08:36:00.000Z,"Perche point par point",0.425,0.115,2023-12-20T11:01:24.000Z
"154",2023-09-07T12:30:00.000Z,2023-09-07T12:44:00.000Z,"Perche point par point",0.43,0.18,2023-12-20T11:01:25.000Z
"152",2023-08-09T14:40:00.000Z,2023-08-09T15:00:00.000Z,"Perche point par point",0.46,0.226,2023-12-20T11:01:25.000Z
"162",2024-04-10T09:05:00.000Z,2024-04-10T09:18:00.000Z,"Mesure par ADCP",0.9,4.67,2024-04-11T14:01:56.000Z
"166",2024-08-29T08:50:00.000Z,2024-08-29T09:35:00.000Z,"Perche point par point",0.515,0.427,2024-08-30T12:23:11.000Z
"165",2024-07-24T12:41:00.000Z,2024-07-24T12:49:00.000Z,"Mesure par ADCP",0.53,0.656,2024-08-30T12:23:11.000Z
"156",2024-10-22T12:00:00.000Z,2024-10-22T12:25:00.000Z,"Perche point par point",0.56,0.848,2024-10-22T14:48:41.000Z
"157",2024-11-12T09:45:00.000Z,2024-11-12T10:10:00.000Z,"Autres",0.5,0.47200000000000003,2024-11-14T13:22:11.000Z
"008",2021-09-24T09:37:00.000Z,2021-09-24T09:53:00.000Z,"Perche point par point",9.99,0.221,2023-07-28T09:52:16.000Z
"012",2020-07-29T09:24:00.000Z,2020-07-29T10:05:00.000Z,"Perche point par point",9.99,0.098,2023-07-28T09:58:17.000Z
"7",2023-05-02T08:22:00.000Z,2023-05-02T08:45:00.000Z,"Perche point par point",9.99,0.299,2023-07-28T09:52:15.000Z
"006",2022-08-01T09:56:00.000Z,2022-08-01T10:13:00.000Z,"Perche point par point",9.99,0.074,2023-07-28T09:52:15.000Z
"013",2021-04-21T09:32:00.000Z,2021-04-21T10:17:00.000Z,"Perche point par point",9.99,0.341,2023-07-28T09:52:17.000Z
"158",2024-12-11T12:53:00.000Z,2024-12-11T13:01:00.000Z,"Mesure par ADCP",0.65,1.74,2025-01-23T15:39:37.000Z
"y162",2025-04-15T07:42:00.000Z,2025-04-15T07:53:00.000Z,"Autres",0.52,0.552,2025-04-17T12:06:14.000Z
"161",2025-03-18T14:01:00.000Z,2025-03-18T14:11:00.000Z,"Autres",0.55,0.741,2025-04-17T12:06:14.000Z
