"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"205",1996-04-29T00:00:00.000Z,,"Saumon par intégration",0.63,10.3,2022-04-05T13:44:13.000Z
"204",1996-03-14T00:00:00.000Z,,"Saumon par intégration",1.01,16.7,2022-04-05T13:44:14.000Z
"203",1996-02-20T00:00:00.000Z,,"Saumon par intégration",3.64,89.60000000000001,2022-04-05T13:44:15.000Z
"202",1996-01-30T00:00:00.000Z,,"Saumon par intégration",0.6900000000000001,11.6,2022-04-05T13:44:15.000Z
"201",1995-11-21T00:00:00.000Z,,"Saumon par intégration",0.67,10.6,2022-04-05T13:44:16.000Z
"200",1995-09-13T00:00:00.000Z,,"Saumon par intégration",0.72,12.6,2022-04-05T13:44:16.000Z
"199",1995-08-10T00:00:00.000Z,,"Saumon par intégration",0.72,11.6,2022-04-05T13:44:17.000Z
"198",1995-07-06T00:00:00.000Z,,"Saumon par intégration",0.88,16,2022-04-05T13:44:18.000Z
"197",1995-04-27T00:00:00.000Z,,"Saumon par intégration",3.47,80.3,2022-04-05T13:44:18.000Z
"189",1993-06-03T00:00:00.000Z,,"Saumon par intégration",0.79,14.200000000000001,2022-04-05T13:44:23.000Z
"188",1993-04-29T00:00:00.000Z,,"Saumon par intégration",0.71,12.4,2022-04-05T13:44:24.000Z
"187",1993-03-24T00:00:00.000Z,,"Saumon par intégration",0.9500000000000001,17.5,2022-04-05T13:44:25.000Z
"186",1993-02-18T00:00:00.000Z,,"Saumon par intégration",1.34,24,2022-04-05T13:44:25.000Z
"118",1985-10-11T00:00:00.000Z,,"Saumon par intégration",0.64,10.9,2022-04-05T13:45:08.000Z
"139",1988-03-23T00:00:00.000Z,,"Saumon par intégration",3.1,68.7,2022-04-05T13:44:54.000Z
"140",1988-03-19T00:00:00.000Z,,"Saumon par intégration",3.64,93,2022-04-05T13:44:54.000Z
"138",1988-02-10T00:00:00.000Z,,"Saumon par intégration",3.65,111,2022-04-05T13:44:55.000Z
"123",1986-07-01T00:00:00.000Z,,"Saumon par intégration",0.81,13.1,2022-04-05T13:45:04.000Z
"137",1987-11-24T00:00:00.000Z,,"Saumon par intégration",2.565,51.300000000000004,2022-04-05T13:44:56.000Z
"122",1986-05-27T00:00:00.000Z,,"Saumon par intégration",1.16,18.6,2022-04-05T13:45:05.000Z
"121",1986-03-11T00:00:00.000Z,,"Saumon par intégration",1.06,16.7,2022-04-05T13:45:06.000Z
"120",1986-01-14T00:00:00.000Z,,"Saumon par intégration",2.69,52.2,2022-04-05T13:45:06.000Z
"58",1975-08-07T00:00:00.000Z,,"Perche par intégration",0.54,9.120000000000001,2022-04-05T13:45:47.000Z
"57",1975-05-29T00:00:00.000Z,,"Autres",0.91,15.1,2022-04-05T13:45:47.000Z
"56",1975-04-03T00:00:00.000Z,,"Autres",1.97,37.5,2022-04-05T13:45:48.000Z
"55",1975-02-06T00:00:00.000Z,,"Autres",2.2,42.800000000000004,2022-04-05T13:45:49.000Z
"35",1972-03-10T00:00:00.000Z,,"Autres",0.9500000000000001,15.4,2022-04-05T13:46:01.000Z
"10",1967-08-24T00:00:00.000Z,,"Autres",1.09,13.1,2022-04-05T13:46:18.000Z
"9",1967-06-15T00:00:00.000Z,,"Perche par intégration",1.16,14.3,2022-04-05T13:46:18.000Z
"8",1967-03-23T00:00:00.000Z,,"Autres",2.3000000000000003,34.9,2022-04-05T13:46:19.000Z
"7",1966-11-06T00:00:00.000Z,,"Autres",1.09,11.700000000000001,2022-04-05T13:46:20.000Z
"6",1966-06-16T00:00:00.000Z,,"Autres",1.41,18,2022-04-05T13:46:20.000Z
"5",1966-05-26T00:00:00.000Z,,"Saumon par intégration",1.81,25.2,2022-04-05T13:46:21.000Z
"280",2018-07-23T12:45:00.000Z,,"Mesure par ADCP",0.74,9.43,2022-04-05T13:43:25.000Z
"279",2018-05-31T09:06:00.000Z,,"Mesure par ADCP",1.02,15.9,2022-04-05T13:43:26.000Z
"278",2018-03-26T08:30:00.000Z,,"Mesure par ADCP",1.55,28.2,2022-04-05T13:43:27.000Z
"277",2017-09-13T10:27:00.000Z,,"Mesure par ADCP",0.66,9.33,2022-04-05T13:43:27.000Z
"276",2017-08-22T13:30:00.000Z,,"Mesure par ADCP",0.595,6.67,2022-04-05T13:43:28.000Z
