"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"19-02",2019-04-12T11:11:00.000Z,2019-04-12T11:39:00.000Z,"Mesure par ADCP",0.5670000000000001,1.24,2024-01-31T14:01:38.000Z
"24-06",2024-07-09T13:00:00.000Z,2024-07-09T13:45:00.000Z,"Perche point par point",0.505,0.483,2024-12-19T09:56:28.000Z
"22-04",2022-06-27T15:25:00.000Z,2022-06-27T15:50:00.000Z,"Mesure par ADCP",0.5,0.505,2024-12-19T09:56:35.000Z
"22-03",2022-05-23T10:20:00.000Z,2022-05-23T10:35:00.000Z,"Mesure par ADCP",0.56,1.08,2024-12-19T09:56:35.000Z
"22-02",2022-03-31T11:15:00.000Z,2022-03-31T11:35:00.000Z,"Mesure par ADCP",0.665,2.61,2024-12-19T09:56:35.000Z
"22-01",2022-02-17T11:25:00.000Z,2022-02-17T11:40:00.000Z,"Mesure par ADCP",0.685,2.7,2024-12-19T09:56:35.000Z
"21-09",2021-12-09T10:40:00.000Z,2021-12-09T10:55:00.000Z,"Mesure par ADCP",0.765,4.95,2024-12-19T09:56:36.000Z
"21-08",2021-10-08T09:30:00.000Z,2021-10-08T09:50:00.000Z,"Mesure par ADCP",0.643,0.313,2024-12-19T09:56:36.000Z
"19-05",2019-10-30T09:40:00.000Z,2019-10-30T10:01:00.000Z,"Mesure par ADCP",0.48,0.355,2023-05-26T07:19:25.000Z
"19-04",2019-08-27T09:10:00.000Z,2019-08-27T09:45:00.000Z,"Perche point par point",0.45,0.153,2023-05-26T07:19:25.000Z
"19-03",2019-08-08T13:00:00.000Z,2019-08-08T13:45:00.000Z,"Mesure par ADCP",0.455,0.177,2023-05-26T07:19:26.000Z
"19-01",2019-02-08T08:19:00.000Z,2019-02-08T08:38:00.000Z,"Mesure par ADCP",0.795,6.11,2023-05-26T07:19:26.000Z
"19-00",2019-02-01T10:15:00.000Z,2019-02-01T10:55:00.000Z,"Mesure par ADCP",0.8,5.96,2023-05-26T07:19:27.000Z
"18-05",2018-12-07T14:01:00.000Z,2018-12-07T14:29:00.000Z,"Mesure par ADCP",0.5700000000000001,1.18,2023-05-26T07:19:27.000Z
"18-04",2018-09-07T12:30:00.000Z,2018-09-07T13:15:00.000Z,"Perche point par point",0.47000000000000003,0.198,2023-05-26T07:19:27.000Z
"18-02",2018-03-16T12:08:00.000Z,2018-03-16T13:00:00.000Z,"Perche point par point",0.71,2.45,2023-05-26T07:19:28.000Z
"18-01",2018-01-07T14:15:00.000Z,2018-01-07T14:40:00.000Z,"Autres",1.03,10.700000000000001,2023-05-26T07:19:28.000Z
"17-03",2017-09-15T12:40:00.000Z,2017-09-15T13:15:00.000Z,"Perche point par point",0.465,0.196,2023-05-26T07:19:28.000Z
"17-02",2017-08-11T11:40:00.000Z,2017-08-11T14:15:00.000Z,"Perche point par point",0.465,0.202,2023-05-26T07:19:28.000Z
"17-01",2017-07-28T11:00:00.000Z,2017-07-28T11:38:00.000Z,"Perche point par point",0.485,0.273,2023-05-26T07:19:29.000Z
"16-09",2016-12-29T14:10:00.000Z,2016-12-29T14:35:00.000Z,"Perche point par point",0.51,0.378,2023-05-26T07:19:29.000Z
"16-08",2016-09-20T11:05:00.000Z,2016-09-20T11:40:00.000Z,"Perche point par point",0.48,0.222,2023-05-26T07:19:29.000Z
"16-07",2016-05-24T11:05:00.000Z,2016-05-24T11:35:00.000Z,"Perche point par point",0.635,1.48,2023-05-26T07:19:30.000Z
"16-06",2016-02-23T13:35:00.000Z,2016-02-23T14:15:00.000Z,"Perche point par point",0.665,1.78,2023-05-26T07:19:30.000Z
"18-03",2018-05-18T13:48:00.000Z,2018-05-18T14:07:00.000Z,"Mesure par ADCP",0.84,5.3,2024-01-31T14:25:36.000Z
"16-05",2016-02-15T14:35:00.000Z,2016-02-15T15:10:00.000Z,"Perche point par point",0.75,2.81,2023-05-26T07:19:30.000Z
"16-04",2016-02-10T12:27:00.000Z,2016-02-10T13:00:00.000Z,"Perche point par point",0.7000000000000001,2.29,2023-05-26T07:19:30.000Z
"16-03",2016-02-05T13:40:00.000Z,2016-02-05T14:07:00.000Z,"Perche point par point",0.605,1.11,2023-05-26T07:19:31.000Z
"16-02",2016-01-22T13:00:00.000Z,2016-01-22T13:30:00.000Z,"Perche point par point",0.582,0.9390000000000001,2023-05-26T07:19:31.000Z
"16-01",2016-01-13T12:40:00.000Z,2016-01-13T13:10:00.000Z,"Perche point par point",0.58,0.853,2023-05-26T07:19:31.000Z
"15-03",2015-12-23T13:15:00.000Z,2015-12-23T13:35:00.000Z,"Perche point par point",0.5,0.419,2023-05-26T07:19:31.000Z
