"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"207",2020-09-30T08:00:00.000Z,2020-09-30T08:25:00.000Z,"Mesure par ADCP",2.418,1.68,2023-09-01T13:38:26.000Z
"206",2020-08-26T10:10:00.000Z,2020-08-26T10:20:00.000Z,"Mesure par ADCP",2.38,1.44,2023-09-01T13:38:26.000Z
"205",2020-07-22T08:15:00.000Z,2020-07-22T09:00:00.000Z,"Mesure par ADCP",2.45,1.842,2023-09-01T13:38:26.000Z
"245",2024-06-19T14:30:00.000Z,2024-06-19T15:00:00.000Z,"Mesure par ADCP",3.1550000000000002,11.1,2025-05-12T08:45:14.000Z
"252",2025-05-06T11:10:00.000Z,2025-05-06T11:23:00.000Z,"Mesure par ADCP",2.982,9.58,2025-05-16T13:21:44.000Z
"204",2020-06-17T09:40:00.000Z,2020-06-17T10:05:00.000Z,"Mesure par ADCP",2.625,3.87,2023-09-01T13:38:26.000Z
"203",2020-05-13T09:36:00.000Z,2020-05-13T09:55:00.000Z,"Mesure par ADCP",2.94,8.75,2023-09-01T13:38:26.000Z
"228",2022-09-27T09:05:00.000Z,2022-09-27T09:15:00.000Z,"Mesure par ADCP",2.4130000000000003,1.74,2024-07-16T09:13:46.000Z
"227",2022-09-08T12:22:00.000Z,2022-09-08T12:34:00.000Z,"Mesure par ADCP",2.46,2,2024-07-16T09:13:46.000Z
"202",2020-02-12T08:40:00.000Z,2020-02-12T08:50:00.000Z,"Mesure par ADCP",4.0520000000000005,29.7,2023-09-01T13:38:27.000Z
"201",2020-01-08T08:10:00.000Z,2020-01-08T08:45:00.000Z,"Mesure par ADCP",3.95,27.2,2023-09-01T13:38:27.000Z
"200",2019-11-20T08:30:00.000Z,2019-11-20T08:55:00.000Z,"Mesure par ADCP",2.8890000000000002,7.55,2023-09-01T13:38:27.000Z
"199",2019-10-09T08:00:00.000Z,2019-10-09T08:20:00.000Z,"Autres",2.375,1.36,2023-09-01T13:38:27.000Z
"197",2019-08-07T13:40:00.000Z,2019-08-07T14:05:00.000Z,"Mesure par ADCP",2.365,1.1520000000000001,2023-09-01T13:38:28.000Z
"221",2022-03-03T09:50:00.000Z,2022-03-03T10:03:00.000Z,"Mesure par ADCP",3.1790000000000003,12.106,2024-07-16T09:13:47.000Z
"196",2019-07-09T14:50:00.000Z,2019-07-09T15:16:00.000Z,"Mesure par ADCP",2.46,1.26,2023-09-01T13:38:28.000Z
"220",2022-01-14T12:32:00.000Z,2022-01-14T12:49:00.000Z,"Mesure par ADCP",4.098,28,2024-07-16T09:13:48.000Z
"195",2019-06-19T09:00:00.000Z,2019-06-19T09:25:00.000Z,"Mesure par ADCP",2.595,3.21,2023-09-01T13:38:28.000Z
"219",2021-11-17T15:32:00.000Z,2021-11-17T15:43:00.000Z,"Mesure par ADCP",2.71,4.9750000000000005,2024-07-16T09:13:48.000Z
"198",2019-09-04T08:24:00.000Z,2019-09-04T08:50:00.000Z,"Mesure par ADCP",2.331,0.925,2023-09-01T13:38:27.000Z
