"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"44",2024-02-20T08:32:00.000Z,,"Mesure par ADCP",1.22,4.29,2025-02-27T08:31:55.000Z
"30",2022-11-03T12:15:00.000Z,,"Mesure par ADCP",0.605,0.844,2023-02-23T10:30:25.000Z
"29",2022-08-30T12:20:00.000Z,,"Mesure par ADCP",0.44,0.25,2023-02-23T10:30:25.000Z
"28",2022-08-03T09:45:00.000Z,,"Mesure par ADCP",0.45,0.221,2023-02-23T10:30:25.000Z
"27",2022-07-05T10:30:00.000Z,,"Mesure par ADCP",0.48,0.33,2023-02-23T10:30:25.000Z
"26",2022-05-17T11:50:00.000Z,,"Mesure par ADCP",0.56,0.625,2023-02-23T10:30:26.000Z
"25",2022-03-01T12:45:00.000Z,,"Mesure par ADCP",0.73,1.49,2023-02-23T10:30:26.000Z
"23",2021-11-25T13:31:00.000Z,,"Perche par intégration",0.55,0.577,2023-02-23T10:30:26.000Z
"22",2021-09-30T12:40:00.000Z,,"Perche par intégration",0.52,0.542,2023-02-23T10:30:26.000Z
"21",2021-06-29T14:23:00.000Z,,"Perche par intégration",0.6,0.712,2023-02-23T10:30:26.000Z
"20",2021-05-18T11:52:00.000Z,,"Mesure par ADCP",1.34,5.1000000000000005,2023-02-23T10:30:27.000Z
"19",2021-04-14T11:50:00.000Z,2021-04-14T11:55:00.000Z,"Perche par intégration",0.6,0.849,2023-02-23T10:30:27.000Z
"18",2021-03-10T12:34:00.000Z,,"Perche par intégration",0.61,0.961,2023-02-23T10:30:27.000Z
"17",2021-01-19T09:37:00.000Z,,"Mesure par ADCP",1.35,5.15,2023-02-23T10:30:27.000Z
"16",2020-12-03T12:24:00.000Z,,"Perche par intégration",0.6,0.604,2023-02-23T10:30:27.000Z
"15",2020-10-27T13:35:00.000Z,,"Perche par intégration",0.68,0.865,2023-02-23T10:30:28.000Z
"14",2020-09-29T12:45:00.000Z,,"Perche par intégration",0.54,0.523,2023-02-23T10:30:28.000Z
"13",2020-08-06T09:35:00.000Z,,"Perche par intégration",0.505,0.355,2023-02-23T10:30:28.000Z
"12",2020-06-30T12:30:00.000Z,,"Perche par intégration",0.5700000000000001,0.546,2023-02-23T10:30:28.000Z
"11",2020-06-02T12:35:00.000Z,,"Perche par intégration",0.5,0.403,2023-02-23T10:30:28.000Z
"10",2020-02-04T13:32:00.000Z,,"Mesure par ADCP",2.92,47.1,2023-02-23T10:30:29.000Z
"9",2019-11-26T13:01:00.000Z,,"Mesure par ADCP",0.555,0.705,2023-02-23T10:30:29.000Z
"8",2019-08-21T11:12:00.000Z,,"Perche par intégration",0.47000000000000003,0.308,2023-02-23T10:30:29.000Z
