"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"68",2024-07-24T06:08:00.000Z,2024-07-24T06:38:00.000Z,"Mesure par ADCP",-0.246,34.2,2024-07-25T07:43:11.000Z
"66",2024-06-04T10:49:00.000Z,2024-06-04T10:59:00.000Z,"Mesure par ADCP",0.135,92.10000000000001,2024-06-04T13:40:31.000Z
"74",2025-02-20T12:01:00.000Z,2025-02-20T12:10:00.000Z,"Mesure par ADCP",0.035,70.10000000000001,2025-02-21T06:51:35.000Z
"76",2025-05-20T11:02:00.000Z,2025-05-20T11:19:00.000Z,"Mesure par ADCP",-0.27,32.1,2025-05-20T14:58:13.000Z
"57",2023-08-03T11:46:00.000Z,2023-08-03T12:06:00.000Z,"Mesure par ADCP",-0.384,16.9,2023-09-06T13:57:24.000Z
"75",2025-03-27T11:21:00.000Z,2025-03-27T11:35:00.000Z,"Mesure par ADCP",-0.098,51.7,2025-03-27T14:57:00.000Z
"58",2023-09-06T11:01:00.000Z,2023-09-06T11:35:00.000Z,"Mesure par ADCP",-0.41000000000000003,14,2023-09-06T13:56:44.000Z
"55",2023-06-15T11:36:00.000Z,2023-06-15T12:14:00.000Z,"Autres",-0.222,34.5,2023-07-25T07:09:59.000Z
"56",2023-07-11T08:21:00.000Z,2023-07-11T08:59:00.000Z,"Mesure par ADCP",-0.423,12.424,2023-07-25T07:09:59.000Z
"71",2024-10-22T11:45:00.000Z,2024-10-22T12:07:00.000Z,"Mesure par ADCP",0.2,99.3,2024-10-22T15:17:19.000Z
"73",2025-01-07T11:05:00.000Z,2025-01-07T11:16:00.000Z,"Mesure par ADCP",0.07100000000000001,77.7,2025-01-07T15:13:17.000Z
