"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"40",2011-11-22T13:20:00.000Z,2011-11-22T14:00:00.000Z,"Perche point par point",1.399,2.05,2024-06-10T14:50:57.000Z
"39",2011-08-02T14:00:00.000Z,2011-08-02T14:40:00.000Z,"Mesure par ADCP",1.352,1.31,2024-06-10T14:50:57.000Z
"38",2011-07-07T11:50:00.000Z,2011-07-07T12:25:00.000Z,"Perche point par point",1.375,1.6300000000000001,2024-06-10T14:50:57.000Z
"37",2010-11-23T10:08:00.000Z,2010-11-23T10:25:00.000Z,"Mesure par ADCP",2.025,60,2024-06-10T14:50:57.000Z
"36",2010-11-14T15:47:00.000Z,2010-11-14T16:59:00.000Z,"Mesure par ADCP",3,198,2024-06-10T14:50:57.000Z
"35",2010-07-08T12:55:00.000Z,2010-07-08T13:15:00.000Z,"Mesure par ADCP",1.37,1.84,2024-06-10T14:50:58.000Z
"34",2010-03-01T14:45:00.000Z,2010-03-01T15:00:00.000Z,"Mesure par ADCP",3.17,243,2024-06-10T14:50:58.000Z
"33",2010-01-19T14:00:00.000Z,2010-01-19T14:30:00.000Z,"Mesure par ADCP",2.095,62.9,2024-06-10T14:50:58.000Z
"32",2009-07-10T12:30:00.000Z,2009-07-10T13:00:00.000Z,"Mesure par ADCP",1.427,2.59,2024-06-10T14:50:58.000Z
"31",2009-05-14T10:10:00.000Z,2009-05-14T10:40:00.000Z,"Mesure par ADCP",1.541,10.200000000000001,2024-06-10T14:50:58.000Z
"30",2009-01-26T13:05:00.000Z,2009-01-26T13:15:00.000Z,"Mesure par ADCP",3.12,240,2024-06-10T14:50:59.000Z
"29",2008-12-22T10:35:00.000Z,2008-12-22T10:45:00.000Z,"Mesure par ADCP",1.825,34.5,2024-06-10T14:50:59.000Z
"28",2008-11-25T12:30:00.000Z,2008-11-25T12:50:00.000Z,"Mesure par ADCP",1.965,49,2024-06-10T14:50:59.000Z
"27",2008-06-10T12:30:00.000Z,2008-06-10T12:40:00.000Z,"Mesure par ADCP",1.682,19.3,2024-06-10T14:50:59.000Z
"26",2008-05-13T12:30:00.000Z,2008-05-13T13:00:00.000Z,"Mesure par ADCP",1.602,15.3,2024-06-10T14:50:59.000Z
"25",2008-02-18T11:00:00.000Z,2008-02-18T11:20:00.000Z,"Mesure par ADCP",1.728,25.2,2024-06-10T14:50:59.000Z
