"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"328",2022-06-29T08:25:00.000Z,2022-06-29T09:15:00.000Z,"Dilution par intégration",0.63,0.488,2022-06-29T15:23:52.000Z
"335",2023-05-25T13:00:00.000Z,2023-05-25T13:30:00.000Z,"Mesure par ADCP",1.04,3.59,2023-05-30T10:27:10.000Z
"331",2022-10-19T13:00:00.000Z,2022-10-19T13:50:00.000Z,"Dilution par intégration",0.559,0.28200000000000003,2022-11-21T14:05:35.000Z
"325",2022-01-06T13:25:00.000Z,2022-01-06T13:55:00.000Z,"Mesure par ADCP",0.875,1.8,2022-01-14T07:49:35.000Z
"333",2023-02-08T13:50:00.000Z,2023-02-08T14:15:00.000Z,"Mesure par ADCP",0.9,2.05,2023-02-09T16:02:11.000Z
"326",2022-03-08T09:30:00.000Z,2022-03-08T10:20:00.000Z,"Mesure par ADCP",0.766,1.07,2022-03-10T08:38:53.000Z
"327",2022-05-10T08:20:00.000Z,2022-05-10T08:50:00.000Z,"Mesure par ADCP",0.797,1.34,2022-05-11T15:30:34.000Z
"329",2022-07-19T13:50:00.000Z,2022-07-19T14:50:00.000Z,"Dilution par intégration",0.44,0.092,2022-07-22T14:18:01.000Z
"334",2023-04-04T13:35:00.000Z,2023-04-04T14:05:00.000Z,"Mesure par ADCP",0.965,2.71,2023-04-07T16:11:22.000Z
"330",2022-08-17T07:15:00.000Z,2022-08-17T07:45:00.000Z,"Mesure par ADCP",0.666,0.627,2022-08-29T13:10:31.000Z
"344",2024-05-02T14:05:00.000Z,2024-05-02T14:45:00.000Z,"Mesure par ADCP",1.9000000000000001,21.900000000000002,2024-05-03T11:45:46.000Z
"346",2024-05-15T08:40:00.000Z,2024-05-15T09:10:00.000Z,"Mesure par ADCP",1.36,8.45,2024-05-15T14:05:02.000Z
"342",2024-04-23T12:00:00.000Z,2024-04-23T12:30:00.000Z,"Mesure par ADCP",1.02,3.18,2024-04-25T07:11:00.000Z
"339",2023-11-16T12:00:00.000Z,2023-11-16T12:35:00.000Z,"Mesure par ADCP",0.935,2.32,2023-11-20T10:02:48.000Z
"338",2023-09-20T12:20:00.000Z,2023-09-20T13:05:00.000Z,"Mesure par ADCP",0.674,0.596,2023-09-21T12:42:08.000Z
"340",2024-01-09T13:45:00.000Z,2024-01-09T14:15:00.000Z,"Mesure par ADCP",0.916,2.15,2024-02-29T13:49:21.000Z
"341",2024-02-27T13:15:00.000Z,2024-02-27T13:50:00.000Z,"Mesure par ADCP",1.0150000000000001,3.313,2024-02-29T13:58:28.000Z
"348",2024-08-21T08:30:00.000Z,2024-08-21T09:25:00.000Z,"Dilution par intégration",0.628,0.459,2024-10-11T07:05:08.000Z
"353",2025-04-01T08:40:00.000Z,2025-04-01T09:25:00.000Z,"Mesure par ADCP",1.425,9.32,2025-04-03T09:38:29.000Z
"352",2025-04-01T08:10:00.000Z,2025-04-01T08:40:00.000Z,"Mesure par ADCP",1.425,8.65,2025-04-03T09:38:29.000Z
"351",2025-02-19T09:10:00.000Z,2025-02-19T09:45:00.000Z,"Mesure par ADCP",1.675,15.5,2025-04-03T09:38:59.000Z
"354",2025-05-21T08:50:00.000Z,2025-05-21T09:25:00.000Z,"Mesure par ADCP",1.105,4.42,2025-05-22T09:08:44.000Z
"343",2024-05-02T13:10:00.000Z,2024-05-02T14:05:00.000Z,"Mesure par ADCP",1.94,23.900000000000002,2024-05-03T11:45:46.000Z
"336",2023-07-20T12:20:00.000Z,2023-07-20T13:20:00.000Z,"Mesure par ADCP",0.677,0.651,2023-07-21T14:14:05.000Z
"345",2024-05-15T08:10:00.000Z,2024-05-15T08:40:00.000Z,"Mesure par ADCP",1.37,8.61,2024-05-15T14:05:02.000Z
"337",2023-08-22T07:20:00.000Z,2023-08-22T08:00:00.000Z,"Dilution par intégration",0.518,0.176,2023-08-24T14:35:46.000Z
"347",2024-06-25T06:45:00.000Z,2024-06-25T07:15:00.000Z,"Mesure par ADCP",0.908,2.14,2024-06-27T12:34:24.000Z
"349",2024-10-10T08:35:00.000Z,2024-10-10T09:00:00.000Z,"Mesure par ADCP",1.05,3.65,2024-10-11T07:05:08.000Z
"350",2024-12-11T14:15:00.000Z,2024-12-11T14:50:00.000Z,"Mesure par ADCP",1.16,5.24,2024-12-16T08:22:06.000Z
