"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"82",2022-08-17T11:22:00.000Z,2022-08-17T11:23:00.000Z,"Autres",0,0,2024-12-20T11:50:57.000Z
"73",2021-06-24T10:25:00.000Z,2021-06-24T10:37:00.000Z,"Perche point par point",0.157,0.048,2024-12-20T11:50:59.000Z
"67",2020-09-16T08:30:00.000Z,2020-09-16T08:35:00.000Z,"Autres",0.117,0.01,2024-12-20T11:51:01.000Z
"11",2015-01-22T10:20:00.000Z,2015-01-22T10:35:00.000Z,"Mesure par ADCP",0.39,0.916,2024-12-20T11:51:20.000Z
"97",2024-03-21T08:36:00.000Z,2024-03-21T08:43:00.000Z,"Mesure par ADCP",0.41500000000000004,1.35,2024-12-20T11:50:52.000Z
"103.1",2024-10-24T09:00:00.000Z,2024-10-24T09:28:00.000Z,"Perche point par point",0.28800000000000003,0.499,2024-12-20T11:50:50.000Z
"104",2024-12-11T08:27:00.000Z,2024-12-11T08:32:00.000Z,"Mesure par ADCP",0.28600000000000003,0.47800000000000004,2024-12-20T11:50:49.000Z
"103.2",2024-10-24T09:37:00.000Z,2024-10-24T09:41:00.000Z,"Mesure par ADCP",0.292,0.454,2024-12-20T11:50:50.000Z
"102",2024-09-17T10:33:00.000Z,2024-09-17T10:53:00.000Z,"Perche point par point",0.13,0.017,2024-12-20T11:50:50.000Z
"99",2024-06-11T09:16:00.000Z,2024-06-11T09:26:00.000Z,"Perche point par point",0.259,0.306,2024-12-20T11:50:51.000Z
"98",2024-04-30T10:57:00.000Z,2024-04-30T11:13:00.000Z,"Autres",0.28500000000000003,0.433,2024-12-20T11:50:52.000Z
"96",2024-02-08T09:18:00.000Z,2024-02-08T09:53:00.000Z,"Perche point par point",0.36,0.96,2024-12-20T11:50:52.000Z
"95",2023-11-15T08:38:00.000Z,2023-11-15T09:00:00.000Z,"Mesure par ADCP",1.37,8.02,2024-12-20T11:50:52.000Z
"94",2023-11-05T15:47:00.000Z,2023-11-05T16:23:00.000Z,"Mesure par ADCP",1.722,10.89,2024-12-20T11:50:53.000Z
"93",2023-10-29T08:59:00.000Z,2023-10-29T09:12:00.000Z,"Mesure par ADCP",0.52,2.15,2024-12-20T11:50:53.000Z
"92",2023-10-11T10:43:00.000Z,2023-10-11T10:57:00.000Z,"Perche point par point",0.115,0.016,2024-12-20T11:50:53.000Z
"91",2023-09-07T07:25:00.000Z,2023-09-07T07:40:00.000Z,"Perche point par point",0.101,0.005,2024-12-20T11:50:54.000Z
"90",2023-07-21T08:05:00.000Z,2023-07-21T08:15:00.000Z,"Perche point par point",0.129,0.024,2024-12-20T11:50:54.000Z
"89",2023-06-30T07:40:00.000Z,2023-06-30T07:50:00.000Z,"Perche point par point",0.165,0.079,2024-12-20T11:50:54.000Z
"88",2023-05-24T07:21:00.000Z,2023-05-24T07:37:00.000Z,"Perche point par point",0.249,0.19,2024-12-20T11:50:55.000Z
"87",2023-04-18T11:03:00.000Z,2023-04-18T11:30:00.000Z,"Perche point par point",0.34500000000000003,0.705,2024-12-20T11:50:55.000Z
"86-2",2023-03-28T08:58:00.000Z,2023-03-28T09:40:00.000Z,"Perche point par point",0.45,1.56,2024-12-20T11:50:55.000Z
"86-1",2023-03-28T08:28:00.000Z,2023-03-28T08:38:00.000Z,"Mesure par ADCP",0.45,1.61,2024-12-20T11:50:55.000Z
