"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"383",2023-08-02T12:15:00.000Z,2023-08-02T12:45:00.000Z,"Mesure par ADCP",0.336,3.72,2023-08-03T07:48:18.000Z
"386",2023-10-30T09:17:00.000Z,2023-10-30T09:52:00.000Z,"Mesure par ADCP",0.752,38.1,2023-10-30T10:30:14.000Z
"385",2023-10-17T11:01:00.000Z,2023-10-17T11:35:00.000Z,"Mesure par ADCP",-0.18,1.47,2023-10-30T10:30:14.000Z
"402",2025-03-26T12:47:00.000Z,2025-03-26T13:03:00.000Z,"Mesure par ADCP",0.005,4.73,2025-03-26T14:38:32.000Z
"387",2023-12-05T13:07:00.000Z,2023-12-05T13:39:00.000Z,"Mesure par ADCP",0.429,8.4,2023-12-05T15:32:11.000Z
"382",2023-07-28T09:49:00.000Z,2023-07-28T11:01:00.000Z,"Mesure par ADCP",0.262,2.91,2023-07-28T13:52:35.000Z
"399",2025-01-30T09:23:00.000Z,2025-01-30T09:36:00.000Z,"Mesure par ADCP",0.883,47.6,2025-01-30T14:52:08.000Z
"394",2024-10-15T09:05:00.000Z,2024-10-15T09:17:00.000Z,"Mesure par ADCP",0.382,5.5600000000000005,2024-10-15T12:54:07.000Z
"395",2024-11-20T12:06:00.000Z,2024-11-20T12:32:00.000Z,"Mesure par ADCP",0.359,5.24,2024-11-20T14:10:36.000Z
"398",2025-01-08T13:21:00.000Z,2025-01-08T13:38:00.000Z,"Mesure par ADCP",0.592,25.7,2025-01-08T14:48:02.000Z
"381",2023-07-05T12:28:00.000Z,2023-07-05T12:51:00.000Z,"Mesure par ADCP",0.202,2.43,2023-07-25T06:46:02.000Z
"384",2023-09-13T07:14:00.000Z,2023-09-13T07:35:00.000Z,"Mesure par ADCP",0.214,2.93,2023-09-27T07:43:56.000Z
"403",2025-05-06T10:52:00.000Z,2025-05-06T11:08:00.000Z,"Mesure par ADCP",-0.053,4.42,2025-05-06T13:18:04.000Z
