"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"38",2024-12-19T13:24:00.000Z,,"Mesure par ADCP",0.9400000000000001,36.300000000000004,2025-07-03T06:27:29.000Z
"37",2024-10-30T10:40:00.000Z,,"Mesure par ADCP",0.61,26.2,2025-07-03T06:27:30.000Z
"24",2020-01-29T11:07:00.000Z,,"Mesure par ADCP",2.11,84.9,2024-07-18T17:32:53.000Z
"23",2019-12-16T14:11:00.000Z,,"Mesure par ADCP",2.735,105,2024-07-18T17:32:53.000Z
"22",2019-03-12T11:59:00.000Z,,"Mesure par ADCP",1.73,68.2,2024-07-18T17:32:53.000Z
"21",2017-12-16T10:10:00.000Z,,"Mesure par ADCP",3.6,150,2024-07-18T17:32:53.000Z
"39",2025-01-09T12:11:00.000Z,2025-01-09T12:30:00.000Z,"Mesure par ADCP",3.54,138,2025-07-03T06:27:29.000Z
"34",2024-03-06T11:56:00.000Z,,"Mesure par ADCP",1.51,53.5,2025-07-03T06:27:30.000Z
"33",2024-01-05T10:50:00.000Z,,"Mesure par ADCP",3.99,227,2025-07-03T06:27:31.000Z
"32",2023-05-11T11:10:00.000Z,,"Mesure par ADCP",0.8,29.5,2025-07-03T06:27:31.000Z
"31",2023-03-16T08:21:00.000Z,,"Mesure par ADCP",1.5,55.9,2025-07-03T06:27:32.000Z
"32",2023-05-10T11:10:00.000Z,,"Mesure par ADCP",0.8,29.5,2023-05-23T10:38:33.000Z
"20",2016-06-02T09:52:00.000Z,2016-06-02T10:00:00.000Z,"Mesure par ADCP",2.16,76,2023-05-23T10:38:36.000Z
"19",2015-02-05T12:51:00.000Z,,"Mesure par ADCP",1.35,51.7,2023-05-23T10:38:37.000Z
"18",2014-01-14T10:20:00.000Z,,"Mesure par ADCP",1.1300000000000001,46.5,2023-05-23T10:38:37.000Z
"17",2011-01-08T14:21:00.000Z,,"Saumon par intégration",3.88,217,2023-05-23T10:38:37.000Z
"16",2010-03-02T10:58:00.000Z,,"Mesure par ADCP",2.2600000000000002,94.5,2023-05-23T10:38:37.000Z
"15",2009-08-04T10:55:00.000Z,,"Perche par intégration",0.11,10.9,2023-05-23T10:38:38.000Z
"14",2008-03-26T13:15:00.000Z,,"Saumon par intégration",1.76,73,2023-05-23T10:38:38.000Z
"13",2008-03-13T14:30:00.000Z,,"Saumon par intégration",2.11,86.5,2023-05-23T10:38:38.000Z
"12",2007-12-12T13:35:00.000Z,,"Mesure par ADCP",2.7800000000000002,116,2023-05-23T10:38:38.000Z
"11",2007-12-05T14:37:00.000Z,2007-12-05T14:50:00.000Z,"Mesure par ADCP",2.3850000000000002,100,2023-05-23T10:38:39.000Z
"10",2006-03-10T14:05:00.000Z,,"Mesure par ADCP",2.32,86.9,2023-05-23T10:38:39.000Z
"27",2021-07-17T05:36:00.000Z,2021-07-17T05:53:00.000Z,"Mesure par ADCP",4.3100000000000005,249,2024-07-18T17:32:52.000Z
"26",2021-02-02T10:09:00.000Z,2021-02-02T10:18:00.000Z,"Mesure par ADCP",3.45,136,2024-07-18T17:32:52.000Z
"25",2020-02-05T13:44:00.000Z,,"Mesure par ADCP",3.85,199,2024-07-18T17:32:52.000Z
"30",2023-01-17T13:02:00.000Z,,"Mesure par ADCP",2.59,97.3,2025-01-17T12:47:47.000Z
"29",2022-02-09T12:00:00.000Z,,"Mesure par ADCP",2.34,91.5,2025-01-17T12:47:48.000Z
"28",2021-07-17T08:37:00.000Z,2021-07-17T08:55:00.000Z,"Mesure par ADCP",4.47,261,2025-01-17T12:47:48.000Z
"36",2024-10-01T09:25:00.000Z,,"Mesure par ADCP",1.02,38.2,2025-07-03T06:27:30.000Z
"35",2024-04-17T10:04:00.000Z,,"Mesure par ADCP",0.98,30.3,2025-07-03T06:27:30.000Z
"40",2025-04-03T09:52:00.000Z,,"Mesure par ADCP",0.32,18.5,2025-07-03T06:27:29.000Z
