"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"528",2024-12-23T09:55:00.000Z,2024-12-23T10:05:00.000Z,"Mesure par ADCP",1.111,7.57,2024-12-23T13:52:57.000Z
"516",2024-01-02T10:12:00.000Z,2024-01-02T10:20:00.000Z,"Mesure par ADCP",2.1750000000000003,24.5,2024-01-03T15:46:55.000Z
"515",2023-11-29T09:50:00.000Z,2023-11-29T10:10:00.000Z,"Mesure par ADCP",0.883,4.58,2024-01-03T15:46:55.000Z
"523.2",2024-07-23T08:45:00.000Z,2024-07-23T09:09:00.000Z,"Perche point par point",0.52,0.23600000000000002,2024-07-23T14:55:19.000Z
"523.1",2024-07-23T08:44:00.000Z,2024-07-23T09:12:00.000Z,"Perche point par point",0.52,0.218,2024-07-23T14:55:19.000Z
"533",2025-06-04T08:45:00.000Z,2025-06-04T09:00:00.000Z,"Mesure par ADCP",0.543,0.32547000000000004,2025-06-06T06:58:04.000Z
"529",2025-01-29T08:57:00.000Z,2025-01-29T09:03:00.000Z,"Mesure par ADCP",1.335,10.8,2025-01-29T15:42:28.000Z
"531",2025-04-08T08:37:00.000Z,2025-04-08T08:57:00.000Z,"Mesure par ADCP",0.624,1.17,2025-04-08T14:07:08.000Z
"507",2023-07-25T10:01:00.000Z,2023-07-25T10:25:00.000Z,"Perche point par point",0.47900000000000004,0.062,2023-08-09T12:40:44.000Z
"506",2023-07-12T07:49:00.000Z,2023-07-12T08:57:00.000Z,"Perche point par point",0.497,0.111,2023-08-09T12:40:45.000Z
"504",2023-06-21T08:04:00.000Z,2023-06-21T08:24:00.000Z,"Mesure par ADCP",0.7020000000000001,1.6500000000000001,2023-08-09T12:40:47.000Z
"503",2023-06-13T15:13:00.000Z,2023-06-13T15:37:00.000Z,"Perche point par point",0.51,0.187,2023-08-09T12:40:49.000Z
"509",2023-08-22T10:43:00.000Z,2023-08-22T10:58:00.000Z,"Perche point par point",0.49,0.049,2023-09-07T14:16:50.000Z
"525",2024-09-17T07:41:00.000Z,2024-09-17T08:27:00.000Z,"Perche point par point",0.5,0.122,2024-09-17T14:24:19.000Z
"527",2024-10-22T09:52:00.000Z,2024-10-22T10:03:00.000Z,"Mesure par ADCP",1.131,7.78,2024-10-22T14:50:33.000Z
"530",2025-03-11T11:44:00.000Z,2025-03-11T12:00:00.000Z,"Mesure par ADCP",0.777,3.27,2025-03-11T15:18:10.000Z
"534",2025-06-26T08:07:00.000Z,2025-06-26T08:28:00.000Z,"Perche point par point",0.506,0.114,2025-06-26T14:09:46.000Z
"517",2024-01-30T09:37:00.000Z,2024-01-30T09:49:00.000Z,"Mesure par ADCP",0.983,5.66,2024-01-30T15:40:18.000Z
"508",2023-08-08T07:56:00.000Z,2023-08-08T08:09:00.000Z,"Perche point par point",0.51,0.154,2023-08-09T12:40:43.000Z
"505",2023-06-30T09:01:00.000Z,2023-06-30T09:29:00.000Z,"Perche point par point",0.515,0.19,2023-08-09T12:40:46.000Z
"502",2023-06-02T12:00:00.000Z,2023-06-02T12:18:00.000Z,"Perche point par point",0.53,0.263,2023-08-09T12:40:50.000Z
"510",2023-09-07T12:17:00.000Z,2023-09-07T12:38:00.000Z,"Perche point par point",0.47500000000000003,0.027,2023-09-07T14:16:50.000Z
"521.2",2024-06-11T12:01:00.000Z,2024-06-11T12:10:00.000Z,"Mesure par ADCP",0.638,1.23,2024-06-11T14:11:26.000Z
"521.1",2024-06-11T11:29:00.000Z,2024-06-11T11:43:00.000Z,"Perche point par point",0.638,1.17,2024-06-11T14:11:27.000Z
"533.1",2025-06-04T09:23:00.000Z,2025-06-04T09:38:00.000Z,"Mesure par ADCP",0.543,0.30329,2025-06-06T06:58:03.000Z
