"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"76",2011-07-12T14:04:00.000Z,,"Mesure par ADCP",0.52,18.7,2023-09-08T15:23:31.000Z
"145",2019-08-28T07:19:00.000Z,2019-08-28T07:38:00.000Z,"Mesure par ADCP",0.56,22.31,2023-09-08T15:23:35.000Z
"8",2003-10-20T12:15:00.000Z,,"Mesure par ADCP",0.535,22.8,2023-09-08T15:23:36.000Z
"154f",2020-06-10T09:16:00.000Z,,"Mesure par ADCP",0.68,34.800000000000004,2023-09-08T15:23:52.000Z
"180",2022-08-09T08:29:00.000Z,,"Mesure par ADCP",0.54,18.5,2023-09-08T15:23:30.000Z
"159",2020-08-19T06:40:00.000Z,2020-08-19T08:40:00.000Z,"Mesure par ADCP",0.536,19.1,2023-09-08T15:23:31.000Z
"134",2018-10-16T07:20:00.000Z,2018-10-16T07:35:00.000Z,"Mesure par ADCP",0.515,19.5,2023-09-08T15:23:32.000Z
"154a",2020-06-10T08:55:00.000Z,,"Mesure par ADCP",0.705,37.7,2023-09-08T15:23:56.000Z
"71",2011-06-10T07:15:00.000Z,2011-06-10T09:44:00.000Z,"Mesure par ADCP",0.645,32.7,2023-09-08T15:23:49.000Z
"83",2011-08-31T11:10:00.000Z,,"Mesure par ADCP",0.64,33.2,2023-09-08T15:23:49.000Z
"49",2009-08-28T12:29:00.000Z,,"Mesure par ADCP",0.61,33.3,2023-09-08T15:23:49.000Z
"23",2005-07-19T09:00:00.000Z,,"Mesure par ADCP",0.63,33.3,2023-09-08T15:23:50.000Z
"84",2011-08-31T12:10:00.000Z,,"Mesure par ADCP",0.64,33.3,2023-09-08T15:23:50.000Z
"72",2011-06-10T08:38:00.000Z,2011-06-10T09:16:00.000Z,"Mesure par ADCP",0.65,33.6,2023-09-08T15:23:50.000Z
"67",2011-05-18T07:45:00.000Z,2011-05-18T08:06:00.000Z,"Mesure par ADCP",0.63,33.9,2023-09-08T15:23:51.000Z
"73",2011-06-10T08:44:00.000Z,2011-06-10T09:26:00.000Z,"Mesure par ADCP",0.65,34.1,2023-09-08T15:23:51.000Z
"74",2011-06-10T08:59:00.000Z,2011-06-10T10:13:00.000Z,"Mesure par ADCP",0.65,34.5,2023-09-08T15:23:51.000Z
"122",2017-08-23T09:23:00.000Z,,"Mesure par ADCP",0.66,34.5,2023-09-08T15:23:52.000Z
"14",2004-06-30T09:45:00.000Z,2004-06-30T10:10:00.000Z,"Mesure par ADCP",0.63,34.800000000000004,2023-09-08T15:23:52.000Z
"61",2010-10-26T09:30:00.000Z,,"Mesure par ADCP",0.645,35.4,2023-09-08T15:23:52.000Z
"154",2020-06-10T08:54:00.000Z,,"Mesure par ADCP",0.6900000000000001,35.5,2023-09-08T15:23:53.000Z
"117",2017-05-23T08:20:00.000Z,,"Mesure par ADCP",0.66,35.5,2023-09-08T15:23:53.000Z
"189",2022-10-19T10:11:00.000Z,,"Mesure par ADCP",0.67,35.6,2023-09-08T15:23:53.000Z
"172",2021-09-07T08:41:00.000Z,2021-09-07T09:35:00.000Z,"Mesure par ADCP",0.65,36.2,2023-09-08T15:23:53.000Z
"15",2004-07-07T10:10:00.000Z,,"Mesure par ADCP",0.645,36.4,2023-09-08T15:23:54.000Z
"188",2022-10-06T10:16:00.000Z,,"Mesure par ADCP",0.67,36.6,2023-09-08T15:23:54.000Z
"34",2006-07-25T11:00:00.000Z,,"Mesure par ADCP",0.655,36.6,2023-09-08T15:23:54.000Z
"104",2014-07-09T08:19:00.000Z,,"Mesure par ADCP",0.67,36.9,2023-09-08T15:23:54.000Z
"22",2005-06-14T09:53:00.000Z,2005-06-14T10:36:00.000Z,"Mesure par ADCP",0.665,37.7,2023-09-08T15:23:55.000Z
"106",2014-07-09T09:42:00.000Z,,"Mesure par ADCP",0.67,37.7,2023-09-08T15:23:56.000Z
"103",2014-07-09T07:20:00.000Z,,"Mesure par ADCP",0.67,37.800000000000004,2023-09-08T15:23:56.000Z
"51",2009-09-08T10:06:00.000Z,,"Mesure par ADCP",0.68,38.1,2023-09-08T15:23:56.000Z
"107",2014-07-09T10:20:00.000Z,,"Mesure par ADCP",0.67,38.2,2023-09-08T15:23:57.000Z
"108",2014-07-09T10:57:00.000Z,,"Mesure par ADCP",0.68,38.300000000000004,2023-09-08T15:23:57.000Z
