"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"22",2024-02-22T10:52:00.000Z,2024-02-22T11:00:00.000Z,"Mesure par ADCP",0.165,3.85,2025-02-03T14:19:28.000Z
"20",2023-12-01T10:22:00.000Z,2023-12-01T10:30:00.000Z,"Mesure par ADCP",1.115,42.1,2025-02-03T14:19:29.000Z
"21",2024-01-17T12:09:00.000Z,2024-01-17T12:16:00.000Z,"Mesure par ADCP",0.27,5.557,2025-02-03T14:19:28.000Z
"19",2023-10-26T11:59:00.000Z,2023-10-26T12:08:00.000Z,"Mesure par ADCP",0.332,6.388,2025-02-03T14:19:29.000Z
"18",2023-09-12T12:10:00.000Z,2023-09-12T12:30:00.000Z,"Perche point par point",-0.074,0.116,2025-02-03T14:19:29.000Z
"16",2023-07-27T09:39:00.000Z,2023-07-27T09:50:00.000Z,"Perche par intégration",-0.066,0.163,2025-02-03T14:19:30.000Z
"29",2025-01-29T10:39:00.000Z,2025-01-29T10:46:00.000Z,"Mesure par ADCP",0.43,10.6,2025-02-03T14:19:27.000Z
"13",2023-07-11T11:40:00.000Z,2023-07-11T12:00:00.000Z,"Perche point par point",-0.055,0.177,2025-02-03T14:19:30.000Z
"10",2023-06-20T14:30:00.000Z,,"Autres",-0.014,0.4,2025-02-03T14:19:31.000Z
"17",2023-08-16T11:56:00.000Z,2023-08-16T12:07:00.000Z,"Perche par intégration",-0.09,0.084,2025-02-03T14:19:29.000Z
"28",2024-11-21T10:34:00.000Z,2024-11-21T10:43:00.000Z,"Perche par intégration",0.074,1.464,2025-02-03T14:19:27.000Z
"8",2023-04-27T10:15:00.000Z,2023-04-27T10:40:00.000Z,"Perche point par point",0.135,2.37,2023-06-05T12:55:07.000Z
"7",2023-03-14T13:30:00.000Z,2023-03-14T13:40:00.000Z,"Mesure par ADCP",1.04,33.62,2023-06-05T12:55:07.000Z
"6",2023-03-02T12:38:00.000Z,2023-03-02T13:04:00.000Z,"Perche point par point",0.038,0.705,2023-06-05T12:55:07.000Z
"5",2023-01-24T10:55:00.000Z,2023-01-24T11:15:00.000Z,"Perche point par point",0.105,1.43,2023-06-05T12:55:08.000Z
"4",2022-11-16T10:25:00.000Z,2022-11-16T10:35:00.000Z,"Mesure par ADCP",0.47000000000000003,8.4,2023-06-05T12:55:08.000Z
"3",2022-10-27T12:00:00.000Z,2022-10-27T12:10:00.000Z,"Mesure par ADCP",0.145,1.862,2023-06-05T12:55:08.000Z
"2",2022-09-07T07:00:00.000Z,,"Autres",0.025,0.116,2023-06-05T12:55:08.000Z
"1",2022-09-06T11:35:00.000Z,2022-09-06T11:50:00.000Z,"Perche point par point",0.042,0.198,2023-06-05T12:55:08.000Z
"27",2024-10-09T09:24:00.000Z,2024-10-09T09:34:00.000Z,"Mesure par ADCP",0.293,7.41,2025-02-03T14:19:27.000Z
"25",2024-07-18T08:57:00.000Z,2024-07-18T09:09:00.000Z,"Perche par intégration",0.035,1.029,2025-02-03T14:19:28.000Z
"9",2023-06-15T12:44:00.000Z,2023-06-15T13:00:00.000Z,"Perche par intégration",0.02,0.6910000000000001,2025-02-03T14:19:31.000Z
"15",2023-07-19T16:00:00.000Z,,"Autres",-0.073,0.178,2025-02-03T14:19:30.000Z
"14",2023-07-11T12:00:00.000Z,2023-07-11T12:20:00.000Z,"Perche point par point",-0.055,0.209,2025-02-03T14:19:30.000Z
"12",2023-06-29T12:05:00.000Z,2023-06-29T12:30:00.000Z,"Perche point par point",-0.033,0.267,2025-02-03T14:19:31.000Z
"11",2023-06-22T11:55:00.000Z,2023-06-22T12:10:00.000Z,"Perche point par point",-0.02,0.356,2025-02-03T14:19:31.000Z
"26",2024-09-04T10:09:00.000Z,2024-09-04T10:22:00.000Z,"Perche par intégration",0.06,1.33,2025-02-03T14:19:27.000Z
"24",2024-06-11T09:01:00.000Z,2024-06-11T09:18:00.000Z,"Perche par intégration",0.128,2.344,2025-02-03T14:19:28.000Z
"23",2024-04-09T09:00:00.000Z,2024-04-09T09:12:00.000Z,"Perche par intégration",0.125,2.438,2025-02-03T14:19:28.000Z
