"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"372",2025-05-21T10:35:00.000Z,2025-05-21T10:50:00.000Z,"Mesure par ADCP",0.635,0.723,2025-05-26T15:05:55.000Z
"201",1997-11-20T13:30:00.000Z,,"Saumon point par point",1.27,7.36,2024-06-10T14:20:01.000Z
"196",1997-04-29T00:00:00.000Z,1997-04-29T00:01:00.000Z,"Autres",0.535,0.8180000000000001,2024-06-10T14:20:02.000Z
"193",1997-01-20T00:00:00.000Z,1997-01-20T00:01:00.000Z,"Autres",0.65,1.4000000000000001,2024-06-10T14:20:03.000Z
"207",1998-08-05T00:00:00.000Z,1998-08-05T00:01:00.000Z,"Autres",0.47000000000000003,0.488,2024-06-10T14:20:00.000Z
"368",2024-04-29T00:00:00.000Z,,"Autres",0.782,1.93,2024-06-10T14:19:30.000Z
"367",2024-04-03T10:45:00.000Z,2024-04-03T11:00:00.000Z,"Mesure par ADCP",2.3000000000000003,28.7,2024-06-10T14:19:30.000Z
"366",2024-02-09T12:50:00.000Z,2024-02-09T13:35:00.000Z,"Mesure par ADCP",2.08,19.5,2024-06-10T14:19:30.000Z
"365",2024-01-02T16:10:00.000Z,2024-01-02T16:45:00.000Z,"Mesure par ADCP",2.75,52.550000000000004,2024-06-10T14:19:31.000Z
"364",2023-12-06T10:39:00.000Z,2023-12-06T10:46:00.000Z,"Mesure par ADCP",0.96,4.149,2024-06-10T14:19:31.000Z
"363",2023-11-23T09:35:00.000Z,2023-11-23T09:45:00.000Z,"Mesure par ADCP",0.96,3.7600000000000002,2024-06-10T14:19:31.000Z
"362",2023-11-21T10:05:00.000Z,2023-11-21T10:16:00.000Z,"Mesure par ADCP",1.095,4.8,2024-06-10T14:19:31.000Z
"361",2023-11-08T12:45:00.000Z,2023-11-08T12:55:00.000Z,"Mesure par ADCP",1.385,8.168000000000001,2024-06-10T14:19:31.000Z
"360",2023-09-14T10:05:00.000Z,2023-09-14T10:28:00.000Z,"Perche point par point",0.5660000000000001,0.304,2024-06-10T14:19:32.000Z
"359",2023-08-29T13:52:00.000Z,2023-08-29T14:13:00.000Z,"Perche point par point",0.583,0.397,2024-06-10T14:19:32.000Z
"358",2023-08-01T09:35:00.000Z,2023-08-01T09:45:00.000Z,"Mesure par ADCP",0.723,1.82,2024-06-10T14:19:32.000Z
"357",2023-05-25T09:30:00.000Z,2023-05-25T09:45:00.000Z,"Mesure par ADCP",0.676,1.3,2024-06-10T14:19:32.000Z
"356",2023-05-10T11:55:00.000Z,2023-05-10T12:05:00.000Z,"Mesure par ADCP",0.9,3.871,2024-06-10T14:19:32.000Z
"355",2023-04-26T09:15:00.000Z,2023-04-26T09:30:00.000Z,"Autres",0.8,2.48,2024-06-10T14:19:32.000Z
"354",2023-04-25T09:35:00.000Z,2023-04-25T09:55:00.000Z,"Mesure par ADCP",0.8200000000000001,3.17,2024-06-10T14:19:33.000Z
