"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"301",2024-07-16T11:44:00.000Z,,"Mesure par ADCP",0.292,1.24,2024-07-22T14:29:57.000Z
"299",2024-05-14T11:28:00.000Z,,"Mesure par ADCP",0.295,1.27,2024-06-28T10:42:52.000Z
"309",2025-02-19T13:17:00.000Z,,"Mesure par ADCP",0.522,3.23,2025-03-21T11:05:11.000Z
"307",2025-01-27T15:35:00.000Z,,"Mesure par ADCP",2.65,37.4,2025-01-31T10:07:22.000Z
"306",2025-01-09T08:30:00.000Z,,"Mesure par ADCP",2.33,19.3,2025-01-31T10:07:22.000Z
"311",2025-04-02T12:04:00.000Z,,"Mesure par ADCP",0.274,1.09,2025-06-27T11:53:55.000Z
"6310",2025-03-19T12:21:00.000Z,,"Mesure par ADCP",0.369,1.5,2025-06-27T11:53:55.000Z
"304",2024-11-21T12:20:00.000Z,,"Mesure par ADCP",0.33,1.72,2024-12-27T11:36:41.000Z
"296",2024-02-29T10:10:00.000Z,,"Mesure par ADCP",0.603,3.94,2024-03-11T13:15:27.000Z
"295",2024-02-26T13:00:00.000Z,,"Mesure par ADCP",0.998,6.32,2024-03-11T13:15:27.000Z
"294",2024-02-06T10:35:00.000Z,,"Mesure par ADCP",0.355,1.95,2024-03-11T13:15:27.000Z
"284",2023-04-06T09:52:00.000Z,,"Mesure par ADCP",0.295,1.18,2024-03-11T13:15:30.000Z
"283",2023-02-23T12:50:00.000Z,,"Mesure par ADCP",0.24,0.661,2024-03-11T13:15:30.000Z
"300",2024-06-20T13:22:00.000Z,,"Autres",2.455,20.900000000000002,2024-06-28T10:42:52.000Z
"308",2025-02-06T14:00:00.000Z,,"Mesure par ADCP",0.78,4.97,2025-02-21T08:30:43.000Z
"293",2024-01-31T12:17:00.000Z,2024-01-31T12:35:00.000Z,"Mesure par ADCP",0.39,2.3000000000000003,2024-03-11T13:15:28.000Z
"292",2024-01-02T14:30:00.000Z,,"Mesure par ADCP",2.1350000000000002,16.7,2024-03-11T13:15:28.000Z
"291",2023-12-12T13:30:00.000Z,,"Mesure par ADCP",1.3,8.02,2024-03-11T13:15:28.000Z
"290",2023-11-23T13:10:00.000Z,,"Mesure par ADCP",0.41500000000000004,2.52,2024-03-11T13:15:28.000Z
"289",2023-08-31T12:00:00.000Z,,"Mesure par ADCP",0.128,0.016,2024-03-11T13:15:28.000Z
"288",2023-08-16T11:35:00.000Z,,"Perche par intégration",0.137,0.026000000000000002,2024-03-11T13:15:29.000Z
"287",2023-07-24T12:20:00.000Z,,"Perche par intégration",0.155,0.059000000000000004,2024-03-11T13:15:29.000Z
"287",2023-07-18T12:10:00.000Z,,"Mesure par ADCP",0.14,0.032,2024-03-11T13:15:29.000Z
"286",2023-06-21T13:30:00.000Z,,"Mesure par ADCP",0.17500000000000002,0.157,2024-03-11T13:15:29.000Z
"285",2023-05-23T10:16:00.000Z,,"Mesure par ADCP",0.222,0.445,2024-03-11T13:15:29.000Z
"282",2023-01-26T13:28:00.000Z,,"Mesure par ADCP",0.34,1.86,2024-03-11T13:15:30.000Z
"281",2023-01-16T13:13:00.000Z,,"Mesure par ADCP",1.54,10.025,2024-03-11T13:15:30.000Z
"303",2024-10-28T12:10:00.000Z,,"Mesure par ADCP",0.37,2.27,2024-11-21T15:46:01.000Z
"302",2024-08-08T11:33:00.000Z,,"Mesure par ADCP",0.196,0.319,2024-11-21T15:46:01.000Z
"305",2025-01-06T12:45:00.000Z,,"Mesure par ADCP",1.772,11.9,2025-01-31T10:07:22.000Z
"312",2025-06-24T10:31:00.000Z,,"Perche par intégration",0.155,0.063,2025-06-27T12:15:41.000Z
