"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"68",2022-07-29T08:15:00.000Z,,"Perche point par point",0.29,0.541,2022-08-29T13:04:23.000Z
"67",2022-06-30T09:45:00.000Z,,"Autres",0.42,2.12,2022-08-29T13:04:24.000Z
"66",2022-06-28T08:00:00.000Z,,"Mesure par ADCP",0.435,2.57,2022-08-29T13:04:25.000Z
"65",2022-06-09T07:05:00.000Z,,"Mesure par ADCP",0.44,2.625,2022-08-29T13:04:26.000Z
"64",2022-06-03T08:15:00.000Z,,"Mesure par ADCP",0.45,2.93,2022-08-29T13:04:26.000Z
"63",2022-05-24T00:00:00.000Z,,"Mesure par ADCP",0.46,4.16,2022-08-29T13:04:27.000Z
"62",2020-09-20T07:32:00.000Z,2020-09-20T08:20:00.000Z,"Perche point par point",1.03,158,2022-08-29T13:05:32.000Z
"61",2020-06-15T10:00:00.000Z,2020-06-15T10:30:00.000Z,"Mesure par ADCP",0.8,57,2022-08-29T13:05:33.000Z
"60",2020-06-11T08:30:00.000Z,2020-06-11T08:50:00.000Z,"Perche point par point",0.482,4.25,2022-08-29T13:05:34.000Z
"59",2019-09-04T08:10:00.000Z,2019-09-04T08:45:00.000Z,"Perche point par point",0.37,0.844,2022-08-29T13:05:34.000Z
"58",2019-08-13T08:30:00.000Z,2019-08-13T09:05:00.000Z,"Perche point par point",0.375,0.981,2022-08-29T13:05:35.000Z
"57",2019-07-24T04:57:00.000Z,2019-07-24T05:28:00.000Z,"Perche point par point",0.39,1.26,2022-08-29T13:05:35.000Z
"56",2019-07-18T07:30:00.000Z,,"Mesure par ADCP",0.4,1.56,2022-08-29T13:05:36.000Z
"55",2018-08-01T07:00:00.000Z,,"Mesure par ADCP",0.44,3,2022-08-29T13:05:37.000Z
"54",2018-07-20T06:00:00.000Z,2018-07-20T06:20:00.000Z,"Mesure par ADCP",0.455,4.13,2022-08-29T13:05:37.000Z
"53",2018-03-11T10:30:00.000Z,2018-03-11T11:00:00.000Z,"Mesure par ADCP",1.29,251,2022-08-29T13:05:38.000Z
