"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"252",2022-11-16T09:26:00.000Z,,"Mesure par ADCP",0.47000000000000003,1.19,2022-12-27T07:58:21.000Z
"251",2022-10-20T09:56:00.000Z,,"Mesure par ADCP",0.32,0.296,2022-12-27T07:58:22.000Z
"190",2017-03-21T11:15:00.000Z,,"Perche par intégration",0.8150000000000001,3.81,2022-04-05T10:58:31.000Z
"189",2016-11-25T09:55:00.000Z,,"Mesure par ADCP",1.1,7.5600000000000005,2022-04-05T10:58:32.000Z
"188",2016-10-27T10:05:00.000Z,,"Perche par intégration",0.39,0.5750000000000001,2022-04-05T10:58:32.000Z
"174",2015-02-24T09:50:00.000Z,,"Mesure par ADCP",1.71,15.700000000000001,2022-04-05T10:58:42.000Z
"136",2010-08-10T10:03:00.000Z,,"Perche par intégration",0.22,0.067,2022-04-05T10:59:08.000Z
"196",2017-09-04T08:05:00.000Z,,"Perche par intégration",0.24,0.068,2022-04-05T10:58:27.000Z
"195",2017-08-14T07:20:00.000Z,,"Perche par intégration",0.22,0.056,2022-04-05T10:58:27.000Z
"194",2017-07-20T10:00:00.000Z,2017-07-20T10:10:00.000Z,"Perche par intégration",0.24,0.062,2022-04-05T10:58:28.000Z
"193",2017-07-05T10:25:00.000Z,,"Perche par intégration",0.29,0.16,2022-04-05T10:58:29.000Z
"192",2017-06-01T10:10:00.000Z,,"Perche par intégration",0.25,0.109,2022-04-05T10:58:30.000Z
"191",2017-05-03T09:25:00.000Z,,"Perche par intégration",0.34,0.365,2022-04-05T10:58:30.000Z
"187",2016-09-21T09:25:00.000Z,,"Perche par intégration",0.3,0.196,2022-04-05T10:58:33.000Z
"141",1988-12-19T13:00:00.000Z,1988-12-19T13:00:00.000Z,"Perche point par point",0.68,2.837,2022-04-05T11:01:15.000Z
"186",2016-08-24T09:22:00.000Z,,"Perche par intégration",0.3,0.185,2022-04-05T10:58:34.000Z
"180",2015-09-14T06:50:00.000Z,,"Perche par intégration",0.255,0.04,2022-04-05T10:58:38.000Z
"179",2015-08-11T06:50:00.000Z,,"Perche par intégration",0.28,0.132,2022-04-05T10:58:38.000Z
"178",2015-07-16T08:40:00.000Z,,"Perche par intégration",0.21,0.046,2022-04-05T10:58:39.000Z
"177",2015-06-02T09:50:00.000Z,,"Perche par intégration",0.36,0.529,2022-04-05T10:58:40.000Z
"176",2015-04-29T08:35:00.000Z,,"Perche par intégration",0.485,1.1500000000000001,2022-04-05T10:58:41.000Z
"175",2015-04-08T10:15:00.000Z,,"Perche par intégration",0.7000000000000001,2.84,2022-04-05T10:58:41.000Z
"143",2010-11-16T15:15:00.000Z,,"Saumon par intégration",2.34,30.7,2022-04-05T10:59:02.000Z
"142",2010-11-04T09:55:00.000Z,,"Perche par intégration",0.32,0.34500000000000003,2022-04-05T10:59:04.000Z
"141",2010-10-13T08:45:00.000Z,,"Perche par intégration",0.26,0.17400000000000002,2022-04-05T10:59:04.000Z
"140",2010-10-13T08:15:00.000Z,,"Perche par intégration",0.26,0.184,2022-04-05T10:59:05.000Z
"139",2010-09-08T11:25:00.000Z,,"Perche par intégration",0.41500000000000004,0.737,2022-04-05T10:59:06.000Z
"138",2010-09-08T11:00:00.000Z,,"Perche par intégration",0.41500000000000004,0.711,2022-04-05T10:59:06.000Z
"137",2010-08-23T13:10:00.000Z,,"Perche par intégration",0.26,0.158,2022-04-05T10:59:07.000Z
"164",2013-09-23T07:40:00.000Z,,"Perche par intégration",0.525,1.32,2022-04-05T10:58:48.000Z
"163",2013-08-12T09:20:00.000Z,,"Perche par intégration",0.31,0.28500000000000003,2022-04-05T10:58:49.000Z
