"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"458",2023-12-07T13:00:00.000Z,2023-12-07T13:20:00.000Z,"Perche point par point",0.545,0.177,2025-05-06T13:40:59.000Z
"399",2019-01-24T15:50:00.000Z,2019-01-24T16:00:00.000Z,"Perche point par point",0.47000000000000003,0.112,2022-10-10T15:15:50.000Z
"355",2014-08-06T11:30:00.000Z,2014-08-06T11:45:00.000Z,"Perche point par point",0.485,0.167,2022-10-10T15:16:16.000Z
"333",2012-09-13T11:45:00.000Z,2012-09-13T11:50:00.000Z,"Perche point par point",0.41000000000000003,0.042,2022-10-10T15:16:30.000Z
"325",2012-01-10T14:20:00.000Z,2012-01-10T14:35:00.000Z,"Perche point par point",0.47000000000000003,0.156,2022-10-10T15:16:35.000Z
"317",2011-05-02T11:20:00.000Z,2011-05-02T11:30:00.000Z,"Perche point par point",0.425,0.075,2022-10-10T15:16:39.000Z
"309",2010-09-06T10:05:00.000Z,2010-09-06T10:20:00.000Z,"Perche point par point",0.4,0.046,2022-10-10T15:16:44.000Z
"295",2009-07-06T12:48:00.000Z,2009-07-06T13:02:00.000Z,"Perche point par point",0.41000000000000003,0.044,2022-10-10T15:16:52.000Z
"398",2018-12-27T13:35:00.000Z,2018-12-27T13:50:00.000Z,"Perche point par point",0.47000000000000003,0.129,2022-10-10T15:15:50.000Z
"382",2017-04-25T13:45:00.000Z,2017-04-25T13:55:00.000Z,"Perche point par point",0.42,0.055,2022-10-10T15:16:00.000Z
"368",2015-09-08T11:35:00.000Z,2015-09-08T11:50:00.000Z,"Perche point par point",0.43,0.056,2022-10-10T15:16:08.000Z
"354",2014-07-07T11:40:00.000Z,2014-07-07T11:48:00.000Z,"Perche point par point",0.46,0.137,2022-10-10T15:16:17.000Z
"426",2021-01-18T12:35:00.000Z,2021-01-18T12:45:00.000Z,"Perche point par point",0.54,0.255,2025-05-06T13:41:06.000Z
"397",2018-11-21T15:40:00.000Z,2018-11-21T16:00:00.000Z,"Perche point par point",0.45,0.094,2022-10-10T15:15:51.000Z
"381",2017-03-16T12:55:00.000Z,2017-03-16T13:05:00.000Z,"Perche point par point",0.47000000000000003,0.106,2022-10-10T15:16:00.000Z
"367",2015-08-04T08:00:00.000Z,2015-08-04T08:10:00.000Z,"Perche point par point",0.4,0.038,2022-10-10T15:16:09.000Z
"353",2014-06-02T11:53:00.000Z,2014-06-02T12:02:00.000Z,"Perche point par point",0.46,0.089,2022-10-10T15:16:18.000Z
"342",2013-06-04T11:25:00.000Z,2013-06-04T11:32:00.000Z,"Perche point par point",0.455,0.107,2022-10-10T15:16:24.000Z
"332",2012-08-02T11:20:00.000Z,2012-08-02T11:30:00.000Z,"Perche point par point",0.405,0.047,2022-10-10T15:16:31.000Z
"324",2011-12-06T08:25:00.000Z,2011-12-06T08:35:00.000Z,"Perche point par point",0.45,0.10200000000000001,2022-10-10T15:16:35.000Z
"316",2011-04-05T10:30:00.000Z,2011-04-05T10:35:00.000Z,"Perche point par point",0.455,0.115,2022-10-10T15:16:40.000Z
"308",2010-08-16T12:05:00.000Z,2010-08-16T12:20:00.000Z,"Perche point par point",0.43,0.069,2022-10-10T15:16:45.000Z
"301",2010-01-05T12:30:00.000Z,2010-01-05T12:40:00.000Z,"Perche point par point",0.455,0.109,2022-10-10T15:16:49.000Z
"294",2009-06-08T09:00:00.000Z,2009-06-08T09:15:00.000Z,"Perche point par point",0.42,0.056,2022-10-10T15:16:53.000Z
"288",2009-01-08T10:15:00.000Z,2009-01-08T10:30:00.000Z,"Perche point par point",0.44,0.076,2022-10-10T15:16:57.000Z
"283",2008-08-11T10:25:00.000Z,2008-08-11T10:35:00.000Z,"Perche point par point",0.45,0.062,2022-10-10T15:17:00.000Z
"278",2008-03-27T11:05:00.000Z,2008-03-27T11:25:00.000Z,"Perche point par point",0.72,0.732,2022-10-10T15:17:03.000Z
"273",2007-10-23T10:35:00.000Z,2007-10-23T10:45:00.000Z,"Perche point par point",0.42,0.064,2022-10-10T15:17:06.000Z
"425",2020-12-14T11:30:00.000Z,2020-12-14T11:40:00.000Z,"Perche point par point",0.46,0.073,2025-05-06T13:41:06.000Z
"366",2015-07-09T13:15:00.000Z,2015-07-09T13:30:00.000Z,"Perche point par point",0.41500000000000004,0.032,2022-10-10T15:16:10.000Z
"352",2014-05-09T10:00:00.000Z,2014-05-09T10:15:00.000Z,"Perche point par point",0.445,0.091,2022-10-10T15:16:18.000Z
"341",2013-05-21T11:35:00.000Z,2013-05-21T11:50:00.000Z,"Perche point par point",0.84,1.05,2022-10-10T15:16:25.000Z
"396",2018-10-23T16:05:00.000Z,2018-10-23T16:20:00.000Z,"Perche point par point",0.425,0.061,2022-10-10T15:15:51.000Z
"380",2017-01-31T14:25:00.000Z,2017-01-31T14:40:00.000Z,"Perche point par point",0.49,0.095,2022-10-10T15:16:01.000Z
"331",2012-07-09T09:55:00.000Z,2012-07-09T10:05:00.000Z,"Perche point par point",0.435,0.085,2022-10-10T15:16:31.000Z
"323",2011-11-07T11:50:00.000Z,2011-11-07T12:00:00.000Z,"Perche point par point",0.43,0.073,2022-10-10T15:16:36.000Z
"315",2011-03-07T11:25:00.000Z,2011-03-07T11:35:00.000Z,"Perche point par point",0.46,0.114,2022-10-10T15:16:41.000Z
"307",2010-07-06T10:50:00.000Z,2010-07-06T11:00:00.000Z,"Perche point par point",0.405,0.052000000000000005,2022-10-10T15:16:45.000Z
"300",2009-12-08T12:25:00.000Z,2009-12-08T12:35:00.000Z,"Perche point par point",0.445,0.101,2022-10-10T15:16:49.000Z
"293",2009-05-05T13:15:00.000Z,2009-05-05T13:25:00.000Z,"Perche point par point",0.44,0.07,2022-10-10T15:16:54.000Z
"424",2020-11-09T14:40:00.000Z,2020-11-09T15:05:00.000Z,"Perche point par point",0.44,0.07100000000000001,2025-05-06T13:41:06.000Z
"423",2020-08-25T11:25:00.000Z,2020-08-25T11:30:00.000Z,"Perche point par point",0.425,0.039,2025-05-06T13:41:07.000Z
"356",2014-09-09T12:13:00.000Z,2014-09-09T12:23:00.000Z,"Perche point par point",0.43,0.061,2022-10-10T15:16:16.000Z
"246",2005-09-14T11:35:00.000Z,2005-09-14T11:40:00.000Z,"Autres",0.41500000000000004,0.055,2022-10-10T15:17:30.000Z
"70",1987-02-06T00:00:00.000Z,1996-12-19T11:10:00.000Z,"Autres",0.48,0.16,2022-10-10T15:19:20.000Z
