"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"74",2024-09-27T11:32:00.000Z,2024-09-27T11:41:00.000Z,"Mesure par ADCP",0.593,2.67,2025-06-25T08:37:37.000Z
"69",2023-07-26T12:01:00.000Z,2023-07-26T12:20:00.000Z,"Perche point par point",0.20600000000000002,0.27,2025-06-25T08:37:40.000Z
"67",2023-05-30T07:23:00.000Z,2023-05-30T07:42:00.000Z,"Perche point par point",0.27,0.616,2025-06-25T08:37:40.000Z
"64",2022-10-20T09:21:00.000Z,2022-10-20T09:43:00.000Z,"Perche point par point",0.203,0.259,2025-06-25T08:37:42.000Z
"62",2022-08-19T09:00:00.000Z,2022-08-19T09:23:00.000Z,"Perche point par point",0.179,0.17500000000000002,2025-06-25T08:37:42.000Z
"61",2022-07-28T12:57:00.000Z,2022-07-28T13:14:00.000Z,"Perche point par point",0.162,0.152,2025-06-25T08:37:43.000Z
"59",2022-06-27T09:34:00.000Z,2022-06-27T09:52:00.000Z,"Perche point par point",0.249,0.39,2025-06-25T08:37:44.000Z
"55",2022-02-23T10:02:00.000Z,2022-02-23T10:14:00.000Z,"Mesure par ADCP",0.525,2.407,2025-06-25T08:37:46.000Z
"53",2021-12-28T12:53:00.000Z,2021-12-28T14:04:00.000Z,"Mesure par ADCP",0.77,4.208,2025-06-25T08:37:47.000Z
"52",2021-11-25T10:34:00.000Z,2021-11-25T11:06:00.000Z,"Perche point par point",0.31,0.764,2025-06-25T08:37:47.000Z
"50",2021-07-27T09:30:00.000Z,2021-07-27T09:45:00.000Z,"Mesure par ADCP",0.425,1.5130000000000001,2025-06-25T08:37:48.000Z
"48",2021-05-27T08:50:00.000Z,2021-05-27T09:10:00.000Z,"Mesure par ADCP",0.425,1.555,2025-06-25T08:37:48.000Z
"83",2025-04-24T12:13:00.000Z,2025-04-24T12:25:00.000Z,"Mesure par ADCP",0.34800000000000003,1.2,2025-06-25T08:37:33.000Z
"82",2025-03-26T13:02:00.000Z,2025-03-26T13:13:00.000Z,"Mesure par ADCP",0.383,1.47,2025-06-25T08:37:34.000Z
"81",2025-02-26T12:15:00.000Z,2025-02-26T12:25:00.000Z,"Mesure par ADCP",0.62,3.06,2025-06-25T08:37:34.000Z
"80",2025-01-30T13:47:00.000Z,2025-01-30T13:58:00.000Z,"Mesure par ADCP",3.0500000000000003,41.06,2025-06-25T08:37:35.000Z
"79",2025-01-25T13:05:00.000Z,2025-01-25T13:15:00.000Z,"Mesure par ADCP",2.895,22.400000000000002,2025-06-25T08:37:35.000Z
"78",2025-01-09T12:48:00.000Z,2025-01-09T12:58:00.000Z,"Mesure par ADCP",3.17,48.96,2025-06-25T08:37:36.000Z
"77",2025-01-09T09:54:00.000Z,2025-01-09T10:05:00.000Z,"Mesure par ADCP",3.15,48.71,2025-06-25T08:37:36.000Z
"76",2024-12-23T12:09:00.000Z,2024-12-23T12:18:00.000Z,"Mesure par ADCP",1.518,8.719,2025-06-25T08:37:37.000Z
"73",2024-05-28T11:45:00.000Z,2024-05-28T11:53:00.000Z,"Mesure par ADCP",0.385,1.37,2025-06-25T08:37:38.000Z
"72",2024-02-28T10:54:00.000Z,2024-02-28T11:03:00.000Z,"Mesure par ADCP",1.732,10.1,2025-06-25T08:37:38.000Z
"70",2023-11-29T12:47:00.000Z,2023-11-29T12:53:00.000Z,"Mesure par ADCP",0.848,4.32,2025-06-25T08:37:39.000Z
"66",2022-12-27T13:20:00.000Z,2022-12-27T13:30:00.000Z,"Mesure par ADCP",0.6,2.865,2025-06-25T08:37:41.000Z
"56",2022-03-30T08:31:00.000Z,2022-03-30T09:01:00.000Z,"Perche point par point",0.311,0.796,2025-06-25T08:37:45.000Z
"84",2025-05-26T12:59:00.000Z,2025-05-26T13:16:00.000Z,"Perche point par point",0.24,0.498,2025-06-25T09:00:35.000Z
"71",2024-01-23T13:12:00.000Z,2024-01-23T13:22:00.000Z,"Mesure par ADCP",1.3,7.082,2025-06-25T08:37:39.000Z
"65",2022-11-23T09:39:00.000Z,2022-11-23T09:48:00.000Z,"Mesure par ADCP",0.41000000000000003,1.428,2025-06-25T08:37:42.000Z
"63",2022-09-23T11:28:00.000Z,2022-09-23T11:44:00.000Z,"Perche point par point",0.152,0.138,2025-06-25T08:37:42.000Z
"47",2021-04-26T09:12:00.000Z,,"Perche point par point",0.29,0.764,2025-06-25T08:37:49.000Z
"75",2024-11-26T12:08:00.000Z,,"Mesure par ADCP",1,5.12,2025-06-25T08:37:37.000Z
"68",2023-07-13T11:27:00.000Z,2023-07-13T12:01:00.000Z,"Perche point par point",0.214,0.277,2025-06-25T08:37:40.000Z
"60",2022-07-27T08:57:00.000Z,2022-07-27T09:26:00.000Z,"Perche point par point",0.165,0.153,2025-06-25T08:37:43.000Z
"58",2022-05-25T09:27:00.000Z,2022-05-25T09:43:00.000Z,"Perche point par point",0.248,0.464,2025-06-25T08:37:44.000Z
"57",2022-04-27T09:41:00.000Z,2022-04-27T12:03:00.000Z,"Perche point par point",0.29,0.608,2025-06-25T08:37:45.000Z
"54",2022-01-10T14:41:00.000Z,2022-01-10T14:50:00.000Z,"Mesure par ADCP",2.3850000000000002,14.32,2025-06-25T08:37:46.000Z
"51",2021-10-26T09:21:00.000Z,2021-10-26T09:30:00.000Z,"Mesure par ADCP",0.369,1.23,2025-06-25T08:37:47.000Z
"49",2021-06-29T09:42:00.000Z,2021-06-29T09:50:00.000Z,"Autres",0.902,4.491,2025-06-25T08:37:48.000Z
