"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"227",2023-08-01T12:58:00.000Z,2023-08-01T13:17:00.000Z,"Mesure par ADCP",0.218,1.9100000000000001,2023-08-08T13:27:56.000Z
"226",2023-07-04T13:42:00.000Z,2023-07-04T14:28:00.000Z,"Mesure par ADCP",0.332,3.38,2023-08-08T13:28:08.000Z
"241",2024-07-23T10:02:00.000Z,2024-07-23T10:19:00.000Z,"Mesure par ADCP",0.45,5.34,2024-07-25T07:29:08.000Z
"238",2024-04-29T12:09:00.000Z,2024-04-29T12:35:00.000Z,"Mesure par ADCP",0.58,7.75,2024-04-30T14:37:23.000Z
"237",2024-04-02T13:05:00.000Z,2024-04-02T13:14:00.000Z,"Mesure par ADCP",0.858,14.700000000000001,2024-04-30T14:37:23.000Z
"444",2025-03-18T14:54:00.000Z,2025-03-18T15:08:00.000Z,"Mesure par ADCP",0.511,6.53,2025-03-20T08:49:16.000Z
"244",2024-10-16T14:03:00.000Z,2024-10-16T14:15:00.000Z,"Mesure par ADCP",0.489,5.9,2024-10-17T11:26:15.000Z
"246",2024-12-19T14:29:00.000Z,2024-12-19T14:35:00.000Z,"Mesure par ADCP",0.8310000000000001,13.9,2024-12-20T09:00:07.000Z
"446",2025-05-13T14:07:00.000Z,2025-05-13T14:14:00.000Z,"Mesure par ADCP",0.47000000000000003,5.95,2025-05-14T13:48:21.000Z
"445.2",2025-04-15T16:55:00.000Z,2025-04-15T17:10:00.000Z,"Mesure par ADCP",0.812,13.3,2025-05-20T14:19:03.000Z
"225",2023-06-07T09:25:00.000Z,2023-06-07T09:55:00.000Z,"Mesure par ADCP",0.34500000000000003,3.34,2023-06-07T19:23:19.000Z
"229",2023-10-10T14:03:00.000Z,2023-10-10T14:25:00.000Z,"Mesure par ADCP",0.14100000000000001,1.23,2024-03-07T09:10:37.000Z
"228",2023-09-05T14:15:00.000Z,2023-09-05T14:30:00.000Z,"Mesure par ADCP",0.178,1.6400000000000001,2024-03-07T09:10:37.000Z
"236",2024-03-05T11:10:00.000Z,2024-03-05T11:25:00.000Z,"Mesure par ADCP",0.919,16.1,2024-03-07T09:19:32.000Z
"235",2024-02-06T10:10:00.000Z,2024-02-06T10:40:00.000Z,"Mesure par ADCP",0.52,6.93,2024-03-07T09:19:32.000Z
"234",2024-01-09T11:23:00.000Z,2024-01-09T11:38:00.000Z,"Mesure par ADCP",0.676,9.89,2024-03-07T09:19:32.000Z
"233",2023-12-13T11:32:00.000Z,2023-12-13T11:55:00.000Z,"Mesure par ADCP",1.705,48.2,2024-03-07T09:19:32.000Z
"232",2023-12-12T15:09:00.000Z,2023-12-12T15:33:00.000Z,"Mesure par ADCP",1.45,39.1,2024-03-07T09:19:33.000Z
"231",2023-12-05T14:44:00.000Z,2023-12-05T14:53:00.000Z,"Mesure par ADCP",0.92,16.6,2024-03-07T09:19:33.000Z
"230",2023-11-07T15:35:00.000Z,2023-11-07T16:06:00.000Z,"Mesure par ADCP",1.197,23.777,2024-03-07T09:19:33.000Z
"245",2024-11-19T14:27:00.000Z,2024-11-19T14:36:00.000Z,"Mesure par ADCP",0.47900000000000004,5.7,2024-11-20T14:21:30.000Z
"240",2024-06-25T13:06:00.000Z,2024-06-25T13:13:00.000Z,"Mesure par ADCP",0.746,11.35505,2024-06-26T07:00:32.000Z
"239",2024-05-28T13:15:00.000Z,2024-05-28T13:35:00.000Z,"Mesure par ADCP",0.66,9.635,2024-06-18T06:22:59.000Z
"443",2025-02-18T15:21:00.000Z,2025-02-18T15:50:00.000Z,"Mesure par ADCP",0.613,8.38,2025-02-19T14:43:08.000Z
"243",2024-09-18T13:33:00.000Z,2024-09-18T14:10:00.000Z,"Mesure par ADCP",0.218,2.25,2024-09-19T14:21:02.000Z
"442",2025-01-14T14:38:00.000Z,2025-01-14T14:47:00.000Z,"Mesure par ADCP",0.935,17,2025-01-16T07:12:24.000Z
"445.1",2025-04-15T16:35:00.000Z,2025-04-15T16:39:00.000Z,"Mesure par ADCP",0.81,13.3,2025-04-16T14:27:42.000Z
