"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"109",2024-08-09T08:59:00.000Z,2024-08-09T09:30:00.000Z,"Autres",0.098,0.233,2024-09-09T08:58:42.000Z
"108",2024-07-23T14:30:00.000Z,2024-07-23T15:00:00.000Z,"Autres",0.128,0.276,2024-08-13T05:52:34.000Z
"107",2024-07-09T13:26:00.000Z,2024-07-09T14:00:00.000Z,"Autres",0.168,0.40900000000000003,2024-08-13T05:52:34.000Z
"66",2020-07-02T09:20:00.000Z,2020-07-02T09:35:00.000Z,"Perche point par point",0.152,0.483,2024-07-15T05:58:25.000Z
"65",2020-05-27T11:15:00.000Z,2020-05-27T11:35:00.000Z,"Perche point par point",0.191,0.47700000000000004,2024-07-15T05:58:25.000Z
"64",2020-05-14T12:45:00.000Z,2020-05-14T13:00:00.000Z,"Perche point par point",0.261,0.379,2024-07-15T05:58:26.000Z
"63",2020-03-04T14:30:00.000Z,2020-03-04T14:40:00.000Z,"Mesure par ADCP",0.605,4.5,2024-07-15T05:58:26.000Z
"62",2020-02-17T15:20:00.000Z,2020-02-17T15:25:00.000Z,"Mesure par ADCP",0.76,5.5,2024-07-15T05:58:26.000Z
"61",2020-02-04T13:45:00.000Z,2020-02-04T13:55:00.000Z,"Mesure par ADCP",0.665,5.2,2024-07-15T05:58:26.000Z
"105",2024-06-11T13:00:00.000Z,2024-06-11T13:20:00.000Z,"Mesure par ADCP",0.189,0.4,2024-07-24T05:42:38.000Z
"104",2024-05-30T12:00:00.000Z,2024-05-30T12:30:00.000Z,"Mesure par ADCP",0.253,0.687,2024-07-24T05:42:38.000Z
"60",2020-01-07T14:40:00.000Z,2020-01-07T14:50:00.000Z,"Jaugeage par mesure de vitesse en surface",0.47500000000000003,3.5,2024-07-15T05:58:26.000Z
"59",2019-12-22T13:20:00.000Z,2019-12-22T13:30:00.000Z,"Mesure par ADCP",1.33,12.5,2024-07-15T05:58:27.000Z
"58",2019-12-20T09:10:00.000Z,2019-12-20T09:15:00.000Z,"Mesure par ADCP",1.19,12.5,2024-07-15T05:58:27.000Z
"56",2019-11-28T09:30:00.000Z,2019-11-28T09:40:00.000Z,"Mesure par ADCP",0.593,4.9,2024-07-15T05:58:27.000Z
"55",2019-10-29T13:10:00.000Z,2019-10-29T13:25:00.000Z,"Mesure par ADCP",0.28400000000000003,1.57,2024-07-15T05:58:27.000Z
"54",2019-09-04T08:45:00.000Z,2019-09-04T08:50:00.000Z,"Perche point par point",0.076,0.13,2024-07-15T05:58:28.000Z
"53",2019-08-07T12:55:00.000Z,2019-08-07T13:10:00.000Z,"Perche point par point",0.093,0.183,2024-07-15T05:58:28.000Z
"52",2019-07-09T12:30:00.000Z,2019-07-09T12:49:00.000Z,"Perche point par point",0.129,0.265,2024-07-15T05:58:28.000Z
"51",2019-06-12T13:00:00.000Z,2019-06-12T13:15:00.000Z,"Perche point par point",0.322,1.06,2024-07-15T05:58:28.000Z
"50",2019-05-15T12:15:00.000Z,2019-05-15T12:30:00.000Z,"Perche point par point",0.301,0.757,2024-07-15T05:58:29.000Z
"49",2019-05-09T13:00:00.000Z,2019-05-09T13:15:00.000Z,"Mesure par ADCP",0.435,1.71,2024-07-15T05:58:29.000Z
"48",2019-04-18T12:43:00.000Z,2019-04-18T13:05:00.000Z,"Perche point par point",0.342,1.18,2024-07-15T05:58:29.000Z
"40",2018-07-10T08:50:00.000Z,2018-07-10T09:15:00.000Z,"Perche point par point",0.148,0.377,2024-07-15T05:58:31.000Z
"33",2018-02-21T14:25:00.000Z,2018-02-21T14:40:00.000Z,"Mesure par ADCP",0.56,3.6,2024-07-15T05:58:32.000Z
"31",2017-12-27T12:40:00.000Z,2017-12-27T12:55:00.000Z,"Mesure par ADCP",0.495,3.3000000000000003,2024-07-15T05:58:32.000Z
"30",2017-11-29T13:45:00.000Z,2017-11-29T14:00:00.000Z,"Perche point par point",0.17300000000000001,0.531,2024-07-15T05:58:33.000Z
"29",2017-10-05T11:20:00.000Z,2017-10-05T11:35:00.000Z,"Perche point par point",0.084,0.164,2024-07-15T05:58:33.000Z
"27",2017-08-10T13:05:00.000Z,2017-08-10T13:15:00.000Z,"Perche point par point",0.085,0.151,2024-07-15T05:58:33.000Z
"22",2017-03-22T14:00:00.000Z,2017-03-22T14:20:00.000Z,"Perche point par point",0.318,1.69,2024-07-15T05:58:34.000Z
