"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"126",2025-01-06T12:51:00.000Z,2025-01-06T13:03:00.000Z,"Mesure par ADCP",1.48,6.72,2025-01-13T13:35:49.000Z
"122",2024-11-22T09:20:00.000Z,2024-11-22T09:30:00.000Z,"Mesure par ADCP",0.868,3.868,2025-01-13T13:35:50.000Z
"121",2024-08-22T08:31:00.000Z,2024-08-22T08:51:00.000Z,"Mesure par ADCP",0.194,0.016,2025-01-13T13:35:50.000Z
"119",2024-07-22T10:21:00.000Z,2024-07-22T10:31:00.000Z,"Mesure par ADCP",0.223,0.039,2025-01-13T13:35:50.000Z
"116",2024-06-03T09:30:00.000Z,2024-06-03T10:30:00.000Z,"Perche point par point",0.28200000000000003,0.2,2025-01-13T13:35:51.000Z
"120",2024-07-29T09:28:00.000Z,2024-07-29T09:40:00.000Z,"Mesure par ADCP",0.20600000000000002,0.024,2025-01-13T13:35:50.000Z
"117",2024-07-22T10:30:00.000Z,,"Mesure par ADCP",0.223,0.037,2024-07-22T14:08:19.000Z
"109",2023-06-19T08:05:00.000Z,2023-06-19T08:20:00.000Z,"Mesure par ADCP",0.248,0.074,2025-01-13T13:35:52.000Z
"108",2023-05-30T12:24:00.000Z,2023-05-30T12:33:00.000Z,"Mesure par ADCP",0.198,0.014,2025-01-13T13:35:52.000Z
"107",2023-05-30T11:30:00.000Z,2023-05-30T12:20:00.000Z,"Perche point par point",0.198,0.014,2025-01-13T13:35:52.000Z
"103",2023-05-24T10:53:00.000Z,2023-05-24T11:08:00.000Z,"Mesure par ADCP",0.228,0.027,2025-01-13T13:35:53.000Z
"118",2024-06-28T10:19:00.000Z,2024-06-28T10:33:00.000Z,"Mesure par ADCP",0.234,0.054,2025-01-13T13:35:51.000Z
"101",2023-05-23T13:46:00.000Z,2023-05-23T14:00:00.000Z,"Mesure par ADCP",0.232,0.029,2025-01-13T13:35:54.000Z
"100",2023-05-10T10:32:00.000Z,2023-05-10T10:52:00.000Z,"Mesure par ADCP",0.305,0.34700000000000003,2025-01-13T13:35:54.000Z
"125",2024-12-06T09:58:00.000Z,2024-12-06T10:07:00.000Z,"Mesure par ADCP",1.725,8.5,2025-01-13T13:35:49.000Z
"105",2023-05-24T12:50:00.000Z,2023-05-24T13:10:00.000Z,"Mesure par ADCP",0.225,0.034,2025-01-13T13:35:53.000Z
"104",2023-05-24T11:17:00.000Z,2023-05-24T11:28:00.000Z,"Mesure par ADCP",0.228,0.039,2025-01-13T13:35:53.000Z
"102",2023-05-24T10:15:00.000Z,2023-05-24T10:46:00.000Z,"Perche point par point",0.228,0.036000000000000004,2025-01-13T13:35:53.000Z
"99",2023-02-01T09:15:00.000Z,2023-02-01T09:27:00.000Z,"Mesure par ADCP",0.338,0.638,2025-01-13T13:35:54.000Z
"98",2023-01-09T10:03:00.000Z,2023-01-09T10:12:00.000Z,"Mesure par ADCP",1.815,10.153,2025-01-13T13:35:54.000Z
"115",2024-04-02T09:15:00.000Z,2024-04-02T09:22:00.000Z,"Mesure par ADCP",0.792,4.32,2025-01-13T13:35:51.000Z
"114",2024-02-08T11:38:00.000Z,2024-02-08T11:54:00.000Z,"Mesure par ADCP",1.625,8.6,2025-01-13T13:35:51.000Z
"113",2024-01-02T11:03:00.000Z,2024-01-02T11:13:00.000Z,"Mesure par ADCP",2.84,30.89,2025-01-13T13:35:51.000Z
"112",2023-11-09T09:46:00.000Z,2023-11-09T09:56:00.000Z,"Mesure par ADCP",2.0300000000000002,12.695,2025-01-13T13:35:52.000Z
"111",2023-10-30T13:21:00.000Z,2023-10-30T13:35:00.000Z,"Mesure par ADCP",1.54,7.386,2025-01-13T13:35:52.000Z
"110",2023-10-26T10:24:00.000Z,2023-10-26T10:31:00.000Z,"Mesure par ADCP",0.338,0.593,2025-01-13T13:35:52.000Z
"106",2023-05-24T13:21:00.000Z,2023-05-24T13:36:00.000Z,"Mesure par ADCP",0.225,0.034,2025-01-13T13:35:53.000Z
"117",2024-06-10T11:24:00.000Z,2024-06-10T11:46:00.000Z,"Mesure par ADCP",0.255,0.09,2025-01-13T13:35:51.000Z
"124",2024-11-22T12:51:00.000Z,2024-11-22T13:00:00.000Z,"Mesure par ADCP",0.582,2.713,2025-01-13T13:35:50.000Z
"123",2024-11-22T11:36:00.000Z,2024-11-22T11:51:00.000Z,"Mesure par ADCP",0.68,3.2640000000000002,2025-01-13T13:35:50.000Z
"128",2025-02-14T12:53:00.000Z,2025-02-14T13:01:00.000Z,"Mesure par ADCP",1.692,8.48,2025-03-03T14:36:57.000Z
"127",2025-01-30T08:54:00.000Z,2025-01-30T09:03:00.000Z,"Mesure par ADCP",1.96,12.051,2025-03-03T14:36:57.000Z
