"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"",2022-10-04T08:24:00.000Z,2022-10-04T08:33:00.000Z,"Mesure par ADCP",0.232,0.615,2022-11-09T15:54:28.000Z
"",2022-09-07T08:30:00.000Z,2022-09-07T08:40:00.000Z,"Autres",0.221,0.578,2022-11-09T15:54:29.000Z
"",2022-08-04T08:20:00.000Z,2022-08-04T08:30:00.000Z,"Mesure par ADCP",0.339,0.683,2022-11-09T15:54:29.000Z
"",2022-07-06T12:58:00.000Z,2022-07-06T13:10:00.000Z,"Mesure par ADCP",0.254,0.622,2022-11-09T15:54:29.000Z
"",2022-06-01T13:35:00.000Z,2022-06-01T13:46:00.000Z,"Mesure par ADCP",0.259,0.752,2022-11-09T15:54:29.000Z
"",2022-05-06T14:49:00.000Z,2022-05-06T14:56:00.000Z,"Mesure par ADCP",0.269,0.79,2022-11-09T15:54:29.000Z
"",2022-04-08T08:40:00.000Z,2022-04-08T08:50:00.000Z,"Mesure par ADCP",0.315,1.123,2022-11-09T15:54:30.000Z
"",2022-03-02T09:27:00.000Z,2022-03-02T09:36:00.000Z,"Mesure par ADCP",0.277,0.839,2022-11-09T15:54:30.000Z
"",2022-02-02T16:50:00.000Z,2022-02-02T16:58:00.000Z,"Mesure par ADCP",0.27,0.8250000000000001,2022-11-09T15:54:30.000Z
"",2022-01-04T14:14:00.000Z,2022-01-04T14:23:00.000Z,"Mesure par ADCP",0.394,1.202,2022-11-09T15:54:30.000Z
"",2021-12-08T14:05:00.000Z,2021-12-08T14:16:00.000Z,"Mesure par ADCP",0.34500000000000003,1.025,2022-11-09T15:54:30.000Z
"",2021-11-02T13:38:00.000Z,2021-11-02T13:45:00.000Z,"Mesure par ADCP",0.352,0.838,2022-11-09T15:54:30.000Z
"",2021-10-05T12:46:00.000Z,2021-10-05T12:56:00.000Z,"Mesure par ADCP",0.498,1.25,2022-11-09T15:54:31.000Z
"",2021-10-05T12:46:00.000Z,2021-10-05T12:56:00.000Z,"Mesure par ADCP",0.255,0.6900000000000001,2022-11-09T15:54:31.000Z
"",2021-08-03T14:21:00.000Z,2021-08-03T14:24:00.000Z,"Dilution par intégration",0.315,1.08,2022-11-09T15:54:31.000Z
"",2021-08-03T14:10:00.000Z,2021-08-03T14:19:00.000Z,"Mesure par ADCP",0.315,1.099,2022-11-09T15:54:31.000Z
"",2021-08-03T13:55:00.000Z,2021-08-03T14:05:00.000Z,"Autres",0.315,1.022,2022-11-09T15:54:31.000Z
"",2021-07-08T14:48:00.000Z,2021-07-08T14:56:00.000Z,"Mesure par ADCP",0.28200000000000003,0.793,2022-11-09T15:54:32.000Z
"",2021-06-02T13:12:00.000Z,2021-06-02T13:19:00.000Z,"Mesure par ADCP",0.27,0.909,2022-11-09T15:54:32.000Z
"",2021-06-02T13:12:00.000Z,2021-06-02T13:19:00.000Z,"Mesure par ADCP",0.302,1.03,2022-11-09T15:54:32.000Z
"",2021-06-02T13:12:00.000Z,2021-06-02T13:19:00.000Z,"Mesure par ADCP",0.295,0.988,2022-11-09T15:54:32.000Z
"",2021-04-07T13:22:00.000Z,2021-04-07T13:31:00.000Z,"Mesure par ADCP",0.293,0.936,2022-11-09T15:54:32.000Z
"",2021-03-10T10:16:00.000Z,2021-03-10T10:27:00.000Z,"Mesure par ADCP",0.308,1.067,2022-11-09T15:54:32.000Z
