"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"242",2005-02-08T13:20:00.000Z,,"Perche par intégration",0.24,12.200000000000001,2022-05-13T13:39:06.000Z
"96",1985-06-25T00:00:00.000Z,,"Perche par intégration",0.3,7.2700000000000005,2022-05-13T13:40:46.000Z
"95",1985-05-28T00:00:00.000Z,,"Autres",0.41000000000000003,11.1,2022-05-13T13:40:46.000Z
"94",1985-03-14T00:00:00.000Z,,"Autres",0.46,15.3,2022-05-13T13:40:47.000Z
"93",1985-01-25T00:00:00.000Z,,"Autres",0.91,44,2022-05-13T13:40:48.000Z
"92",1984-12-19T00:00:00.000Z,,"Autres",1.23,63.5,2022-05-13T13:40:48.000Z
"394",2021-09-01T10:12:00.000Z,2021-09-01T10:32:00.000Z,"Perche par intégration",0.01,3.12,2022-05-13T13:37:28.000Z
"91",1984-11-08T00:00:00.000Z,,"Perche par intégration",0.31,7.640000000000001,2022-05-13T13:40:49.000Z
"90",1984-10-11T00:00:00.000Z,,"Autres",0.54,19.8,2022-05-13T13:40:50.000Z
"89",1984-08-23T00:00:00.000Z,,"Perche par intégration",0.07,1.8800000000000001,2022-05-13T13:40:50.000Z
"88",1984-07-12T00:00:00.000Z,,"Perche par intégration",0.14,3.13,2022-05-13T13:40:51.000Z
"87",1984-06-21T00:00:00.000Z,,"Perche par intégration",0.25,6.2700000000000005,2022-05-13T13:40:51.000Z
"86",1984-05-03T00:00:00.000Z,,"Perche par intégration",0.27,5.54,2022-05-13T13:40:52.000Z
"85",1984-03-29T00:00:00.000Z,,"Perche par intégration",0.4,11.700000000000001,2022-05-13T13:40:53.000Z
"61",1980-11-06T00:00:00.000Z,,"Perche par intégration",0.26,6.83,2022-05-13T13:41:10.000Z
"60",1980-07-30T00:00:00.000Z,,"Perche par intégration",0.4,10.9,2022-05-13T13:41:10.000Z
"59",1980-07-03T00:00:00.000Z,,"Autres",1.3800000000000001,59.4,2022-05-13T13:41:11.000Z
"58",1980-05-29T00:00:00.000Z,,"Perche par intégration",0.24,5.22,2022-05-13T13:41:12.000Z
"241",2004-12-21T11:08:00.000Z,2004-12-21T13:32:00.000Z,"Saumon par intégration",1.855,114,2022-05-13T13:39:07.000Z
"57",1980-04-10T00:00:00.000Z,,"Autres",0.59,23.3,2022-05-13T13:41:12.000Z
"56",1980-01-24T00:00:00.000Z,,"Autres",0.67,26.8,2022-05-13T13:41:13.000Z
"55",1979-12-04T00:00:00.000Z,,"Perche par intégration",0.26,6.55,2022-05-13T13:41:13.000Z
"241a",2004-12-21T11:01:00.000Z,,"Saumon par intégration",1.855,114,2022-05-13T13:39:08.000Z
"54",1979-10-17T00:00:00.000Z,,"Perche par intégration",0.16,2.86,2022-05-13T13:41:14.000Z
"241",2004-12-21T11:00:00.000Z,2004-12-21T13:32:00.000Z,"Saumon par intégration",1.855,111,2022-05-13T13:39:08.000Z
"53",1979-07-05T00:00:00.000Z,,"Perche par intégration",0.22,3.83,2022-05-13T13:41:15.000Z
"397",2022-01-26T10:11:00.000Z,,"Mesure par ADCP",0.22,11.1,2022-09-09T11:18:35.000Z
"407",2022-11-08T13:15:00.000Z,2022-11-08T13:28:00.000Z,"Perche par intégration",-0.02,2.87,2023-07-26T11:35:09.000Z
"406",2022-11-08T12:53:00.000Z,,"Mesure par ADCP",-0.02,2.97,2023-07-26T11:35:10.000Z
"405",2022-09-15T10:33:00.000Z,,"Mesure par ADCP",-0.1,1.1,2023-07-26T11:35:10.000Z
"403",2022-07-12T12:05:00.000Z,,"Perche par intégration",-0.1,1.09,2023-07-26T11:35:10.000Z
"402",2022-06-14T11:50:00.000Z,,"Perche par intégration",-0.03,2.16,2022-12-27T07:56:59.000Z
"396",2021-11-03T13:09:00.000Z,,"Mesure par ADCP",0.21,10.700000000000001,2022-05-13T13:37:27.000Z
