"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"122",2025-04-23T09:11:00.000Z,2025-04-23T09:19:00.000Z,"Mesure par ADCP",0.496,1.47,2025-04-28T07:34:19.000Z
"118",2024-09-18T10:00:00.000Z,2024-09-18T10:08:00.000Z,"Mesure par ADCP",0.438,0.976,2025-04-28T07:34:20.000Z
"88",2021-10-18T09:35:00.000Z,2021-10-18T09:50:00.000Z,"Mesure par ADCP",0.448,0.969,2023-07-03T12:41:35.000Z
"87",2021-08-19T09:20:00.000Z,2021-08-19T09:40:00.000Z,"Mesure par ADCP",0.445,0.9570000000000001,2023-07-03T12:41:35.000Z
"86",2021-07-08T09:30:00.000Z,2021-07-08T09:40:00.000Z,"Mesure par ADCP",0.46,0.919,2023-07-03T12:41:35.000Z
"90",2021-12-10T10:45:00.000Z,2021-12-10T11:10:00.000Z,"Mesure par ADCP",0.51,1.57,2023-07-03T12:41:35.000Z
"101",2023-03-21T10:35:00.000Z,2023-03-21T11:00:00.000Z,"Mesure par ADCP",0.41000000000000003,1.036,2024-01-09T10:55:46.000Z
"99",2023-02-01T13:36:00.000Z,2023-02-01T13:47:00.000Z,"Mesure par ADCP",0.4,1.067,2024-01-09T10:55:46.000Z
"98",2022-12-14T10:47:00.000Z,2022-12-14T10:58:00.000Z,"Mesure par ADCP",0.405,0.968,2024-01-09T10:55:46.000Z
"97",2022-10-26T11:30:00.000Z,2022-10-26T11:38:00.000Z,"Mesure par ADCP",0.4,0.973,2024-01-09T10:55:46.000Z
"35",2016-11-15T09:20:00.000Z,2016-11-15T09:40:00.000Z,"Mesure par ADCP",0.449,1.33,2022-08-01T12:19:44.000Z
"63",2019-04-09T09:00:00.000Z,2019-04-09T09:20:00.000Z,"Mesure par ADCP",0.452,1.16,2022-08-01T12:19:25.000Z
"62",2019-02-26T10:20:00.000Z,2019-02-26T10:40:00.000Z,"Mesure par ADCP",0.44,1.28,2022-08-01T12:19:26.000Z
"61",2019-01-30T09:44:00.000Z,2019-01-30T10:05:00.000Z,"Mesure par ADCP",0.5,1.6,2022-08-01T12:19:26.000Z
"60",2018-12-11T09:50:00.000Z,2018-12-11T10:00:00.000Z,"Mesure par ADCP",0.47000000000000003,1.28,2022-08-01T12:19:27.000Z
"59",2018-11-06T10:10:00.000Z,2018-11-06T10:25:00.000Z,"Mesure par ADCP",0.455,1.1300000000000001,2022-08-01T12:19:28.000Z
