"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"191",2023-07-12T11:53:00.000Z,,"Mesure par ADCP",-0.9,1.292,2023-10-03T08:11:00.000Z
"190",2023-06-21T12:30:00.000Z,,"Mesure par ADCP",-0.88,1.46,2023-10-03T08:11:00.000Z
"189",2023-05-17T06:20:00.000Z,,"Mesure par ADCP",-0.74,3.7030000000000003,2023-10-03T08:11:00.000Z
"188",2023-04-27T11:00:00.000Z,,"Mesure par ADCP",-0.5700000000000001,7.3500000000000005,2023-10-03T08:11:00.000Z
"187",2023-03-29T06:22:00.000Z,,"Mesure par ADCP",-0.09,18,2023-10-03T08:11:01.000Z
"186",2023-02-16T07:30:00.000Z,,"Mesure par ADCP",-0.72,4.345,2023-10-03T08:11:01.000Z
"185",2023-01-11T11:30:00.000Z,,"Mesure par ADCP",0.5,28.701,2023-10-03T08:11:01.000Z
"184",2022-12-13T07:15:00.000Z,,"Mesure par ADCP",-0.75,3.488,2023-10-03T08:11:01.000Z
"62",2011-07-07T15:00:00.000Z,,"Perche par intégration",-0.65,1.08,2022-11-23T14:10:38.000Z
"61",2011-06-07T15:35:00.000Z,,"Perche par intégration",-0.61,1.6500000000000001,2022-11-23T14:10:38.000Z
"60",2011-05-03T16:10:00.000Z,,"Perche par intégration",-0.6950000000000001,2.05,2022-11-23T14:10:39.000Z
"59",2011-03-11T09:00:00.000Z,2011-03-11T09:15:00.000Z,"Perche par intégration",-0.56,4.28,2022-11-23T14:10:40.000Z
"58GH",2010-12-06T09:15:00.000Z,,"Autres",-0.38,5.66,2022-11-23T14:10:40.000Z
"57",2010-11-02T09:05:00.000Z,2010-11-02T09:20:00.000Z,"Perche par intégration",-0.56,2.39,2022-11-23T14:10:41.000Z
"56",2010-09-23T15:15:00.000Z,,"Perche par intégration",-0.67,1.43,2022-11-23T14:10:42.000Z
"55",2010-08-25T13:40:00.000Z,,"Perche par intégration",-0.63,1.73,2022-11-23T14:10:42.000Z
"54",2010-07-27T08:15:00.000Z,,"Perche par intégration",-0.68,1.3,2022-11-23T14:10:43.000Z
"53",2010-06-29T10:00:00.000Z,,"Perche par intégration",-0.71,1.37,2022-11-23T14:10:43.000Z
"52",2010-05-21T13:25:00.000Z,2010-05-21T14:00:00.000Z,"Perche par intégration",-0.68,2.58,2022-11-23T14:10:44.000Z
"51",2010-04-20T08:10:00.000Z,2010-04-20T08:25:00.000Z,"Perche par intégration",-0.645,3.77,2022-11-23T14:10:45.000Z
