"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"438",2019-11-27T12:47:00.000Z,,"Mesure par ADCP",0.65,5.67,2022-04-05T10:50:57.000Z
"403",2016-11-25T12:50:00.000Z,,"Mesure par ADCP",1.07,22.8,2022-04-05T10:51:20.000Z
"368",2012-11-27T11:35:00.000Z,,"Perche par intégration",0.725,5.39,2022-04-05T10:51:44.000Z
"243",1999-08-04T07:10:00.000Z,,"Perche par intégration",0.53,1.22,2022-04-05T10:53:23.000Z
"437",2019-09-30T08:20:00.000Z,,"Perche par intégration",0.47000000000000003,0.719,2022-04-05T10:50:58.000Z
"402",2016-11-04T10:25:00.000Z,,"Perche par intégration",0.51,1.03,2022-04-05T10:51:20.000Z
"367",2012-11-05T15:05:00.000Z,,"Saumon par intégration",2.415,104,2022-04-05T10:51:45.000Z
"349",2011-01-26T13:25:00.000Z,,"Perche par intégration",0.795,9.950000000000001,2022-04-05T10:51:59.000Z
"322",2009-02-03T14:15:00.000Z,,"Perche par intégration",0.89,8.68,2022-04-05T10:52:20.000Z
"303a",2006-10-26T11:41:00.000Z,,"Saumon par intégration",1.57,45.7,2022-04-05T10:52:35.000Z
"146",1986-10-16T00:00:00.000Z,,"Perche par intégration",0.49,1.12,2022-04-05T10:54:38.000Z
"436",2019-09-10T09:45:00.000Z,,"Perche par intégration",0.44,0.429,2022-04-05T10:50:58.000Z
"401",2016-09-20T13:30:00.000Z,,"Perche par intégration",0.55,1.09,2022-04-05T10:51:21.000Z
"366",2012-09-25T09:50:00.000Z,,"Perche par intégration",0.55,0.6940000000000001,2022-04-05T10:51:46.000Z
"348Cata",2011-01-12T16:10:00.000Z,,"Mesure par ADCP",1.57,49.1,2022-04-05T10:52:00.000Z
"321",2008-10-21T10:05:00.000Z,,"Perche par intégration",0.7000000000000001,2.42,2022-04-05T10:52:21.000Z
"303",2006-10-26T11:40:00.000Z,2006-10-26T12:10:00.000Z,"Saumon par intégration",1.57,46.4,2022-04-05T10:52:36.000Z
"294",2006-01-26T12:00:00.000Z,,"Perche par intégration",0.74,8.63,2022-04-05T10:52:43.000Z
"262",2003-05-21T13:50:00.000Z,2003-05-21T14:40:00.000Z,"Perche par intégration",0.7000000000000001,2.52,2022-04-05T10:53:07.000Z
"256",2001-11-29T13:45:00.000Z,,"Saumon par intégration",1.2,31.3,2022-04-05T10:53:12.000Z
"293",2005-11-30T08:50:00.000Z,,"Perche par intégration",0.62,3.21,2022-04-05T10:52:44.000Z
"435",2019-08-09T10:45:00.000Z,,"Perche par intégration",0.465,0.462,2022-04-05T10:50:59.000Z
"400",2016-08-11T07:55:00.000Z,,"Perche par intégration",0.585,1.27,2022-04-05T10:51:22.000Z
"434",2019-07-10T08:20:00.000Z,2019-07-10T08:35:00.000Z,"Perche par intégration",0.54,0.681,2022-04-05T10:51:00.000Z
"399",2016-07-06T11:45:00.000Z,2016-07-06T12:30:00.000Z,"Perche par intégration",0.7000000000000001,3.3000000000000003,2022-04-05T10:51:22.000Z
"365",2012-08-08T09:50:00.000Z,,"Perche par intégration",0.605,0.97,2022-04-05T10:51:46.000Z
"341",2010-07-23T09:50:00.000Z,,"Perche par intégration",0.587,0.836,2022-04-05T10:52:06.000Z
"320",2008-09-10T11:20:00.000Z,,"Perche par intégration",0.665,1.77,2022-04-05T10:52:22.000Z
"292",2005-10-19T09:30:00.000Z,2005-10-19T10:00:00.000Z,"Perche par intégration",0.53,0.998,2022-04-05T10:52:45.000Z
"261",2003-04-15T08:15:00.000Z,2003-04-15T09:00:00.000Z,"Perche par intégration",0.61,2.04,2022-04-05T10:53:08.000Z
"255",2001-08-28T13:30:00.000Z,2001-08-28T14:00:00.000Z,"Perche par intégration",0.48,0.9540000000000001,2022-04-05T10:53:13.000Z
"248a",2000-02-24T10:11:00.000Z,,"Saumon par intégration",1,21.6,2022-04-05T10:53:18.000Z
"242",1999-07-22T14:55:00.000Z,,"Perche par intégration",0.58,1.82,2022-04-05T10:53:23.000Z
"237",1998-10-13T00:00:00.000Z,,"Perche par intégration",0.71,3.66,2022-04-05T10:53:28.000Z
"212",1995-12-08T00:00:00.000Z,,"Perche par intégration",0.56,1.7,2022-04-05T10:53:48.000Z
"207",1995-05-17T00:00:00.000Z,,"Perche par intégration",0.89,4.8,2022-04-05T10:53:52.000Z
"202",1994-02-10T00:00:00.000Z,,"Saumon par intégration",1.08,23.7,2022-04-05T10:53:55.000Z
"185",1991-08-13T00:00:00.000Z,,"Perche par intégration",0.48,0.58,2022-04-05T10:54:08.000Z
"398",2016-05-19T13:15:00.000Z,2016-05-19T13:35:00.000Z,"Perche par intégration",0.71,7.1000000000000005,2022-04-05T10:51:23.000Z
"241",1999-05-26T15:05:00.000Z,,"Perche par intégration",0.67,3.09,2022-04-05T10:53:24.000Z
"457",2021-10-06T09:15:00.000Z,,"Perche par intégration",0.515,1.47,2022-04-05T10:50:45.000Z
"433",2019-06-06T11:00:00.000Z,,"Perche par intégration",0.71,1.99,2022-04-05T10:51:00.000Z
"397",2016-03-15T11:05:00.000Z,,"Perche par intégration",0.8,12,2022-04-05T10:51:24.000Z
"364",2012-08-08T09:35:00.000Z,,"Perche par intégration",0.605,1.01,2022-04-05T10:51:47.000Z
"340",2010-06-03T09:30:00.000Z,,"Perche par intégration",0.677,1.75,2022-04-05T10:52:06.000Z
"318",2008-08-11T09:15:00.000Z,,"Perche par intégration",0.66,1.32,2022-04-05T10:52:23.000Z
"291",2005-08-17T11:00:00.000Z,2005-08-17T11:15:00.000Z,"Perche par intégration",0.55,0.748,2022-04-05T10:52:46.000Z
