"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"119",2020-06-25T07:50:00.000Z,2020-06-25T08:05:00.000Z,"Mesure par ADCP",0.342,0.134,2023-07-03T12:43:21.000Z
"118",2020-05-13T07:53:00.000Z,2020-05-13T08:30:00.000Z,"Mesure par ADCP",0.445,0.273,2023-07-03T12:43:21.000Z
"117",2020-02-20T09:15:00.000Z,2020-02-20T09:30:00.000Z,"Mesure par ADCP",0.5,0.41100000000000003,2023-07-03T12:43:21.000Z
"116",2020-01-14T07:59:00.000Z,2020-01-14T08:11:00.000Z,"Mesure par ADCP",0.47000000000000003,0.336,2023-07-03T12:43:21.000Z
"165",2025-05-27T12:25:00.000Z,2025-05-27T12:33:00.000Z,"Mesure par ADCP",0.652,0.642,2025-06-02T09:10:23.000Z
"164",2025-05-27T12:12:00.000Z,2025-05-27T12:21:00.000Z,"Mesure par ADCP",0.652,0.626,2025-06-02T09:10:23.000Z
"138",2022-12-14T09:10:00.000Z,2022-12-14T09:30:00.000Z,"Perche point par point",0.402,0.211,2023-09-22T13:49:44.000Z
"137",2022-10-26T08:15:00.000Z,2022-10-26T08:45:00.000Z,"Perche point par point",0.392,0.185,2023-09-22T13:49:44.000Z
"134",2022-06-15T08:15:00.000Z,2022-06-15T09:00:00.000Z,"Mesure par ADCP",0.365,0.171,2023-09-22T13:49:44.000Z
"133",2022-04-26T08:00:00.000Z,2022-04-26T08:46:00.000Z,"Perche point par point",0.41200000000000003,0.278,2023-09-22T13:49:45.000Z
"131",2022-01-18T09:04:00.000Z,2022-01-18T09:13:00.000Z,"Mesure par ADCP",0.483,0.363,2023-09-22T13:49:45.000Z
"130",2021-12-01T14:00:00.000Z,2021-12-01T14:25:00.000Z,"Perche point par point",0.465,0.28600000000000003,2023-09-22T13:49:45.000Z
"131",2021-10-18T08:20:00.000Z,2021-10-18T08:40:00.000Z,"Perche point par point",0.378,0.19,2023-09-22T13:49:45.000Z
"74",2016-04-12T08:00:00.000Z,2016-04-12T08:15:00.000Z,"Mesure par ADCP",0.65,0.668,2023-05-26T09:23:17.000Z
"72",2016-02-02T07:45:00.000Z,2016-02-02T08:00:00.000Z,"Mesure par ADCP",0.5750000000000001,0.552,2023-05-26T09:23:18.000Z
"129",2021-07-08T08:15:00.000Z,2021-07-08T08:26:00.000Z,"Mesure par ADCP",0.425,0.23600000000000002,2023-09-22T13:49:46.000Z
"125",2021-01-06T09:25:00.000Z,2021-01-06T09:47:00.000Z,"Mesure par ADCP",0.47300000000000003,0.34,2023-09-22T13:49:47.000Z
