"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"26",2025-03-19T13:07:00.000Z,2025-03-19T13:24:00.000Z,"Mesure par ADCP",0.375,2.2800000000000002,2025-03-19T14:54:54.000Z
"18",2024-09-05T07:21:00.000Z,2024-09-05T07:53:00.000Z,"Perche point par point",0.265,0.905,2024-09-05T13:59:04.000Z
"10",2023-12-27T13:09:00.000Z,2023-12-27T13:19:00.000Z,"Mesure par ADCP",0.56,4.54,2024-09-05T13:59:06.000Z
"7",2023-11-07T14:35:00.000Z,2023-11-07T15:00:00.000Z,"Mesure par ADCP",0.858,11.6,2024-09-05T13:59:07.000Z
"6",2023-11-06T15:22:00.000Z,2023-11-06T15:40:00.000Z,"Mesure par ADCP",0.883,12.3,2024-09-05T13:59:07.000Z
"2",2023-09-26T07:46:00.000Z,2023-09-26T08:08:00.000Z,"Perche point par point",0.202,0.527,2024-09-05T13:59:08.000Z
"1",2023-09-06T07:35:00.000Z,2023-09-06T07:50:00.000Z,"Perche point par point",0.189,0.504,2024-09-05T13:59:08.000Z
"24",2025-02-20T13:18:00.000Z,2025-02-20T13:26:00.000Z,"Mesure par ADCP",0.441,3.22,2025-02-20T15:27:29.000Z
"25",2025-03-19T08:21:00.000Z,2025-03-19T08:29:00.000Z,"Mesure par ADCP",0.382,2.17,2025-03-19T14:54:54.000Z
"14.1",2024-05-23T08:43:00.000Z,2024-05-23T08:52:00.000Z,"Mesure par ADCP",0.602,4.49,2024-09-05T13:59:05.000Z
"8",2023-11-28T13:30:00.000Z,2023-11-28T13:39:00.000Z,"Mesure par ADCP",0.585,4.95,2024-09-05T13:59:07.000Z
"5",2023-11-06T09:42:00.000Z,2023-11-06T10:27:00.000Z,"Mesure par ADCP",0.902,14.6,2024-09-05T13:59:07.000Z
"21",2024-12-03T08:25:00.000Z,2024-12-03T08:39:00.000Z,"Mesure par ADCP",0.342,1.6500000000000001,2024-12-03T14:52:09.000Z
"15",2024-06-26T12:56:00.000Z,2024-06-26T13:06:00.000Z,"Mesure par ADCP",0.442,2.5500000000000003,2024-09-05T13:59:05.000Z
"17",2024-08-09T10:03:00.000Z,2024-08-09T10:34:00.000Z,"Perche point par point",0.295,1.04,2024-09-05T13:59:05.000Z
"14.2",2024-05-23T09:39:00.000Z,2024-05-23T09:53:00.000Z,"Mesure par ADCP",0.602,4.3500000000000005,2024-09-05T13:59:05.000Z
"9",2023-12-13T13:00:00.000Z,2023-12-13T13:15:00.000Z,"Mesure par ADCP",0.977,14.6,2024-09-05T13:59:06.000Z
"4",2023-10-29T15:09:00.000Z,2023-10-29T15:37:00.000Z,"Mesure par ADCP",0.71,7.2250000000000005,2024-09-05T13:59:07.000Z
"3",2023-10-11T12:03:00.000Z,2023-10-11T12:33:00.000Z,"Perche point par point",0.179,0.425,2024-09-05T13:59:07.000Z
"16",2024-07-10T13:00:00.000Z,2024-07-10T13:08:00.000Z,"Mesure par ADCP",0.366,1.84,2024-09-05T13:59:05.000Z
"13",2024-04-30T12:23:00.000Z,2024-04-30T12:33:00.000Z,"Mesure par ADCP",0.468,2.73,2024-09-05T13:59:06.000Z
"12",2024-03-21T12:36:00.000Z,2024-03-21T12:53:00.000Z,"Mesure par ADCP",0.607,4.74,2024-09-05T13:59:06.000Z
"11",2024-02-08T10:32:00.000Z,2024-02-08T10:55:00.000Z,"Mesure par ADCP",0.506,3.267,2024-09-05T13:59:06.000Z
