"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"202324",2023-10-16T13:30:00.000Z,2023-10-16T14:00:00.000Z,"Perche point par point",0.111,0.157,2024-03-15T14:25:19.000Z
"202306",2023-03-07T08:00:00.000Z,2023-03-07T08:30:00.000Z,"Perche point par point",0.178,0.337,2024-03-15T14:17:31.000Z
"202307",2023-03-13T08:30:00.000Z,2023-03-13T09:00:00.000Z,"Perche point par point",0.215,0.517,2024-03-15T14:18:05.000Z
"202309",2023-04-03T12:30:00.000Z,2023-04-03T13:00:00.000Z,"Perche point par point",0.242,0.6910000000000001,2024-03-15T14:19:11.000Z
"202310",2023-04-21T07:30:00.000Z,2023-04-21T08:00:00.000Z,"Perche point par point",0.17200000000000001,0.314,2024-03-15T14:19:35.000Z
"202320",2023-07-27T12:30:00.000Z,2023-07-27T13:00:00.000Z,"Perche point par point",0.121,0.17500000000000002,2024-03-15T14:23:40.000Z
"202311",2023-05-09T11:45:00.000Z,2023-05-09T12:15:00.000Z,"Perche point par point",0.157,0.28500000000000003,2024-03-15T14:20:04.000Z
"202304",2023-02-09T13:00:00.000Z,2023-02-09T13:30:00.000Z,"Perche point par point",0.19,0.403,2024-03-15T14:16:47.000Z
"202305",2023-02-27T12:30:00.000Z,2023-02-27T13:00:00.000Z,"Perche point par point",0.176,0.309,2024-03-15T14:17:07.000Z
"202313",2023-06-05T12:50:00.000Z,2023-06-05T13:20:00.000Z,"Perche point par point",0.129,0.178,2024-03-15T14:21:08.000Z
"202314",2023-06-12T06:30:00.000Z,2023-06-12T07:00:00.000Z,"Perche point par point",0.17400000000000002,0.332,2024-03-15T14:21:35.000Z
"202317",2023-07-04T12:00:00.000Z,2023-07-04T12:30:00.000Z,"Perche point par point",0.11,0.122,2024-03-15T14:22:51.000Z
"202322",2023-08-30T14:00:00.000Z,2023-08-30T14:30:00.000Z,"Perche point par point",0.11,0.156,2024-03-15T14:24:37.000Z
"202301",2023-01-04T14:45:00.000Z,2023-01-04T15:15:00.000Z,"Perche point par point",0.22,0.544,2024-03-15T14:15:30.000Z
"202318",2023-07-11T07:30:00.000Z,2023-07-11T08:00:00.000Z,"Perche point par point",0.098,0.088,2024-03-15T14:23:11.000Z
"202321",2023-07-31T07:00:00.000Z,2023-07-31T07:30:00.000Z,"Perche point par point",0.11900000000000001,0.168,2024-03-15T14:24:25.000Z
"202402",2024-04-16T12:00:00.000Z,2024-04-16T12:30:00.000Z,"Perche point par point",0.262,1.02,2024-04-16T14:28:05.000Z
"202308",2023-03-27T12:00:00.000Z,2023-03-27T12:30:00.000Z,"Perche point par point",0.203,0.484,2024-03-15T14:18:51.000Z
"202302",2023-01-09T13:00:00.000Z,2023-01-09T13:30:00.000Z,"Perche point par point",0.292,1.03,2024-03-15T14:15:52.000Z
"202303",2023-02-01T07:30:00.000Z,2023-02-01T08:00:00.000Z,"Perche point par point",0.209,0.499,2024-03-15T14:16:14.000Z
"202312",2023-05-17T07:00:00.000Z,2023-05-17T07:30:00.000Z,"Perche point par point",0.161,0.303,2024-03-15T14:20:41.000Z
"202316",2023-06-26T07:30:00.000Z,2023-06-26T08:00:00.000Z,"Perche point par point",0.128,0.184,2024-03-15T14:22:28.000Z
"202315",2023-06-19T11:00:00.000Z,2023-06-19T11:30:00.000Z,"Perche point par point",0.17,0.304,2024-03-15T14:22:09.000Z
"202319",2023-07-17T07:00:00.000Z,2023-07-17T07:30:00.000Z,"Perche point par point",0.138,0.226,2024-03-15T14:23:25.000Z
"202323",2023-09-20T13:45:00.000Z,2023-09-20T14:15:00.000Z,"Perche point par point",0.12,0.17400000000000002,2024-03-15T14:24:53.000Z
"202401",2024-03-26T10:00:00.000Z,2024-03-26T10:30:00.000Z,"Perche point par point",0.241,0.79,2024-03-26T12:35:47.000Z
"202403",2024-07-18T13:00:00.000Z,2024-07-18T13:30:00.000Z,"Perche point par point",0.202,0.528,2024-07-18T14:23:37.000Z
