noct,nopt,a,b,h0,hsup
1119,1,0,0,0,59
1119,2,9.736000000000001e-07,2.2814,-318.5,2477
1120,1,0,0,0,141
1120,2,0.0001536,1.6206,-81.2,2655
1121,1,0,0,0,100
1121,2,3.223e-05,1.8579,-122,2425
1336,1,0,0,0,550
1336,2,1.144,1.1247,479,2000
1338,1,0,0,0,-656
1338,2,208.6,0.2689,-656,300
1339,1,0,0,0,-739
1339,2,53.25,0.5,-739,280
1343,1,0,0,0,-640
1343,2,208.6,0.2689,-656,-300
1462,1,0,0,0,550
1462,2,2.598,1.0089,529,2000
