noct,nopt,h,q
612,11,1000,19.4
612,12,1200,23.5
612,13,1400,27.700001
612,14,1600,31.799999
612,15,1800,35.299999
612,16,2000,38.5
612,17,2200,42
612,18,2400,46.5
612,19,2600,52
612,20,2800,58
612,21,3000,65
612,22,3200,72
612,23,3400,81.5
612,24,3600,92
612,25,3800,105
612,26,4000,122
612,27,4500,192
612,28,5000,282
612,29,5500,390
616,1,0,0.183
616,2,23,0.289
616,3,47,0.40599999
616,4,94,0.685
616,5,157,1.09
616,6,188,1.39
616,7,266,2.27
616,8,372,3.4000001
616,9,608,5.71
616,10,1180,12.4
616,11,1652,19.299999
616,12,2004,26.9
616,13,2355,36.900002
616,14,2707,49.900002
616,15,3058,66.599998
492,1,981,0.43700001
492,2,1011,0.80199999
492,3,1041,1.23
492,4,1101,2.24
492,5,1220,4.7399998
492,6,1339,7.7399998
492,7,1458,11.2
492,8,1697,19.200001
492,9,1935,28.299999
492,10,2412,49.799999
492,11,2889,74.599998
492,12,3843,133
492,13,4797,201
493,1,981,0.43700001
493,2,1011,0.80199999
493,3,1041,1.23
493,4,1101,2.24
493,5,1220,4.7399998
493,6,1339,7.7399998
493,7,1458,11.2
493,8,1697,19.200001
493,9,1935,28.299999
493,10,2412,49.799999
493,11,2889,74.599998
493,12,3843,133
493,13,4797,201
570,1,400,0.15000001
570,2,450,0.2
570,3,500,0.28
570,4,550,0.38
570,5,600,0.56999999
570,6,650,0.81999999
570,7,700,1.1
570,8,1000,3.0999999
570,9,1200,4.6999998
570,10,1400,6.6999998
570,11,1600,8.8000002
570,12,2000,13.4
578,1,2292,14
578,2,2502,27
578,3,2712,42.599998
632,1,80,0.050000001
632,2,150,0.12
632,3,200,0.25
632,4,250,0.44999999
632,5,300,0.69999999
632,6,350,1
632,7,400,1.35
632,8,500,2.3499999
632,9,600,3.4000001
632,10,700,4.5999999
632,11,800,5.9000001
632,12,1000,8.5
632,13,1200,11.2
632,14,1500,16
632,15,1800,22
632,16,2200,31.5
632,17,2400,37
632,18,2800,49
642,10,2400,110
642,11,3200,143
643,1,-226,0
643,2,-158,0.2
643,3,-89,1.8
643,4,-21,4.3000002
643,5,47,7.1999998
643,6,116,10.7
643,7,184,14.6
643,8,253,19
643,9,321,23.6
643,10,389,28.6
643,11,458,32.900002
643,12,526,34.599998
643,13,595,36.299999
643,14,663,38
643,15,732,39.799999
643,16,800,41.599998
643,17,868,43.400002
643,18,937,45.200001
643,19,1005,47.099998
643,20,1074,49.099998
643,21,1142,51
643,22,1211,53
643,23,1279,55
643,24,1347,57
643,25,1416,59.099998
643,26,1484,61.200001
643,27,1553,63.299999
643,28,1621,65.5
643,29,1689,67.699997
643,30,1758,69.900002
643,31,1826,72.099998
643,32,1895,74.400002
643,33,1963,76.699997
643,34,2032,79
643,35,2100,81.300003
643,36,2168,83.699997
643,37,2237,86.099998
643,38,2305,88.5
643,39,2374,91
643,40,2442,93.5
643,41,2511,96
643,42,2579,98.5
643,43,2647,101
643,44,2716,104
643,45,2784,106
643,46,2853,109
643,47,2921,112
643,48,2989,114
643,49,3058,117
643,50,3126,120
643,51,3195,123
643,52,3263,128
643,53,3332,134
643,54,3400,140
643,55,3468,147
643,56,3537,155
643,57,3605,164
643,58,3674,173
643,59,3742,182
643,60,3811,193
643,61,3879,203
643,62,3947,215
643,63,4016,226
643,64,4084,238
643,65,4153,251
643,66,4221,264
643,67,4289,278
643,68,4358,292
643,69,4426,306
643,70,4495,321
643,71,4563,336
643,72,4632,352
643,73,4700,368
643,74,4768,385
643,75,4837,402
643,76,4905,419
643,77,4974,437
643,78,5042,455
643,79,5111,473
643,80,5179,492
643,81,5247,511
643,82,5316,531
643,83,5384,551
643,84,5453,571
643,85,5521,591
643,86,5589,612
643,87,5658,634
643,88,5726,655
643,89,5795,677
643,90,5863,700
643,91,5932,722
643,92,6000,745
1123,1,950,0.83999997
1123,2,1014,2.3699999
1123,3,1077,4.3600001
1123,4,1141,6.6999998
1123,5,1205,9.3699999
1123,6,1268,12.3
1123,7,1332,15.5
1123,8,1396,18.9
1123,9,1459,22.6
1123,10,1523,25
1123,11,1587,27.4
1123,12,1651,30
1123,13,1714,32.599998
1123,14,1778,35.299999
1123,15,1842,38
1123,16,1905,40.900002
1123,17,1969,43.900002
498,1,900,0.98000002
498,2,1000,1.33
498,3,1050,1.53
498,4,1090,1.72
498,5,1100,1.8
498,6,1150,2.45
498,7,1300,5.6999998
498,8,2000,25
498,9,3000,60
498,10,3500,85
498,11,4000,115
498,12,4800,180
499,1,970,1.35
499,2,1050,1.9
499,3,1120,2.73
499,4,1200,4.0799999
499,5,1310,6.3000002
499,6,1400,8
499,7,1700,14.5
499,8,2000,23
499,9,2240,30
499,10,2400,35
499,11,2700,46
499,12,3000,59
499,13,3500,85
499,14,4000,115
499,15,4800,180
524,1,500,0.54000002
524,2,600,1.65
524,3,800,5.8000002
524,4,930,8.5
524,5,1150,13.5
524,6,1300,19
524,7,1600,32.799999
524,8,1900,47.599998
524,9,2200,64.699997
524,10,2500,83.800003
524,11,3200,136
524,12,4000,207
524,13,5000,313
524,14,6000,440
524,15,7000,629
524,16,8000,871
528,1,500,1.5
528,2,600,2.3
528,3,700,3.5999999
528,4,800,5.3499999
528,5,1000,10.7
528,6,1200,16.4
528,7,1400,24.5
528,8,1600,33.599998
528,9,1900,47.599998
528,10,2200,64.699997
528,11,2500,83.800003
528,12,3200,136
528,13,4000,207
528,14,5000,313
528,15,6000,440
528,16,7000,629
645,1,500,0.53100002
645,2,579,1.5
645,3,658,2.76
645,4,737,4.2399998
645,5,816,5.9299998
645,6,895,7.8000002
645,7,974,9.8400002
645,8,1053,12
645,9,1132,14.3
645,10,1211,17
645,11,1289,19.9
645,12,1368,22.9
645,13,1447,26.1
645,14,1526,29.5
645,15,1605,33
645,16,1684,36.700001
645,17,1763,40.599998
645,18,1842,44.599998
645,19,1921,48.799999
645,20,2000,53.099998
645,21,2079,57.599998
645,22,2158,62.200001
645,23,2237,66.900002
645,24,2316,71.800003
645,25,2395,76.900002
645,26,2474,82
645,27,2553,87.300003
645,28,2632,92.800003
645,29,2711,98.400002
645,30,2789,104
645,31,2868,110
645,32,2947,116
645,33,3026,122
645,34,3105,128
645,35,3184,135
645,36,3263,141
645,37,3342,148
645,38,3421,154
645,39,3500,161
645,40,3579,168
645,41,3658,175
645,42,3737,182
645,43,3816,190
645,44,3895,197
645,45,3974,205
645,46,4053,212
645,47,4132,220
645,48,4211,228
645,49,4289,236
645,50,4368,244
645,51,4447,252
645,52,4526,261
645,53,4605,269
645,54,4684,278
645,55,4763,286
645,56,4842,295
645,57,4921,304
645,58,5000,313
645,59,5079,322
1123,18,2033,46.900002
1123,19,2096,50
1123,20,2160,53.200001
1123,21,2224,56.5
1123,22,2287,60.099998
1123,23,2351,64.199997
1123,24,2415,68.5
1123,25,2478,73
645,60,5158,331
645,61,5237,341
645,62,5316,350
645,63,5395,360
645,64,5474,369
645,65,5553,379
645,66,5632,389
645,67,5711,399
645,68,5789,409
645,69,5868,420
645,70,5947,432
645,71,6026,444
645,72,6105,457
645,73,6184,470
645,74,6263,484
645,75,6342,498
645,76,6421,512
645,77,6500,527
645,78,6579,542
645,79,6658,558
645,80,6737,574
645,81,6816,590
645,82,6895,606
645,83,6974,623
645,84,7053,640
645,85,7132,658
645,86,7211,676
645,87,7289,694
645,88,7368,712
645,89,7447,731
645,90,7526,750
645,91,7605,770
645,92,7684,789
645,93,7763,809
645,94,7842,829
645,95,7921,850
645,96,8000,871
513,1,370,0.0049999999
513,2,385,0.029999999
513,3,400,0.079999998
513,4,410,0.13
513,5,420,0.19
513,6,430,0.25999999
513,7,450,0.421
513,8,460,0.50999999
513,9,470,0.63999999
513,10,480,0.78100002
513,11,490,0.935
513,12,520,1.4299999
513,13,540,1.8
513,14,550,2
513,15,570,2.45
513,16,600,3
513,17,650,3.6500001
513,18,820,4.9099998
513,19,980,6.2600002
513,20,1290,9.2299995
513,21,1420,10.6
513,22,1440,10.9
513,23,1460,11.1
513,24,1480,11.4
513,25,1500,11.6
513,26,1520,11.9
513,27,1540,12.1
513,28,1560,12.4
513,29,1680,14
513,30,1740,15
513,31,1850,17
513,32,2050,20.9
513,33,2090,21.799999
514,1,500,1.7
514,2,700,3.5
514,3,1200,13.2
514,4,1500,30.5
514,5,2000,60
514,6,4000,185
514,7,6000,425
514,8,7000,575
656,1,300,0.25999999
656,2,350,0.28999999
656,3,400,0.34
656,4,450,0.41
656,5,500,0.50999999
656,6,550,0.63999999
656,7,600,0.81
656,8,650,1
656,9,700,1.25
656,10,1000,3.0999999
656,11,1200,4.6999998
656,12,1400,6.6999998
656,13,1600,8.8000002
656,14,2000,13.4
659,18,1400,60
659,19,1800,75
659,20,2400,100
659,21,3200,142
659,22,4000,190
649,1,1030,0.5
649,2,1080,0.91600001
649,3,1169,2.3599999
649,4,1270,5.0300002
649,5,1391,8.1599998
649,6,1595,13.7
649,7,1904,22
649,8,2313,33.599998
649,9,2700,44.900002
649,10,4000,87
649,11,4800,120
652,1,180,0.43000001
652,2,200,0.5
652,3,225,0.60000002
652,4,275,0.85000002
652,5,325,1.2
652,6,400,1.75
652,7,500,2.5
652,8,600,3.3299999
652,9,750,4.6500001
652,10,900,6.1999998
652,11,1050,8
652,12,1300,12
675,1,104,0.115
675,2,142,0.141
675,3,181,0.17399999
675,4,258,0.257
675,5,269,0.27399999
675,6,304,0.52399999
675,7,317,0.62800002
675,8,378,1.08
675,9,540,2.0899999
675,10,1193,8.6000004
675,11,1361,11.9
675,12,1529,16.1
675,13,1697,21.6
675,14,1865,28.700001
675,15,2033,37.700001
675,16,2201,48.900002
675,17,2369,62.900002
675,18,2536,80.199997
686,1,2500,275
686,2,2600,300
844,1,0,0.14
844,2,50,0.25
844,3,107,0.40900001
844,4,117,0.47600001
844,5,124,0.56999999
844,6,130,0.639
844,7,231,1.1799999
844,8,378,2.1300001
844,9,538,3.3499999
844,10,677,4.7199998
844,11,696,4.9299998
844,12,717,5.0500002
844,13,747,5.1199999
844,14,831,5.3200002
844,15,1176,6.8800001
844,16,1455,8.71
844,17,1542,9.54
681,1,180,0.43000001
681,2,200,0.5
681,3,225,0.60000002
681,4,275,0.85000002
681,5,325,1.16
681,6,430,1.87
681,7,499,2.3399999
681,8,629,3.3599999
681,9,769,4.5100002
681,10,910,6.0799999
681,11,1050,8
681,12,1300,12
686,3,2700,325
686,4,2800,351
686,5,2900,377
686,6,3000,403
686,7,3100,430
686,8,3200,458
686,9,3300,487
686,10,3400,517
686,11,3500,548
686,12,3600,580
686,13,3700,614
686,14,3800,649
686,15,3900,686
686,16,4000,725
686,17,4100,766
686,18,4200,808
686,19,4300,852
686,20,4400,897
686,21,4500,943
686,22,4600,989
686,23,4700,1040
686,24,4800,1080
686,25,4900,1130
686,26,5000,1180
686,27,5100,1230
686,28,5200,1280
686,29,5300,1330
686,30,5400,1390
686,31,5500,1440
686,32,5600,1490
686,33,5700,1550
686,34,5800,1610
686,35,5900,1670
686,36,6000,1730
686,37,6100,1790
686,38,6200,1850
686,39,6300,1910
686,40,6400,1980
686,41,6500,2050
686,42,6600,2120
686,43,6700,2180
686,44,6800,2260
686,45,6900,2330
686,46,7000,2400
686,47,7100,2470
686,48,7200,2550
686,49,7300,2630
686,50,7400,2710
686,51,7500,2800
686,52,7600,2890
686,53,7700,2990
686,54,7800,3090
686,55,7900,3200
686,56,8000,3320
686,57,8100,3440
686,58,8200,3560
686,59,8300,3690
686,60,8400,3820
686,61,8500,3950
686,62,8600,4090
686,63,8700,4240
686,64,8800,4390
686,65,8900,4540
686,66,9000,4700
686,67,9100,4860
686,68,9200,5020
686,69,9300,5170
686,70,9400,5330
686,71,9500,5480
686,72,9600,5640
686,73,9700,5800
686,74,9800,5960
686,75,9900,6130
686,76,10000,6290
686,77,10070,6410
1092,16,2500,58
1092,17,2550,63
1092,18,2650,90
1092,19,2700,98
1093,1,120,0.015
1093,2,150,0.035
728,10,1600,16.5
728,11,1800,20
728,12,2200,28
728,13,3200,48
728,14,3300,53
728,15,3400,61
728,16,3500,72
728,17,3600,83
728,18,3700,93
728,19,3800,104
728,20,3900,115
728,21,4000,126
728,22,4100,137
728,23,4200,148
728,24,4300,158
728,25,4400,169
728,26,4500,180
1093,3,200,0.090000004
704,1,100,0.44
704,2,150,1
704,3,200,1.7
704,4,300,3.0999999
704,5,400,4.8000002
704,6,500,6.6999998
704,7,600,9
704,8,700,11.5
704,9,800,14
704,10,900,16.799999
704,11,1000,19.4
704,12,1200,23.5
704,13,1400,27.700001
704,14,1600,31.799999
704,15,1800,35.299999
704,16,2000,38.5
704,17,2200,42
704,18,2400,46.5
704,19,2600,52
704,20,2796,56.799999
704,21,2996,61.900002
704,22,3204,67.099998
704,23,3396,74.099998
704,24,3596,83
704,25,3722,92.199997
704,26,3858,105
704,27,4000,122
704,28,4500,192
704,29,5000,282
704,30,5500,390
727,23,4200,148
727,24,4300,158
727,25,4400,169
727,26,4500,180
728,1,450,0.035
728,2,500,0.13
728,3,600,0.97000003
728,4,700,2
728,5,800,3.0999999
728,6,950,5.0999999
728,7,1100,7.5
728,8,1200,9.1000004
728,9,1400,12.5
1111,1,800,0.40000001
1111,2,900,0.56999999
1111,3,1000,1.65
1111,4,1060,2.3
1111,5,1100,2.8
1111,6,1160,3.75
753,16,1990,6.46
753,17,2000,6.5999999
1182,1,104,0.115
1182,2,142,0.141
1182,3,181,0.17399999
1182,4,258,0.257
1182,5,269,0.27399999
1182,6,304,0.52399999
1182,7,317,0.62800002
1182,8,1100,5.5300002
1182,9,1280,6.6399999
1182,10,1430,7.6700001
1182,11,1570,8.6899996
1182,12,1711,10.3
1182,13,1759,11.7
1182,14,1800,14
1182,15,1948,24.799999
1182,16,2504,70.099998
1183,1,150,0.0099999998
1183,2,200,0.090000004
1183,3,250,0.27000001
1183,4,300,0.47499999
1183,5,350,0.75
1183,6,450,1.5
1183,7,500,1.8
1183,8,1000,5.1900001
1183,9,1403,7.79
1183,10,1596,9.04
1183,11,1724,10.5
1183,12,1800,13.7
1183,13,1975,27
1183,14,2500,69.900002
1184,1,-60,1.4
1184,2,-40,1.5
1184,3,100,2.0999999
1184,4,222,4.4000001
1184,5,255,5.3200002
1184,6,350,8.54
1184,7,669,20.6
1184,8,1356,59.599998
1184,9,1609,77
1184,10,1810,93
1184,11,2104,117
1184,12,2924,194
1184,13,3100,215
1184,14,3600,271
1184,15,3950,329
1184,16,4405,443
1184,17,4790,536
1185,1,0,1.41
1185,2,151,2.0599999
1185,3,186,2.6500001
1185,4,219,3.49
1185,5,246,4.5700002
1185,6,347,8.1099997
1185,7,575,16.4
1185,8,800,27.299999
1185,9,995,37.400002
1185,10,1201,48.900002
1185,11,1406,62.5
1185,12,1609,77
1185,13,1810,93
1185,14,2104,117
1185,15,2956,199
1185,16,3101,214
1185,17,3333,239
1185,18,3639,274
1185,19,3945,328
1185,20,4394,437
1185,21,4803,540
1186,1,-60,1.4
1186,2,-40,1.5
1186,3,120,3.76
1186,4,191,4.9299998
1186,5,256,6.1799998
1186,6,308,7.6700001
1186,7,575,16.4
1186,8,800,27.299999
1186,9,995,37.400002
1186,10,1201,48.900002
1186,11,1406,62.5
1186,12,1609,77
1186,13,1810,93
1186,14,2104,117
1186,15,2924,195
1186,16,3136,217
1186,17,3250,229
1186,18,3371,244
1186,19,3662,278
1186,20,3953,330
1186,21,4454,454
1186,22,4807,541
1187,1,0,1.28
1187,2,120,3.2
1188,1,100,0.050000001
1188,2,150,0.12
1188,3,200,0.27000001
1188,4,250,0.50999999
1188,5,300,0.81999999
1188,6,709,3.1300001
1188,7,1007,5.0300002
1188,8,1209,6.3400002
1188,9,1455,7.9200001
1188,10,1508,8.3199997
1188,11,1562,8.7200003
1191,1,100,0.050000001
1191,2,150,0.153
1191,3,200,0.43599999
1191,4,250,0.89999998
1191,5,300,1.1900001
1191,6,500,2.3900001
1191,7,750,3.9200001
1191,8,1000,5.4699998
1191,9,1250,7.04
1191,10,1400,8
1191,11,1500,8.5500002
1191,12,1627,9.54
1191,13,1676,10.1
1191,14,1708,10.4
1204,20,1726,14.6
1204,21,1749,16.700001
1204,22,1777,19
1204,23,1817,22.6
1205,1,370,0.0049999999
1205,2,400,0.125
1205,3,420,0.23
1205,4,450,0.41999999
1205,5,481,0.787
1205,6,518,1.28
1205,7,551,1.8
1205,8,577,2.27
1205,9,601,2.8199999
1205,10,624,3.23
1205,11,645,3.53
1205,12,668,3.78
1205,13,701,4.0700002
1205,14,750,4.4000001
1205,15,850,5.0700002
1205,16,997,6
1205,17,1180,7.21
1205,18,1383,9.1400003
1205,19,1549,11.2
1205,20,1619,12.3
1205,21,1713,14.1
1205,22,1730,15
1205,23,1757,17.299999
1205,24,1816,22.6
1207,1,-162,0.39500001
1207,2,150,1
1207,3,200,1.7
1207,4,300,3.0999999
1207,5,400,4.8000002
1207,6,500,6.6999998
1207,7,600,9
1207,8,700,11.5
1207,9,800,14
1207,10,900,16.799999
1207,11,1000,19.4
1207,12,1200,23.5
1207,13,1400,27.700001
1207,14,1600,31.799999
1207,15,1800,35.299999
1207,16,2000,38.5
1207,17,2200,42
1207,18,2400,46.5
1207,19,2600,52
1207,20,2796,56.799999
1207,21,2996,61.900002
1207,22,3204,67.099998
1207,23,3396,74.099998
1207,24,3596,83
1207,25,3722,94
1207,26,3823,107
1207,27,3923,130
1207,28,4233,215
1207,29,4580,317
1207,30,4825,399
1208,1,-162,0.39500001
1208,2,150,1
1208,3,200,1.7
1208,4,300,3.0999999
1208,5,400,4.8000002
1208,6,500,6.6999998
1208,7,600,9
1208,8,700,11.5
1208,9,800,14
1208,10,900,16.799999
1208,11,1000,19.4
1208,12,1200,23.5
1208,13,1400,27.700001
1208,14,1600,31.799999
1208,15,1800,35.299999
1208,16,2000,38.5
1208,17,2200,42
1208,18,2400,46.5
1208,19,2600,52
1208,20,2796,56.799999
1208,21,2996,61.900002
795,1,3950,781
795,2,4000,800
795,3,4050,830
795,4,4100,860
795,5,4150,885
795,6,4200,909
795,7,4250,934
795,8,4300,959
795,9,4350,982
795,10,4400,1010
795,11,4450,1030
795,12,4500,1050
795,13,4550,1070
795,14,4600,1100
795,15,4650,1120
795,16,4700,1150
795,17,4750,1170
795,18,4800,1200
795,19,4850,1220
795,20,4900,1250
795,21,4950,1270
795,22,5000,1300
795,23,5050,1330
795,24,5100,1350
795,25,5150,1380
795,26,5200,1410
795,27,5250,1440
796,1,4350,1030
796,2,4400,1050
796,3,4450,1070
796,4,4500,1100
796,5,4550,1120
796,6,4600,1150
796,7,4650,1170
796,8,4700,1200
796,9,4750,1220
796,10,4800,1250
796,11,4850,1270
796,12,4900,1300
796,13,4950,1330
796,14,5000,1350
796,15,5050,1380
796,16,5100,1410
796,17,5150,1440
796,18,5200,1460
796,19,5250,1490
796,20,5300,1520
796,21,5350,1550
796,22,5400,1580
796,23,5450,1610
796,24,5500,1650
796,25,5550,1680
796,26,5600,1710
796,27,5650,1750
796,28,5700,1780
796,29,5750,1820
796,30,5800,1850
796,31,5850,1890
796,32,5900,1930
796,33,5950,1960
796,34,6000,2000
796,35,6050,2040
796,36,6100,2080
796,37,6150,2120
796,38,6200,2160
796,39,6250,2200
796,40,6300,2240
796,41,6350,2280
796,42,6400,2320
796,43,6450,2360
796,44,6500,2410
796,45,6550,2450
796,46,6600,2490
796,47,6650,2540
796,48,6700,2580
796,49,6750,2630
796,50,6800,2680
796,51,6850,2720
796,52,6900,2770
796,53,6950,2820
796,54,7000,2860
796,55,7050,2910
796,56,7100,2960
796,57,7150,3010
796,58,7200,3060
796,59,7250,3110
796,60,7300,3150
796,61,7350,3200
796,62,7400,3250
796,63,7450,3310
796,64,7500,3360
796,65,7550,3410
796,66,7600,3460
796,67,7650,3510
796,68,7700,3570
796,69,7750,3620
796,70,7800,3680
796,71,7850,3730
796,72,7900,3790
796,73,7950,3840
796,74,8000,3900
796,75,8050,3960
796,76,8100,4010
796,77,8150,4070
796,78,8200,4130
796,79,8250,4190
796,80,8300,4250
796,81,8350,4310
796,82,8400,4370
796,83,8450,4430
796,84,8500,4490
793,1,2200,114
793,2,2300,157
793,3,2400,201
793,4,2500,244
793,5,2600,287
793,6,2700,330
793,7,2800,372
793,8,2900,414
793,9,3000,456
793,10,3100,497
793,11,3200,538
793,51,7200,3180
793,52,7300,3290
793,53,7400,3410
793,54,7500,3520
793,55,7600,3630
793,56,7700,3750
793,57,7800,3860
793,58,7900,3970
793,59,8000,4090
793,60,8100,4200
793,61,8200,4320
793,62,8300,4430
793,63,8400,4550
793,64,8500,4660
793,65,8600,4780
793,66,8700,4890
793,67,8800,5000
793,68,8900,5120
793,69,9000,5230
794,1,2200,53
794,2,2300,95
794,3,2400,136
794,4,2500,177
794,5,2600,219
794,6,2700,260
794,7,2800,301
794,8,2900,343
794,9,3000,384
794,10,3100,425
794,11,3200,467
794,12,3300,508
794,13,3400,550
794,14,3500,591
794,15,3600,633
794,16,3700,675
794,17,3800,716
794,18,3900,757
794,19,4000,798
794,20,4300,942
794,21,4585,1090
794,22,5641,1700
794,23,6014,1940
794,24,6100,1990
794,25,6200,2070
794,26,6300,2150
794,27,6400,2230
794,28,6500,2320
794,29,6600,2400
794,30,6700,2490
794,31,6800,2580
794,32,6900,2680
794,33,7000,2780
794,34,7100,2880
794,35,7200,2980
794,36,7300,3080
794,37,7400,3190
794,38,7500,3300
794,39,7600,3410
794,40,7700,3530
794,41,7800,3650
794,42,7900,3770
794,43,8000,3890
794,44,8100,4020
794,45,8200,4150
794,46,8300,4280
794,47,8400,4420
794,48,8500,4550
794,49,8600,4690
794,50,8700,4830
794,51,8800,4960
794,52,8900,5100
794,53,9000,5240
795,28,5300,1460
795,29,5350,1490
795,30,5400,1520
795,31,5450,1550
795,32,5500,1580
795,33,5550,1610
795,34,5600,1650
795,35,5650,1680
795,36,5700,1710
795,37,5750,1750
795,38,5800,1780
795,39,5850,1820
795,40,5900,1850
795,41,5950,1890
795,42,6000,1930
795,43,6050,1960
795,44,6100,2000
795,45,6150,2040
795,46,6200,2080
795,47,6250,2120
795,48,6300,2160
795,49,6350,2200
795,50,6400,2240
795,51,6450,2280
795,52,6500,2320
795,53,6550,2360
795,54,6600,2410
795,55,6650,2450
795,56,6700,2490
795,57,6750,2540
795,58,6800,2580
795,59,6850,2630
795,60,6900,2680
795,61,6950,2720
795,62,7000,2770
795,63,7050,2820
795,64,7100,2860
795,65,7150,2910
795,66,7200,2960
795,67,7250,3010
795,68,7300,3060
795,69,7350,3110
795,70,7400,3150
795,71,7450,3200
795,72,7500,3250
795,73,7550,3310
795,74,7600,3360
795,75,7650,3420
795,76,7700,3470
795,77,7750,3530
795,78,7800,3590
795,79,7850,3650
795,80,7900,3710
795,81,7950,3770
795,82,8000,3830
809,1,800,450
809,2,1385,1070
809,3,1760,1510
809,4,2483,2770
809,5,4000,5560
832,1,599,371
832,2,1239,797
832,3,1513,1010
1198,1,50,1.55
1198,2,100,2.25
1198,3,150,3.25
1198,4,200,4.5
1198,5,300,7.5500002
1198,6,450,12.9
1198,7,600,18.9
1198,8,750,25.200001
1198,9,1000,37
1198,10,1600,76
1198,11,1993,107
1198,12,2400,143
1198,13,2800,181
1199,1,50,1.3200001
1199,2,100,1.95
1199,3,150,2.8
1199,4,200,4
1199,5,300,7.0999999
1199,6,450,12.2
1199,7,600,17.9
1199,8,750,24
1199,9,1100,43
1199,10,1600,76
1199,11,2003,107
1199,12,2837,185
1199,13,3644,273
1200,1,0,1
1200,2,50,1.3200001
1200,3,100,1.95
1200,4,150,2.8
1200,5,200,4
1200,6,350,8.8000002
1200,7,500,14
1200,8,650,20
1200,9,750,23.9
1200,10,1000,37
1200,11,1400,62
1200,12,1993,107
1200,13,2383,143
1200,14,2774,179
1200,15,3634,273
1201,1,50,2.4000001
1201,2,150,3.7
1201,3,250,5.6999998
1201,4,350,8.3000002
1201,5,450,11.6
1201,6,600,17.4
1201,7,750,23.9
1201,8,1000,37.5
1201,9,1400,62
1201,10,1953,106
1201,11,2757,178
1202,1,0,0.81999999
1202,2,50,1.2
1202,3,100,1.8
1202,4,150,2.54
1202,5,200,3.5
1202,6,250,4.6799998
1202,7,350,7.4499998
1202,8,450,10.5
1202,9,550,13.9
1202,10,650,17.799999
1202,11,750,22.200001
1202,12,900,30.1
1202,13,1200,48.5
1202,14,1700,84
1202,15,2902,194
1203,1,0,0
1203,2,200,4.3000002
1203,3,300,6.73
1203,4,350,8.1499996
1203,5,400,9.7200003
1203,6,450,11.4
1203,7,500,13.3
1203,8,550,15.4
1203,9,600,17.6
1203,10,650,20
1203,11,700,22.5
1203,12,1000,40
1203,13,1500,72.5
1203,14,2300,134
1203,15,2571,159
1203,16,2782,178
1203,17,3100,212
1203,18,3400,244
1203,19,3700,286
1203,20,3985,338
1203,21,4161,380
786,1,2203,91.599998
786,2,2473,167
786,3,2742,255
786,4,3280,463
786,5,3819,705
786,6,4357,977
786,7,5434,1600
786,8,5689,1770
786,9,6075,2110
786,10,7258,3210
786,11,8029,3930
786,12,8993,4820
796,85,8550,4550
796,86,8600,4610
796,87,8650,4670
906,1,998,1.22
906,2,1049,2.3
906,3,1118,5.0999999
906,4,1202,8.8000002
906,5,1899,41.200001
906,6,2303,60
906,7,2500,69.099998
906,8,3022,96.099998
906,9,3070,99.099998
906,10,3100,102
906,11,3119,105
1204,1,370,0.0049999999
1204,2,400,0.125
1204,3,420,0.23
793,12,3300,578
793,13,3400,617
793,14,3500,656
793,15,3600,695
793,16,3700,734
793,17,3800,773
793,18,3900,813
793,19,4000,853
793,20,4100,894
793,21,4200,935
793,22,4300,978
793,23,4400,1020
793,24,4500,1070
793,25,4600,1110
793,26,4700,1160
793,27,4800,1210
793,28,4900,1260
793,29,5000,1320
793,30,5100,1370
793,31,5200,1420
793,32,5300,1480
793,33,5400,1540
793,34,5500,1600
793,35,5600,1660
793,36,5700,1720
793,37,5800,1790
793,38,5900,1850
793,39,6000,1930
793,40,6100,2010
793,41,6200,2090
793,42,6300,2180
793,43,6400,2270
793,44,6500,2370
793,45,6600,2480
793,46,6700,2590
793,47,6800,2710
793,48,6900,2830
793,49,7000,2940
793,50,7100,3060
795,83,8050,3900
795,84,8100,3960
795,85,8150,4020
795,86,8200,4090
795,87,8250,4160
795,88,8300,4220
795,89,8350,4290
795,90,8400,4360
795,91,8450,4430
795,92,8500,4500
795,93,8550,4570
795,94,8600,4640
795,95,8650,4720
795,96,8700,4790
795,97,8750,4870
795,98,8800,4940
795,99,8850,5020
795,100,8890,5080
796,88,8700,4730
796,89,8750,4800
796,90,8800,4860
796,91,8850,4920
796,92,8900,4990
796,93,8950,5050
796,94,9000,5120
796,95,9050,5180
796,96,9100,5250
796,97,9150,5320
796,98,9200,5390
796,99,9250,5460
796,100,9260,5470
1192,1,50,0.64999998
1192,2,100,1.5
1192,3,200,3.4000001
1192,4,400,8.1999998
1192,5,500,13.5
1193,1,50,0.60000002
1193,2,100,1.52
1193,3,150,2.03
1193,4,300,6.8000002
1193,5,450,12.3
1193,6,600,18.5
1193,7,750,25.5
1193,8,900,33.099998
1193,9,1050,41.5
1193,10,1200,50.599998
1193,11,1350,60.5
1193,12,1500,71.099998
1193,13,1650,82.400002
1193,14,1800,94.5
1193,15,1950,107
1193,16,2250,135
1193,17,2397,148
1193,18,2550,162
1193,19,2819,187
1193,20,3067,212
1193,21,3381,245
1193,22,3622,273
1193,23,3950,329
1193,24,4264,404
1193,25,4488,464
1193,26,4804,540
1194,1,150,2.55
1194,2,300,7.0999999
1194,3,450,12.3
1194,4,550,16.200001
1194,5,650,20.5
1194,6,750,25.6
1194,7,900,34.700001
1194,8,1600,77.800003
1194,9,1803,93.699997
1194,10,2200,128
