noct,nopt,a,b,h0,hsup
1195978,9,0.02857,1,850,1900
1195978,10,0.03125,1,940,2220
1195978,11,0.03846,1,1180,2480
1195978,12,0.04,1,1230,2730
1195978,13,0.04348,1,1350,2960
1195981,1,0,0,0,428
1195981,2,0.00765,1,428,430
1195981,3,0.0001997,1.6338,416,588
1195981,4,0.0003895,1.5453,438,779
1195981,5,6.240999999999999e-05,1.8536,432,926
1195981,6,0.001969,1.3586,553,1017
1195981,7,0.001859,1.4124,634,1100
1195981,8,0.0001895,1.7482,571,1230
1195981,9,0.0007936,1.5372,596,1400
1195983,1,0,0,0,200
1195983,2,0.001367,1,99.8,230
1195983,3,0.00127,1,89.8,267
1195983,4,0.0256,0.5004999999999999,190.1,335
1195983,5,0.001396,1.0004,114.2,395
1195983,6,4.366e-08,2.4394,-314.3,430
1195983,7,0.003231,1.135,353.8,462
1195983,8,7.723e-07,2.4394,192.2,535
1195983,9,6.552e-07,2.4394,168.3,616
1195983,10,1.299e-06,2.4394,277.8,629
1195983,11,1.299e-06,2.4394,277.8,730
1195983,12,7.166000000000001e-07,2.4394,152.9,872
1195983,13,4.973e-07,2.4394,36.7,979
1195983,14,6.94e-07,2.4394,157.1,1170
1195983,15,1.595e-06,2.2831,38,1438
1195984,1,0,0,0,400
1195984,2,6.995e-07,2.477,314,480
1195984,3,3.928e-05,1.7255,330.9,518
1195984,4,7.616e-05,1.7255,390.5,574
1195984,5,8.017999999999999e-05,1.7255,395.9,670
1195984,6,1.255e-07,2.639,216,730
1195984,7,2.909e-07,2.5352,253.7,911
1195984,8,2.328e-06,2.3292,433.2,1068
1195984,9,1.251e-05,2.0284,346.7,1856
1195985,1,0,0,0,160
1195985,2,2.947e-08,2.884,-3,217
1195985,3,2.947e-08,2.884,-3,269
1195985,4,2.947e-08,2.884,-3,299
1195985,5,2.947e-08,2.884,-3,352
1195985,6,2.947e-08,2.884,-3,483
1195985,7,2.947e-08,2.884,-3,587
1195985,8,2.947e-08,2.884,-3,730
1195985,9,2.947e-08,2.884,-3,831
1195985,10,2.947e-08,2.884,-3,933
1195985,11,0.03931,0.9779,617,1008
1195985,12,0.03931,0.9779,617,1138
1195985,13,0.03931,0.9779,617,1235
1195986,1,0,0,0,369
1195986,2,0.0115,0.5175999999999999,368,500
1195986,3,0.04239,0.5004999999999999,488,583
1195986,4,0.0003274,1.5349,478,716
1195986,5,0.0004284,1.5372,518,789
1195986,6,0.001483,1.3966,594,902
1195986,7,3.673e-05,1.9886,542,1105
1195986,8,3.849e-10,3.4791,98,1390
1195987,1,0,0,0,399
1195987,2,0.01142,0.5006,387,500
1195987,3,5.161e-07,2.5379,369,620
1195987,4,5.161e-07,2.5379,369,651
1195987,5,3.623e-06,2.2518,408,789
1195987,6,8.049e-06,2.1716,460,1400
1195990,1,0,0,0,300
1195990,2,5.593e-08,2.7676,231,1216
1195991,1,0,0,0,300
1195991,2,6.144e-08,2.8732,299,490
1195991,3,6.144e-08,2.8732,299,532
1195991,4,6.144e-08,2.8732,299,607
1195991,5,6.144e-08,2.8732,299,655
1195991,6,6.144e-08,2.8732,299,736
1195991,7,6.144e-08,2.8732,299,828
1195991,8,6.144e-08,2.8732,299,902
1195991,9,6.144e-08,2.8732,299,1101
1195992,1,0,0,0,270
1195992,2,9.991e-05,1.1663,46.2,480
1195992,3,0.0007485,1.2734,426.4,586
1195992,4,4.764e-05,1.8694,448,670
1195992,5,7.734e-07,2.639,451.1,732
1195992,6,0.00621,1.1943,593.6,1270
1195992,7,0.004599,1.263,668.1,1857
1195993,1,0,0,0,259
1195993,2,0.0006695,1,209.7,377
1195993,3,3.42e-07,2.4847,211,408
1195993,4,3.474e-07,2.482,211,550
1195993,5,3.705e-07,2.4847,221,626
1195993,6,3.705e-07,2.4847,221,700
1195993,7,0.001555,1.3938,549,843
1195993,8,0.001555,1.3938,549,985
1195993,9,0.001555,1.3938,549,1127
1195993,10,0.001555,1.3938,549,1270
1195993,11,0.004574,1.263,662.3,1859
1195994,1,0,0,0,370
1195994,2,1.087e-06,2.3107,242,400
1195994,3,1.087e-06,2.3107,242,419
1195994,4,1.087e-06,2.3107,242,450
1195994,5,4.206e-07,2.3671,176.4,590
1195994,6,4.472e-06,2.1826,357,680
1195994,7,4.068e-06,2.253,398.8,931
1195994,8,2.348e-06,2.3287,381.5,1102
1195994,9,0.000339,1.5904,431.5,1855
1195997,1,0,0,0,153
1196044,10,0.007,1,457.1,600
1196044,11,3.939e-07,2.5823,297.9,620
1196044,12,0.008,1,472.5,640
1196044,13,0.008,1,472.5,660
1196044,14,2.164e-07,2.5823,214.2,680
1196044,15,0.008500000000000001,1,482.4,700
1196044,16,8.151e-10,3.3133,33.6,800
1196044,17,2.979e-07,2.3636,-110.3,1280
1196044,18,1.26e-07,2.3636,-720.5,1760
1196045,1,0,0,0,40
1196045,2,3.333e-05,1,40,70
1196045,3,1.641e-08,5,61,75
1196045,4,7.745999999999999e-08,5,65,80
1196045,5,0.01458,1.0334,76,90
1196045,6,0.005238,1.2728,71,100
1196045,7,0.003583,1.2728,60.9,138
1196045,8,0.005163,1.2728,80.09999999999999,452
1196045,9,0.004891,1.2728,64,700
1196045,10,0.004898,1.2728,66,1000
1196049,1,0,0,0,159
1196049,2,7.323e-07,2.4028,159,390
1196049,3,0.0002762,1.5322,284,688
1196049,4,5.888e-06,2.1408,245.4,950
1196049,5,5.497e-07,2.4188,66,2302
1196049,6,4.087e-06,2.31,952.7,2935
1196050,1,0,0,0,87
1196050,2,0,0,86,159
1196050,3,0.001987,0.5004999999999999,159,250
1196050,4,0.002427,0.8708,239.4,290
1196050,5,0.001642,1,244.9,385
1196050,6,0.001064,1.2498,311.2,451
1196050,7,5.611e-05,1.803,294,574
1196050,8,6.203e-07,2.4237,149.7,1250
1196050,9,0.02914,1,749,1401
1196050,10,0.0392,1,916.3,1600
1196050,11,0.04588,1,1015.9,1794
1196050,12,0.05495,1,1144.3,1996
1196050,13,0.07892,1,1403,2200
1196050,14,0.09208,1,1516.9,2402
1196050,15,0.1262,1,1756.1,2604
1196050,16,0.1804,1,2010.9,2798
1196050,17,0.2061,1,2109,2963
1196054,1,0,0,0,84
1196054,2,0.0008252999999999999,1,7,132
1196054,3,0.0008252999999999999,1,7,160
1196054,4,0.0008252999999999999,1,7,191
1196054,5,0.0008252999999999999,1,7,222
1196054,6,0.0008252999999999999,1,7,250
1196054,7,2.668e-05,1.7482,85,621
1196054,8,1.599e-06,2.2672,180,883
1196054,9,3.534e-06,2.2755,399,1151
1196054,10,5.212e-05,1.925,529,1651
1196054,11,0.0002905,1.713,670,1829
1196055,1,0,0,0,91
1196055,2,0.0001138,1.2498,-4.6,200
1196055,3,2.384e-07,2.3803,-18.2,362
1196055,4,5.08e-07,2.4413,121.6,669
1196055,5,9.697999999999999e-06,2.0123,184.2,853
1196055,6,2.051e-11,3.7728,-173.7,1179
1196055,7,2.306e-05,2.0342,499.8,1486
1196058,1,0,0,0,89
1196058,2,0.0004663,1.2625,89,166
1196058,3,7.423e-12,3.9519,-210.4,221
1196058,4,1.18e-11,3.9519,-162.6,282
1196058,5,1.479e-12,3.9519,-470,352
1196058,6,4.336e-12,3.9519,-274.1,782
1196058,7,9.517000000000001e-13,3.9519,-768.2,1421
1196058,8,2.721e-12,3.9519,-257.1,1799
1196058,9,1.957e-12,3.9519,-436.5,2081
1196058,10,1.052e-12,3.9519,-864.5,2424
1196058,11,2.706e-12,3.9519,-165,2968
1196059,1,0,0,0,84
1196059,2,0.0008252999999999999,1,7,132
1196059,3,0.0008252999999999999,1,7,160
1196059,4,0.00726,0.5673,7,199
1196059,5,0.00726,0.5673,7,280
1196059,6,8.058e-06,1.9942,130.5,310
1196059,7,8.691000000000001e-05,1.6392,180.5,658
1196059,8,4.328e-06,2.2672,333.3,794
1196059,9,1.508e-08,2.8912,-74.5,1151
1196059,10,3.237e-05,1.925,342.7,1309
1196059,11,3.237e-05,1.925,342.7,1673
1196059,12,0.0001637,1.713,415.3,1941
1196059,13,0.05802,1,1139.5,2103
1196059,14,0.06931,1,1296.5,2204
1196059,15,0.08617,1,1474,2298
1196059,16,0.09615,1,1559.6,2402
1196059,17,0.1289,1,1773.6,2499
1196059,18,0.1368,1,1815.5,2605
1196059,19,0.1771,1,1995.2,2701
1196059,20,0.1735,1,1980.6,2799
1196059,21,0.1905,1,2053.6,2904
1196059,22,0.2344,1,2212.9,2968
1196060,1,0,0,0,91
1196060,2,3.22e-05,1.2498,-171.6,203
1196060,3,1.507e-07,2.5484,52.9,311
1196060,4,1.091e-07,2.7247,108.1,442
1196060,5,5.402e-07,2.4693,123.4,657
1196060,6,1.258e-05,2.0123,192.4,858
1196060,7,0.0001732,1.6558,304.1,1151
1196060,8,0.0001941,1.7025,492.5,1701
1196060,9,0.05176,1,1038.3,1900
1196060,10,0.05859,1,1138.8,2098
1196060,11,0.07105,1.0004,1309.3,2300
1196077,2,0.0007355,1.2344,-40,10
1196077,3,3.745e-06,2.1172,-108.5,30
1196077,4,7.508e-06,2.1155,-70.09999999999999,45
1196077,5,0.0007,1.2976,-24.5,110
1196077,6,0.0004129,1.5063,13.2,200
1196077,7,8.915e-06,2.2045,-3.1,400
1196077,8,0.0002974,1.6459,33,600
1196077,9,0.0002974,1.6459,33,800
1196077,10,0.0002679,1.8282,381,1000
1196077,11,0.0002836,1.8282,400.2,1500
1196078,1,0,0,0,89
1196078,2,0.000472,1.1812,32,167
1196078,3,1.47e-06,2.3973,42,500
1196078,4,0.0002966,1.653,209,601
1196078,5,0.001729,1.4377,319.7,990
1196078,6,7.338e-06,2.1326,-51.5,1390
1196078,7,1.009e-05,2.1326,148,1650
1196078,8,0.02593,1.1625,866,1870
1196078,9,0.4474,0.7823,1113,2120
1196078,10,0.0003249,1.6409,-92,2740
1196078,11,0.009698,1.2608,638,3280
1196078,12,3.292e-06,2.1583,-760,3720
1196078,13,3.486e-06,2.1583,-642,3800
1196079,1,0,0,0,90
1196079,2,0.0002321,1.5717,90,454
1196079,3,0.0003435,1.6602,244,801
1196079,4,0.0008474,1.5349,284,990
1196079,5,0.0007803,1.5349,245,1177
1196079,6,7.863000000000001e-06,2.1326,-6,1390
1196079,7,1.009e-05,2.1326,148,1650
1196079,8,0.02593,1.1625,866,1870
1196079,9,0.4474,0.7823,1113,2120
1196079,10,0.0003249,1.6409,-92,2740
1196079,12,3.292e-06,2.1583,-760,3720
1196079,13,3.486e-06,2.1583,-642,3800
1196079,11,0.009698,1.2608,638,3280
1196080,1,0,0,0,80
1196080,2,0.01559,0.5004999999999999,80,100
1196080,3,0.002492,1.0784,78,200
1196080,4,1.106e-05,1.9985,-1,300
1196080,5,1.056e-05,2.1583,99,400
1196080,6,9.028999999999999e-06,2.1583,75,600
1196080,7,7.077e-06,2.1583,13,800
1196080,8,5.931e-06,2.1583,-54,1000
1196080,9,6.903e-06,2.1583,17,1170
1196080,10,7.479e-06,2.1326,-38,1390
1196080,11,1.009e-05,2.1326,148,1650
1196080,12,0.02593,1.1625,866,1870
1196080,13,0.4474,0.7823,1113,2120
1196080,14,0.0003249,1.6409,-92,2740
1196080,15,0.009698,1.2608,638,3280
1196080,16,3.292e-06,2.1583,-760,3720
1196080,17,3.486e-06,2.1583,-642,3800
1196081,1,0,0,0,85
1196081,2,6.478e-05,1.7519,49,225
1196081,3,0.001196,1.3729,137,600
1196081,4,2.571e-05,2.0189,165,800
1196081,5,9.27e-05,1.8291,185,1280
1196081,6,7.479e-06,2.1326,-38,1390
1196081,7,1.009e-05,2.1326,148,1650
1196081,8,0.02593,1.1625,866,1870
1196081,9,0.4474,0.7823,1113,2120
1196081,10,0.0003249,1.6409,-92,2740
1196081,11,0.009698,1.2608,638,3280
1196081,12,3.292e-06,2.1583,-760,3720
1196081,13,3.486e-06,2.1583,-642,3800
1196087,1,0,0,0,95
1196087,2,0.002101,1.1812,95,201
1196087,3,0.0001188,1.6607,45.7,350
1196087,4,1.677e-05,2.0233,62.6,502
1196087,5,9.992e-06,2.1326,92,991
1196087,6,7.474e-06,2.1326,-39.2,1390
1196087,7,1.009e-05,2.1326,148,1650
1196087,8,0.02593,1.1625,866,1870
1196087,9,0.4474,0.7823,1113,2120
1196087,10,0.0003249,1.6409,-92,2740
1196087,11,0.009698,1.2608,638,3280
1196087,12,3.292e-06,2.1583,-760,3720
1196087,13,3.486e-06,2.1583,-642,3800
1196088,1,0,0,0,80
1196088,2,0.01559,0.5004999999999999,80,100
1196088,3,0.001949,1.0784,72.3,200
1196088,4,1.96e-05,1.9985,63.2,300
1196088,5,5.994e-06,2.1583,26.5,420
1196088,6,1.129e-05,2.1583,126.5,600
1196088,7,7.077e-06,2.1583,13,800
1196088,8,5.931e-06,2.1583,-54,1000
1196088,9,6.903e-06,2.1583,17,1170
1196088,10,7.479e-06,2.1326,-38,1390
1196088,11,1.009e-05,2.1326,148,1650
1196088,12,0.02593,1.1625,866,1870
1196088,13,0.4474,0.7823,1113,2120
1196088,14,0.0003249,1.6409,-92,2740
1196088,15,0.009698,1.2608,638,3280
1196088,16,3.292e-06,2.1583,-760,3720
1196088,17,3.486e-06,2.1583,-642,3800
1196089,1,0,0,0,220
1196089,2,9.019e-07,2.2465,170,310
1196089,3,5.741e-06,2.0672,224,440
1196089,4,6.471e-07,2.4935,232,480
1196089,5,0.000123,1.67,318,520
1196089,6,1.737e-06,2.2711,196,600
1196089,7,1.722e-06,2.2711,195,630
1196089,8,5.382e-08,2.7269,67,750
1196122,3,0.0001709,1.6551,148,1666
1196122,4,1.168e-15,5,-267,2160
1196123,1,0,0,0,50
1196123,2,8.639e-06,2.0712,50,148
1196123,3,1.305e-05,1.9947,53,164
1196123,4,2.891e-05,1.9321,78.3,485
1196123,5,0.008666,1.0669,231.6,1001
1196123,6,7.24e-05,1.7469,105.1,1816
1196123,7,3.778e-06,2.4764,1187,2220
1196128,1,0,0,0,100
1196128,2,0.005647,1.1493,97,383
1196128,3,0.0006095,1.5272,80,1891
1196128,4,2.034,0.5004999999999999,1095,2491
1196130,1,0,0,0,74
1196130,2,0.001094,1.4432,74,114
1196130,3,0.001676,1.3657,77.90000000000001,233
1196130,4,0.0009688,1.4432,60.4,366
1196130,5,0.001119,1.4432,89.5,516
1196130,6,0.001181,1.4432,105.1,1118
1196130,7,0.001294,1.4432,167,2214
1196133,1,0,0,0,60
1196133,2,0.001563,1,60,124
1196133,3,0.003138,1.3026,109.7,185
1196133,4,0.001268,1.4223,86.09999999999999,501
1196133,5,0.001366,1.4258,113,968
1196133,6,0.00146,1.4258,151.8,1348
1196133,7,0.04088,1,474.6,1896
1196134,1,0,0,0,74
1196134,2,0,0,73,89
1196134,3,0.00114,1.4538,89,115
1196134,4,0.00109,1.4538,88.2,171
1196134,5,0.001066,1.4538,87,411
1196134,6,0.001536,1.4078,109,1806
1196135,1,0,0,0,80
1196135,2,0.0005999999999999999,1,78.3,95
1196135,3,1.658e-10,5,59,113
1196135,4,0.005655,1.1471,103.4,122
1196135,5,0.005643,1.1301,102.5,155
1196135,6,0.003548,1.2278,99,258
1196135,7,0.0004752,1.569,67.8,1374
1196135,8,0.5152,0.6796,839.5,1691
1196135,9,1.828,0.5064,988.9,2498
1196137,1,0,0,0,80
1196137,2,2.892e-05,2.2838,80,132
1196137,3,0.003539,1.2396,102,457
1196137,4,0.002617,1.3411,172,1701
1196137,5,2.009,0.5032,1134,2607
1196150,1,0,0,0,200
1196150,2,1.665e-06,2.3023,-58.7,305
1196150,3,1.334e-06,2.4902,50.2,327
1196150,4,0.0001977,1.931,221,356
1196150,5,0.04647,1,300.7,390
1196150,6,0.0004218,1.8326,239,800
1196150,7,0.0001017,2.0205,170.5,1390
1196150,8,0.01326,1.2657,-411,3730
1196151,1,0,0,0,105
1196151,2,0.0001153,1.5607,-132.4,135
1196151,3,2.276e-05,1.9508,-66,306
1196151,4,2.276e-05,1.9508,-66,330
1196151,5,2.543e-05,2.2281,151,602
1196151,6,6.25e-06,2.4089,91,800
1196151,7,0.0001017,2.0205,171,883
1196151,8,0.0001017,2.0205,171,1002
1196151,9,0.0001037,2.0205,178.9,1387
1196151,10,0.01657,1.2657,-123.2,3753
1196153,1,0,0,0,210
1196153,2,0.0003958,1.5173,93.90000000000001,335
1196153,3,0.0002235,1.8519,213.1,365
1196153,4,0.068,1,329,390
1196153,5,0.0004212,1.8326,239,800
1196153,6,9.83e-05,2.0205,159.3,1395
1196153,7,0.01338,1.2657,-382.4,3730
1196154,1,0,0,0,105
1196154,2,0.08752,0.5004999999999999,60.1,220
1196154,3,0.1168,0.5363,153.4,282
1196154,4,7.075e-05,1.9508,112.4,325
1196154,5,0.00017,1.9508,189.3,408
1196154,6,8.18e-05,2.0496,166.9,1410
1196154,7,0.01647,1.2657,-141.5,3753
1196155,1,0,0,0,105
1196155,2,0.02866,0.5004999999999999,-313,220
1196155,3,0.0803,0.5363,169,283
1196155,4,3.029e-05,1.9508,74,327
1196155,5,2.122e-05,2.288,196,416
1196155,6,0.0006712000000000001,1.7651,262,499
1196155,7,0.0007269000000000001,1.7651,273,1410
1196155,8,0.01647,1.2657,-142,3730
1196156,1,0,0,0,100
1196156,2,1.333e-05,2.1392,100,357
1196156,3,3.151e-05,2.288,234.2,379
1196156,4,2.687e-05,2.288,223.7,419
1196156,5,0.0007669,1.7651,279.5,449
1196156,6,0.0008898000000000001,1.7651,293.2,470
1196156,7,0.0006712000000000001,1.7651,262.5,499
1196156,8,2.375e-07,2.9395,101.3,537
1196156,9,0.0009856000000000001,1.7228,284.1,991
1196156,10,0.000728,1.7651,273.9,1410
1196156,11,0.01647,1.2657,-141.5,3753
1196157,1,0,0,0,100
1196157,2,4.806e-05,2.0079,100,427
1196157,3,0.04253,1.0982,344.9,560
1196157,4,0.0009974999999999999,1.7228,289,991
1196157,5,0.000728,1.7651,273.9,1410
1196157,6,0.01647,1.2657,-141.5,3753
1196178,3,0.005536,1.0004,-52,110
1196178,4,0.006775,1.0482,4,254
1196178,5,0.0001228,1.8008,23,531
1196178,6,0.01014,1.2295,278.2,1245
1196178,7,0.01451,1.2064,425.4,1453
1196178,8,0.06485,1.0213,619.2,2020
1196178,9,0.05511,1.0444,625.3,2570
1196178,10,0.0004798,1.6596,523.3,3030
1196178,11,0.1424,1.0004,1559.4,3170
1196178,12,0.1622,1.0004,1756.5,3600
1196178,13,0.1779,1.0004,1919.2,3880
1196178,14,0.2076,1.0004,2199.2,4120
1196178,15,0.1057,1.0916,2224.1,4550
1196178,16,0.2322,1.0114,2575.7,4940
1196179,1,0,0,0,0
1196179,2,0.00911,0.9938,-6.3,70
1196179,3,0.005536,1.0004,-52,110
1196179,4,0.01152,1.0482,46.1,170
1196179,5,0.01369,1.0147,47.5,300
1196179,6,0.0315,0.9774,167.1,410
1196179,7,0.02075,1.0883,206.3,630
1196179,8,0.04468,1.0004,295.1,929
1196179,9,0.06981999999999999,0.9828,477.3,1220
1196179,10,0.06304999999999999,1.0213,580.1,2020
1196179,11,0.05511,1.0444,625.3,2570
1196179,12,0.0004798,1.6596,523.3,3030
1196179,13,0.1424,1.0004,1559.4,3170
1196179,14,0.1622,1.0004,1756.5,3600
1196179,15,0.1779,1.0004,1919.2,3880
1196179,16,0.2076,1.0004,2199.2,4120
1196179,17,0.1057,1.0916,2224.1,4550
1196179,18,0.2322,1.0114,2575.7,4940
1196180,1,0,0,0,-110
1196180,2,0.0001388,1.6717,-110,0
1196180,3,5.034e-06,2.2133,-155.8,230
1196180,4,9.570999999999999e-07,2.4742,-172.8,410
1196180,5,0.0002047,1.7123,-21.8,680
1196180,6,0.01691,1.14,287.8,1400
1196180,7,2.051e-07,2.4924,-921.7,2200
1196180,8,1.802e-05,2.0568,253.2,4800
1196181,1,0,0,0,-283
1196181,2,0.0002828,1.6426,-284,6
1196181,3,0.0001226,1.7701,-303,241
1196181,4,0.002533,1.3631,-146,3087
1196182,1,0,0,0,-151
1196182,2,0.003416,1.2657,-151,15
1196182,3,0.0006062,1.5624,-175,475
1196182,4,0.003649,1.3223,-66,3112
1196183,1,0,0,0,-349
1196183,2,0.001381,1.2911,-351,6
1196183,3,0.0007889,1.5141,-212,603
1196183,4,0.002882,1.3498,-101,3035
1196184,1,0,0,0,-401
1196184,2,0.001983,1.2196,-402,27
1196184,3,0.0008421,1.48,-237,273
1196184,4,0.002676,1.3587,-106,3096
1196185,1,0,0,0,-366
1196185,2,0.00109,1.3163,-366,-10
1196185,3,0.001858,1.369,-203,275
1196185,4,0.002746,1.3554,-105,3114
1196186,2,0.0003396,1.4317,-402,45
1196186,3,0.0009805,1.502,-121,380
1196186,4,0.004567,1.296,-30,3088
1196186,1,0,0,0,-401
1196187,1,0,0,0,-300
1196187,2,0.000279,1.6075,-301,379
1196187,3,0.004203,1.3086,-2,3098
1196188,1,0,0,0,-202
1196188,2,0.0006687,1.4893,-202,375
1196188,3,0.005694,1.274,60,3119
1196189,1,0,0,0,-301
1196189,2,0.00028,1.6075,-302,381
1196189,3,0.003939,1.3163,-9,3113
1196190,1,0,0,0,-361
1196190,2,0.0002045,1.6426,-362,147
1196190,3,0.0003926,1.6118,-236,529
1196190,4,0.002538,1.3652,-116,3102
1196191,1,0,0,0,-303
1196191,2,0.002499,1.2581,-303,-2
1196191,3,0.001656,1.4126,-218,3087
1196192,1,0,0,0,-302
1196192,2,0.002359,1.2685,-302,-64
1196192,3,0.003726,1.2811,-222,739
1196192,4,0.004632,1.2961,-10,3087
1196193,1,0,0,0,-314
1196193,2,0.001303,1.3614,-315,-12
1196193,3,0.003526,1.2665,-224,183
1196193,4,0.007298,1.202,-124,739
1196193,5,0.004632,1.2961,-10,3087
1196194,1,0,0,0,-355
1196194,2,0.003969,1.1169,-355,-33
1196194,3,0.0004699,1.5525,-285,206
1196194,4,0.002618,1.3614,-126,3090
1196195,1,0,0,0,-239
1196195,2,0.001307,1.3734,-244,99
1196195,3,0.002594,1.2911,-193,405
1196195,4,0.004113,1.313,26,3093
1196196,1,0,0,0,-340
1196196,2,0.0001038,1.7482,-361,46
1196196,3,0.001084,1.4317,-253,525
1196196,4,0.001243,1.4608,-95,1597
1196196,5,0.009028,1.2208,160,3107
1196197,1,0,0,0,-200
1196197,2,0.001369,1.4317,-201,2
1196237,1,0,0,0,-60
1196237,2,0.0007205,1.1427,-60,40
1196237,3,0.0008684,1.1427,-44.9,100
1196237,4,0.0003321,1.529,22.7,150
1196237,5,0.0002388,1.529,-7.9,200
1196237,6,2.85e-05,1.9184,-13.2,425
1196237,7,0.01422,1.0439,238.8,501
1196237,8,0.01484,1.0439,249.3,801
1196237,9,0.01658,1.0439,305,1200
1196237,10,0.01798,1.0439,372,1733
1196237,11,0.0003175,1.5338,-154.8,2883
1196237,12,0.03616,1,955.5,3107
1196237,13,0.0002121,1.6733,991.6,3800
1196238,1,0,0,0,-160
1196238,2,2.259e-05,1.7722,-160,-100
1196238,3,0.0001307,1.4031,-150.5,0
1196238,4,6.696e-05,1.7722,-77.09999999999999,400
1196238,5,4.713e-05,1.7744,-177.1,800
1196238,6,0.001286,1.38,163,3100
1196238,7,0.0002029,1.6733,916,3800
1196239,1,0,0,0,-60
1196239,2,0.0003996,1.1427,-60,0
1196239,3,0.0009947000000000001,1.1427,-27,20
1196239,4,0.001675,1.1427,-9.800000000000001,41
1196239,5,0.002144,1.1427,0.1,101
1196239,6,8.890000000000001e-05,1.6863,-49.6,200
1196239,7,2.418e-05,1.9184,-52.3,425
1196239,8,0.01422,1.0439,238.8,501
1196239,9,0.01484,1.0439,249.3,801
1196239,10,0.01658,1.0439,305,1200
1196239,11,0.01798,1.0439,372,1733
1196239,12,0.0003175,1.5338,-154.8,2883
1196239,13,0.03616,1,955.5,3107
1196239,14,0.0002121,1.6733,991.6,3800
1196240,1,0,0,0,-60
1196240,2,2.144e-05,1.926,-60,0
1196240,3,0.002127,1.1086,-19.4,50
1196240,4,0.001108,1.2954,-12,100
1196240,5,0.0001931,1.6393,-20.8,180
1196240,6,0.0008209,1.3893,-4,400
1196240,7,5.896e-05,1.7744,-85,801
1196240,8,0.01495,1.0439,292,1200
1196240,9,0.02037,1.0439,525,1733
1196240,10,0.0003174,1.5338,-155,2883
1196240,11,0.03616,1,956,3107
1196240,12,0.0002121,1.6733,992,3800
1196241,1,0,0,0,-1000
1196241,2,0.1347,0.5004999999999999,-1000,-800
1196241,3,0.0005751,1.6173,-950.4,-598
1196241,4,0.00111,1.5124,-940.7,-1
1196241,5,0.004718,1.3238,-836.1,498
1196241,6,0.004379,1.3775,-565.8,998
1196241,7,3.457e-06,2.2012,-1563.1,1499
1196241,8,1.969e-05,2.0907,-537.6,2500
1196241,9,1.685e-06,2.3282,-1355,3060
1196241,10,0.4941,1,2016,3230
1196241,11,0.8333,1,2510,3350
1196241,12,1,1,2650,3450
1196241,13,0.9091,1,2570,3560
1196241,14,0.03906,1,-19480,3997
1196241,15,0.03906,1,-19480,4840
1196241,16,0.7143,1,3510,4910
1196241,17,0.5263,1,3010,5100
1196241,18,0.5,1,2900,5300
1196242,1,0,0,0,-951
1196242,2,0.001372,1.4382,-951,-690
1196242,3,0.001515,1.4728,-904,21
1196242,4,0.001338,1.5267,-768,2763
1196242,5,0.00465,1.397,-326,4156
1196243,1,0,0,0,-956
1196243,2,0.002048,1.3602,-956,-560
1196243,3,0.002534,1.3751,-877,-207
1196243,4,0.004085,1.3966,-638,2765
1196243,5,0.001486,1.5202,-654,4144
1196244,1,0,0,0,-952
1196244,2,0.001732,1.408,-953,-409
1196244,3,0.01217,1.2346,-681,477
1196244,4,0.004843,1.3763,-617,2761
1196244,5,0.01234,1.2911,-37,4164
1196245,1,0,0,0,-901
1196245,2,0.0008528,1.5591,-901,-600
1196245,3,0.000604,1.6174,-903,-30
1196245,4,0.0008875000000000001,1.5723,-858,2843
1196245,5,0.002557,1.462,-493,4161
1196246,1,0,0,0,-903
1196246,2,0.001324,1.5124,-903,-258
1196246,3,0.0016,1.4987,-862,1276
1196246,4,0.0001356,1.8486,-623,4153
1196247,1,0,0,0,-758
1196247,2,0.0004374,1.6426,-761,-450
1196247,3,0.0002798,1.7393,-743,1282
1196247,4,0.0001569,1.8321,-602,4165
1196248,1,0,0,0,-835
1196248,2,0.0007084,1.5756,-868,22
1196248,3,0.001043,1.5602,-720,1210
1196248,4,0.0004168,1.7272,-370,4186
1196249,3,0.0003255,1.6778,-948,0
1196249,4,2.865e-05,1.9942,-1080,1253
1196249,5,0.0009058,1.6399,-263,4196
1196249,1,0,0,0,-1001
1196249,2,0.0002404,1.6883,-1014,-518
1196250,1,0,0,0,-866
1196250,2,0.001858,1.4455,-873,-193
1196250,3,0.0003591,1.6778,-928,1211
1196264,17,0.4941,1,2016,3230
1196264,18,0.8333,1,2510,3350
1196264,19,1,1,2650,3450
1196264,20,0.9091,1,2570,3560
1196264,21,0.03906,1,-19480,3997
1196264,22,0.03906,1,-19480,4840
1196264,23,0.7143,1,3510,4910
1196264,24,0.5263,1,3010,5100
1196264,25,0.5,1,2900,5300
1196265,1,0,0,0,-1299
1196265,2,0.002493,1.0301,-1299,-1001
1196265,3,0.004093,1,-1216.5,-850
1196265,4,0.01177,1,-977.4,-788
1196265,5,0.02934,0.9224,-897.4,-759
1196265,6,0.03791,0.9224,-863.8,-671
1196265,7,0.0004186,1.6473,-964.5,-548
1196265,8,6.23e-05,1.9266,-1014.9,-400
1196265,9,0.0001823,1.7594,-1014.9,-148
1196265,10,0.002933,1.4137,-783.2,2
1196265,11,0.006659,1.3238,-662.5,501
1196265,12,0.003632,1.3894,-789.1,776
1196265,13,4.427e-06,2.2012,-1413.1,1000
1196265,14,4.427e-06,2.2012,-1413.1,1500
1196265,15,1.685e-06,2.3282,-1354.8,2000
1196265,16,1.685e-06,2.3282,-1354.8,2500
