nosta,ladate,valeur
95,"07/12/11 22:55:00",0
95,"09/11/11 23:00:00",-20
95,"10/07/11 22:00:00",-13
95,"10/19/11 13:00:00",49
95,"12/10/11 00:00:00",49
95,"12/16/11 18:00:00",0
95,"05/31/18 00:00:00",0
95,"06/22/18 12:00:00",-40
95,"11/22/18 10:00:00",-55
95,"01/16/19 10:00:00",0
27,"06/30/11 23:30:00",0
27,"08/15/11 00:00:00",-145
27,"10/19/11 01:30:00",77
27,"11/23/11 21:00:00",18
27,"12/15/11 21:00:00",0
27,"05/27/19 09:00:00",0
27,"07/22/19 08:15:00",-85
27,"09/04/19 11:40:00",-75
27,"10/03/19 12:30:00",0
188,"12/29/14 11:00:00",0
188,"04/16/15 13:00:00",0
188,"05/21/15 08:00:00",-21
188,"06/19/15 08:30:00",-69
188,"07/20/15 09:30:00",-110
188,"08/06/15 10:00:00",-84
188,"09/03/15 08:00:00",-31
188,"10/02/15 13:00:00",0
188,"06/20/16 13:00:00",0
188,"07/27/16 13:00:00",-16
188,"08/22/16 13:00:00",-36
188,"09/15/16 13:00:00",-33
188,"10/10/16 13:00:00",-30
188,"11/18/16 13:00:00",0
188,"04/01/17 10:00:00",0
188,"04/18/17 10:00:00",-13
188,"05/15/17 12:00:00",-18
188,"06/06/17 12:00:00",-23
188,"06/23/17 10:30:00",-34
188,"07/21/17 10:30:00",-34
188,"08/22/17 09:00:00",-20
188,"09/12/17 09:00:00",-20
188,"10/01/17 09:00:00",0
188,"12/01/17 10:30:00",0
188,"01/01/20 00:00:00",0
41,"07/15/86 12:53:00",0
41,"07/17/86 00:50:00",0
41,"07/18/86 02:52:00",38
41,"07/18/86 03:57:00",69
125,"08/24/16 09:00:00",0
125,"09/13/16 09:30:00",-43
125,"10/11/16 08:00:00",0
125,"10/11/16 10:30:00",120
125,"10/19/16 09:00:00",103
125,"10/21/16 16:00:00",0
125,"09/15/17 04:00:00",0
125,"09/18/17 10:00:00",43
125,"10/24/17 09:30:00",0
125,"06/15/18 12:00:00",0
125,"06/28/18 09:00:00",68
125,"07/30/18 10:00:00",-110
125,"08/29/18 09:00:00",-100
125,"10/03/18 08:00:00",0
125,"10/09/18 12:30:00",0
125,"10/09/18 14:30:00",60
125,"10/23/18 10:00:00",55
125,"10/28/18 20:00:00",40
125,"10/29/18 07:30:00",0
125,"06/27/19 08:00:00",0
125,"07/22/19 09:40:00",-192
125,"08/22/19 11:00:00",-34
125,"09/04/19 08:30:00",0
31,"05/28/86 18:21:00",0
31,"06/08/86 02:58:00",0
31,"07/01/86 11:52:00",-40
31,"08/19/86 22:00:00",-60
31,"10/16/86 08:26:00",0
31,"02/15/87 11:03:00",0
31,"04/16/87 22:46:00",70
31,"05/23/87 02:35:00",50
31,"06/01/87 20:54:00",30
31,"08/05/87 07:11:00",0
31,"08/12/87 12:04:00",0
31,"12/27/94 12:53:00",0
31,"01/04/95 03:38:00",0
31,"01/24/95 00:12:00",30
31,"02/15/95 16:13:00",40
31,"02/26/95 07:07:00",0
31,"12/27/11 10:30:00",0
31,"12/03/07 08:10:00",0
31,"12/03/07 08:15:00",-25
31,"02/02/08 00:25:00",-25
31,"02/02/08 00:30:00",0
31,"06/07/08 00:00:00",0
31,"06/07/08 00:05:00",20
31,"06/08/08 02:55:00",20
31,"06/08/08 03:00:00",10
31,"08/04/08 18:00:00",10
31,"08/04/08 18:05:00",0
31,"09/01/08 12:30:00",0
31,"09/30/08 12:35:00",20
31,"01/19/09 00:40:00",20
31,"01/19/09 00:45:00",15
31,"02/10/09 18:40:00",15
31,"02/10/09 18:45:00",0
31,"10/29/09 03:50:00",0
31,"10/30/09 05:30:00",10
31,"11/03/09 11:45:00",10
31,"11/04/09 10:30:00",20
31,"12/08/09 23:00:00",10
31,"12/25/09 06:00:00",5
31,"02/28/10 12:00:00",-15
31,"03/21/10 06:00:00",-10
31,"04/04/10 01:30:00",15
31,"04/15/10 18:00:00",20
31,"05/06/10 19:30:00",0
31,"06/10/10 22:30:00",0
31,"06/11/10 06:00:00",-15
31,"12/07/10 21:00:00",0
31,"06/16/11 20:00:00",-2
31,"07/26/11 02:00:00",-15
31,"08/09/11 00:00:00",-15
31,"10/19/11 13:40:00",0
31,"12/05/11 08:20:00",10
31,"12/15/11 00:00:00",10
123,"06/01/15 10:00:00",0
123,"06/22/15 10:00:00",-40
123,"07/28/15 10:00:00",-50
123,"10/01/15 10:00:00",0
123,"06/01/16 10:00:00",0
123,"06/28/16 10:00:00",-140
123,"08/02/16 10:00:00",-125
123,"10/01/16 10:00:00",0
123,"04/01/17 10:00:00",0
123,"04/19/17 10:00:00",-55
123,"06/22/17 10:00:00",-115
123,"09/06/17 10:00:00",-125
123,"10/01/17 10:00:00",0
123,"05/01/18 10:00:00",0
123,"06/12/18 10:00:00",-130
123,"10/01/18 10:00:00",0
35,"08/04/04 18:00:00",-15
35,"02/01/04 07:35:00",0
35,"02/05/04 01:40:00",-15
35,"08/12/04 07:35:00",-15
35,"08/17/04 07:30:00",-15
35,"06/17/11 00:00:00",-15
35,"07/12/05 00:00:00",-20
35,"07/25/05 15:30:00",-30
35,"09/01/05 15:30:00",-30
35,"01/01/05 00:00:00",0
35,"09/17/05 09:00:00",0
35,"07/03/09 19:50:00",-20
35,"07/03/09 19:55:00",-30
35,"09/02/09 00:00:00",-30
35,"12/26/99 06:00:00",0
35,"12/29/99 04:00:00",0
35,"12/26/99 07:00:00",-280
35,"01/23/09 21:40:00",0
35,"01/23/09 21:50:00",-20
35,"02/10/09 21:55:00",-20
35,"02/10/09 22:00:00",20
35,"02/18/09 00:25:00",20
35,"02/18/09 00:30:00",45
35,"03/11/09 00:45:00",45
35,"03/11/09 00:50:00",10
35,"06/16/09 13:25:00",10
35,"06/16/09 13:30:00",-20
35,"06/26/09 00:00:00",-20
35,"05/21/11 00:00:00",0
35,"05/21/11 02:00:00",-20
35,"06/09/11 03:00:00",-15
35,"10/09/09 02:40:00",0
35,"10/09/09 18:00:00",10
35,"11/24/09 15:00:00",-15
35,"12/25/09 00:00:00",0
35,"02/03/10 19:20:00",0
35,"02/04/10 05:10:00",10
35,"02/07/10 01:40:00",-10
35,"02/24/10 03:25:00",-5
35,"04/26/10 12:40:00",-20
35,"05/06/10 02:00:00",0
35,"06/09/10 22:00:00",0
35,"06/10/10 01:00:00",25
35,"06/11/10 12:10:00",0
35,"07/17/10 03:50:00",10
35,"08/22/10 20:50:00",-27
35,"12/07/10 10:21:00",0
35,"07/28/11 02:20:00",-30
35,"08/04/11 00:00:00",-30
35,"08/07/11 05:00:00",-10
35,"08/20/11 00:00:00",-20
35,"09/22/11 00:00:00",-20
35,"01/02/12 18:30:00",40
35,"01/05/12 22:00:00",0
35,"02/01/12 23:00:00",50
35,"04/24/12 10:00:00",20
35,"05/24/12 21:00:00",2
35,"07/15/12 23:00:00",30
35,"08/03/12 00:00:00",30
35,"10/07/11 20:10:00",11
35,"10/19/11 19:40:00",31
35,"12/15/11 00:00:00",32
35,"08/04/12 00:00:00",0
1,"03/28/99 00:00:00",0
1,"03/29/99 00:00:00",-140
1,"08/02/99 00:00:00",-150
1,"08/06/99 09:00:00",-150
41,"08/02/86 12:34:00",70
41,"08/02/86 15:33:00",112
41,"08/04/86 14:25:00",120
41,"08/04/86 17:36:00",91
41,"08/04/86 18:04:00",0
41,"08/11/86 13:10:00",0
41,"06/05/90 10:01:00",0
41,"06/09/90 11:02:00",0
41,"06/09/90 14:08:00",30
41,"07/05/90 18:23:00",29
41,"07/06/90 21:33:00",0
41,"07/30/90 11:48:00",0
41,"07/30/90 16:32:00",60
41,"08/13/90 14:11:00",60
41,"08/13/90 16:20:00",30
41,"08/31/90 02:03:00",30
41,"08/31/90 10:43:00",0
41,"11/04/09 07:00:00",0
41,"11/04/09 09:30:00",-25
41,"12/24/09 19:30:00",-5
41,"02/20/10 15:00:00",-5
41,"02/25/10 10:50:00",0
41,"06/09/10 22:00:00",5
41,"06/13/10 04:00:00",10
41,"08/24/10 10:15:00",25
41,"09/07/10 20:20:00",6
41,"01/13/11 21:50:00",0
41,"06/09/14 15:00:00",0
41,"06/17/14 09:00:00",-39
41,"07/02/14 07:00:00",-25
41,"08/04/14 00:00:00",-10
41,"08/08/14 00:00:00",0
41,"07/28/20 10:00:00",0
41,"08/10/20 09:00:00",-6
41,"06/25/18 12:00:00",0
41,"07/12/18 10:30:00",-6
41,"07/26/18 08:30:00",-5
41,"08/17/18 10:00:00",-6
41,"10/03/18 09:30:00",-11
41,"10/23/18 11:00:00",-18
41,"11/19/18 11:00:00",-22
41,"11/19/18 11:30:00",0
41,"06/27/19 09:00:00",0
41,"07/29/19 10:30:00",0
41,"08/06/19 12:00:00",-13
41,"08/14/19 12:00:00",-4
41,"08/22/19 08:30:00",-16
41,"08/26/19 11:30:00",-11
41,"10/01/19 12:00:00",-12
41,"09/05/19 09:00:00",-13
41,"09/18/19 08:00:00",-15
41,"10/15/19 09:00:00",-11
41,"11/29/19 10:30:00",22
41,"01/07/20 12:00:00",0
41,"08/24/20 13:00:00",-9
41,"11/01/20 12:00:00",-10
41,"12/01/20 12:00:00",0
26,"09/17/96 12:44:00",0
26,"09/22/96 04:39:00",0
26,"10/01/96 21:05:00",-30
26,"11/11/96 04:17:00",0
26,"11/20/96 14:38:00",0
26,"12/26/99 09:46:00",0
26,"12/26/99 23:31:00",-630
26,"01/12/00 10:00:00",-555
26,"01/12/00 16:00:00",-390
26,"02/01/00 10:00:00",-390
26,"02/01/00 16:00:00",-305
26,"03/15/00 10:00:00",-305
26,"03/15/00 18:00:00",-70
26,"04/06/00 11:00:00",-70
26,"04/06/00 16:00:00",-50
26,"04/19/00 10:00:00",-50
26,"04/19/00 12:00:00",0
26,"01/21/05 09:55:00",0
26,"05/07/05 20:00:00",-28
26,"07/25/05 08:00:00",-23
26,"08/15/05 17:00:00",-20
26,"10/01/05 00:00:00",-30
26,"10/23/05 12:00:00",-40
26,"11/14/05 12:00:00",-55
26,"12/05/05 16:40:00",-28
26,"12/31/05 19:30:00",-37
26,"03/10/06 06:00:00",0
26,"05/19/09 00:00:00",0
26,"07/06/09 09:00:00",5
26,"07/06/09 09:20:00",-20
26,"07/14/09 08:00:00",-25
26,"08/11/09 11:40:00",0
26,"09/12/09 14:40:00",0
26,"10/04/09 11:00:00",-15
26,"10/13/09 10:30:00",0
26,"07/07/10 06:00:00",0
26,"06/29/12 03:00:00",0
26,"06/29/12 04:00:00",-26
26,"08/06/12 02:00:00",-15
26,"08/18/12 00:00:00",-15
26,"08/20/12 00:00:00",0
26,"02/27/14 04:00:00",0
26,"04/04/14 15:00:00",-10
26,"04/30/14 21:00:00",-30
26,"05/26/14 08:00:00",-35
26,"06/19/14 07:00:00",-15
26,"07/15/14 11:00:00",-4
26,"08/13/14 10:00:00",0
26,"04/20/15 10:00:00",0
26,"04/28/15 10:00:00",-15
26,"05/27/15 10:00:00",-45
26,"06/26/15 12:00:00",-60
26,"07/20/15 10:00:00",-45
26,"08/06/15 10:00:00",-40
26,"09/08/15 10:00:00",-20
26,"10/02/15 10:00:00",-20
26,"10/20/15 10:00:00",0
26,"03/01/16 10:00:00",0
26,"03/15/16 10:00:00",-26
26,"04/19/16 10:00:00",-42
26,"05/02/16 10:00:00",-55
26,"05/12/16 10:00:00",-60
26,"05/26/16 10:00:00",-133
26,"06/09/16 10:00:00",-133
26,"07/05/16 10:00:00",-94
26,"07/25/16 10:00:00",-70
26,"08/09/16 10:00:00",-52
26,"09/09/16 10:00:00",-31
26,"10/27/16 10:00:00",-16
26,"12/01/16 00:00:00",-15
26,"12/15/16 10:00:00",-13
26,"01/15/17 00:00:00",0
26,"04/01/17 10:00:00",0
26,"04/25/17 09:00:00",-20
1,"08/06/99 12:00:00",-170
1,"09/29/99 00:00:00",-170
1,"09/30/99 14:00:00",-220
1,"12/25/99 11:59:00",-220
1,"09/08/88 00:00:00",-60
1,"09/28/88 00:00:00",-100
1,"10/05/88 00:00:00",-110
1,"10/12/88 00:00:00",-110
1,"11/03/88 00:00:00",-70
1,"12/04/88 00:00:00",0
1,"05/25/89 00:00:00",0
1,"06/01/89 00:00:00",-35
1,"06/06/89 00:00:00",-70
1,"07/12/89 00:00:00",-40
1,"08/09/89 00:00:00",-80
1,"09/06/89 00:00:00",-155
1,"09/27/89 00:00:00",-95
1,"10/04/89 00:00:00",-110
1,"11/02/89 00:00:00",-75
1,"12/02/89 00:00:00",-50
1,"12/20/89 00:00:00",0
1,"04/25/90 00:00:00",0
1,"05/03/90 00:00:00",-35
1,"06/01/90 00:00:00",-110
1,"07/11/90 00:00:00",-80
1,"08/08/90 00:00:00",-105
1,"09/05/90 00:00:00",-80
1,"10/03/90 00:00:00",-40
1,"11/07/90 00:00:00",-80
1,"12/05/90 00:00:00",-35
1,"12/20/90 00:00:00",0
1,"05/06/91 00:00:00",0
1,"06/05/91 00:00:00",-120
1,"07/03/91 00:00:00",-140
1,"08/07/91 00:00:00",-185
1,"09/04/91 00:00:00",-205
1,"10/03/91 00:00:00",-190
1,"11/13/91 00:00:00",-150
1,"12/04/91 00:00:00",-135
1,"12/25/91 00:00:00",0
1,"06/20/92 00:00:00",0
1,"07/01/92 00:00:00",-80
1,"08/13/92 00:00:00",-100
1,"10/15/92 00:00:00",-100
1,"11/05/92 00:00:00",-45
1,"11/20/92 00:00:00",0
1,"05/15/93 00:00:00",0
1,"06/07/93 00:00:00",-100
1,"09/15/93 00:00:00",-100
1,"09/20/93 00:00:00",-80
1,"12/06/93 00:00:00",-80
1,"12/20/93 00:00:00",0
1,"07/18/98 16:00:00",-50
1,"08/19/98 15:00:00",-80
1,"09/10/98 07:00:00",-50
1,"09/11/98 12:00:00",0
1,"06/16/98 12:00:00",0
1,"02/28/84 00:00:00",0
1,"03/10/84 00:00:00",180
1,"04/02/84 00:00:00",180
1,"04/04/84 00:00:00",140
1,"04/27/84 00:00:00",140
1,"05/08/84 00:00:00",190
1,"05/31/84 00:00:00",190
1,"08/01/84 00:00:00",0
1,"06/09/86 00:00:00",0
1,"06/18/86 00:00:00",-60
1,"07/03/86 00:00:00",-100
1,"08/13/86 00:00:00",-160
1,"09/17/86 00:00:00",-160
1,"09/19/86 00:00:00",-70
1,"10/23/86 00:00:00",-70
1,"10/26/86 00:00:00",0
1,"05/28/88 00:00:00",0
1,"06/02/88 00:00:00",-120
1,"07/01/88 00:00:00",-60
1,"09/10/96 00:00:00",0
1,"10/09/96 00:00:00",-140
1,"11/04/96 00:00:00",-200
1,"11/08/96 00:00:00",-200
1,"12/05/96 00:00:00",0
1,"08/28/97 12:00:00",0
1,"08/28/97 16:00:00",-60
1,"10/02/97 00:00:00",-60
1,"11/05/97 14:00:00",-110
1,"12/11/97 09:00:00",-70
1,"12/22/97 00:00:00",0
1,"11/04/05 10:00:00",-20
1,"11/05/05 06:00:00",-40
1,"11/05/05 22:00:00",-80
1,"11/09/05 04:00:00",-124
1,"08/01/03 00:00:00",0
1,"01/01/05 00:00:00",0
1,"12/25/99 12:00:00",0
1,"01/12/06 00:00:00",0
42,"03/01/00 06:00:00",0
42,"03/06/00 00:00:00",-100
42,"03/31/00 00:00:00",-100
42,"04/03/00 00:00:00",-110
42,"04/25/00 06:00:00",-110
42,"04/25/00 16:00:00",0
42,"03/21/01 23:30:00",0
42,"03/22/01 00:00:00",-50
42,"06/07/01 12:00:00",-50
42,"07/03/01 12:00:00",-60
42,"08/01/01 00:00:00",-110
42,"09/09/01 00:00:00",-110
42,"09/22/01 00:00:00",-40
42,"11/08/01 00:00:00",-40
42,"11/10/01 00:00:00",0
42,"11/30/01 00:00:00",0
42,"12/18/01 00:00:00",-130
42,"12/29/01 00:00:00",-130
42,"12/30/01 00:00:00",0
42,"11/21/08 22:15:00",0
42,"11/21/08 22:20:00",-15
42,"01/13/09 07:50:00",-150
42,"01/13/09 07:55:00",10
42,"02/10/09 22:30:00",10
42,"02/10/09 22:35:00",0
42,"03/11/09 09:10:00",0
42,"03/11/09 09:15:00",25
42,"03/28/09 00:00:00",25
42,"04/25/09 00:00:00",25
42,"06/06/09 03:20:00",40
42,"06/26/09 00:00:00",40
42,"07/02/09 00:00:00",5
42,"07/15/09 15:00:00",2
42,"08/10/09 16:35:00",15
42,"09/05/09 09:45:00",-5
42,"09/23/09 04:00:00",0
42,"11/10/09 01:10:00",-30
42,"12/19/09 21:20:00",0
42,"12/23/09 05:30:00",60
42,"12/25/09 10:00:00",110
42,"12/25/09 15:00:00",110
42,"12/30/09 17:00:00",80
42,"02/06/10 02:30:00",150
42,"02/23/10 15:00:00",175
42,"03/02/10 19:00:00",-5
42,"04/04/10 06:00:00",-15
42,"05/02/10 11:00:00",-5
42,"06/10/10 06:00:00",-15
42,"06/19/10 18:00:00",0
42,"01/19/11 05:50:00",0
42,"08/22/12 06:40:00",0
42,"08/22/12 08:40:00",-125
30,"01/29/09 00:05:00",0
30,"02/09/09 00:00:00",5
30,"02/11/09 06:25:00",5
30,"02/11/09 06:30:00",20
30,"02/18/09 08:00:00",20
30,"02/18/09 10:30:00",80
30,"02/21/09 14:50:00",60
30,"02/23/09 14:51:00",40
30,"03/01/09 09:30:00",20
30,"03/06/09 15:00:00",0
30,"03/07/09 23:50:00",-25
30,"03/28/09 01:20:00",50
30,"04/02/09 21:50:00",35
30,"04/19/09 06:20:00",5
30,"10/07/09 20:15:00",-5
30,"10/09/09 19:50:00",-20
30,"11/16/09 17:40:00",0
30,"02/04/10 09:00:00",-15
30,"02/06/10 14:00:00",-40
30,"03/01/10 00:30:00",-70
30,"03/15/10 11:25:00",0
30,"06/09/10 21:00:00",0
30,"06/10/10 04:55:00",-270
30,"06/12/10 18:20:00",-30
30,"06/30/10 00:00:00",0
30,"07/13/11 18:30:00",0
30,"07/13/11 18:40:00",25
30,"08/07/11 22:30:00",38
30,"08/12/11 00:00:00",40
30,"08/20/11 10:30:00",20
30,"10/07/11 14:00:00",0
30,"11/04/11 00:00:00",0
67,"10/09/07 06:50:00",-90
67,"11/20/07 07:00:00",-110
67,"01/05/08 12:00:00",0
67,"11/01/08 06:50:00",0
67,"11/01/08 06:55:00",-10
67,"12/06/08 18:25:00",-10
67,"12/06/08 18:30:00",-20
67,"12/21/08 10:50:00",-20
67,"12/21/08 10:55:00",0
67,"08/27/18 00:00:00",0
67,"10/02/18 11:00:00",-16
67,"10/11/18 14:00:00",-11
67,"10/31/18 09:00:00",-22
67,"11/09/18 13:00:00",-20
67,"11/09/18 15:00:00",0
42,"09/01/12 06:40:00",-95
42,"10/12/12 01:30:00",0
42,"12/02/14 06:39:00",0
42,"12/02/14 06:40:00",200
42,"12/02/14 09:00:00",-15
42,"12/05/14 12:50:00",-70
42,"12/18/14 10:00:00",-31
42,"12/20/14 00:00:00",0
42,"06/02/20 12:00:00",0
42,"06/26/20 08:30:00",-21
42,"07/15/20 03:30:00",-21
42,"07/17/20 09:30:00",-70
42,"07/29/20 13:20:00",-70
42,"07/29/20 15:40:00",-40
42,"07/31/20 06:30:00",-40
42,"07/31/20 08:20:00",0
42,"08/31/20 12:30:00",-47
42,"09/10/20 13:00:00",-62
42,"09/29/20 12:30:00",-69
42,"10/09/20 08:30:00",-34
42,"10/22/20 13:00:00",-31
42,"10/30/20 13:00:00",-41
42,"12/01/20 10:00:00",-70
42,"12/12/20 20:00:00",0
39,"10/30/08 05:15:00",-20
39,"12/07/08 10:00:00",-40
39,"01/23/09 15:40:00",-30
39,"02/10/09 14:20:00",-25
39,"03/06/09 11:10:00",-25
39,"03/06/09 11:15:00",-15
39,"04/25/09 00:00:00",-15
39,"06/12/09 00:00:00",-15
39,"06/26/09 00:00:00",-15
39,"07/03/09 13:25:00",-15
39,"07/03/09 13:30:00",-30
39,"07/09/09 00:30:00",-30
39,"08/10/09 00:05:00",-30
39,"08/10/09 00:10:00",-25
39,"08/23/09 20:20:00",-25
39,"08/23/09 20:25:00",-20
39,"09/04/09 15:15:00",-20
39,"09/04/09 15:20:00",-25
39,"09/04/09 17:40:00",-20
39,"09/23/09 00:00:00",-20
39,"09/23/09 00:05:00",-35
39,"11/05/09 00:00:00",-35
39,"12/24/09 23:30:00",0
39,"01/17/10 15:00:00",-10
39,"02/26/10 15:00:00",-15
39,"03/06/10 03:00:00",5
39,"04/16/10 12:00:00",-5
39,"06/09/10 19:30:00",10
39,"07/04/10 12:30:00",-30
39,"07/12/10 16:30:00",0
39,"09/08/10 02:20:00",-25
39,"10/01/10 00:00:00",-35
39,"11/06/10 05:17:00",5
39,"12/08/10 18:50:00",0
39,"01/13/11 00:00:00",0
