noct,nopt,h,q
10692,1,1,0
10692,2,267,0.088
10692,3,296,0.107
10692,4,312,0.125
10692,5,352,0.191
10692,6,393,0.296
10692,7,430,0.45100001
10692,8,466,0.62400001
10692,9,541,1.15
10692,10,618,1.77
10692,11,704,2.5799999
10692,12,828,4.0599999
10692,13,968,6.54
10692,14,1064,8.9700003
10692,15,1165,12.4
10692,16,1265,17.200001
10692,17,1473,32.799999
10692,18,1625,46.099998
10694,1,0,0.001
10694,2,63,0.003
10694,3,110,0.016000001
10694,4,142,0.028000001
10694,5,166,0.037999999
10694,6,243,0.078000002
10694,7,288,0.12899999
10694,8,325,0.19499999
10694,9,362,0.28999999
10694,10,402,0.428
10694,11,428,0.53600001
10694,12,471,0.722
10694,13,522,0.94700003
10694,14,755,2.02
10694,15,1035,3.4100001
0,11,460,0.222
0,12,490,0.324
0,13,520,0.44299999
0,14,590,0.78399998
0,15,660,1.21
0,16,730,1.72
0,17,870,2.97
0,18,1010,4.52
0,19,1150,6.3600001
0,20,1440,11
0,21,1730,16.9
0,22,2000,23.200001
3,1,450,0.2
3,2,481,0.30000001
3,3,515,0.41800001
3,4,554,0.58099997
3,5,626,0.97299999
3,6,710,1.58
3,7,784,2.25
3,8,961,4.21
3,9,1100,5.9699998
3,10,1244,8.0200005
3,11,1390,10.3
3,12,1535,12.9
3,13,1680,15.9
3,14,2000,23.299999
4,1,470,0.011
4,2,480,0.029999999
4,3,490,0.056000002
4,4,500,0.086999997
4,5,510,0.122
4,6,520,0.161
4,7,530,0.204
4,8,560,0.35100001
4,9,590,0.523
4,10,660,1.01
4,11,730,1.59
4,12,800,2.26
4,13,940,3.71
4,14,1080,5.4499998
4,15,1370,9.9499998
4,16,1541,13
4,17,1675,15.8
4,18,2000,23.299999
5,1,456,0.227
5,2,519,0.43099999
5,3,588,0.74800003
5,4,660,1.14
5,5,737,1.67
5,6,815,2.3800001
5,7,993,4.1100001
5,8,1127,5.5799999
5,9,1200,6.6100001
5,10,1375,9.6899996
5,11,1644,15
5,12,1881,20.299999
5,13,2001,23.299999
6,1,650,0.175
6,2,660,0.228
6,3,690,0.41100001
6,4,720,0.62599999
6,5,790,1.22
6,6,860,1.9400001
6,7,1000,3.6300001
6,8,1132,5.5
6,9,1269,7.6999998
6,10,1384,9.79
6,11,1496,12
6,12,1600,14.1
6,13,1700,16.299999
7,1,450,0.1
7,2,460,0.122
7,3,470,0.146
7,4,500,0.23199999
7,5,530,0.338
7,6,560,0.46599999
7,7,590,0.61400002
7,8,660,1.04
7,9,730,1.59
7,10,804,2.25
7,11,949,3.6700001
7,12,1126,5.5700002
7,13,1196,6.54
7,14,1366,9.5299997
7,15,1671,15.6
7,16,1846,19.5
7,17,2000,23.299999
8,1,399,0.134
8,2,430,0.212
8,3,461,0.303
8,4,500,0.44499999
8,5,602,0.98900002
8,6,667,1.42
8,7,741,2.05
8,8,851,3.23
8,9,978,4.5500002
8,10,1113,6.1399999
8,11,1300,8.8199997
8,12,1522,12.6
8,13,1709,16.4
8,14,1842,19.4
8,15,2000,23.299999
9,1,400,0.046
9,2,410,0.063000001
9,3,420,0.082999997
9,4,430,0.106
9,5,440,0.131
9,6,450,0.15800001
9,7,480,0.25299999
9,8,510,0.366
9,9,540,0.49700001
9,10,610,0.87
9,11,680,1.33
9,12,750,1.88
9,13,890,3.2
9,14,1030,4.8299999
9,15,1170,6.75
9,16,1315,9.0500002
9,17,1462,11.5
9,18,1602,14.2
9,19,1751,17.299999
9,20,2000,23.5
10,1,399,0.134
10,2,430,0.212
10,3,461,0.303
10,4,500,0.44499999
10,5,602,0.98900002
10,6,667,1.42
10,7,741,2.05
10,8,851,3.23
10,9,969,5.1100001
10,10,1109,6.6100001
10,11,1340,9.4399996
10,12,1593,14
10,13,1781,18
10,14,2000,23.299999
11,1,606,0.028999999
11,2,618,0.055
10876,1,-93,0.030999999
10876,2,27,0.064000003
10876,3,56,0.090999998
10876,4,136,0.287
10876,5,208,0.54299998
10876,6,298,0.89899999
10876,7,406,1.4299999
10876,8,456,1.99
10876,9,516,2.74
10876,10,586,3.7
10876,11,686,5.2199998
10876,12,803,7.3699999
10876,13,936,9.9499998
10876,14,1703,17.700001
10876,15,2187,23
11,3,629,0.090999998
11,4,640,0.12899999
11,5,650,0.175
11,6,660,0.228
11,7,690,0.41100001
11,8,720,0.62599999
11,9,790,1.22
11,10,860,1.9400001
11,11,1000,3.6300001
11,12,1132,5.5
11,13,1269,7.6999998
11,14,1384,9.79
11,15,1496,12
11,16,1600,14.1
11,17,1700,16.299999
40,1,360,0.012
7115,1,386,0.064000003
7115,2,405,0.066
7115,3,427,0.071000002
7115,4,447,0.079999998
7115,5,463,0.096000001
7115,6,479,0.126
7115,7,503,0.18799999
40,2,370,0.028999999
40,3,380,0.046999998
40,4,390,0.067000002
40,5,410,0.111
40,6,423,0.142
40,7,443,0.197
40,8,455,0.23199999
40,9,492,0.36399999
40,10,530,0.53600001
40,11,569,0.75599998
40,12,610,1.03
40,13,650,1.33
40,14,711,1.83
40,15,771,2.3699999
40,16,861,3.27
40,17,1050,5.3299999
40,18,1150,6.5999999
40,19,1280,8.3900003
40,20,1400,10.5
40,21,1420,10.8
40,22,1480,12
40,23,1500,12.3
40,24,1650,15.3
40,25,1690,16.200001
40,26,1840,19.5
40,27,2080,25.299999
40,28,2210,28.6
41,1,301,0.0089999996
41,2,337,0.021
41,3,366,0.035999998
41,4,397,0.059999999
7950,1,180,0.46599999
7950,2,228,0.648
7950,3,276,0.85799998
7950,4,372,1.36
7950,5,413,1.5599999
7950,6,536,2.24
7950,7,658,3.05
7950,8,902,5.0700002
7950,9,1147,7.6700001
7950,10,1391,10.8
7950,11,1437,12.1
7950,12,1684,19.9
7950,13,1931,29.6
7950,14,2177,41.299999
7950,15,2186,42
41,5,425,0.077
41,6,454,0.112
41,7,501,0.249
41,8,536,0.417
41,9,571,0.62900001
41,10,615,0.91900003
41,11,653,1.1799999
41,12,699,1.52
41,13,737,1.8099999
41,14,764,2.03
41,15,866,3.0999999
41,16,1050,5.3299999
41,17,1150,6.5999999
41,18,1280,8.3900003
41,19,1400,10.5
41,20,1420,10.8
41,21,1480,12
41,22,1500,12.3
41,23,1650,15.3
41,24,1690,16.200001
41,25,1840,19.5
41,26,2080,25.299999
41,27,2210,28.6
42,1,301,0.0089999996
42,2,311,0.015
42,3,337,0.028000001
42,4,347,0.035
42,5,357,0.043000001
42,6,367,0.052000001
42,7,371,0.056000002
42,8,381,0.067000002
42,9,391,0.079999998
42,10,405,0.101
42,11,423,0.142
42,12,433,0.175
42,13,454,0.249
42,14,501,0.43399999
42,15,531,0.57200003
42,16,569,0.77499998
42,17,610,1.03
42,18,650,1.33
42,19,711,1.83
42,20,771,2.3699999
42,21,861,3.27
42,22,1050,5.3299999
42,23,1150,6.5999999
42,24,1280,8.3900003
42,25,1400,10.5
42,26,1420,10.8
42,27,1480,12
42,28,1500,12.3
42,29,1650,15.3
42,30,1690,16.200001
42,31,1840,19.5
42,32,2080,25.299999
42,33,2210,28.6
43,1,301,0.0089999996
43,2,337,0.021
43,3,366,0.035999998
43,4,398,0.064999998
43,5,425,0.092
43,6,458,0.141
43,7,482,0.208
43,8,495,0.24600001
43,9,536,0.43399999
43,10,571,0.62900001
43,11,615,0.91900003
43,12,653,1.1799999
43,13,699,1.52
43,14,737,1.8099999
43,15,764,2.03
43,16,866,3.0999999
43,17,1048,5.2600002
43,18,1155,6.6700001
43,19,1280,8.3900003
43,20,1401,10.5
43,21,1420,10.8
43,22,1480,12
43,23,1500,12.3
43,24,1650,15.3
43,25,1690,16.200001
43,26,1840,19.5
43,27,2080,25.299999
43,28,2210,28.6
45,1,417,0
45,2,427,0.017999999
45,3,437,0.041000001
45,4,447,0.067000002
45,5,457,0.093999997
45,6,477,0.154
45,7,497,0.21799999
45,8,527,0.32100001
45,9,568,0.472
45,10,598,0.72299999
45,11,638,1.08
45,12,688,1.5700001
45,13,738,2.0799999
45,14,838,3.1800001
45,15,988,4.9699998
45,16,1198,7.6900001
45,17,1348,10.1
45,18,1368,10.5
45,19,1388,10.8
45,20,1418,11.4
45,21,1438,11.7
45,22,1468,12.3
45,23,1488,12.6
45,24,1748,17.799999
45,25,1988,23.200001
45,26,2198,28.4
46,1,417,0
46,2,427,0.017999999
46,3,437,0.041000001
46,4,447,0.067000002
46,5,457,0.093999997
46,6,477,0.154
46,7,497,0.21799999
46,8,527,0.32100001
46,9,568,0.472
46,10,598,0.72299999
46,11,638,1.08
46,12,688,1.5700001
46,13,738,2.0799999
46,14,838,3.1800001
46,15,988,4.9699998
46,16,1198,7.6900001
46,17,1348,10.1
46,18,1368,10.5
46,19,1388,10.8
46,20,1418,11.4
46,21,1438,11.7
46,22,1468,12.3
46,23,1488,12.6
46,24,1748,17.799999
46,25,1988,23.200001
46,26,2198,28.4
48,1,301,0.0089999996
48,2,337,0.021
48,3,366,0.035999998
48,4,398,0.064999998
48,5,425,0.092
48,6,458,0.141
48,7,482,0.208
48,8,495,0.24600001
48,9,536,0.45199999
48,10,571,0.68300003
48,11,615,0.97399998
48,12,653,1.23
48,13,697,1.61
48,14,737,1.92
48,15,761,2.1400001
48,16,866,3.0999999
48,17,1048,5.2600002
48,18,1155,6.6700001
48,19,1280,8.3900003
48,20,1401,10.5
48,21,1420,10.8
48,22,1480,12
48,23,1500,12.3
48,24,1650,15.3
48,25,1690,16.200001
48,26,1840,19.5
48,27,2080,25.299999
48,28,2210,28.6
49,1,-100,0.29499999
49,2,-60,0.51800001
49,3,-20,0.79000002
49,4,50,1.37
49,5,120,2.0699999
49,6,260,3.8099999
49,7,380,5.6199999
49,8,520,8.8599997
49,9,810,17
49,10,1100,26.700001
49,11,1500,42.5
50,1,-100,0.329
50,2,-90,0.37400001
50,3,-80,0.42199999
50,4,-70,0.472
50,5,-60,0.52600002
50,6,-50,0.58200002
50,7,-40,0.64200002
50,8,-30,0.704
50,9,-20,0.76899999
50,10,-10,0.83700001
50,11,0,0.90799999
50,12,70,1.48
50,13,140,2.2
50,14,210,3.05
50,15,350,5.1700001
50,16,490,7.8299999
50,17,630,11.1
50,18,920,19.5
50,19,1210,30.200001
50,20,1500,43.299999
51,1,-100,0.48899999
51,2,-60,0.70499998
51,3,10,1.1799999
51,4,80,1.77
51,5,150,2.49
51,6,290,4.2800002
51,7,400,6
51,8,540,8.9099998
51,9,680,12.3
51,10,970,21.1
51,11,1260,32
51,12,1500,42.599998
52,1,-150,0.028000001
52,2,-140,0.055
52,3,-130,0.088
195,1,229,0.58600003
195,2,292,0.639
195,3,325,0.71899998
195,4,339,0.77700001
195,5,349,0.81900001
195,6,368,0.93599999
195,7,393,1.1
195,8,411,1.23
195,9,435,1.41
195,10,456,1.61
195,11,474,1.83
195,12,489,2.04
195,13,501,2.3
195,14,521,2.71
195,15,552,3.3299999
195,16,599,4.3600001
195,17,660,5.8499999
195,18,695,6.79
195,19,753,8.5200005
195,20,825,10.8
7503,1,27,2.04
7503,2,254,2.3499999
7503,3,407,2.9400001
7503,4,504,3.77
7503,5,571,5.23
7503,6,628,7.0900002
7503,7,682,9.1800003
7503,8,763,13
7503,9,868,19.1
7503,10,918,22.4
7503,11,1070,32.799999
7503,12,1227,45.799999
7503,13,1553,75.099998
7503,14,2255,146
7504,1,158,0.2
7504,2,312,0.366
7504,3,357,0.46900001
7504,4,421,0.71399999
7504,5,461,1.04
7504,6,488,1.39
7504,7,510,1.8200001
7504,8,542,2.5599999
7504,9,575,3.48
7504,10,614,4.6999998
7504,11,662,6.4699998
7504,12,748,10.2
7504,13,803,13
7504,14,957,22.200001
7504,15,1073,30.200001
7504,16,1264,46.299999
7504,17,1601,79
7504,18,2260,146
7505,1,170,0.015
7505,2,470,0.41600001
7505,3,509,0.55699998
7505,4,534,0.67299998
7505,5,576,0.87199998
7505,6,617,1.13
7505,7,706,1.6799999
7505,8,807,2.4400001
7505,9,881,3.0599999
7505,10,964,3.8299999
7505,11,1100,5.27
7505,12,1229,6.8699999
7505,13,1452,10.2
7505,14,1584,12.4
7505,15,1682,14.2
7505,16,1756,16.200001
7505,17,1869,20
7505,18,1979,24.700001
7505,19,2137,31.700001
7505,20,2300,39.900002
7505,21,2713,64.300003
7507,1,5,0.33000001
7507,2,290,2.5
7507,3,457,4.2600002
7507,4,559,6.0999999
7507,5,627,7.6399999
7507,6,724,10.1
7507,7,805,12.5
7507,8,891,15.5
7507,9,970,18.5
7507,10,1019,20.5
7507,11,1061,22.5
7507,12,1115,25.4
7507,13,1169,28.700001
7507,14,1204,31.1
7507,15,1231,33
7507,16,1394,45
7507,17,1511,54.400002
7507,18,1614,63.700001
7508,1,5,0.33000001
7508,2,73,0.49000001
7508,3,154,0.76599997
7508,4,201,1.01
7508,5,274,1.59
7508,6,363,2.51
7508,7,472,4.0799999
7508,8,559,5.98
7508,9,627,7.6399999
7508,10,724,10.1
7508,11,805,12.5
7508,12,891,15.5
7508,13,970,18.5
7508,14,1019,20.5
7508,15,1061,22.5
7508,16,1115,25.4
7508,17,1169,28.700001
7508,18,1204,31.1
7508,19,1231,33
7508,20,1394,45
7508,21,1511,54.400002
7508,22,1614,63.700001
7509,1,5,0.40400001
7509,2,72,0.57499999
7509,3,153,0.81599998
7509,4,201,1.02
7509,5,274,1.59
7509,6,363,2.51
7509,7,472,4.0799999
7509,8,559,5.98
7509,9,627,7.6399999
7509,10,724,10.1
7509,11,805,12.5
7509,12,891,15.5
7509,13,970,18.5
7509,14,1019,20.5
7509,15,1061,22.5
7509,16,1115,25.4
7509,17,1169,28.700001
7509,18,1204,31.1
7509,19,1231,33
7509,20,1394,45
7509,21,1511,54.400002
7509,22,1614,63.700001
7510,1,-305,0.030999999
7510,2,-224,0.066
7510,3,-169,0.097000003
7510,4,-64,0.206
7510,5,25,0.377
7510,6,75,0.53299999
7510,7,155,0.801
7510,8,201,1.01
7510,9,274,1.59
7510,10,363,2.51
7510,11,472,4.0799999
7510,12,559,5.98
7510,13,627,7.6399999
7510,14,724,10.1
7510,15,805,12.5
7510,16,891,15.5
7510,17,970,18.5
7510,18,1019,20.5
7510,19,1061,22.5
7510,20,1115,25.4
7510,21,1169,28.700001
7510,22,1204,31.1
7510,23,1231,33
7510,24,1394,45
7510,25,1511,54.400002
7510,26,1614,63.700001
7512,1,-305,0.030999999
7512,2,-145,0.118
7512,3,-70,0.226
7512,4,-20,0.322
7512,5,6,0.38999999
7512,6,26,0.45300001
7512,7,36,0.493
7512,8,49,0.54500002
7512,9,66,0.61699998
7512,10,89,0.71799999
7512,11,120,0.89999998
7512,12,155,1.1900001
7512,13,181,1.45
7512,14,214,1.8200001
7512,15,250,2.3199999
7512,16,284,2.8399999
7512,17,333,3.74
7512,18,393,4.9899998
7512,19,438,6.1399999
7512,20,487,7.5900002
7512,21,649,13.4
7512,22,864,22.4
7512,23,1001,29.5
7512,24,1136,37.700001
7512,25,1252,45.200001
7512,26,1355,52.200001
7512,27,1542,67
7512,28,1644,76
7512,29,1758,86.599998
52,4,-120,0.12800001
52,5,-110,0.17299999
52,6,-100,0.22400001
52,7,-80,0.34
52,8,-40,0.62400001
52,9,0,0.97299999
52,10,70,1.72
52,11,140,2.6300001
52,12,280,4.8600001
52,13,420,7.6100001
52,14,560,10.8
52,15,850,18.799999
52,16,1140,28.4
52,17,1500,42.5
57,1,0,0.70300001
57,2,90,1.11
57,3,130,1.3
57,4,169,1.49
57,5,219,2.1099999
57,6,289,3.0599999
57,7,379,4.3699999
57,8,560,7.1100001
57,9,593,7.6399999
57,10,693,10
57,11,733,11.1
57,12,753,11.6
57,13,803,13
57,14,923,16.6
57,15,1053,21
57,16,1223,27.5
57,17,1403,35.299999
57,18,1513,40.5
57,19,1663,52.5
57,20,1843,69
57,21,2043,89.900002
9448,1,-305,0.030999999
9448,2,-145,0.118
9448,3,-70,0.226
9448,4,-20,0.322
9448,5,6,0.38999999
9448,6,26,0.45300001
9448,7,36,0.493
9448,8,49,0.54500002
9448,9,66,0.61699998
9448,10,89,0.71799999
9448,11,120,0.91900003
9448,12,179,1.5
9448,13,250,2.3299999
9448,14,284,2.8399999
9448,15,333,3.74
57,22,2153,102
57,23,2173,105
57,24,2203,108
57,25,2223,111
57,26,2243,113
57,27,2263,116
57,28,2283,118
57,29,2303,121
57,30,2353,127
57,31,2373,130
57,32,2433,138
57,33,2503,148
57,34,2600,162
58,1,-26,0.189
58,2,-15,0.25600001
58,3,-3,0.329
58,4,8,0.40700001
58,5,19,0.491
58,6,42,0.67400002
58,7,64,0.87400001
58,8,98,1.2
58,9,132,1.5700001
58,10,177,2.0999999
58,11,222,2.6800001
58,12,279,3.46
58,13,369,4.8400002
58,14,440,6.0500002
58,15,564,8.5
58,16,654,10.4
58,17,699,11.5
58,18,744,12.5
58,19,823,14.4
58,20,970,18.1
58,21,1150,23
58,22,1432,31.4
58,23,1594,36.599998
58,24,1774,48.5
58,25,1977,63.900002
58,26,2214,84.400002
58,27,2428,105
58,28,2451,108
58,29,2485,111
58,30,2507,114
58,31,2541,117
58,32,2564,120
58,33,2586,122
58,34,2609,125
58,35,2632,127
58,36,2654,130
58,37,2767,143
58,38,2914,161
93,1,321,1.29
93,2,405,2
93,3,471,2.6400001
93,4,562,3.7
93,5,653,4.73
93,6,741,5.6799998
93,7,1001,8.2399998
93,8,1387,12.2
93,9,2000,18.799999
94,1,300,0.71600002
94,2,352,1.0700001
94,3,400,1.46
94,4,471,2.04
94,5,569,3.01
94,6,656,3.8499999
94,7,818,5.48
94,8,959,6.98
94,9,1186,9.46
94,10,2000,18.799999
95,1,200,0.14
95,2,242,0.177
95,3,284,0.273
95,4,342,0.55800003
95,5,395,0.87199998
95,6,457,1.35
95,7,571,2.3199999
95,8,710,3.6400001
95,9,850,5.1500001
95,10,1140,8.8800001
95,11,2000,18.799999
96,1,200,0.333
96,2,293,0.62599999
96,3,360,1.0700001
96,4,410,1.55
96,5,429,1.91
96,6,441,2.1400001
96,7,492,3.3199999
96,8,532,4.3000002
96,9,580,5.71
96,10,742,6.96
96,11,943,8.5799999
96,12,1160,10.4
96,13,1390,12.5
96,14,1688,15.5
96,15,2000,18.799999
97,1,162,0.106
97,2,289,0.463
97,3,365,1.11
97,4,425,1.75
97,5,498,2.6700001
97,6,580,3.77
97,7,651,5.02
97,8,748,6.6799998
97,9,948,8.3299999
97,10,1173,10.4
97,11,1577,14.3
97,12,2000,18.799999
127,1,185,0.055
127,2,195,0.074000001
127,3,205,0.094999999
127,4,215,0.119
127,5,225,0.146
127,6,235,0.175
127,7,255,0.241
127,8,275,0.317
127,9,295,0.403
127,10,315,0.498
127,11,345,0.66000003
127,12,354,0.71100003
127,13,364,0.84100002
127,14,384,1.13
127,15,404,1.46
127,16,434,2.04
127,17,444,2.25
127,18,504,2.95
127,19,604,4.23
127,20,670,5.1300001
127,21,880,6.7399998
127,22,1130,8.9399996
127,23,1450,12.1
127,24,1470,12.4
127,25,1560,13.3
127,26,1590,13.7
127,27,1630,14.1
127,28,1660,14.5
127,29,1700,14.9
127,30,1740,15.4
127,31,2010,18.700001
127,32,2370,23.5
127,33,2510,25.5
128,1,261,0.090000004
128,2,271,0.12
128,3,281,0.152
128,4,291,0.186
128,5,311,0.26100001
128,6,331,0.34299999
128,7,350,0.428
128,8,361,0.52200001
128,9,372,0.634
128,10,392,0.94499999
128,11,406,1.1900001
128,12,435,1.7
128,13,458,2.1300001
128,14,475,2.4100001
128,15,553,3.3800001
128,16,614,4.0700002
128,17,711,5.0900002
128,18,870,6.6100001
128,19,1070,8.2700005
128,20,1370,11.1
128,21,1430,11.7
128,22,1450,12
128,23,1530,12.8
128,24,1550,13.1
128,25,1590,13.5
128,26,1620,13.9
128,27,1650,14.2
128,28,1680,14.6
128,29,1810,16.200001
128,30,2070,19.4
128,31,2450,24.6
128,32,2510,25.5
132,1,40,1
132,2,100,2.4000001
132,3,190,5.3499999
132,4,370,13
132,5,730,33.700001
132,6,800,38.400002
132,7,1430,90.5
132,8,2470,208
132,9,2990,279
133,1,100,4.1199999
133,2,170,6.8899999
133,3,240,10.2
133,4,380,18.4
133,5,500,27
133,6,830,41.700001
133,7,1410,96.099998
133,8,2000,155
133,9,2400,197
133,10,2800,240
134,1,0,1.33
134,2,50,2.6400001
134,3,100,4.1900001
134,4,170,6.6799998
134,5,310,12.6
134,6,450,19.4
134,7,740,36
134,8,830,41.700001
134,9,1410,96.099998
134,10,2570,215
134,11,2800,240
135,1,0,1.26
135,2,50,2.52
135,3,100,4.1199999
135,4,170,6.8899999
135,5,240,10.2
135,6,380,18.4
135,7,500,27
135,8,830,41.700001
135,9,1410,96.099998
135,10,2570,215
135,11,2800,240
136,1,0,1.33
136,2,50,2.6400001
136,3,100,4.1900001
136,4,170,6.6799998
136,5,310,12.6
136,6,450,19.4
136,7,740,36
136,8,830,41.700001
136,9,1410,96.099998
136,10,2570,215
136,11,2800,240
137,1,-50,0.62599999
137,2,-30,1.01
137,3,0,1.6900001
137,4,30,2.47
137,5,100,4.5799999
137,6,170,7.04
137,7,310,12.8
137,8,450,19.5
137,9,740,35.900002
137,10,830,41.5
137,11,1410,96.099998
137,12,2570,215
137,13,2800,240
138,1,-40,0.142
138,2,-30,0.35299999
138,3,-20,0.60299999
138,4,-10,0.88099998
138,5,0,1.1799999
138,6,30,2.2
138,7,60,3.3399999
138,8,130,6.3899999
138,9,270,13.6
138,10,410,22
138,11,500,27.799999
138,12,850,43.5
138,13,1430,98.099998
138,14,2590,218
138,15,2800,240
139,1,-60,0.112
139,2,-50,0.28
139,3,-40,0.477
139,4,-30,0.69800001
139,5,-20,0.93599999
139,6,-10,1.1900001
139,7,0,1.46
139,8,30,2.3299999
139,9,100,4.6900001
139,10,240,10.3
139,11,380,16.9
139,12,670,32.599998
139,13,850,43.5
139,14,1430,98.099998
139,15,2590,218
139,16,2800,240
155,1,379,0.118
155,2,400,0.122
155,3,420,0.127
155,4,440,0.134
155,5,459,0.14300001
155,6,480,0.16599999
155,7,500,0.198
155,8,520,0.24600001
155,9,540,0.31
155,10,560,0.40099999
155,11,582,0.50599998
155,12,602,0.63599998
155,13,620,0.77600002
155,14,640,0.96399999
155,15,670,1.3099999
155,16,694,1.61
155,17,720,1.9400001
155,18,743,2.24
155,19,777,2.7
155,20,843,3.6099999
155,21,902,4.5
155,22,1014,6.29
155,23,1163,9
155,24,1381,13.8
155,25,1645,20.9
155,26,1884,28.200001
155,27,2541,49.799999
157,1,379,0.118
157,2,470,0.13699999
157,3,503,0.192
157,4,530,0.26899999
157,5,559,0.38100001
157,6,583,0.493
157,7,603,0.61699998
157,8,622,0.74800003
157,9,647,0.95899999
157,10,672,1.2
157,11,709,1.5599999
157,12,760,2.22
157,13,894,4.3600001
157,14,1011,6.25
157,15,1150,8.8299999
157,16,1380,13.7
157,17,1645,20.9
157,18,1884,28.200001
157,19,2541,49.799999
10002,1,0,0
10004,1,0,0
10004,2,350,0.14300001
10004,3,380,0.20999999
10004,4,400,0.28799999
10004,5,410,0.45300001
10004,6,420,0.55400002
10004,7,490,0.98900002
10011,1,0,0
10011,2,351,0.092
10011,3,510,0.211
10011,4,580,0.32499999
10011,5,622,0.41299999
10011,6,647,0.51599997
10011,7,665,0.829
165,1,560,0.285
165,2,584,0.39500001
165,3,610,0.52600002
165,4,622,0.597
165,5,655,0.85399997
165,6,678,1.05
165,7,703,1.29
165,8,750,1.8200001
165,9,804,2.53
165,10,835,2.97
165,11,869,3.5899999
165,12,954,5.3899999
165,13,956,5.4699998
165,14,959,5.5100002
165,15,961,5.5500002
165,16,963,5.6199999
165,17,966,5.6799998
165,18,975,5.8600001
165,19,1111,8.2299995
165,20,1132,8.6300001
165,21,2500,46
195,21,895,13
10002,2,270,0.022
10002,3,310,0.057999998
10002,4,340,0.13
10002,5,390,0.39399999
10002,6,440,0.79500002
10002,7,470,1.05
10002,8,570,1.85
10002,9,660,2.51
10002,10,810,3.5999999
10002,11,840,3.8299999
10002,12,880,4.52
10002,13,970,6.04
10013,1,0,0
10013,2,348,0.077
10013,3,497,0.141
177,1,379,0.118
177,2,400,0.122
177,3,420,0.127
177,4,440,0.134
177,5,459,0.14300001
177,6,480,0.16599999
177,7,500,0.198
177,8,520,0.243
177,9,532,0.27500001
177,10,539,0.29499999
177,11,541,0.30199999
177,12,548,0.333
177,13,561,0.39300001
177,14,582,0.50599998
177,15,602,0.63599998
177,16,620,0.77600002
177,17,640,0.96399999
177,18,670,1.3099999
177,19,694,1.61
177,20,720,1.9400001
177,21,743,2.24
177,22,777,2.7
177,23,843,3.6099999
177,24,902,4.5
177,25,1014,6.29
177,26,1163,9
177,27,1381,13.8
177,28,1645,20.9
177,29,1884,28.200001
177,30,2541,49.799999
178,1,379,0.118
178,2,470,0.13699999
178,3,489,0.153
178,4,507,0.183
178,5,531,0.25
178,6,540,0.28299999
178,7,561,0.36300001
178,8,576,0.43200001
178,9,588,0.49700001
178,10,606,0.60900003
178,11,622,0.73400003
178,12,660,1.08
178,13,709,1.5599999
178,14,760,2.22
178,15,894,4.3600001
178,16,1011,6.25
178,17,1150,8.8299999
178,18,1380,13.7
178,19,1645,20.9
178,20,1884,28.200001
178,21,2541,49.799999
179,1,379,0.118
179,2,400,0.122
179,3,420,0.127
179,4,440,0.134
179,5,459,0.14300001
179,6,480,0.16599999
179,7,500,0.198
179,8,520,0.243
179,9,532,0.27200001
179,10,539,0.29100001
179,11,548,0.32300001
179,12,561,0.377
179,13,582,0.47499999
179,14,609,0.63800001
179,15,622,0.736
179,16,642,0.90399998
179,17,669,1.16
179,18,695,1.47
179,19,719,1.8
179,20,742,2.1300001
179,21,778,2.6400001
179,22,843,3.6099999
179,23,902,4.5
179,24,1014,6.29
179,25,1163,9
179,26,1381,13.8
179,27,1645,20.9
179,28,1884,28.200001
179,29,2541,49.799999
180,1,379,0.118
180,2,400,0.122
180,3,420,0.127
180,4,440,0.134
180,5,459,0.14300001
180,6,480,0.16599999
180,7,500,0.198
180,8,516,0.227
180,9,527,0.25099999
180,10,537,0.27700001
180,11,547,0.30899999
180,12,557,0.34599999
180,13,574,0.419
180,14,585,0.47799999
180,15,595,0.53899997
180,16,609,0.63499999
180,17,622,0.736
180,18,642,0.90399998
180,19,669,1.16
180,20,695,1.47
180,21,719,1.8
180,22,742,2.1300001
180,23,778,2.6400001
180,24,843,3.6099999
180,25,902,4.5
180,26,1014,6.29
180,27,1163,9
180,28,1381,13.8
180,29,1645,20.9
180,30,1884,28.200001
180,31,2541,49.799999
181,1,354,0.117
181,2,389,0.122
181,3,431,0.13500001
181,4,468,0.154
181,5,493,0.176
181,6,512,0.211
181,7,533,0.27500001
181,8,560,0.38499999
181,9,576,0.45899999
181,10,596,0.57300001
181,11,617,0.71600002
181,12,640,0.90399998
181,13,667,1.1799999
10007,1,0,0
10007,2,340,0.14
10007,3,440,0.24699999
10007,4,470,0.373
10007,5,500,0.59799999
10007,6,510,1.03
10007,7,600,2.1900001
10007,8,900,4.6399999
10007,9,1000,5.6799998
10008,1,0,0
10008,2,340,0.14
10008,3,440,0.24699999
10008,4,513,0.47600001
10008,5,617,0.977
10008,6,670,1.46
181,14,693,1.47
181,15,719,1.8
181,16,742,2.1099999
181,17,778,2.6400001
181,18,843,3.6099999
181,19,902,4.5
181,20,1014,6.29
181,21,1163,9
181,22,1381,13.8
181,23,1645,20.9
181,24,1884,28.200001
181,25,2541,49.799999
182,1,354,0.117
182,2,389,0.122
182,3,431,0.13500001
182,4,468,0.154
182,5,494,0.17200001
182,6,513,0.186
182,7,535,0.213
182,8,549,0.23800001
182,9,563,0.26699999
182,10,570,0.287
182,11,575,0.30700001
182,12,580,0.336
182,13,599,0.491
182,14,621,0.68400002
182,15,642,0.89499998
182,16,667,1.1799999
182,17,693,1.47
