cdentite;dtmesure;hauteur;qualh;methh;conth;statuth;debit;qualq;methq;contq;statutq
K209081001;2015-01-01 00:01:00;702;20;10;0;12;9340;20;10;0;12
K209081001;2015-01-01 01:25:00;698;20;10;0;12;9206;20;10;0;12
K209081001;2015-01-01 08:55:00;696;20;10;0;12;9139;20;10;0;12
K209081001;2015-01-01 11:20:00;688;20;10;0;12;8874;20;10;0;12
K209081001;2015-01-01 11:50:00;702;20;10;0;12;9340;20;10;0;12
K209081001;2015-01-01 12:15:00;703;20;10;0;12;9374;20;10;0;12
K209081001;2015-01-01 13:25:00;696;20;10;0;12;9139;20;10;0;12
K209081001;2015-01-01 15:10:00;703;20;10;0;12;9374;20;10;0;12
K209081001;2015-01-01 18:00:00;695;20;10;0;12;9105;20;10;0;12
K209081001;2015-01-01 20:30:00;694;20;10;0;12;9072;20;10;0;12
K209081001;2015-01-02 03:35:00;700;20;10;0;12;9273;20;10;0;12
K209081001;2015-01-02 08:35:00;691;20;10;0;12;8973;20;10;0;12
K209081001;2015-01-02 10:00:00;692;20;10;0;12;9006;20;10;0;12
K209081001;2015-01-02 16:35:00;675;20;10;0;12;8452;20;10;0;12
K209081001;2015-01-03 00:06:00;679;20;10;0;12;8581;20;10;0;12
K209081001;2015-01-03 07:45:00;683;20;10;0;12;8710;20;10;0;12
K209081001;2015-01-03 15:30:00;692;20;10;0;12;9006;20;10;0;12
K209081001;2015-01-03 19:35:00;700;20;10;0;12;9273;20;10;0;12
K209081001;2015-01-03 23:50:00;716;20;10;0;12;9821;20;10;0;12
K209081001;2015-01-04 07:50:00;712;20;10;0;12;9682;20;10;0;12
K209081001;2015-01-04 09:20:00;705;20;10;0;12;9442;20;10;0;12
K209081001;2015-01-04 14:45:00;712;20;10;0;12;9682;20;10;0;12
K209081001;2015-01-04 20:22:00;703;20;10;0;12;9374;20;10;0;12
K209081001;2015-01-05 00:00:00;694;20;10;0;12;9072;20;10;0;12
K209081001;2015-01-05 00:15:00;696;20;10;0;12;9139;20;10;0;12
K209081001;2015-01-05 02:15:00;691;20;10;0;12;8973;20;10;0;12
K209081001;2015-01-05 02:50:00;693;20;10;0;12;9039;20;10;0;12
K209081001;2015-01-05 04:40:00;689;20;10;0;12;8907;20;10;0;12
K209081001;2015-01-05 08:30:00;684;20;10;0;12;8743;20;10;0;12
K209081001;2015-01-05 09:50:00;684;20;10;0;12;8743;20;10;0;12
K209081001;2015-01-05 11:20:00;684;20;10;0;12;8743;20;10;0;12
K209081001;2015-01-05 12:30:00;683;20;10;0;12;8710;20;10;0;12
K209081001;2015-01-05 14:05:00;678;20;10;0;12;8548;20;10;0;12
K209081001;2015-01-05 16:05:00;674;20;10;0;12;8420;20;10;0;12
K209081001;2015-01-05 21:35:00;670;20;10;0;12;8293;20;10;0;12
K209081001;2015-01-06 06:10:00;670;20;10;0;12;8293;20;10;0;12
K209081001;2015-01-06 07:50:00;666;20;10;0;12;8167;20;10;0;12
K209081001;2015-01-06 12:00:00;660;20;10;0;12;7980;20;10;0;12
K209081001;2015-01-06 13:40:00;654;20;10;0;12;7796;20;10;0;12
K209081001;2015-01-06 15:05:00;656;20;10;0;12;7857;20;10;0;12
K209081001;2015-01-06 18:20:00;652;20;10;0;12;7735;20;10;0;12
K209081001;2015-01-07 02:00:00;651;20;10;0;12;7704;20;10;0;12
K209081001;2015-01-07 06:10:00;645;20;10;0;12;7524;20;10;0;12
K209081001;2015-01-07 07:30:00;645;20;10;0;12;7524;20;10;0;12
K209081001;2015-01-07 09:25:00;645;20;10;0;12;7524;20;10;0;12
K209081001;2015-01-07 11:30:00;648;20;10;0;12;7614;20;10;0;12
K209081001;2015-01-07 12:35:00;644;20;10;0;12;7494;20;10;0;12
K209081001;2015-01-07 19:00:00;640;20;10;0;12;7375;20;10;0;12
K209081001;2015-01-08 03:15:00;640;20;10;0;12;7375;20;10;0;12
K209081001;2015-01-08 10:40:00;638;20;10;0;12;7316;20;10;0;12
K209081001;2015-01-08 11:40:00;641;20;10;0;12;7404;20;10;0;12
K209081001;2015-01-08 14:00:00;637;20;10;0;12;7286;20;10;0;12
K209081001;2015-01-08 17:50:00;636;20;10;0;12;7257;20;10;0;12
K209081001;2015-01-09 00:00:00;635;20;10;0;12;7227;20;10;0;12
K209081001;2015-01-09 08:30:00;633;20;10;0;12;7169;20;10;0;12
K209081001;2015-01-09 09:46:00;630;20;10;0;12;7082;20;10;0;12
K209081001;2015-01-09 12:15:00;629;20;10;0;12;7053;20;10;0;12
K209081001;2015-01-09 14:00:00;624;20;10;0;12;6909;20;10;0;12
K209081001;2015-01-09 14:20:00;628;20;10;0;12;7024;20;10;0;12
K209081001;2015-01-09 14:50:00;630;20;10;0;12;7082;20;10;0;12
K209081001;2015-01-09 15:25:00;626;20;10;0;12;6967;20;10;0;12
K209081001;2015-01-09 19:30:00;623;20;10;0;12;6881;20;10;0;12
K209081001;2015-01-10 00:40:00;625;20;10;0;12;6938;20;10;0;12
K209081001;2015-01-10 08:15:00;624;20;10;0;12;6909;20;10;0;12
K209081001;2015-01-10 11:50:00;628;20;10;0;12;7024;20;10;0;12
K209081001;2015-01-10 15:00:00;622;20;10;0;12;6852;20;10;0;12
K209081001;2015-01-10 15:35:00;624;20;10;0;12;6909;20;10;0;12
K209081001;2015-01-10 19:25:00;618;20;10;0;12;6739;20;10;0;12
K209081001;2015-01-10 20:00:00;620;20;10;0;12;6796;20;10;0;12
K209081001;2015-01-11 01:05:00;617;20;10;0;12;6711;20;10;0;12
K209081001;2015-01-11 03:35:00;618;20;10;0;12;6739;20;10;0;12
K209081001;2015-01-11 04:45:00;615;20;10;0;12;6655;20;10;0;12
K209081001;2015-01-11 06:40:00;616;20;10;0;12;6683;20;10;0;12
K209081001;2015-01-11 06:50:00;616;20;10;0;12;6683;20;10;0;12
K209081001;2015-01-11 07:10:00;609;20;10;0;12;6489;20;10;0;12
K209081001;2015-01-11 07:25:00;599;20;10;0;12;6216;20;10;0;12
K209081001;2015-01-11 07:35:00;599;20;10;0;12;6216;20;10;0;12
K209081001;2015-01-11 07:55:00;607;20;10;0;12;6434;20;10;0;12
K209081001;2015-01-11 08:15:00;612;20;10;0;12;6572;20;10;0;12
K209081001;2015-01-11 09:10:00;610;20;10;0;12;6516;20;10;0;12
K209081001;2015-01-11 11:05:00;615;20;10;0;12;6655;20;10;0;12
K209081001;2015-01-11 11:50:00;611;20;10;0;12;6544;20;10;0;12
K209081001;2015-01-11 12:40:00;613;20;10;0;12;6599;20;10;0;12
K209081001;2015-01-11 13:45:00;613;20;10;0;12;6599;20;10;0;12
K209081001;2015-01-11 14:30:00;608;20;10;0;12;6461;20;10;0;12
K209081001;2015-01-11 14:40:00;612;20;10;0;12;6572;20;10;0;12
K209081001;2015-01-11 15:10:00;615;20;10;0;12;6655;20;10;0;12
K209081001;2015-01-11 15:30:00;614;20;10;0;12;6627;20;10;0;12
K209081001;2015-01-11 15:40:00;612;20;10;0;12;6572;20;10;0;12
K209081001;2015-01-11 17:10:00;617;20;10;0;12;6711;20;10;0;12
K209081001;2015-01-12 06:55:00;615;20;10;0;12;6655;20;10;0;12
K209081001;2015-01-12 11:50:00;613;20;10;0;12;6599;20;10;0;12
K209081001;2015-01-12 14:15:00;607;20;10;0;12;6434;20;10;0;12
K209081001;2015-01-13 01:00:00;606;20;10;0;12;6406;20;10;0;12
K209081001;2015-01-13 02:40:00;607;20;10;0;12;6434;20;10;0;12
K209081001;2015-01-13 06:30:00;602;20;10;0;12;6297;20;10;0;12
K209081001;2015-01-13 11:55:00;599;20;10;0;12;6216;20;10;0;12
K209081001;2015-01-13 23:10:00;604;20;10;0;12;6352;20;10;0;12
K209081001;2015-01-14 08:25:00;605;20;10;0;12;6379;20;10;0;12
K209081001;2015-01-14 13:45:00;602;20;10;0;12;6297;20;10;0;12
K209081001;2015-01-14 15:05:00;603;20;10;0;12;6324;20;10;0;12
K209081001;2015-01-15 01:05:00;597;20;10;0;12;6163;20;10;0;12
K209081001;2015-01-15 18:40:00;596;20;10;0;12;6136;20;10;0;12
K209081001;2015-01-15 19:40:00;594;20;10;0;12;6083;20;10;0;12
K209081001;2015-01-15 22:30:00;596;20;10;0;12;6136;20;10;0;12
K209081001;2015-01-16 01:25:00;592;20;10;0;12;6029;20;10;0;12
K209081001;2015-01-16 03:05:00;596;20;10;0;12;6136;20;10;0;12
K209081001;2015-01-16 11:20:00;596;20;10;0;12;6136;20;10;0;12
K209081001;2015-01-16 13:00:00;598;20;10;0;12;6189;20;10;0;12
K209081001;2015-01-16 16:25:00;618;20;10;0;12;6739;20;10;0;12
K209081001;2015-01-16 17:30:00;627;20;10;0;12;6995;20;10;0;12
K209081001;2015-01-16 17:45:00;634;20;10;0;12;7198;20;10;0;12
K209081001;2015-01-16 19:05:00;650;20;10;0;12;7674;20;10;0;12
K209081001;2015-01-16 19:55:00;662;20;10;0;12;8042;20;10;0;12
K209081001;2015-01-16 21:00:00;682;20;10;0;12;8678;20;10;0;12
K209081001;2015-01-16 21:40:00;688;20;10;0;12;8874;20;10;0;12
K209081001;2015-01-16 22:05:00;689;20;10;0;12;8907;20;10;0;12
K209081001;2015-01-16 22:45:00;700;20;10;0;12;9273;20;10;0;12
K209081001;2015-01-16 23:05:00;710;20;10;0;12;9613;20;10;0;12
K209081001;2015-01-16 23:40:00;731;20;10;0;12;10350;20;10;0;12
K209081001;2015-01-17 00:00:00;745;20;10;0;12;10858;20;10;0;12
K209081001;2015-01-17 00:21:00;759;20;10;0;12;11381;20;10;0;12
K209081001;2015-01-17 01:00:00;763;20;10;0;12;11532;20;10;0;12
K209081001;2015-01-17 02:15:00;756;20;10;0;12;11267;20;10;0;12
K209081001;2015-01-17 03:15:00;745;20;10;0;12;10858;20;10;0;12
K209081001;2015-01-17 03:50:00;736;20;10;0;12;10530;20;10;0;12
K209081001;2015-01-17 04:35:00;733;20;10;0;12;10422;20;10;0;12
K209081001;2015-01-17 05:45:00;715;20;10;0;12;9786;20;10;0;12
K209081001;2015-01-17 07:20:00;708;20;10;0;12;9545;20;10;0;12
K209081001;2015-01-17 08:05:00;702;20;10;0;12;9340;20;10;0;12
K209081001;2015-01-17 08:35:00;694;20;10;0;12;9072;20;10;0;12
K209081001;2015-01-17 08:45:00;693;20;10;0;12;9039;20;10;0;12
K209081001;2015-01-17 09:10:00;692;20;10;0;12;9006;20;10;0;12
K209081001;2015-01-17 09:40:00;694;20;10;0;12;9072;20;10;0;12
K209081001;2015-01-17 10:55:00;690;20;10;0;12;8940;20;10;0;12
K209081001;2015-01-17 11:10:00;689;20;10;0;12;8907;20;10;0;12
K209081001;2015-01-17 11:40:00;683;20;10;0;12;8710;20;10;0;12
K209081001;2015-01-17 12:15:00;681;20;10;0;12;8645;20;10;0;12
K209081001;2015-01-17 13:15:00;673;20;10;0;12;8388;20;10;0;12
K209081001;2015-01-17 14:05:00;671;20;10;0;12;8325;20;10;0;12
K209081001;2015-01-17 15:05:00;672;20;10;0;12;8357;20;10;0;12
K209081001;2015-01-17 16:00:00;669;20;10;0;12;8262;20;10;0;12
K209081001;2015-01-17 17:20:00;663;20;10;0;12;8073;20;10;0;12
K209081001;2015-01-17 17:45:00;659;20;10;0;12;7949;20;10;0;12
K209081001;2015-01-17 19:00:00;652;20;10;0;12;7735;20;10;0;12
K209081001;2015-01-17 20:25:00;647;20;10;0;12;7584;20;10;0;12
K209081001;2015-01-17 23:10:00;645;20;10;0;12;7524;20;10;0;12
K209081001;2015-01-17 23:50:00;647;20;10;0;12;7584;20;10;0;12
K209081001;2015-01-18 01:30:00;648;20;10;0;12;7614;20;10;0;12
K209081001;2015-01-18 03:05:00;646;20;10;0;12;7554;20;10;0;12
K209081001;2015-01-18 06:15:00;638;20;10;0;12;7316;20;10;0;12
K209081001;2015-01-18 08:40:00;629;20;10;0;12;7053;20;10;0;12
K209081001;2015-01-18 09:55:00;625;20;10;0;12;6938;20;10;0;12
K209081001;2015-01-18 18:40:00;618;20;10;0;12;6739;20;10;0;12
K209081001;2015-01-18 21:00:00;620;20;10;0;12;6796;20;10;0;12
K209081001;2015-01-19 00:45:00;628;20;10;0;12;7024;20;10;0;12
K209081001;2015-01-19 01:30:00;626;20;10;0;12;6967;20;10;0;12
K209081001;2015-01-19 03:45:00;623;20;10;0;12;6881;20;10;0;12
K209081001;2015-01-19 06:50:00;623;20;10;0;12;6881;20;10;0;12
K209081001;2015-01-19 07:30:00;621;20;10;0;12;6824;20;10;0;12
K209081001;2015-01-19 09:45:00;624;20;10;0;12;6909;20;10;0;12
K209081001;2015-01-19 10:10:00;623;20;10;0;12;6881;20;10;0;12
K209081001;2015-01-19 11:45:00;625;20;10;0;12;6938;20;10;0;12
K209081001;2015-01-19 14:00:00;631;20;10;0;12;7111;20;10;0;12
K209081001;2015-01-19 15:00:00;636;20;10;0;12;7257;20;10;0;12
K209081001;2015-01-19 15:30:00;635;20;10;0;12;7227;20;10;0;12
K209081001;2015-01-19 16:20:00;639;20;10;0;12;7345;20;10;0;12
K209081001;2015-01-19 18:45:00;642;20;10;0;12;7434;20;10;0;12
K209081001;2015-01-19 21:25:00;642;20;10;0;12;7434;20;10;0;12
K209081001;2015-01-20 03:50:00;640;20;10;0;12;7375;20;10;0;12
K209081001;2015-01-20 08:10:00;629;20;10;0;12;7053;20;10;0;12
K209081001;2015-01-20 09:50:00;630;20;10;0;12;7082;20;10;0;12
K209081001;2015-01-20 12:20:00;625;20;10;0;12;6938;20;10;0;12
K209081001;2015-01-20 14:25:00;626;20;10;0;12;6967;20;10;0;12
K209081001;2015-01-20 16:55:00;625;20;10;0;12;6938;20;10;0;12
K209081001;2015-01-20 23:40:00;626;20;10;0;12;6967;20;10;0;12
K209081001;2015-01-21 08:30:00;621;20;10;0;12;6824;20;10;0;12
K209081001;2015-01-21 11:20:00;622;20;10;0;12;6852;20;10;0;12
K209081001;2015-01-21 18:40:00;628;20;10;0;12;7024;20;10;0;12
K209081001;2015-01-21 21:10:00;632;20;10;0;12;7140;20;10;0;12
K209081001;2015-01-21 22:00:00;636;20;10;0;12;7257;20;10;0;12
K209081001;2015-01-22 02:40:00;632;20;10;0;12;7140;20;10;0;12
K209081001;2015-01-22 03:40:00;634;20;10;0;12;7198;20;10;0;12
K209081001;2015-01-22 04:40:00;632;20;10;0;12;7140;20;10;0;12
K209081001;2015-01-22 06:40:00;631;20;10;0;12;7111;20;10;0;12
K209081001;2015-01-22 11:45:00;623;20;10;0;12;6881;20;10;0;12
K209081001;2015-01-22 13:50:00;622;20;10;0;12;6852;20;10;0;12
K209081001;2015-01-23 00:00:00;620;20;10;0;12;6796;20;10;0;12
K209081001;2015-01-23 04:05:00;620;20;10;0;12;6796;20;10;0;12
K209081001;2015-01-23 06:40:00;616;20;10;0;12;6683;20;10;0;12
K209081001;2015-01-23 11:10:00;614;20;10;0;12;6627;20;10;0;12
K209081001;2015-01-23 13:40:00;613;20;10;0;12;6599;20;10;0;12
K209081001;2015-01-24 07:50:00;615;20;10;0;12;6655;20;10;0;12
K209081001;2015-01-24 14:55:00;608;20;10;0;12;6461;20;10;0;12
K209081001;2015-01-24 15:45:00;606;20;10;0;12;6406;20;10;0;12
K209081001;2015-01-24 16:15:00;598;20;10;0;12;6189;20;10;0;12
K209081001;2015-01-24 17:05:00;593;20;10;0;12;6056;20;10;0;12
K209081001;2015-01-24 18:25:00;600;20;10;0;12;6243;20;10;0;12
K209081001;2015-01-24 20:20:00;606;20;10;0;12;6406;20;10;0;12
K209081001;2015-01-24 21:40:00;601;20;10;0;12;6270;20;10;0;12
K209081001;2015-01-24 23:50:00;604;20;10;0;12;6352;20;10;0;12
K209081001;2015-01-25 00:55:00;603;20;10;0;12;6324;20;10;0;12
K209081001;2015-01-25 03:15:00;602;20;10;0;12;6297;20;10;0;12
K209081001;2015-01-25 03:50:00;594;20;10;0;12;6083;20;10;0;12
K209081001;2015-01-25 04:15:00;582;20;10;0;12;5768;20;10;0;12
K209081001;2015-01-25 06:00:00;578;20;10;0;12;5666;20;10;0;12
K209081001;2015-01-25 06:40:00;589;20;10;0;12;5950;20;10;0;12
K209081001;2015-01-25 07:35:00;597;20;10;0;12;6163;20;10;0;12
K209081001;2015-01-25 08:30:00;586;20;10;0;12;5872;20;10;0;12
K209081001;2015-01-25 10:40:00;580;20;10;0;12;5717;20;10;0;12
K209081001;2015-01-25 12:00:00;594;20;10;0;12;6083;20;10;0;12
K209081001;2015-01-25 13:10:00;589;20;10;0;12;5950;20;10;0;12
K209081001;2015-01-25 14:00:00;579;20;10;0;12;5691;20;10;0;12
K209081001;2015-01-25 17:20:00;589;20;10;0;12;5950;20;10;0;12
K209081001;2015-01-25 20:55:00;588;20;10;0;12;5924;20;10;0;12
K209081001;2015-01-26 02:05:00;609;20;10;0;12;6489;20;10;0;12
K209081001;2015-01-26 04:00:00;595;20;10;0;12;6109;20;10;0;12
K209081001;2015-01-26 05:45:00;586;20;10;0;12;5872;20;10;0;12
K209081001;2015-01-26 08:20:00;569;20;10;0;12;5438;20;10;0;12
K209081001;2015-01-26 09:40:00;586;20;10;0;12;5872;20;10;0;12
K209081001;2015-01-26 10:30:00;590;20;10;0;12;5977;20;10;0;12
K209081001;2015-01-26 14:45:00;611;20;10;0;12;6544;20;10;0;12
K209081001;2015-01-26 15:15:00;620;20;10;0;12;6796;20;10;0;12
K209081001;2015-01-26 15:55:00;641;20;10;0;12;7404;20;10;0;12
K209081001;2015-01-26 16:40:00;650;20;10;0;12;7674;20;10;0;12
K209081001;2015-01-26 18:20:00;625;20;10;0;12;6938;20;10;0;12
K209081001;2015-01-26 19:40:00;616;20;10;0;12;6683;20;10;0;12
K209081001;2015-01-27 06:25:00;600;20;10;0;12;6243;20;10;0;12
K209081001;2015-01-27 07:55:00;606;20;10;0;12;6406;20;10;0;12
K209081001;2015-01-27 09:10:00;594;20;10;0;12;6083;20;10;0;12
K209081001;2015-01-27 10:40:00;592;20;10;0;12;6029;20;10;0;12
K209081001;2015-01-27 11:30:00;592;20;10;0;12;6029;20;10;0;12
K209081001;2015-01-27 13:10:00;595;20;10;0;12;6109;20;10;0;12
K209081001;2015-01-27 14:30:00;606;20;10;0;12;6406;20;10;0;12
K209081001;2015-01-27 18:00:00;603;20;10;0;12;6324;20;10;0;12
K209081001;2015-01-27 19:40:00;608;20;10;0;12;6461;20;10;0;12
K209081001;2015-01-27 22:30:00;606;20;10;0;12;6406;20;10;0;12
K209081001;2015-01-27 23:50:00;606;20;10;0;12;6406;20;10;0;12
K209081001;2015-01-28 01:50:00;606;20;10;0;12;6406;20;10;0;12
K209081001;2015-01-28 04:35:00;599;20;10;0;12;6216;20;10;0;12
K209081001;2015-01-28 12:40:00;601;20;10;0;12;6270;20;10;0;12
K209081001;2015-01-28 15:30:00;596;20;10;0;12;6136;20;10;0;12
K209081001;2015-01-28 16:05:00;600;20;10;0;12;6243;20;10;0;12
K209081001;2015-01-29 03:05:00;602;20;10;0;12;6297;20;10;0;12
K209081001;2015-01-29 05:05:00;596;20;10;0;12;6136;20;10;0;12
K209081001;2015-01-29 09:50:00;596;20;10;0;12;6136;20;10;0;12
K209081001;2015-01-29 17:05:00;611;20;10;0;12;6544;20;10;0;12
K209081001;2015-01-29 19:15:00;620;20;10;0;12;6796;20;10;0;12
K209081001;2015-01-29 23:45:00;625;20;10;0;12;6938;20;10;0;12
K209081001;2015-01-30 01:25:00;631;20;10;0;12;7111;20;10;0;12
K209081001;2015-01-30 02:10:00;638;20;10;0;12;7316;20;10;0;12
K209081001;2015-01-30 02:30:00;646;20;10;0;12;7554;20;10;0;12
K209081001;2015-01-30 10:15:00;644;20;10;0;12;7494;20;10;0;12
K209081001;2015-01-30 16:35:00;640;20;10;0;12;7375;20;10;0;12
K209081001;2015-01-30 21:30:00;627;20;10;0;12;6995;20;10;0;12
K209081001;2015-01-31 04:25:00;621;20;10;0;12;6824;20;10;0;12
K209081001;2015-02-01 00:01:00;620;20;10;0;12;6796;20;10;0;12
K209081001;2015-02-01 04:10:00;620;20;10;0;12;6796;20;10;0;12
K209081001;2015-02-01 06:25:00;618;20;10;0;12;6739;20;10;0;12
K209081001;2015-02-01 07:40:00;618;20;10;0;12;6739;20;10;0;12
K209081001;2015-02-01 08:30:00;619;20;10;0;12;6767;20;10;0;12
K209081001;2015-02-01 10:15:00;619;20;10;0;12;6767;20;10;0;12
K209081001;2015-02-01 11:45:00;619;20;10;0;12;6767;20;10;0;12
K209081001;2015-02-01 14:20:00;617;20;10;0;12;6711;20;10;0;12
K209081001;2015-02-01 19:25:00;616;20;10;0;12;6683;20;10;0;12
K209081001;2015-02-01 22:10:00;616;20;10;0;12;6683;20;10;0;12
K209081001;2015-02-02 00:00:00;618;20;10;0;12;6739;20;10;0;12
K209081001;2015-02-02 05:55:00;618;20;10;0;12;6739;20;10;0;12
K209081001;2015-02-02 06:25:00;616;20;10;0;12;6683;20;10;0;12
K209081001;2015-02-02 08:05:00;617;20;10;0;12;6711;20;10;0;12
K209081001;2015-02-02 10:45:00;612;20;10;0;12;6572;20;10;0;12
K209081001;2015-02-02 14:35:00;609;20;10;0;12;6489;20;10;0;12
K209081001;2015-02-02 16:19:00;608;20;10;0;12;6461;20;10;0;12
K209081001;2015-02-02 19:44:00;605;20;10;0;12;6379;20;10;0;12
K209081001;2015-02-03 00:32:00;604;20;10;0;12;6352;20;10;0;12
K209081001;2015-02-03 05:15:00;601;20;10;0;12;6270;20;10;0;12
K209081001;2015-02-03 09:20:00;593;20;10;0;12;6056;20;10;0;12
K209081001;2015-02-03 10:15:00;596;20;10;0;12;6136;20;10;0;12
K209081001;2015-02-03 11:20:00;593;20;10;0;12;6056;20;10;0;12
K209081001;2015-02-03 13:10:00;577;20;10;0;12;5640;20;10;0;12
K209081001;2015-02-03 14:30:00;568;20;10;0;12;5413;20;10;0;12
K209081001;2015-02-03 18:40:00;579;20;10;0;12;5691;20;10;0;12
K209081001;2015-02-03 19:25:00;585;20;10;0;12;5846;20;10;0;12
K209081001;2015-02-03 21:05:00;594;20;10;0;12;6083;20;10;0;12
K209081001;2015-02-03 22:00:00;603;20;10;0;12;6324;20;10;0;12
K209081001;2015-02-03 22:40:00;613;20;10;0;12;6599;20;10;0;12
K209081001;2015-02-03 23:25:00;620;20;10;0;12;6796;20;10;0;12
K209081001;2015-02-04 01:17:00;630;20;10;0;12;7082;20;10;0;12
K209081001;2015-02-04 02:10:00;626;20;10;0;12;6967;20;10;0;12
K209081001;2015-02-04 03:19:00;621;20;10;0;12;6824;20;10;0;12
K209081001;2015-02-04 05:07:00;615;20;10;0;12;6655;20;10;0;12
K209081001;2015-02-04 06:18:00;606;20;10;0;12;6406;20;10;0;12
K209081001;2015-02-04 07:28:00;600;20;10;0;12;6243;20;10;0;12
K209081001;2015-02-04 08:30:00;598;20;10;0;12;6189;20;10;0;12
K209081001;2015-02-04 10:30:00;594;20;10;0;12;6083;20;10;0;12
K209081001;2015-02-04 14:00:00;592;20;10;0;12;6029;20;10;0;12
K209081001;2015-02-04 15:05:00;596;20;10;0;12;6136;20;10;0;12
K209081001;2015-02-04 15:30:00;594;20;10;0;12;6083;20;10;0;12
K209081001;2015-02-04 16:10:00;599;20;10;0;12;6216;20;10;0;12
K209081001;2015-02-04 17:20:00;599;20;10;0;12;6216;20;10;0;12
K209081001;2015-02-04 19:00:00;596;20;10;0;12;6136;20;10;0;12
K209081001;2015-02-04 19:10:00;593;20;10;0;12;6056;20;10;0;12
K209081001;2015-02-04 19:40:00;600;20;10;0;12;6243;20;10;0;12
K209081001;2015-02-04 22:00:00;597;20;10;0;12;6163;20;10;0;12
K209081001;2015-02-04 23:45:00;600;20;10;0;12;6243;20;10;0;12
K209081001;2015-02-05 00:10:00;600;20;10;0;12;6243;20;10;0;12
K209081001;2015-02-05 01:10:00;592;20;10;0;12;6029;20;10;0;12
K209081001;2015-02-05 02:20:00;590;20;10;0;12;5977;20;10;0;12
K209081001;2015-02-05 03:30:00;585;20;10;0;12;5846;20;10;0;12
K209081001;2015-02-05 03:50:00;582;20;10;0;12;5768;20;10;0;12
K209081001;2015-02-05 04:20:00;570;20;10;0;12;5463;20;10;0;12
K209081001;2015-02-05 04:55:00;571;20;10;0;12;5488;20;10;0;12
K209081001;2015-02-05 05:50:00;578;20;10;0;12;5666;20;10;0;12
K209081001;2015-02-05 06:55:00;582;20;10;0;12;5768;20;10;0;12
K209081001;2015-02-05 07:50:00;579;20;10;0;12;5691;20;10;0;12
K209081001;2015-02-05 09:55:00;567;20;10;0;12;5389;20;10;0;12
K209081001;2015-02-05 10:55:00;554;20;10;0;12;5071;20;10;0;12
K209081001;2015-02-05 11:57:00;518;20;10;0;12;4248;20;10;0;12
K209081001;2015-02-05 12:23:00;532;20;10;0;12;4559;20;10;0;12
K209081001;2015-02-05 12:40:00;551;20;10;0;12;4999;20;10;0;12
K209081001;2015-02-05 13:10:00;560;20;10;0;12;5216;20;10;0;12
K209081001;2015-02-05 15:35:00;546;20;10;0;12;4881;20;10;0;12
K209081001;2015-02-05 16:20:00;545;20;10;0;12;4858;20;10;0;12
K209081001;2015-02-05 17:50:00;551;20;10;0;12;4999;20;10;0;12
K209081001;2015-02-05 18:25:00;556;20;10;0;12;5119;20;10;0;12
K209081001;2015-02-05 18:55:00;574;20;10;0;12;5564;20;10;0;12
K209081001;2015-02-05 19:15:00;575;20;10;0;12;5589;20;10;0;12
K209081001;2015-02-05 19:25:00;568;20;10;0;12;5413;20;10;0;12
K209081001;2015-02-05 19:40:00;548;20;10;0;12;4928;20;10;0;12
K209081001;2015-02-05 19:50:00;529;20;10;0;12;4491;20;10;0;12
K209081001;2015-02-05 20:03:00;515;20;10;0;12;4183;20;10;0;12
K209081001;2015-02-05 20:35:00;522;20;10;0;12;4336;20;10;0;12
K209081001;2015-02-05 22:20:00;538;20;10;0;12;4695;20;10;0;12
K209081001;2015-02-05 22:55:00;548;20;10;0;12;4928;20;10;0;12
K209081001;2015-02-05 23:20:00;561;20;10;0;12;5241;20;10;0;12
K209081001;2015-02-05 23:30:00;561;20;10;0;12;5241;20;10;0;12
K209081001;2015-02-06 00:39:00;579;20;10;0;12;5691;20;10;0;12
K209081001;2015-02-06 02:00:00;575;20;10;0;12;5589;20;10;0;12
K209081001;2015-02-06 03:20:00;567;20;10;0;12;5389;20;10;0;12
K209081001;2015-02-06 05:25:00;541;20;10;0;12;4765;20;10;0;12
K209081001;2015-02-06 06:10:00;537;20;10;0;12;4672;20;10;0;12
K209081001;2015-02-06 07:00:00;541;20;10;0;12;4765;20;10;0;12
K209081001;2015-02-06 08:00:00;542;20;10;0;12;4788;20;10;0;12
K209081001;2015-02-06 08:40:00;560;20;10;0;12;5216;20;10;0;12
K209081001;2015-02-06 09:25:00;569;20;10;0;12;5438;20;10;0;12
K209081001;2015-02-06 11:05:00;579;20;10;0;12;5691;20;10;0;12
K209081001;2015-02-06 12:25:00;584;20;10;0;12;5820;20;10;0;12
K209081001;2015-02-06 16:00:00;590;20;10;0;12;5977;20;10;0;12
K209081001;2015-02-06 17:15:00;599;20;10;0;12;6216;20;10;0;12
K209081001;2015-02-06 19:35:00;625;20;10;0;12;6938;20;10;0;12
K209081001;2015-02-06 20:35:00;657;20;10;0;12;7888;20;10;0;12
K209081001;2015-02-06 20:40:00;643;20;10;0;12;7464;20;10;0;12
K209081001;2015-02-06 21:35:00;601;20;10;0;12;6270;20;10;0;12
K209081001;2015-02-06 22:15:00;592;20;10;0;12;6029;20;10;0;12
K209081001;2015-02-07 00:00:00;600;20;10;0;12;6243;20;10;0;12
K209081001;2015-02-07 03:10:00;589;20;10;0;12;5950;20;10;0;12
K209081001;2015-02-07 05:30:00;577;20;10;0;12;5640;20;10;0;12
